EVTDESC_TOG_7012;I guess it could be the nettle soup I've started eating lately, or the recent good weather, but I feel invigorated. I even got a compliment today, saying I looked several years younger! Is this the work of the Ancestors?;Cela pourrait être dû à la soupe aux orties que j'ai mangée dernièrement, ou le beau temps de ces derniers jours, mais je ressens une nouvelle vitalité. J'ai même reçu un compliment aujourd'hui, à savoir que j'ai l'air d'avoir quelques années de moins ! Serait-ce le travail des Ancêtres ?;Möglicherweise hat es mit der Nesselsuppe zu tun, die ich seit Kurzem immer esse. Oder vielleicht am guten Wetter in letzter Zeit. Jedenfalls fühle ich mich voller Leben. Heute wurde mir gar das Kompliment gemacht, ich sähe einige Jahre jünger aus! Ist dies das Werk der Ahnen?;;Puede ser la sopa de ortigas que he empezado a comer hace poco, o el buen tiempo que hace últimamente, pero me siento fortalecid[Root.GetOA]. Incluso he recibido un halago, ¡diciendo que parece que tenga menos años! ¿Será obra de los Antepasados?;;;;;;;;;x
EVTDESC_TOG_7013;Ever since I begged the Ancestors to aid me with my failing health, I have been feeling... off. More off than usual, that is. Perhaps I asked for too much?;Depuis que j'ai demandé aux Ancêtres de m'aider avec ma santé chancelante, je me sens... mal. Plus que d'habitude, je dirais. Peut-être en ai-je trop demandé ?;Seit ich die Ahnen darum gebeten habe, meine angegriffene Gesundheit in Ordnung zu bringen, fühle ich mich ein wenig ... unwohl. Unwohler als sonst, meine ich. Habe ich vielleicht zu viel verlangt?;;Desde que rogué a los Antepasados que me ayudasen con la salud en declive, me he sentido… mal. Más de lo normal. ¿A lo mejor pedí demasiado?;;;;;;;;;x
EVTDESC_TOG_7014;It is impossible to prove, but I do think I feel slightly better than usual. There is an additional spring in my step and my mind is clearer. I am sure that the Ancestors are with me, keeping me strong and safe!;C'est impossible à prouver, mais je crois me sentir dans une bien meilleure forme que d'habitude. Il y a un nouvel élan dans mes pas et j'ai l'esprit plus clair. Mon sentiment est que les Ancêtres sont avec moi, me donne de la force et me garde en bonne santé !;Es ist nicht zu beweisen, aber in der Tat denke ich, dass es mir etwas besser geht als sonst. Mein Gang ist etwas beschwingter und mein Geist ist klarer als sonst. Die Ahnen sind mit mir und sorgen dafür, dass ich stark und sicher leben kann!;;Es imposible probarlo, pero creo que me siento ligeramente mejor que lo normal. Camino con un brío extra y siento la mente despejada. ¡Estoy segur[Root.GetOA] que los Antepasados están conmigo, manteniéndome fuerte y salv[Root.GetOA]!;;;;;;;;;x
EVTDESC_TOG_7015;No one can explain why, but the affliction which has been tormenting me for these last few weeks seems to have left my body! All of the symptoms are gone and I feel as healthy as ever. By [Root.Religion.GetHighGodName], it is truly a miracle!;Personne ne peut dire pourquoi, mais l'affliction qui me frappait ces dernières semaines a quitté mon corps ! Je me sens en pleine forme. C'est un vrai miracle !;Niemand hat eine Erklärung dafür, aber das Leiden, das mich die letzten Wochen plagte, scheint meinen Körper verlassen zu haben! Alle Symptome sind verschwunden und ich fühle mich gesund wie nie. Bei [Root.Religion.GetHighGodName], es ist wahrhaftig ein Wunder!;;¡Nadie puede explicar el por qué, pero la dolencia que me había estado atormentando estas últimas semanas parece haber abandonado mi cuerpo! Todos los síntomas se han ido y me siento más san[Root.GetOA] que nunca. ¡Por [Root.Religion.GetHighGodName], es un auténtico milagro!;;;;;;;;;x
EVTDESC_TOG_7016;I am sick, I know I am. Yet my physician has been struck dumb by how much energy I seem to possess, in the face of the anguish I should be going through. I want to say that I have the Ancestors by my side, but I'm not sure anyone would believe me.;Je suis malade, je sais que je le suis. Pourtant, mon physicien est béat en voyant l'énergie qu'il me reste face au supplice que je dois traverser. Je voudrais dire que les Ancêtres sont à mes côtés, mais je doute que quelqu'un me croie.;Ich bin krank, ich weiß, dass ich es bin. Doch mein Arzt hat keine Erklärung dafür, warum ein derartiges Übermaß an Energie in mir steckt, obwohl ich doch eigentlich schlimmste Qualen leiden müsste. "Das liegt an der Hilfe der Ahnen", möchte ich ihm erklären, aber ich bin mir nicht sicher, ob man mir glauben würde.;;Estoy enfermo, sé que lo estoy. Sin embargo, mi médico se queda sin palabras al ver cuánta energía parezco tener, sabiendo la agonía por la que tendría que estar pasando. Quisiera decir que los Antepasados están de mi lado, pero sé si alguien me creería.;;;;;;;;;x
EVTDESC_TOG_7020;I don't know why I have never noticed [ancestors_lover.GetTitledFirstName] before. In fact, I have some memory of finding [ancestors_lover.GetHerHim] the opposite of attractive! Yet I find myself drawn to [ancestors_lover.GetHerHis] side. I think perhaps the Ancestors have steered me in [ancestors_lover.GetHerHis] direction.;Je ne sais pas pourquoi je n'avais jamais remarqué [ancestors_lover.Get_le_TitledFirstName] auparavant. En fait, j'ai même le souvenir d'avoir trouvé qu'[ancestors_lover.GetIlElle] n'avait aucun charme. Je pense que ce sont les Ancêtres qui me poussentà aller vers [ancestors_lover.GetLuiElle].;Ich weiß nicht, warum [ancestors_lover.GetTitledFirstName] mir nicht schon viel früher aufgefallen ist. In der Vergangenheit habe ich [ancestors_lover.GetHerHim] tatsächlich für das Gegenteil von attraktiv gehalten! Doch nun fühle ich mich zu [ancestors_lover.Getihmihr] hingezogen. Vermutlich haben mich die Ahnen in diese neue Richtung gelenkt.;;No sé por qué no me había fijado antes en [ancestors_lover.GetTitledFirstName]. ¡De hecho, recuerdo haber[ancestors_lover.GetRleRla] visto como lo opuesto a lo atractivo! Sin embargo, me veo atraíd[ancestors_lover.GetOA] a su lado. Creo que quizá los Antepasados me han dirigido en su dirección.;;;;;;;;;x
EVTDESC_TOG_7021;There are few things I enjoy more than the company of [ancestors_friend.GetTitledFirstName]. I know we weren't always this close, but it's hard to recall a time when we weren't. In times like these, it's rare to have such a trusted confidant.;Il y a peu de choses qui me réjouissent plus que la compagnie [ancestors_friend.Get_du_TitledFirstName]. Je sais que nous n'avons pas toujours été si proches, mais c'est difficile de se rappeler un moment où nous ne l'étions pas du tout. Il est rare de pouvoir se confier à quelqu'un de nos jours.;Wenig gibt es, was ich der Gesellschaft von [ancestors_friend.GetTitledFirstName] vorziehen würde. Ich weiß, dass wir uns nicht immer so nah waren, aber die Zeiten, in denen dies nicht so war, scheinen in weite Ferne gerückt. In Zeiten wie diesen ist es selten, jemanden zu haben, dem man solches Vertrauen schenken kann.;;Hay pocas cosas que disfrute más que la compañía de [ancestors_friend.GetTitledFirstName]. Sé que no siempre fuimos tan íntimoss, pero me cuesta recordar cuándo no lo éramos. En estos momentos, es difícil tener un[ancestors_friend.GetXA] confidente tan leal.;;;;;;;;;x
EVTDESC_TOG_7022;I've been thinking a lot about my Ancestors lately and I'm reminded by the elusive nature of friendships... I try to be myself, but it's not always that easy to get along with people. However, I want to make an effort.;J'ai beaucoup pensé à mes Ancêtres dernièrement et cela me rappelle le caractère indéfinissable de l'amitié... J'essaie d'être moi-même, mais ce n'est pas toujours simple de bien s'entendre avec les gens. Cependant, je veux faire un effort.;In den letzten Tagen habe ich immer wieder an meine Ahnen gedacht und habe mich an die schwer zu fassende Natur der Freundschaft erinnert ... Ich versuche, ich selbst zu sein, aber es ist nicht immer einfach, mit den Menschen zurechtzukommen. Trotzdem werde ich mich in dieser Hinsicht bemühen.;;Últimamente he estado pensando mucho en mis antepasados y se me recuerda la naturaleza fuga de las amistades… Intento ser yo mism[Root.GetOA], pero no siempre es fácil llevarse bien con los demás. Sin embargo, quiero hacer el esfuerzo.;;;;;;;;;x
EVTDESC_TOG_7023;Did [ancestors_rival.GetTitledFirstName] always bug me like this? Not only does [ancestors_rival.GetSheHe] constantly interrupt my speech, but when we walk past each other [ancestors_rival.GetSheHe] has even stopped greeting me - and I am the [Root.GetTitle]! What have I done to deserve to be treated this way?;[ancestors_rival.Get_Le_TitledFirstName] a-t-[ancestors_rival.GetIlElle] toujours été aussi pénible ? Non seulement [ancestors_rival.GetIlElle] m'interrompt sans cesse, mais en plus [ancestors_rival.GetIlElle] ne me salue plus lorsque nous nous croisons ! Alors que je suis [Root.Get_only_le_Title][Root.GetTitle] ! Qu'ai-je fait pour mériter cette attitude ?;Hat [ancestors_rival.GetTitledFirstName] mich schon immer derart gestört? Ständig unterbricht [ancestors_rival.GetSheHe] mich und nun hat [ancestors_rival.GetSheHe] sogar aufgehört mich zu grüßen. Dabei bin ich doch [Root.GetTitle]! Was habe ich denn getan, dass ich so behandelt werde?;;¿[ancestors_rival.GetFirstName] siempre me molestó de esta manera? No solo me interrumpe constantemente al hablar, si no que cuando nos cruzamos, hasta se para a saludarme, ¡soy [Root.GetElLa] [Root.GetTitle]! ¿Qué he hecho para merecer que me traten de este modo?;;;;;;;;;x
EVTDESC_TOG_7024;Recently I have felt as if I have gained a totally new understanding of my people. What drives and inspires them, attracts or repulses them - it all seems so clear now. I do not think I am imagining things, because I have been met with more respect than ever before.;Récemment j'ai eu le sentiment d'avoir une toute nouvelle compréhension de mon peuple. Ce qui les inspire et les révulse, cela me semble clair à présent. Je ne crois pas que je m'imagine des choses, parce qu'on me montre plus de respect qu'auparavant.;In letzter Zeit scheint es mir, als hätte ich ein völlig neues Verständnis über mein Volk errungen. Was sie motiviert und was sie abstößt ... all dies erscheint mir nun sonnenklar. Ich glaube nicht, dass ich mir das nur einbilde. In der Tat begegnet man mir mit mehr Respekt als früher.;;Recientemente me siento como si hubiera conseguido una nueva comprensión de mi pueblo. Lo que les impulsa y les inspira, lo que les atrae o les repele… ahora todo está tan claro. Creo que no me lo estoy imaginando porque jamás he recibido más respeto que ahora.;;;;;;;;;x
EVTDESC_TOG_7025;Recently this gorgeous black and white cat has been following me around everywhere. It seems as if it has decided that I am its [Root.GetMasterMistress]! I did ask the Ancestors for help with my relationships, although this is not quite what I had in mind.;Dernièrement, un superbe chat noir et blanc me suis partout. C'est comme s'il avait décidé que j'étais s[Root.GetOnA] [Root.GetMasterMistress]! J'ai demandé de l'aide aux Ancêtres pour m'aider dans mes relations, mais ce n'est pas vraiment ce que j'avais à l'esprit.;Seit Neuestem folgt mir diese wunderschöne weiße Katze auf Schritt und Tritt. Sie hält mich wohl für ihre[Root.GetnMale] neue[Root.GetnMale] [Root.GetMasterMistress]! Ich habe die Ahnen um Hilfe bei der Verbesserung meiner Beziehungen gebeten, aber so hatte ich mir das eigentlich nicht vorgestellt.;;De un tiempo a este parte, este hermoso gato blanco y negro me ha estado siguiendo a todas partes. ¡Parece haber decidido que soy su [Root.GetMasterMistress]! Pedí a los Antepasados ayuda con mis relaciones, pero esto no es lo que había pensado.;;;;;;;;;x
EVTDESC_TOG_7030;I have recently noticed one of my soldiers. [ancestors_commander.GetFirstName] is something else, to say the least. [ancestors_commander.GetSheHeCap] outmaneuvers warriors with twice [ancestors_commander.GetHerHis] experience in the sparring ring on a regular basis. Perhaps I can find [ancestors_commander.GetHerHim] a new position?;J'ai récemment remarqué quelqu'un parmi mes soldats. [ancestors_commander.GetFirstName] n'est pas comme les autres, c'est le moins que l'ont puisse dire. [ancestors_commander.GetIlElleCap] domine régulièrement en manoeuvrant plus habilement que ses adversaires bien plus expérimentés sur le terrain d'entraînement. Peut-être pourrais-je lui trouver un nouveau poste ?;Vor Kurzem ist mir aufgefallen, dass einer meiner Soldaten, [ancestors_commander.GetFirstName], nicht ganz das ist, was er zu sein scheint – um es vorsichtig zu formulieren. [ancestors_commander.GetSheHeCap] besiegt im Training regelmäßig Kämpfer, die doppelt so viel Erfahrung haben. Vielleicht sollte ich diesem Talent eine neue Aufgabe zuteilen?;;Hace poco me he fijado en uno de mis soldados. [ancestors_commander.GetFirstName] es algo fuera de lo normal, por decir poco. [ancestors_commander.GetElEllaCap] supera en el ring de entrenamiento de manera regular a guerreros con una experiencia que dobla la suya. ¿Tal vez puedo encontrar un nuevo puesto para [ancestors_commander.GetElElla]?;;;;;;;;;x
EVTDESC_TOG_7032;If my Ancestors ever taught me anything, it is that a warrior's greatness is not only measured by the strength of [Root.GetHerHis] arm or [Root.GetHerHis] skill with [Root.GetHerHis] weapon. To truly dominate a battlefield, one must know how to analyze the flow of battle and how to lead one's troops.;Si mes Ancêtres m'ont bien enseigné une chose, c'est que la grandeur guerrière n'est pas seulement mesurée par la force de son bras ou son aptitude à manier une arme. Pour vraiment dominer le champ de bataille, il faut savoir observer le déroulement des batailles et comment mener ses troupes.;Wenn ich von den Ahnen etwas gelernt habe, dann, dass man die Größe eines Kriegers nicht an Körperkraft oder dem Geschick mit der Waffe erkennt, sondern daran, dass er sich darauf versteht, den Verlauf einer Schlacht zu lesen und die Truppen zu führen. Denn dieses Vermögen führt zu Überlegenheit auf dem Schlachtfeld.;;Si algo me han enseñado mis Antepasados es que la grandeza de un guerrero no se mide solo por la fuerza de su brazo o su habilidad con las armas. Para dominar de verdad el campo de batalla, uno debe saber cómo analizar el flujo del combate y cómo liderar a las tropas.;;;;;;;;;x
EVTDESC_TOG_7033;Oh, [Root.Religion.GetRandomEvilGodName] be cursed! Today I made a senseless mistake in the sparring ring which had devastating consequence. My opponent was not ready and [Root.GetHerHis] blade easily cut through my armor. Have my Ancestors withdrawn their protection?;Je maudis [Root.Religion.GetRandomEvilGodName] ! Aujourd'hui j'ai fait une erreur stupide sur le terrain d'entraînement, ce qui a eu de graves conséquences. Mon adversaire n'était pas prêt et sa lame a facilement transpercé mon armure. Mes Ancêtres m'auraient-ils retiré leur protection ?;Verflucht sei [Root.Religion.GetRandomEvilGodName]! Heute unterlief mir bei der Kampfübung ein Fehler mit schrecklichen Konsequenzen. Mein Gegner war noch nicht bereit und seine Klinge drang mühelos durch meine Rüstung. Haben die Ahnen ihren Schutz mir gegenüber aufgegeben?;;¡Maldito sea [Root.Religion.GetRandomEvilGodName]! Hoy cometí un error sin sentido en el ring de entrenamiento que tuvo consecuencias tremendas. Mi oponente no estaba listo y su espada atravesó mi armadura con facilidad. ¿Me he retirado los Antepasados su protección?;;;;;;;;;x
EVTDESC_TOG_7034_A;My [Root.GetMarshalName] [job_marshal.GetFirstName] has suggested some interesting changes concerning how we train and equip our soldiers. [job_marshal.GetSheHeCap] claims the ideas came from a flash of inspiration. I am sure we have the Ancestors to thank!;Mon [Root.GetMarshalName], [job_marshal.GetFirstName], a suggéré d'intéressants changements concernant l'entraînement et l'équipement de nos soldats. [job_marshal.GetIlElleCap] déclare que l'idée lui est venue d'une vision. J'ai la conviction que ce sont les Ancêtres qu'il faut remercier !;Mein [Root.GetMarshalName] [job_marshal.GetFirstName] hat einige interessante Änderungen hinsichtlich des Trainings und der Ausrüstung unserer Soldaten vorgeschlagen. [job_marshal.GetSheHeCap] behauptet, eine plötzliche Inspiration sei über ihn gekommen! Ich bin sicher, dass wir dies den Ahnen zu verdanken haben!;;Mi [Root.GetMarshalName] [job_marshal.GetFirstName] ha sugerido algunos cambios interesantes respecto a cómo entrenamos y equipamos a nuestros soldados. [job_marshal.GetElEllaCap] afirma que las ideas llegaron en un rayo de inspiración. ¡Seguro que se lo debemos agradecer a los Antepasados!;;;;;;;;;x
EVTDESC_TOG_7034_B;One of my commanders has suggested some interesting changes concerning how we train and equip our soldiers. They claim the ideas came from a flash of inspiration. I am sure we have the Ancestors to thank!;Un de mes commandants a suggéré d'intéressants changements concernant l'entraînement et l'équipement de nos soldats. Ce serait par une inspiration soudaine que l'idée lui serait venue. J'ai la conviction que ce sont les Ancêtres qu'il faut remercier !;Meine Befehlshaber haben einige interessante Änderungen hinsichtlich des Trainings und der Ausrüstung unserer Soldaten vorgeschlagen. Sie behaupten, eine plötzliche Inspiration sei über sie gekommen! Ich bin sicher, dass wir dies den Ahnen zu verdanken haben!;;Uno de mis comandantes ha sugerido algunos cambios interesantes respecto a cómo entrenamos y equipamos a nuestros soldados. Afirma que las ideas llegaron en un rayo de inspiración. ¡Seguro que se lo debemos agradecer a los Antepasados!;;;;;;;;;x
EVTDESC_TOG_7035;It seems as if people from far and wide have heard of my offering to the Ancestors. Now they are flocking to join my armies in quest for the glory of old. Together we will honor the Ancestors on the battlefield!;Il semble que tout le monde a entendu parler de mon offrande aux Ancêtres. En effet, des guerriers, parfois venus de très loin, affluent pour rejoindre mes armées en quête de la gloire des Anciens. Ensemble, nous honorerons les Ancêtres sur le champ de bataille.;Offenbar haben viele Menschen in Nah und Fern von meinen Opfern an die Ahnen gehört. Sie strömen herbei, um sich meinen ruhmreichen Truppen anzuschließen. Gemeinsam werden wir den Ahnen auf dem Schlachtfeld Ehre machen!;;Parece como si gente de todos los rincones se hubiera enterado de mi ofrenda a los Antepasados. Ahora acuden en masa para unirse a mis ejércitos en busca de la antigua gloria. ¡Juntos honraremos a los Antepasados en el campo de batalla!;;;;;;;;;x
EVTDESC_TOG_7040;The last few seasons have been treating my capital [Root.Capital.GetName] well, and by well, I mean excellent! Trade is flourishing and even most peasants seem fed and happy. While I do take some credit for this prosperity, I am convinced that my Ancestors have been protecting us.;Les dernières saisons ont été très favorables à ma capitale, [Root.Capital.GetName]. Le commerce y est florissant et même la plupart des paysans semblent avoir mangé à leur faim et heureux. Bien que je sois à féliciter pour cette prospérité, j'ai la conviction que mes Ancêtres nous ont accordé leur protection.;Die letzten Monate und Jahre waren vorteilhaft für meine Hauptstadt [Root.Capital.GetName] und nicht nur das! Der Handel floriert und selbst der Großteil der Bauern ist wohlgenährt und glücklich. Auch wenn ich einen Anteil an diesem Wohlstand habe, so glaube ich doch, dass es meine Ahnen waren, die uns schützten.;;Las últimas estaciones han tratado [Root.Capital.GetName], mi capital, bien, ¡y cuando digo bien, quiero decir excelente! El comercio prospera e incluso la mayoría de los campesinos parecen alimentados y felices. Aunque yo me llevo algo de mérito por esta prosperidad, estoy convencido que mis Antepasados nos han estado protegiendo.;;;;;;;;;x
EVTDESC_TOG_7041_A;My [Root.GetTreasurerName] [Root.job_treasurer.GetFirstName] has come to me with some new ideas regarding trade and infrastructure. All of them seem very promising. [Root.job_treasurer.GetSheHeCap] claims the ideas came from a flash of inspiration. I am sure we have the Ancestors to thank!;Mon [Root.GetTreasurerName], [Root.job_treasurer.GetFirstName], a de nouvelles idées concernant le commerce et les constructions. Elles semblent toutes très prometteuses. [Root.job_treasurer.GetIlElleCap] déclare que cela provient d'une inspiration soudaine. J'ai la conviction que ce sont les Ancêtres qu'il faut remercier !;Mein [Root.GetTreasurerName] [Root.job_treasurer.GetFirstName] kam mit einigen neuen Ideen hinsichtlich des Handels und der Infrastruktur zu mir. Sie wirken allesamt sehr vielversprechend. [Root.job_treasurer.GetSheHeCap] behauptet, eine plötzliche Inspiration sei über ihn gekommen! Ich bin sicher, dass wir dies den Ahnen zu verdanken haben!;;Mi [Root.GetTreasurerName] [Root.job_treasurer.GetFirstName] ha venido a verme con nuevas ideas respecto al comercio y las infraestructuras. Todas parecen muy prometedoras. [Root.job_treasurer.GetFirstName] afirma que las ideas le llegaron en un rayo de inspiración. ¡Seguro que se lo debemos agradecer a los Antepasados!;;;;;;;;;x
EVTDESC_TOG_7041_B;One of my advisors has come to me with some new ideas regarding trade and infrastructure. All of them seem very promising. [Root.GetSheHeCap] claims the ideas came from a flash of inspiration. I am sure we have the Ancestors to thank!;Un de mes conseillers a de nouvelles idées concernant le commerce et les constructions. Elles semblent toutes très prometteuses. [Root.GetIlElleCap] déclare que cela provient d'une inspiration soudaine. J'ai la conviction que ce sont les Ancêtres qu'il faut remercier !;Einer meiner Berater kam mit einigen neuen Ideen hinsichtlich des Handels und der Infrastruktur zu mir. Sie wirken allesamt sehr vielversprechend. [Root.GetSheHeCap] behauptet, eine plötzliche Inspiration sei über ihn gekommen! Ich bin sicher, dass wir dies den Ahnen zu verdanken haben!;;Uno de mis consejeros ha venido a verme con nuevas ideas respecto al comercio y las infraestructuras. Todas parecen muy prometedoras. [Root.GetElEllaCap] afirma que las ideas le llegaron en un rayo de inspiración. ¡Seguro que se lo debemos agradecer a los Antepasados!;;;;;;;;;x
