EVTDESC_RIP_12034_A;A guard comes to tell you that your [From.GetSonDaughter] [From.GetFirstName] is back. First, you are relieved, but the happy feeling disappears almost entirely when [From.GetFirstName] enters your chamber with a ragged peasant [seclusion_childs_lover.GetBoyGirl] in [From.GetHerHis] tow. "[Root.GetFatherMotherCap], let me introduce [seclusion_childs_lover.GetFirstName]. We're in love and I'd like your blessing.";Un garde vient vous dire que votre [From.GetSonDaughter], [From.GetFirstName], est de retour. Au début, la nouvelle vous soulage, mais la joie se volatilise presque entièrement lorsque [From.GetFirstName] entre dans la chambre avec une misérable personne issue de la paysannerie. « [Root.GetFatherMotherCap], laissez-moi vous présenter [seclusion_childs_lover.GetFirstName]. Nous sommes amoureux et j'aimerais votre bénédiction ».;Eine Wache berichtet Euch von der Rückkehr Eures Kindes [From.GetFirstName]. Anfänglich seid Ihr erleichtert, doch die Freude nimmt ein jähes Ende, als [From.GetFirstName] Eure Kammer betritt, ein zerlumptes Bettlergör im Schlepptau. "[Root.GetFatherMotherCap], darf ich vorstellen: Das ist [seclusion_childs_lover.GetFirstName]. Wir lieben uns und wir sind zu Euch gekommen, um Euren Segen zu erbitten.";;Un guardia viene para decirte que tu [From.GetSonDaughter] [From.GetFirstName] ha vuelto. Al principio, sientes alivio, pero la sensación de felicidad desaparece casi por completo cuando [From.GetFirstName] entra en tu aposento tirando de un[seclusion_childs_lover.GetXA] [seclusion_childs_lover.GetBoyGirl], un[seclusion_childs_lover.GetXA] campesin[seclusion_childs_lover.GetOA] harapient[seclusion_childs_lover.GetOA]. «[Root.GetFatherMotherCap], quiero presentarte a [seclusion_childs_lover.GetFirstName]. Estamos enamorados y quiero tu bendición.»;;;;;;;;;x
EVTDESC_RIP_12034_B;You walk past your [From.GetSonDaughter] [From.GetFirstName]'s room when you hear a familiar laugh. Has [From.GetSheHe] returned without visiting you? Angrily you knock on the door and the laughter stops, but the door remains shut. You pull it open only to see a half-naked [From.GetFirstName] hurriedly getting dressed alongside a strange [seclusion_childs_lover.GetManWoman]. What is the meaning of this?!;Vous passez devant la chambre de votre [From.GetSonDaughter] [From.GetFirstName] lorsque vous entendez un rire familier. Est-[From.GetIlElle] revenue sans vous rendre visite ? Très en colère, vous frappez à la porte et le rire s'arrête, mais la porte reste fermée. Vous l'ouvrez et apercevez [From.GetFirstName] à moitié nu[Root.Get_E] se hâtant de s'habiller à côté d'un[seclusion_childs_lover.Get_E] étrange [seclusion_childs_lover.GetManWoman]. Qu'est-ce que cela signifie ?!;Als Ihr am Zimmer von [From.GetFirstName] vorbeigeht, hört Ihr ein wohlbekanntes Lachen. Ist [From.GetSheHe] nach Hause zurückgekehrt, ohne sich bei Euch zu melden? Ärgerlich pocht Ihr an die Tür und das Gelächter verstummt, die Tür jedoch bleibt verschlossen. Schließlich öffnet Ihr sie, gerade weit genug, um zu erkennen, dass [From.GetFirstName] sich hastig ankleidet, denn in dem Zimmer befindet sich [seclusion_childs_lover.Geteineine] [seclusion_childs_lover.GetManWoman]. Was geht hier vor sich?!;;Pasas por delante de la habitación de tu [From.GetSonDaughter] [From.GetFirstName] cuando oyes una risa familiar. ¿Ha vuelto sin visitarte? Llamas a la puerta con furia y la risa se para, pero la puerta sigue cerrada. Tiras para abrirla solo para ver a [From.GetFirstName] medio desnud[From.GetOA], vistiéndose apresuradamente junto con un[seclusion_childs_lover.GetXA] [seclusion_childs_lover.GetManWoman] extrañ[seclusion_childs_lover.GetOA]. ¡¿Qué significa esto!?;;;;;;;;;x
EVTDESC_RIP_12036_A;You have just lain down in bed when someone knocks on your door. You sigh and grumble, but get up to open. It is [seclusion_informant.GetTitledFirstName] and they have brought some unwelcome news. Apparently [From.GetFirstName] married in secret. You are sure [From.GetSheHe] will come to regret it... ;À peine mis un pied hors du lit, quelqu'un toqua à la porte. Vous soupirez et ronchonnez, mais allez ouvrir. C'est [seclusion_informant.Get_le_TitledFirstName] qui vous apporte de mauvaises nouvelles. Apparemment, [From.GetFirstName] a épousé quelqu'un en secret. Vous avez la conviction qu'[From.GetIlElle] finira par le regretter...;Ihr habt Euch gerade hingelegt, als jemand an Eure Tür klopft. Ihr seufzt und murmelt etwas, steht aber auf, um die Tür zu öffnen. Es ist [seclusion_informant.GetTitledFirstName] mit wenig erfreulichen Neuigkeiten. Offenbar hat [From.GetFirstName] heimlich geheiratet. Ihr seid Euch sicher, dass [From.GetSheHe] dies noch bereuen wird ... ;;Te acabas de tumbar en la cama cuando alguien llama a la puerta. Suspiras y gruñes, pero te levantas a abrir. Es [seclusion_informant.GetFirstName] y te ha traído noticias poco gratas. Al parecer, [From.GetFirstName] se casó en secreto. No te cabe duda que lo lamentará…;;;;;;;;;x
EVTDESC_RIP_12036_B;One of your servants brought you a letter which arrived by pigeon this morning. It is from your [From.GetSonDaughter], [From.GetFirstName]. Apparently [From.GetSheHe] married that pitiful peasant of [From.GetHersHis]. You are sure [From.GetSheHe] will come to regret it...;Un de vos domestiques vous a apporté une lettre arrivée par pigeon voyageur ce matin. Elle vient de votre [From.GetSonDaughter], [From.GetFirstName]. Apparemment, [From.GetIlElle] a épousé cette pitoyable personne issue de la paysannerie. Vous avez la conviction qu'[From.GetIlElle] finira par le regretter...;Einer Eurer Diener bringt Euch einen Brief, der des Morgens von einer Taube gebracht wurde. Er ist von Eurem Kind [From.GetFirstName]. Offenbar hat [From.GetSheHe] diesen armseligen Bauern nun geheiratet. Ihr seid Euch sicher, dass [From.GetSheHe] dies noch bereuen wird ...;;Uno de tus sirvientes te trae una carta llegada por paloma mensajera esta mañana. Es de tu [From.GetSonDaughter], [From.GetFirstName]. Por lo que se ve, se ha casado con es[seclusion_childs_lover.GetEA] triste campesin[seclusion_childs_lover.GetOA] suy[From.GetOA]. No te cabe duda que lo lamentará…;;;;;;;;;x
EVTDESC_RIP_12039;[seclusion_child.GetFirstName] was absent from supper so you decide to visit [seclusion_child.GetHerHis] chambers to make sure [seclusion_child.GetSheHe] is well. You knock a few times and when nothing happens you open the door. The room is empty, but [seclusion_child.GetFirstName] has left a note behind. Apparently [seclusion_child.GetSheHe] has disobeyed you and sneaked out of the keep!;[seclusion_child.GetFirstName] n'était pas présent[seclusion_child.Get_E] au souper, donc vous décidez de vous rendre à ses appartements pour vous assurer qu'[seclusion_child.GetIlElle] va bien. Vous toquez plusieurs fois et alors que personne n'ouvre, vous ouvrez la porte. La chambre est vide, mais [seclusion_child.GetFirstName] a laissé un mot. Apparemment, [seclusion_child.GetIlElle] vous a désobéi et a réussi à sortir discrètement du donjon.;[seclusion_child.GetFirstName] war beim Abendessen nicht zugegen und daher möchtet Ihr nach dem Rechten sehen. Ihr klopft ein paar Mal an die Tür, doch als niemand öffnet, tretet Ihr ein. Das Zimmer ist leer, nur eine Nachricht von [seclusion_child.GetFirstName] findet sich dort. Offenbar hat [seclusion_child.GetSheHe] Eure Anweisungen missachtet und sich aus der Burg geschlichen!;;[seclusion_child.GetFirstName] no acudió a la cena, así que decides ir a sus aposentos para asegurarte de que está bien. Llamas un par de veces y cuando no pasa nada, abres la puerta. El cuarto está vacío, pero [seclusion_child.GetFirstName] ha dejado una nota. ¡Al parecer, te ha desobedecido y se ha escapado de la torre!;;;;;;;;;x
EVTDESC_RIP_12050;Your [Root.GetTreasurerName] [Root.job_treasurer.GetTitledFirstName] wants to talk about the old tunnels under the castle. The argument is that they should be maintained better now that times are rough - you never know when you'll have to get out, and quickly.;Votre [Root.GetTreasurerName], [Root.job_treasurer.Get_le_TitledFirstName], veut parler des tunnels sous le château. Son avis est qu'ils devraient être mieux maintenus en ces temps difficiles - vous ne saurez jamais quand vous aurez à vous enfuir.;Euer [Root.GetTreasurerName] [Root.job_treasurer.GetTitledFirstName] möchte sich mit Euch über die alten Tunnel unter der Burg unterhalten. Es geht darum, dass man sie besser instand halten sollte, denn die Zeiten sind rau – und man kann nie wissen, ob man nicht irgendwann ganz schnell verschwinden muss.;;Tu [Root.GetTreasurerName] [Root.job_treasurer.GetTitledFirstName] quiere hablar contigo de los viejos túneles bajo el castillo. El motivo es que deben ser mejor mantenidos ahora que son malos tiempos, nunca se sabe cuándo tendrás que escapar deprisa.;;;;;;;;;x
EVTDESC_RIP_12052;My liege! [secluded_steward.GetTitledFirstName] catches up with you as you are strolling down the main hall. [secluded_steward.GetSheHeCap] looks concerned and you order [secluded_steward.GetHerHim] to spit it out, whatever the news is. "The tunnels, my [Root.GetLordLady]", [secluded_steward.GetSheHe] breathes and continues to tell you that it seems somebody has been using them - guards have stumbled upon tools and torches, recently used, by the looks of it.;« M[Root.GetOnA][Root.GetLordLady] ! ». [secluded_steward.Get_Le_TitledFirstName] vous rejoint alors que vous déambulez dans la grande salle. [secluded_steward.GetIlElleCap] a l'air préoccupé[secluded_steward.Get_E] et vous lui ordonnez de tout dire, quelle que soit la nouvelle. « Les tunnels, M[Root.GetOnA][Root.GetLordLady] », murmura-t-[secluded_steward.GetIlElle], avant de vous dire qu'apparemment ils ont été empruntés. Les gardes ont en effet trouvé des outils et des torches récemment utilisés.;Mein Lehnsherr!, ruft [secluded_steward.GetTitledFirstName] Euch, als Ihr in der Haupthalle erscheint. [secluded_steward.GetSheHeCap] wirkt besorgt und Ihr fragt, was [secluded_steward.GetSheHe] auf dem Herzen hat. "Die Tunnel, [Root.GetLordLady]", keucht [secluded_steward.GetSheHe] und berichtet, dass die Wachen dort Fackeln und Werkzeug gefunden haben. "Offenbar möchte sich jemand Zugang verschaffen!";;¡Mi señor! §Y[secluded_steward.GetFirstName]§! te alcanza cuando estabas paseando por el salón principal. Parece preocupad[secluded_steward.GetOA] y [secluded_steward.GetFirstName] dices que hable, sean cuales las noticias. «Los túneles, mi [Root.GetLordLady]», jadea y continúa diciendo que alguien los ha estado usando. Los guardias se han topado con herramientas y antorchas que parecen usadas recientemente.;;;;;;;;;x
EVTDESC_RIP_12053;Someone's been captured in the tunnels!;Quelqu'un a été capturé dans les tunnels !;Jemand wurde in den Tunneln gefasst!;;¡Han capturado a alguien en los túneles!;;;;;;;;;x
EVTDESC_RIP_12054;Your guards have captured someone in the tunnels! However, the person does not seem to be completely stable. Your guards' faces are not showing the usual bloodthirst when they present [captured_sneaker.GetBestName], a starved-looking and oddly jumpy person.;Vos gardes ont capturé quelqu'un dans les tunnels ! Cependant, la personne ne semble pas très stable. Les visages de vos gardes n'affichent pas le regard sanguinaire habituel lorsqu'ils amènent [captured_sneaker.Get_only_le_Title][captured_sneaker.GetBestName], une personne ayant l'air affamée et étrangement nerveuse.;Eure Wache hat jemand in den Tunneln gefasst! Allerdings scheint die Person nicht ganz bei Sinnen zu sein. Mit etwas enttäuschter Miene wird Euch von den Wachen eine halbverhungerte, leicht verrückt wirkende Person namens [captured_sneaker.GetBestName] vorgeführt.;;¡Tus guardias han capturado a alguien en los túneles! Sin embargo, no parece que esté muy en sus cabales. Los guardias no muestran la sed de sangre normal cuando te presentan a [captured_sneaker.GetBestName], una persona extraña, nerviosa y con aspecto de pasar hambre.;;;;;;;;;x
EVTDESC_RIP_12055;You approach the locked door warily. Inside, [captured_sneaker.GetFirstName] is talking quietly to [captured_sneaker.GetHerselfHimself]. The guards tell you that [captured_sneaker.GetSheHe] claims to have had a lover at court. They were on the way back into the castle when [captured_sneaker.GetHerHis] beloved fell ill. Devastated from the loss [captured_sneaker.GetSheHe] remained in the tunnels. \n"[captured_sneaker.GetSheHeCap] doesn't seem all there, my [Root.GetLordLady]...";Vous approchez de la porte fermée avec méfiance. À l'intérieur, [captured_sneaker.GetFirstName] parle en toute simplicité à [captured_sneaker.GetLuiElle]-même. Les gardes vous disent qu'[captured_sneaker.GetIlElle] déclare avoir aimé quelqu'un à la Cour. Ils étaient sur le chemin du retour au château lorsque l'être aimé est tombé malade. Dévasté[captured_sneaker.Get_E] par sa perte, [captured_sneaker.GetIlElle] resta dans le tunnel. \n« [captured_sneaker.GetIlElleCap] a un grain, M[Root.GetOnA][Root.GetLordLady]... »;Vorsichtig nähert Ihr Euch der verriegelten Tür, hinter der [captured_sneaker.GetFirstName] mit leiser Stimme Selbstgespräche führt. Die Wache meinte, dass [captured_sneaker.GetSheHe] etwas von einer Liebschaft in der Burg gesagt habe und dass Krankheit sie getrennt habe. Fassungslos aufgrund des Verlusts sei [captured_sneaker.GetSheHe] anschließend in den Tunneln geblieben.\n"[captured_sneaker.GetSheHeCap] scheint nicht ganz bei sich zu sein, [Root.GetLordLady] ...", berichtete die Wache.;;Te acercas con cautela a la puerta cerrada. Dentro [captured_sneaker.GetFirstName] habla tranquilamente consigo mism[captured_sneaker.GetOA]. Los guardias te dicen que [captured_sneaker.GetElElla] afirma tener un[captured_sneaker.GetXA] amante en la corte. Estaban volviendo al castillo cuando su amor cayó enfermo. Destrozad[captured_sneaker.GetOA] por su pérdida, se quedó en los túneles.\n«[captured_sneaker.GetFirstName] no parece estar bien, mi [Root.GetLordLady]»;;;;;;;;;x
EVTDESC_RIP_12056_A;You awake in the middle of the night to a loud clamoring down the corridor. Outside your room the shadows of pitchforks paint the walls and you hear screaming. You close the door behind you. How did the peasants get in? The tunnels should be secure! My [secluded_steward.GetTitledFirstName] had them inspected! Although, the maps weren't exactly up to date...;Des clameurs dans le couloir vous réveillent au milieu de la nuit. À l'extérieur de votre chambre, les ombres de fourches tapissent les murs et vous entendez crier. Vous fermez la porte derrière vous. Comment les paysans sont-ils entrés ? Les tunnels devraient être sécurisés ! M[secluded_steward.GetOnA] [secluded_steward.GetTitledFirstName] les a inspectés ! Quoique, les cartes n'étaient pas tout à fait à jour...;Mitten in der Nacht werdet Ihr von lautem Tumult auf dem Flur geweckt. Als Ihr die Tür öffnet, ziert der Schatten von Mistgabeln die Wände vor Eurer Kammer. Verwundert haltet Ihr inne. Bauern? Wie konnten die denn hier eindringen? Die Tunnel müssten doch sicher sein! Hatte [secluded_steward.GetTitledFirstName] sie nicht inspiziert? – Auch wenn die Karten vielleicht nicht ganz auf dem neuesten Stand waren ...;;Despiertas en plena noche con un clamor por el pasillo. Fuera de tu habitación, sombras de horquillas se dibujan en las paredes y oyes gritos. Cierras la puerta detrás de ti. ¿Cómo entraron los campesinos? ¡Los túneles debían ser seguros! ¡Mi [secluded_steward.GetTitledFirstName] los había revisado! Aunque los mapas no estaban exactamente actualizados…;;;;;;;;;x
EVTDESC_RIP_12056_B;You awake in the middle of the night to a loud clamoring down the corridor. Outside your room the shadows of pitchforks paint the walls and you hear screaming. You close the door behind you. How did the peasants get in? The tunnels should be secure! My [secluded_steward.GetTitledFirstName] had them inspected?;Des clameurs dans le couloir vous réveillent au milieu de la nuit. À l'extérieur de votre chambre, les ombres de fourches tapissent les murs et vous entendez crier. Vous fermez la porte derrière vous. Comment les paysans sont-ils entrés ? Les tunnels devraient être sécurisés ! M[secluded_steward.GetOnA] [secluded_steward.GetTitledFirstName] les a-t-[secluded_steward.GetIlElle] inspectés ?;Mitten in der Nacht werdet Ihr von lautem Tumult auf dem Flur geweckt. Als Ihr die Tür öffnet, ziert der Schatten von Mistgabeln die Wände vor Eurer Kammer. Verwundert haltet Ihr inne. Bauern? Wie konnten die denn hier eindringen? Die Tunnel müssten doch sicher sein! Hatte [secluded_steward.GetTitledFirstName] sie nicht inspiziert?;;Despiertas en plena noche con clamor por pasillo. Fuera de tu habitación, sombras de horquillas se dibujan en las paredes y oyes gritos. Cierras la puerta detrás de ti. ¿Cómo entraron los campesinos? ¡Los túneles debían ser seguros! ¿No los había revisado mi [secluded_steward.GetTitledFirstName]?;;;;;;;;;x
EVTDESC_RIP_12057;You are heading for bed after a late-night snack when you hear steps behind you in the corridor. Who could it be at this hour? You halt, pretending to admire a tapestry, and the steps die out. Someone is definitely following you. As you enter your chambers you draw your knife, hide behind the door and await your pursuer.;Vous vous dirigez vers votre lit après une collation de fin de soirée quand soudainement vous entendez quelqu'un marcher derrière vous dans le couloir. Qui cela pourrait-il être à cette heure ? Vous vous arrêtez, faisant semblant d'admirer une tapisserie, et les bruits de pas cessent. Quelqu'un est clairement en train de vous suivre. Alors que vous entrez dans vos appartements, vous saisissez votre couteau et vous vous cachez derrière la porte, attendant votre poursuivant.;Als Ihr spät in der Nacht nach einem mitternächtlichen Imbiss zu Eurer Kammer zurückkehrt, hört Ihr hinter Euch Schritte. Wer kann das so spät noch sein? Ihr haltet inne und betrachtet den Wandschmuck, Schritte sind nun keine mehr hörbar. Irgendjemand muss Euch gefolgt sein. Zurück in Eurer Kammer zieht Ihr das Messer und legt Euch hinter der Tür auf die Lauer.;;Te diriges a la cama tras un tentempié de medianoche cuando oyes pasos detrás de ti en el pasillo. ¿Quién puede ser a estas horas? Te detienes, fingiendo contemplar un tapiz y los pasos se esfuman. Decididamente, alguien te sigue. En cuanto entras en tus aposentos, desenvainas el cuchillo, te escondes tras la puerta y esperas a tu perseguidor.;;;;;;;;;x
EVTDESC_RIP_12058_A;You are absentmindedly flipping through a book after another long day when there is light tap on your door. Before you can get up, the door is opened and [captured_sneaker.GetFirstName] enters. [captured_sneaker.GetSheHeCap] silently crosses the room, slowly unbuttoning [captured_sneaker.GetHerHis] nightdress. [captured_sneaker.GetHerHisCap] intentions are plain as day in [captured_sneaker.GetHerHis] smoldering eyes.;Vous feuilletiez distraitement un livre après une énième longue journée lorsque quelqu'un toqua doucement à la porte. Avant même que vous ne puissiez vous lever, la porte s'ouvrit et [captured_sneaker.GetFirstName] entra. [captured_sneaker.GetIlElleCap] traversa silencieusement la chambre et déboutonna lentement sa chemise de nuit. Ses intentions étaient claires.;Nach einem langen, arbeitsreichen Tag blättert Ihr gerade in einem Buch, als jemand sachte an die Tür klopft. Noch ehe Ihr aufstehen könnt, ist sie bereits geöffnet und [captured_sneaker.GetFirstName] kommt hinein. [captured_sneaker.GetSheHeCap] schleicht langsam durch das Zimmer, mit einer Hand langsam das Nachtgewand aufknöpfend. [captured_sneaker.GetHerHisCap]e Absichten sind sonnenklar und absolut – unmissverständlich.;;Ojeas abstraídamente un libro tras otro día largo, cuando hay una ligera llamada a la puerta. Antes de poder levantarte, se abre la puerta y entra [captured_sneaker.GetFirstName]. [captured_sneaker.GetElEllaCap] atraviesa la habitación en silencio, desabrochando su camisón. Sus intenciones son de lo más obvias, viendo sus ojos llenos de pasión.;;;;;;;;;x
EVTDESC_RIP_12058_B;You are absentmindedly flipping through a book after another long day when there is light tap on your door. Before you can get up, the door is opened and [captured_sneaker.GetFirstName] enters. [captured_sneaker.GetSheHeCap] silently crosses the room, slowly unbuttoning [captured_sneaker.GetHerHis] nightshirt. [captured_sneaker.GetHerHisCap] intentions are plain as day in [captured_sneaker.GetHerHis] smoldering eyes.;Vous feuilletiez distraitement un livre après une énième longue journée lorsque quelqu'un toqua doucement à la porte. Avant même que vous ne puissiez vous lever, la porte s'ouvrit et [captured_sneaker.GetFirstName] entra. [captured_sneaker.GetIlElleCap] traversa silencieusement la chambre et déboutonna lentement sa chemise de nuit. Ses intentions étaient claires.;Nach einem langen, arbeitsreichen Tag blättert Ihr gerade in einem Buch, als jemand sachte an die Tür klopft. Noch ehe Ihr aufstehen könnt, ist sie bereits geöffnet und [captured_sneaker.GetFirstName] kommt hinein. [captured_sneaker.GetSheHeCap] schleicht langsam durch das Zimmer, mit einer Hand langsam das Nachtgewand aufknöpfend. [captured_sneaker.GetHerHisCap]e Absichten sind sonnenklar und absolut – unmissverständlich.;;Ojeas abstraídamente un libro tras otro día largo, cuando hay una ligera llamada a la puerta. Antes de poder levantarte, se abre la puerta y entra [captured_sneaker.GetFirstName]. [captured_sneaker.GetElEllaCap] atraviesa la habitación en silencio, desabrochando su camisón. Sus intenciones son de lo más obvias, viendo sus ojos llenos de pasión.;;;;;;;;;x
EVTDESC_RIP_12059_A;As the peasant rebels screamed the name of their leader, [captured_sneaker.GetBestName], you furiously charged them, hacking them down, one by one. They had made it into the castle, but they never stood a chance. Together with your well trained guards, the rebels were crushed. In the wake of the victory, you are mostly reminded that trust is a hard earned thing in this world.;Alors que les paysans rebelles hurlaient le nom de leur chef, [captured_sneaker.Get_only_le_Title][captured_sneaker.GetBestName], vous les chargez furieusement et les tuez, un par un. Ils ont réussi à pénétrer dans le château, mais ils n'ont jamais eu la moindre chance. Avec l'aide de vos gardes bien entraînés, les rebelles ont été écrasés. À la suite de la victoire, vous vous rappelez que la confiance est une chose durement gagnée dans ce monde.;Als die aufständischen Bauern den Namen Ihres Rädelsführers [captured_sneaker.GetBestName] rufen, erfasst Euch unbändige Wut. Ihr stürmt auf die Meute zu und metzelt sie nieder, einen nach dem anderen. In die Burg mochten sie wohl eingedrungen sein, doch eine Chance hatten sie nie. So wird der Aufstand mit Unterstützung der Wache schließlich niedergeschlagen. Vertrauen, so wird Euch anschließend klar, ist fürwahr ein kostbares Gut.;;Mientras los campesinos rebeldes gritan el nombre de su líder, [captured_sneaker.GetBestName], cargas con furia contra ellos, derribándolos uno a uno. Habrán entrado en el castillo, pero no tiene ninguna oportunidad. Aplastas a los rebeldes junto con tus bien entrenados guardias. A la vista de la victoria, recuerdas que la confianza es algo que cuesta ganar.;;;;;;;;;x
EVTDESC_RIP_12059_B;As the peasant rebels screamed the name of their leader, [captured_sneaker.GetBestName], you furiously charged them, hacking them down, one by one. They had made it into the castle, but this was where you drew the line! Together with your well trained guards, the rebels had little chance of succeeding. In the wake of the victory, you contemplate the harshness of it all.;Alors que les paysans rebelles hurlaient le nom de leur chef, [captured_sneaker.Get_only_le_Title][captured_sneaker.GetBestName], vous les chargez furieusement et les tuez, un par un. Ils ont réussi à pénétrer dans le château, mais vous avez décidé qu'ils n'iront pas au-delà. Contre vous et vos gardes bien entraînés, les rebelles avaient une petite chance de l'emporter. À la suite de la victoire, vous contemplez la rudesse de tout ceci.;Als die aufständischen Bauern den Namen Ihres Rädelsführers [captured_sneaker.GetBestName] rufen, erfasst Euch unbändige Wut. Ihr stürmt auf die Meute zu und metzelt sie nieder, einen nach dem anderen. In die Burg mochten sie wohl eingedrungen sein, doch damit war nun Schluss. Gemeinsam mit der Wache ließt Ihr den Bauern keine Chance. Rückblickend betrachtet erscheint Euch die Episode äußerst brutal.;;Mientras los campesinos rebeldes gritan el nombre de su líder, [captured_sneaker.GetBestName], cargas con furia contra ellos, derribándolos uno a uno. Habrán entrado en el castillo, pero no tiene ninguna oportunidad. Con tus guardias bien entrenados, los rebeldes tenían pocas oportunidades de triunfar. A la vista de la victoria, observas su dureza.;;;;;;;;;x
EVTDESC_RIP_12063_A;Maybe it was your [Root.GetTreasurerName] [secluded_steward.GetFirstName]? Maybe the lurker you let in somehow got them in? How long had they planned this? The chaos was everywhere, and even though your guards handled the peasant soldiers well enough, the injuries are felt on your side as well.;Peut-être était-ce votre [Root.GetTreasurerName], [secluded_steward.GetFirstName] ? Peut-être que la personne qui rôdait les a fait entrer d'une façon ou d'une autre ? En combien de temps ont-ils planifié ceci ? Le chaos était total, et même si vos gardes ont vaillamment affronté les soldats paysans, les blessures sont tout autant dans votre camp.;Vielleicht ist der [Root.GetTreasurerName] [secluded_steward.GetFirstName] verantwortlich? Oder der heimliche Tunnelbesucher? Wie lange hatten sie dies schon geplant? Die Situation war äußerst chaotisch, und selbst wenn die Wachen die Bauern gut in Schach halten konnten, kam auch Eure Seite nicht ganz ungeschoren davon.;;¿Fue tu [Root.GetTreasurerName] [secluded_steward.GetFirstName]? ¿El merodeador que dejaste entrar quien los hizo pasar? ¿Cuánto tiempo llevaban planeándolo? Hubo caos por todas partes y aunque tus guardias se encargaron bastante bien de los soldados campesinos, tu bando también ha recibido heridas.;;;;;;;;;x
EVTDESC_RIP_12063_B;That scheming lurker you let in must somehow have messaged the rebels, you think. During the chaos they called for [captured_sneaker.GetHerHim], over and over, "[captured_sneaker.GetBestName]". The chaos was everywhere, and even though your guards handled the peasant soldiers well enough, the injuries are felt on your side as well.;La personne qui rôdait et que vous avez laissé entrer a sûrement informé, d'une façon ou d'une autre, les rebelles. Durant le chaos ils l'ont appelé à plusieurs reprises « [captured_sneaker.GetBestName] ». Le chaos était partout, et même si vos gardes ont vaillamment affronté les soldats paysans, les blessures sont tout autant dans votre camp.;Dieser verschlagene Tunnelbesucher muss mit den Aufständischen gemeinsame Sache gemacht haben, denkt Ihr und ruft während des Kampfes immer wieder seinen Namen: [captured_sneaker.GetBestName]! Die Situation war äußerst chaotisch, und selbst wenn die Wachen die Bauern gut in Schach halten konnten, kam auch Eure Seite nicht ganz ungeschoren davon.;;Crees que ese merodeador intrigante al que dejaste pasar debió conseguir ponerse en contacto con los rebeldes de algún modo. Durante el caos, oíste que [captured_sneaker.GetRleRla] llamaban continuamente. «[captured_sneaker.GetBestName]». Hubo caos por todas partes y aunque tus guardias se encargaron bastante bien de los soldados campesinos, tu bando también ha recibido heridas.;;;;;;;;;x
EVTDESC_RIP_12064;As the door's handle slowly begins to move, you ready yourself for your ambush. A hooded figure steps over the threshold but you keep a cool head and wait for the perfect moment to strike. The would-be assassin takes another step and you make your move. Skin and flesh gives away in a most satisfactory manner as you sink your knife into [captured_sneaker.GetHerHis] back.;Alors que la poignée de la porte commence lentement à bouger, vous vous préparez pour votre embuscade. Une silhouette encapuchonnée franchit le seuil, mais vous gardez la tête froide et attendez le moment idéal pour frapper. L'aspirant assassin fait un autre pas et vous passez à l'action. Sa peau et sa chair cèdent très facilement face à la lame que vous enfoncez dans son dos.;Als Ihr seht, wie der Türknauf sich langsam zu drehen beginnt, bereitet Ihr Euch auf den Angriff vor. Eine schwarz vermummte Gestalt tritt über die Schwelle, aber Ihr wartet ab, bis der perfekte Moment gekommen ist. Euer Möchtegern-Killer macht einen weiteren Schritt, dann schlagt Ihr los. Als Euer Messer sich durch den Stoff und die Haut in das zarte Fleisch des Rückens des Killers bohrt, genießt Ihr es mit dem Gefühl echter Genugtuung.;;Cuando el picaporte empieza a moverse, te preparas para la emboscada. Una figura encapuchada aparece en el umbral, pero mantienes la cabeza fría y esperas el momento perfecto para atacar. El aspirante a asesino da otro paso y actúas. Piel y carne ceden del modo más satisfactorio cuando hundes el cuchillo en su espalda.;;;;;;;;;x
EVTDESC_RIP_12065;You almost jump out of your skin when the door's handle slowly begins to move. You knew it! As soon as the hooded figure steps over the threshold you throw yourself at them, howling, and the two of you fall to the floor. The assassin fights fiercely and soon [captured_sneaker.GetSheHe] has the upper hand. Fortunately, your battle cry was heard by the guards, and they rush in to save you. ;Vous sursautez lorsque la poignée de la porte commence lentement à bouger. Vous le saviez ! Dès que la silhouette encapuchonnée franchit le seuil, vous vous jetez sur elle en hurlant, et vous tombez tous les deux sur le sol. L'assassin se bat avec acharnement et bientôt [captured_sneaker.GetIlElle] a le dessus. Heureusement, votre cri de guerre a été entendu par les gardes, et ils se précipitent pour vous sauver.;Fast springt Ihr auf wie von der Tarantel gestochen, als der Türknauf sich langsam zu drehen beginnt. Also doch! Kaum ist die schwarz vermummte Gestalt über die Schwelle, da stürzt Ihr Euch bereits auf sie mit Gebrüll, und so geht ihr gemeinsam zu Boden. Euer Widersacher leistet enormen Widerstand und es dauert nicht lange, bis [captured_sneaker.GetSheHe] die Oberhand hat. Es ist Euer Glück, dass die Wachen Euer Schlachtengebrüll gehört haben, denn schon sind sie herbeigestürzt und retten Euch Euer Leben. ;;Casi te mueres del susto cuando el picaporte empieza a moverse lentamente. ¡Lo sabías! En cuanto la figura enmascarada aparece en el umbral, te lanzas sobre ella, aullando, y los dos caéis al suelo. El asesino lucha con ferocidad y consigue imponerse. Por fortuna, los guardias oyen tu grito de guerra y corren a salvarte.;;;;;;;;;x
