COMPL_PILGRIM;pilgrim;pèlerin[Root.Get_E];Pilger;;peregrino;;;;;;;;;x # male female pilgrim
COMPL_PIRATE;pirate;de pirate;Pirat[Root.GetinFemale];;pirata;;;;;;;;;x # male female - viking ravager seaking sea_queen
COMPL_PLEASANT;pleasant;aimable;angenehme;;agradable;;;;;;;;;x # female - temperate
COMPL_POET;poet;po[Root.GetEteEtesse];Poet[Root.GetinFemale];;poeta/poetisa;;;;;;;;;x # male female - poet
COMPL_PRETTY;pretty;magnifique;hübsche[Root.GetrMale];;hermoso;;;;;;;;;x # child - fair
COMPL_PROUD;proud;fi[Root.GetErEre];stolze[Root.GetrMale];;orgulloso/a;;;;;;;;;x # male female - proud haughty
COMPL_PURPLE_BORN;purple-born;né[Root.Get_E] dans la pourpre;purpurngeborene[Root.GetrMale];;nacido/a en la púrpura;;;;;;;;;x # male female - born_in_the_purple
COMPL_RAFFISH;raffish;canaille;verwegener;;disoluto/a;;;;;;;;;x # male - arbitrary
COMPL_RAVISHING;ravishing;ravissante;hinreißende;;deslumbrante;;;;;;;;;x # female - seductress
COMPL_RIGHTEOUS;righteous;vertueu[Root.GetXSe];rechtschaffende[Root.GetrMale];;virtuoso/a;;;;;;;;;x # male female - zealous (religious warriors)
COMPL_ROGUE;rogue;fripouille;Schurke;;pícaro/a;;;;;;;;;x # male - arbitrary
COMPL_SAOSHYANT;Saoshyant;Saoshyant;Saoschjant[Root.GetinFemale];;Saoshyant;;;;;;;;;x # male female - saoshyant
COMPL_SAYYID;Sayyid;Sayyid;Sayyid;;Sayyid;;;;;;;;;x # male - sayyid
COMPL_SAYYIDA;Sayyida;Sayyida;Sayyida;;Sayyida;;;;;;;;;x # female - sayyid
COMPL_SCHOLAR;scholar;érudit[Root.Get_E];Gelehrte[Root.GetrMale];;erudito;;;;;;;;;x # male female - physician theologian erudite
COMPL_SEDUCER;seducer;séducteur;Verführer;;seductor;;;;;;;;;x # male - seducer
COMPL_SINCERE;sincere;sincère;aufrichtiger;;sincero/a;;;;;;;;;x # male - honest
COMPL_SMARTY;smarty;génie;Schlaumeier[GetinFemale];;sabelotodo;;;;;;;;;x # child - genius mystic scholar arbitrary
COMPL_STRONG;strong;fort;starker;;fuerte;;;;;;;;;x # male - strong robust
COMPL_SWEET;sweet;tendre;süße[Root.GetrMale];;dulce;;;;;;;;;x # male female - affectionate
COMPL_THRIFTY;thrifty;économe;sparsame[Root.GetrMale];;ahorrativo;;;;;;;;;x # male female - (stewardship)
COMPL_VALHALLA_BOUND_FEMALE;Daughter of Odin;Fille d'Odin;Tochter von Odin;;El [From.Religion.GetCrusadeName] que declaró [From.GetDynName] ha terminado en derrota al no lograr sus ejércitos conquistar [Root.GetName].;;;;;;;;;x
COMPL_VALHALLA_BOUND_MALE;Son of Odin;Fils d'Odin;Sohn von Odin;;Hija de Odín;;;;;;;;;x
COMPL_VALKYRIE;valkyrie;valkyrie;Valkyrie;;Valquiria;;;;;;;;;x # female
COMPL_VIKING;viking;de Viking;Wikinger;;vikingo/a;;;;;;;;;x # male female
COMPL_VIKING_adj;viking;viking;wikingerische[Root.GetrMale];;vikingo/a;;;;;;;;;x
COMPL_VIRTUOUS;virtuous;vertueu[Root.GetXSe];tugendhafte[Root.GetrMale];;virtuoso;;;;;;;;;x # male female - celibate
COMPL_VIVACIOUS;vivacious;enjoué[Root.Get_E];lebhafte[Root.GetrMale];;vivaz;;;;;;;;;x # lustful
COMPL_WISE;wise;sage;weise[Root.GetrMale];;sabio/a;;;;;;;;;x # male female - erudite faqih
COMPL_WIT;wit;[Root.GetManWoman] d'esprit;Gesell[Root.GetinFemale];;ingenioso;;;;;;;;;x # male female - gregarious
COMPL_WRY;wry;ironique;verschrobene[Root.GetrMale];;irónico;;;;;;;;;x # male female - cynical
DIPLOFLAVOR_FLATTERY_0;Blessings upon you and your House.;Soyez bénis, vous et votre Maison ! ;Ihr und Euer Haus mögen gesegnet sein!;;Bendiciones para ti y tu casa.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_1;Your wisdom and mercy are legendary.;Votre sagesse et votre clémence sont légendaires. ;Eure Weisheit und Gnade sind legendär! ;;Tu sabiduría y piedad son legendarias.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_2;Peace be with you.;Que la paix soit avec vous ! ;Friede sei mit Euch!;;La paz sea contigo.;;;;;;;;;x
DIPLOFLAVOR_FLATTERY_3;May you live in harmony and contentment.;Puissiez-vous vivre dans l'harmonie et la satisfaction ! ;mögt Ihr in Harmonie und Zufriedenheit leben! ;;Que vivas en goce y armonía.;;;;;;;;;x
DIPLOFLAVOR_INSULT_0;Tales of your misdeeds are told from Ireland to Cathay.;Vos méfaits sont connus depuis l'Irlande jusqu'à Cathay. ;von Euren Missetaten erzählt man sich von Irland bis China!;;Se cuentan historias de tus fechorías desde Irlanda hasta Catay.;;;;;;;;;x
DIPLOFLAVOR_INSULT_1;Your low character is the subject of Greek plays.;Votre bassesse est telle qu'elle a inspiré des pièces de théâtre grecques ! ;Euer niederer Charakter ist Mittelpunkt griechischer Theaterstücke!;;Tu escaso carácter es el tema de las obras de teatro griegas.;;;;;;;;;x
DIPLOFLAVOR_INSULT_2;May your humors rot in your living body.;Puissent vos humeurs pourrir en vous ! ;mögen Euch die Säfte bei lebendigem Leib austrocknen!;;Que tus fluidos se pudran en tu cuerpo en vida.;;;;;;;;;x
DIPLOFLAVOR_INSULT_3;May your years be short and miserable.;Que votre vie soit brève et misérable ! ;mögen Eure Jahre kurz und elend sein!;;Que tus años sean escasos y miserables.;;;;;;;;;x
DIPLOFLAVOR_INSULT_4;May wisdom ever elude you.;Puissiez-vous ne jamais connaître la sagesse ! ;möge Euch Weisheit stets fremd bleiben!;;Que la sabiduría siempre te eluda.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_0;Damn your seventh grandfather.;Maudits soient vos aïeuls jusqu'au septième degré ! ;verflucht sei Euer siebter Großvater!;;Maldigo a tu séptimo abuelo.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_1;May you be sewn up alive in the belly of a dead camel.;Soyez cousu vivant dans le ventre d'un chameau mort ! ;mögt Ihr lebendig im Bauch eines toten Kamels eingenäht werden!;;Que te cosan vivo al vientre de un camello muerto.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_2;May Allah destroy your house.;Qu'Allah détruise votre Maison ! ;möge Allah Euer Haus vernichten!;;Que Alá destruya tu casa.;;;;;;;;;x
DIPLOFLAVOR_INSULT_muslim_3;You child of a mangy dog.;Espèce d'enfant de chien galeux ! ;Ihr Bastard eines räudigen Hundes!;;Hijo de un perro sarnoso.;;;;;;;;;x
INSULT_ABOMINATION;abomination;hideux rejeton;Scheusal;;aversión;;;;;;;;;x #noun - male - inbred
INSULT_ARROGANT;arrogant;arrogant[Root.Get_E];arrogante[Root.GetrMale];;arrogante;;;;;;;;;x # male female - haughty
INSULT_BASEBORN;baseborn;illégitime;niedriggeborene[Root.GetrMale];;ilegítimo/a;;;;;;;;;x # male female - legit_bastard
INSULT_BASTARD;bastard;bâtard[Root.Get_E];Bastard[Root.GetinFemale];;bastardo/a;;;;;;;;;x #noun - male female - bastard
INSULT_BAT;bat;lunatique;Wahnwitzige;;murciélago;;;;;;;;;x #noun - female - lunatic
INSULT_BESOTTED;besotted;hébété[Root.Get_E];berauschte[Root.GetrMale];;embobado/a;;;;;;;;;x # male female - drunkard
INSULT_BIGOT;bigot;bigot[Root.Get_E];Eiferer;;fanático/a;;;;;;;;;x #noun -HARDCODED
INSULT_BIGOTED;bigoted;fanatique;Eifernde;;intolerante;;;;;;;;;x #HARDCODED
INSULT_BLABBERER;blabberer;jaseu[Root.GetRSe];Schwätzer[Root.GetinFemale];;balbuceante;;;;;;;;;x #noun - male female - socializer
INSULT_BLATHERING;blathering;jaseu[Root.GetRSe];geschwätzige[Root.GetrMale];;desbarrar;;;;;;;;;x # male female - erudite
INSULT_BLIND;blind;aveugle;blinde[Root.GetrMale];;ciego;;;;;;;;;x # male female child - one_eyed blind
INSULT_BLOATED;bloated;bouffi[Root.Get_E];aufgedunsene[Root.GetrMale];;inflado;;;;;;;;;x
INSULT_BOOKWORM;bookworm;rat[Root.Get_E] de bibliothèque;[Root.GetBücherwurmLeseratte];;ratón de biblioteca;;;;;;;;;x #noun - male female - scholar theologian physician
INSULT_BORE;bore;triste importun[Root.Get_E];Langweiler[Root.GetinFemale];;pesado;;;;;;;;;x #noun - male female child - zealous conscientious physician brooding erudite temperate scholar
INSULT_BRAT;brat;sale enfant gâté[Root.Get_E];[Root.GetBengelGöre];;mocoso;;;;;;;;;x #noun - male female - haughty
INSULT_BRUTE;brute;barbare;Ungehobelte[Root.GetrMale];;bruto/a;;;;;;;;;x #noun - male - cruel
INSULT_CALLOUS;callous;sans coeur;herzlose;;insensible;;;;;;;;;x # female - cruel
INSULT_CANNIBAL;cannibal;cannibale;Kannibal[Root.GeteMale][Root.GetinFemale];;caníbal;;;;;;;;;x #noun - male female - cannibal_trait
INSULT_CANNIBALISTIC;man-eating;anthropophage;menschenfressende[Root.GetrMale];;comehombres;;;;;;;;;x # male female - cannibal_trait
INSULT_CHILD;child;gamin[Root.Get_E];Kind;;niño/a;;;;;;;;;x #noun -HARDCODED
INSULT_CLEFT_LIPPED;cleft-lipped;au bec fendu;spaltlippische[Root.GetrMale];;labio hendido;;;;;;;;;x # male female - harelip
INSULT_CLINGY;clingy;collant[Root.Get_E];anhängliche[Root.GetrMale];;agarrado;;;;;;;;;x # male female - affectionate
INSULT_CLOWN;jester;bouffo[Root.GetNNne];Clown;;bufón;;;;;;;;;x #noun -HARDCODED
INSULT_CLUBFOOT;clubfoot;boiteu[Root.GetXSe];Klumpfüßige[Root.GetrMale];;pie zopo;;;;;;;;;x #noun - male female - clubfooted
INSULT_CORPSE;corpse;dépouille;[Root.GetLeichnamLeiche];;cadavérico;;;;;;;;;x
INSULT_CORRUPT;corrupt;dépravé[Root.Get_E];korrupte;;corrupto;;;;;;;;;x # female - (bad_priest)
INSULT_COVETOUS;covetous;avare;gieriger;;codicioso/a;;;;;;;;;x # male - greedy
INSULT_COW;cow;vache;Kuh;;vaca;;;;;;;;;x #noun -HARDCODED
INSULT_COWARD;coward;couard[Root.Get_E];[Root.GetFeiglingMemme];;cobarde;;;;;;;;;x #noun - male female - craven in_hiding
INSULT_COY;coy;faussement timide;schamhafte;;reservado/a;;;;;;;;;x # female - shy
INSULT_CRAVEN;craven;lâche;feiger;;temeroso/a;;;;;;;;;x # male - craven
INSULT_CRAZED;crazed;frénétique;durchgedrehte[Root.GetrMale];;delirante;;;;;;;;;x # female lunatic \ male female berserker
INSULT_CRAZY;crazy;extravagant[Root.Get_E];verrückte[Root.GetrMale];;loco;;;;;;;;;x # child - lunatic homosexual hedonist berserker rowdy
INSULT_CREEPY;creepy;effrayant[Root.Get_E];unheimliche[Root.GetrMale];;repulsivo;;;;;;;;;x # male female timid brooding \ lustful child
INSULT_CRIPPLE;cripple;pauvre infirme;[Root.GetKrüppelBehinderte];;inválido/a;;;;;;;;;x #noun - male female child
INSULT_CROOKED;crooked;tordu[Root.Get_E];verschlagene[Root.GetrMale];;torcido/a;;;;;;;;;x # male female - hunchback
INSULT_CRUEL;cruel;cruel;grausame[Root.GetrMale];;cruel;;;;;;;;;x # male - cruel
INSULT_CRUMMY;crummy;minable;lausige[Root.GetrMale];;cutre;;;;;;;;;x # child - adventurer (bad_priest)
INSULT_CURSED;cursed;maudit[Root.Get_E];verfluchte[Root.GetrMale];;maldito;;;;;;;;;x
INSULT_DEBASED;debased;avilie;minderwertige;;degradar;;;;;;;;;x # female - seductress
INSULT_DEBAUCHER;debaucher;corrupt[Root.GetEurRice];Schwelger;;corruptor;;;;;;;;;x #noun - male female hedonist
INSULT_DECADENT;decadent;décadent[Root.Get_E];dekadente[Root.GetrMale];;decadente;;;;;;;;;x # male female - decadent bad_priest_christian bad_priest_muslim bad_priest_tengri bad_priest_zoroastrian
INSULT_DECAYING;decaying;en décomposition;schwindsüchtige[Root.GetrMale];;decadente;;;;;;;;;x # male female - has_bubonic_plague
INSULT_DECEITFUL;deceitful;fourbe;hinterlistige[Root.GetrMale];;engañoso/a;;;;;;;;;x # male female - deceitful
INSULT_DEGENERATE;degenerate;dégénérée;degenerierte;;degenerado/a;;;;;;;;;x # female - hedonist
INSULT_DEMENTED;demented;dément;wahnsinniger;;loco/a;;;;;;;;;x # male - lunatic
INSULT_DEMONIC;demonic;démoniaque;dämonische;;demoníaco/a;;;;;;;;;x # female - possessed
INSULT_DESERT_RAT;desert rat;rat[Root.Get_E] du désert;[Root.GetWüstenkäferWüstenratte];;rata del desierto;;;;;;;;;x #noun -male female - desert_terrain_leader
INSULT_DEVIL;devil;démon[Root.Get_E];Teufel[Root.GetinFemale];;diablo;;;;;;;;;x #noun - child - cynical mystic excommunicated possessed
INSULT_DEVIL_WOMAN;devil-woman;diablesse;Hexe;;diablesa;;;;;;;;;x #noun - female - possessed
INSULT_DIM;dim;crétin;dummer;;tonto/a;;;;;;;;;x # male - dull slow
INSULT_DODDERER;dodderer;débris;Tattergreis;;tembloroso;;;;;;;;;x #noun - male - infirm
INSULT_DONKEY;donkey;crétin[Root.Get_E];[Root.GetEselZuchtstute];;burro;;;;;;;;;x #noun - child - patient
INSULT_DRIVELING;driveling;radoteu[Root.GetRSe];sabbernde[Root.GetrMale];;necio;;;;;;;;;x # male female - (ecclesiastical)
INSULT_DRUNKARD;drunkard;sale ivrogne;Säufer[Root.GetinFemale];;borracho;;;;;;;;;x #noun - male female - drunkard
INSULT_DULLARD;dullard;so[Root.GetTTte];Dummkopf;;zoquete;;;;;;;;;x #noun - male - dull slow
INSULT_DWARF;dwarf;nabot[Root.Get_E];Zwerg[Root.GetinFemale];;enano/a;;;;;;;;;x #noun - male female - dwarf
INSULT_EFFEMINATE;effeminate;efféminé;verweichlichter;;afeminado/a;;;;;;;;;x # male - homosexual
INSULT_ENVIOUS;envious;envieu[Root.GetXSe];neidische[Root.GetrMale];;envidioso/a;;;;;;;;;x # male female - envious
INSULT_ERRATIC;erratic;fantasque;launische[Root.GetrMale];;errático/a;;;;;;;;;x # male female - arbitrary
INSULT_EUNUCH;eunuch;pauvre eunuque;Eunuch;;eunuco;;;;;;;;;x #noun - male - eunuch
INSULT_EVIL;evil;malfaisant[Root.Get_E];böse[Root.GetrMale];;malo/a;;;;;;;;;x # male female impaler \ excommunicated child
INSULT_FALTERING;faltering;hésitant[Root.Get_E];schwächliche[Root.GetrMale];;balbuceante;;;;;;;;;x # male female - lisp
INSULT_FANATIC;fanatic;fanatique;Fanatiker[Root.GetinFemale];;fanático;;;;;;;;;x #noun - male female - (religious warriors)
INSULT_FARTMASTER;fartmaster;pétomane;furzende[Root.GetrMale];;pedorro;;;;;;;;;x # child - decadent
INSULT_FATPIG;fat pig;gros porc;[Root.GetEberSau];;cerdo cebón;;;;;;;;;x
INSULT_FIEND;fiend;peste;Fanatikerin;;amigo;;;;;;;;;x #noun - female - cruel
INSULT_FILTHY;filthy;immonde;Dreckwühler(in);;guarro/a;;;;;;;;;x #HARDCODED
INSULT_FLABBY;flabby;grassouille[Root.GetTTte];schwabbelige[Root.GetrMale];;flácido;;;;;;;;;x # child - gluttonous
INSULT_FLOPPY;floppy;mollasse;energielose[Root.GetrMale];;flojo;;;;;;;;;x # child - affectionate
INSULT_FOOL;fool;niais[Root.Get_E];[Root.GetNarrNärrin];;bobo;;;;;;;;;x #noun - male female - trusting
INSULT_FOUL;foul;ignoble;Faulige(r);;asqueroso/a;;;;;;;;;x #HARDCODED
INSULT_FREAK;freak;monstr[Root.GetEEsse];Missgeburt;;fanático;;;;;;;;;x #noun - male female child - disfigured
INSULT_FRIGID;frigid;frigide;gefühlskalte;;frígido;;;;;;;;;x # female - celibate
INSULT_GLUTTON;glutton;glouto[Root.GetNNne];Fresser[Root.GetinFemale];;glotón/ona;;;;;;;;;x #noun - male female - gluttonous
INSULT_GODLESS;godless;impie;gottlose[Root.GetrMale];;ateo;;;;;;;;;x # male female - excommunicated mystic
INSULT_GORGING;gorging;goulu[Root.Get_E];verschlingende[Root.GetrMale];;hartarse;;;;;;;;;x # male female - gluttonous
INSULT_GORGON;gorgon;gorgone;Gorgonin;;gorgona;;;;;;;;;x #noun - female - ugly
INSULT_GRABBING;grabbing;sans scrupules;aufsehenheischende[Root.GetrMale];;pulpo;;;;;;;;;x # male female - adventurer
INSULT_GRASPING;grasping;cupide;habgierige;;avaricioso/a;;;;;;;;;x # female - ambitious
INSULT_GROTESQUE;grotesque;grotesque;[Root.GetMissgestalteterMissgestalt];;grotesco;;;;;;;;;x #noun - male - ugly
INSULT_GROUCHY;grouchy;grincheu[Root.GetXSe];griesgrämige[Root.GetrMale];;cascarrabias;;;;;;;;;x # child - paranoid haughty
INSULT_GROVELING;groveling;servile;anbiedernde[Root.GetrMale];;postrante;;;;;;;;;x # male female - humble
INSULT_GRUMBLER;grumbler;grognard[Root.Get_E];Nörgler[Root.GetinFemale];;gruñón;;;;;;;;;x #noun - male female - depressed
INSULT_GULLIBLE;gullible;crédule;naive[Root.GetrMale];;crédulo/a;;;;;;;;;x # male female - trusting
INSULT_HARELIP;harelip;bec-de-lièvre;Hasenschartige[Root.GetrMale];;labio leporino;;;;;;;;;x #noun - male female - harelip
INSULT_HARPY;harpy;harpie;Harpyie;;arpía;;;;;;;;x
INSULT_HARRIDAN;harridan;mégère;Tussi;;bruja;;;;;;;;;x #noun - female - wroth
INSULT_HAYBRAIN;haybrain;écervelé[Root.Get_E];[Root.GetStrohkopfHohlbirne];;cabeza hueca;;;;;;;;;x #noun - child - hedonist
INSULT_HEINOUS;heinous;hideu[Root.GetXSe];abscheuliche[Root.GetrMale];;atroz;;;;;;;;;x # male female child - disfigured
INSULT_HERESIARCH;heresiarch;vil[Root.Get_E] hérésiarque;Ketzer[Root.GetinFemale];;heresiarca;;;;;;;;;x #noun - male female - heresiarch
INSULT_HERETIC;heretic;hérétique;Ketzer(in);;hereje;;;;;;;;;x #noun -HARDCODED
INSULT_HIDEOUS;hideous;répugnant[Root.Get_E];abscheuliche[Root.GetrMale];;espantoso/a;;;;;;;;;x # female inbred / male female ugly
INSULT_HUNCHBACK;hunchback;bossu[Root.Get_E];Bucklige[Root.GetrMale];;jorobado /a;;;;;;;;;x #noun - male female - hunchback
INSULT_IDIOT;idiot;idiot[Root.Get_E];idiotische[Root.GetrMale];;idiota;;;;;;;;;x # male female child - imbecile
INSULT_IDLER;idler;fainéant[Root.Get_E];Faulenzer[Root.GetinFemale];;ocioso/a;;;;;;;;;x #noun - slothful
INSULT_IMBECILE;imbecile;pauvre imbécile;Spinner[Root.GetinFemale];;imbécil;;;;;;;;;x #noun - male female - imbecile
INSULT_INDOLENT;indolent;mollasso[Root.GetNNne];träge[Root.GetrMale];;indolente;;;;;;;;;x # male female - slothful
INSULT_INFIDEL;infidel;infidèle;Ungläubige(r);;infiel;;;;;;;;;x #noun -HARDCODED
INSULT_INSTIGATOR;instigator;vil[Root.Get_E] intrigant[Root.Get_E];Unruhestifter[Root.GetinFemale];;instigador;;;;;;;;;x #noun - male female - schemer
INSULT_INVALID;invalid;pauvre invalide;Invalid[Root.GetrMale][Root.GetinFemale];;inválido;;;;;;;;;x #noun - male female child - (illness)
INSULT_JUNGLE_SNAKE;jungle snake;drago[Root.GetNNne] de la jungle;Dschungel[Root.Getbewohnernatter];;serpiente de la selva;;;;;;;;;x #noun - male female - jungle_terrain_leader
INSULT_KINSLAYER;kinslayer;parricide;Sippenmörder[Root.GetinFemale];;mataparientes;;;;;;;;;x #noun - male female - kinslayer
INSULT_LAZY;lazy;paresseu[Root.GetXSe];faule[Root.GetrMale];;perezoso;;;;;;;;;x # child - decadent slothful
INSULT_LECHER;lecher;débauché[Root.Get_E];Lüstling;;lascivo;;;;;;;;;x #noun - male - lustful
INSULT_LECHEROUS;lecherous;libidineux;lüsternder;;libidinoso;;;;;;;;;x # male - lustful
INSULT_LEFTHANDED;left-handed;gauch[Root.GetErEre];linkshändige[Root.GetrMale];;zurdo;;;;;;;;;x
INSULT_LEPER;leper;lépreu[Root.GetXSe];Lepröse[Root.GetrMale];;leproso/a;;;;;;;;;x #noun - male female - leper
INSULT_LESBIAN;lesbian;lesbienne;Lesbe;;lesbiana;;;;;;;;;x #noun - female homosexual
INSULT_LIMPING;limping;éclopé[Root.Get_E];hinkende[Root.GetrMale];;cojeando;;;;;;;;;x # male female child - clubfooted one_legged gout
INSULT_LISPER;lisper;zozoteu[Root.GetRSe];Lispler[Root.GetinFemale];;ceceante;;;;;;;;;x #noun - male female - lisp
INSULT_LITTLE;little;chéti[Root.GetFVe];winzige[Root.GetrMale];;pequeño;;;;;;;;;x # male female dwarf
INSULT_LOVER_OF_HEATHENS;lover of heathens;fo[Root.GetLLle] ami[Root.Get_E] des infidèles;Liebhaber[Root.GetinFemale] von Ketzern;;amigo de infieles;;;;;;;;;x #noun - male female - (sympathy_)
INSULT_LOWBORN;lowborn;de basse extraction;niedriggeborene[Root.GetrMale];;de humilde cuna;;;;;;;;;x # male female - peasant_leader
INSULT_LUGUBRIOUS;lugubrious;lugubre;schwermütige[Root.GetrMale];;lúgubre;;;;;;;;;x# male female - depressed
INSULT_LUNATIC;lunatic;lunatique;Irre[Root.GetrMale];;lunático/a;;;;;;;;;x #noun - male lunatic \ male female berserker
INSULT_MAIMED;maimed;mutilé[Root.Get_E];verstümmelte[Root.GetrMale];;lisiado;;;;;;;;;x # male female child - one_handed mangled
INSULT_MANIAC;maniac;f[Root.GetOuOlle];Wahnsinnige[Root.GetrMale];;maniaco;;;;;;;;;x #noun - male female child - rabies
INSULT_MEANIE;meanie;mauvais[Root.Get_E];[Root.GetFieslingVettel];;abusón;;;;;;;;;x #noun - child - wroth
