#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
evt_DESC_JD_60008;My trusty and loyal steed [From.GetFirstName] is likely to be the target of all manner of malicious attacks by my enemies to destabilize my rule... I could have my smiths forge [From.GetHerHim] a set of armor to aid in protecting my most precious companion.;Mon fidèle coursier [From.GetFirstName] est la cible de toutes sortes d'attaques malveillantes par mes ennemis pour déstabiliser mon règne... Je pourrais ordonner à mes forgerons de lui fabriquer une armure afin de protéger mon plus précieux compagnon.;Mein treues und loyales Ross [From.GetFirstName] ist das Ziel aller Arten bösartiger Angriffe durch meine Feinde auf meine Herrschaft... Ich könnte meine Schmiede anweisen eine Rüstung zu schmieden, um meinen kostbaren Begleiter zu schützen.;;Es probable que mi fiel y leal montura, [From.GetFirstName], sea objetivo de toda clase de ataques maliciosos de mis enemigos para desestabilizar mi gobierno. Puedo hacer que mi herrero forje una armadura para ayudar a proteger a mi compañero más leal.;;;;;;;;;x
evt_DESC_JD_60011;The [From.GetTitle] of the [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] addresses a letter to the traitorous [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], wishes for you to understand that [From.Offmap.Ruler.GetSheHe] can not tolerate such a lack of honor or loyalty from [From.Offmap.Ruler.GetHerHis] Tributaries.\nYour actions will be dealt with.;[From.GetLeLaCap] [From.GetTitle] de l'[From.Offmap.Ruler.GetTitle] Céleste adresse une lettre [Root.GetAuAla] traîtr[Root.GetEEsse] [Root.GetTitle] de [Root.PrimaryTitle.GetFullName].\n\n[From.Offmap.Ruler.GetLeLaCap] Céleste [From.Offmap.Ruler.GetLongChineseEmperorName], souhaite que vous compreniez qu'[From.Offmap.Ruler.GetIlElle] ne peut pas tolérer ce manque d'honneur et de loyauté de la part de ses tributaires.\nVos actions auront des conséquences.;[From.GetDerDie] [From.GetTitle] des [From.Offmap.Ruler.GetChineseComplimentAdjective]en [From.Offmap.Ruler.GetTitle][From.Offmap.Ruler.GetsMale] adressiert einen Brief an [Root.Getdendie] verräterische[Root.GetnMale] [Root.GetTitle] von [Root.PrimaryTitle.GetFullName].\n\n[From.Offmap.Ruler.GetDerDie] himmlische [From.Offmap.Ruler.GetLongChineseEmperorName] wünscht, dass Ihr versteht, dass [From.Offmap.Ruler.GetSheHe] solch ein Mangel an Ehre oder Loyalität [From.Offmap.Ruler.GetHerHis]er Tributstaaten nicht tolerieren kann.\nEure Handlungen werden Konsequenzen haben.;;El/La [From.GetTitle] del [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] dirige una carta al/a la traicionera [Root.GetTitle] del [Root.PrimaryTitle.GetFullName].\n\nEl Celestial [From.Offmap.Ruler.GetLongChineseEmperorName], desea que comprendas que no tolera tal falta de honor ni lealtad entre sus tributarios.\nNos encargaremos de tus acciones.;;;;;;;;;x
evt_DESC_JD_60016;With the death of [From.GetBestName] you are free from your status as a tributary.;Avec la mort [From.Get_only_du_Title][From.GetBestName], vous êtes libéré de votre statut de tributaire.;Mit dem Tod von [From.GetBestName] seid Ihr als Tributstaat unabhängig.;;Con la muerte de [From.GetBestName] te liberas de tu estatus de tributario.;;;;;;;;;x
evt_DESC_JD_60202;I have heard more news about [rebel_general.GetTitledFirstName]. It seems he and his men are moving with haste towards [Root.PrimaryTitle.GetName]. The rumors say that they have set their eyes on my lands to be the starting point of their new Empire.;J'ai eu des nouvelles [rebel_general.Get_du_TitledFirstName]. Il semble que lui et ses hommes se déplacent avec hâte vers [Root.PrimaryTitle.Get_le_Realm]. Les rumeurs disent qu'ils ont jeté leur dévolu sur mes terres, comme point de départ de leur nouvel Empire.;Ich habe weitere Neuigkeiten über [rebel_general.GetTitledFirstName] erhalten. Es scheint, dass sich er und seine Männer schnell Richtung [Root.PrimaryTitle.GetName] bewegen. Gerüchte besagen, dass sie es auf unser Land abgesehen haben und es zum Ausgangspunkt ihres neuen Reiches machen wollen.;;He oído más noticias sobre [rebel_general.GetTitledFirstName]. Parece que sus hombres y él marchan con rapidez hacia [Root.PrimaryTitle.GetName]. Se rumorea que se han fijado en mis tierras para iniciar su nuevo imperio.;;;;;;;;x;
evt_DESC_JD_60207;The word from the traders is that [rebel_general.GetTitledFirstName] was set upon by the armies of the [offmap_china.GetFullName]. The rebel troops never stood a chance against the well supplied and loyal troops of the [offmap_china.Ruler.GetEmperorEmpress].;La rumeur provenant des commerçants est que [rebel_general.Get_le_TitledFirstName] a été défait[rebel_general.Get_E] par les armées de l'[offmap_china.GetFullName]. Les troupes rebelles n'ont eu aucune chance contre celles bien approvisionnées et loyales de l'[offmap_china.Ruler.GetEmperorEmpress].;Die Händler sagen, dass [rebel_general.GetTitledFirstName] von den Armeen vom [offmap_china.GetFullName] in die Irre geführt worden war. Die Rebellen hatten niemals eine Chance gegen die gut gerüsteten und loyalen Truppen [offmap_china.Ruler.Getdesder] [offmap_china.Ruler.GetEmperorEmpress][offmap_china.Ruler.GetsMale].;;Los mercaderes dicen que el ejército del [offmap_china.GetFullName] atacó a [rebel_general.GetTitledFirstName]. Las tropas rebeldes no tuvieron nada que hacer contra las fuerzas leales y bien abastecidas del/dela [offmap_china.Ruler.GetEmperorEmpress].;;;;;;;;x;
evt_DESC_JD_60212;With the death of [FromFrom.GetTitledFirstName], [Root.PrimaryTitle.GetName] has been thrown into disarray. Many call for me to continue in the [FromFrom.Culture.GetName] ways as my [Root.FromFrom.GetPrevRelation] had intended but I am not so sure.;La mort [FromFrom.Get_du_TitledFirstName] a tourmenté [Root.PrimaryTitle.Get_le_Realm]. Nombreux sont ceux à me demander de maintenir la tradition [FromFrom.Culture.GetName] comme m[FromFrom.GetOnA] [Root.FromFrom.GetPrevRelation] en avait l'intention.;Mit dem Tod von [FromFrom.GetTitledFirstName] ist [Root.PrimaryTitle.GetName] in Unordnung verfallen. Viele bitten uns darum, den [FromFrom.Culture.GetName]en Weg fortzuführen, wie m[FromFrom.Geteineine] [Root.FromFrom.GetPrevRelation] beabsichtigt hatte, aber ich bin mir nicht sicher.;;[Root.PrimaryTitle.GetName] ha caído en la confusión con la muerte de [FromFrom.GetTitledFirstName]. Muchos me apremian a continuar el modo de actuar [FromFrom.Culture.GetName], tal como quería mi [Root.FromFrom.GetPrevRelation], pero no estoy tan seguro.;;;;;;;;;x
evt_DESC_JD_60301;[offmap_china.Ruler.GetMediumChineseEmperorName] has closed off the Empire and stopped all trade along the Silk Road. This is not acceptable. [offmap_china.Ruler.GetSheHeCap] not only harms trade for [offmap_china.GetShortName] but also for my own lands. We must make the [offmap_china.Ruler.GetEmperorEmpress] open up their borders one way or another...;[offmap_china.Ruler.GetMediumChineseEmperorName] a fermé les frontières de l'Empire et tout commerce sur la route de la soie. Ceci est inacceptable. [offmap_china.Ruler.GetIlElleCap] ne compromet pas seulement le commerce pour la [offmap_china.GetShortName] mais aussi pour mes propres terres. Il faut faire en sorte que l'[offmap_china.Ruler.GetEmperorEmpress] rouvre les frontières...;[offmap_china.Ruler.GetMediumChineseEmperorName] hat das Reich geschlossen und den Handel auf der Seidenstraße gestoppt. Das ist inakzeptabel. [offmap_china.Ruler.GetSheHeCap] schadet dadurch nicht nur dem Handel von [offmap_china.GetShortName], sondern auch dem unseren. Wir müssen [offmap_china.Ruler.Getdendie] [offmap_china.Ruler.GetEmperorEmpress] dazu bringen, die Grenzen wieder zu öffnen, egal wie...;;[offmap_china.Ruler.GetMediumChineseEmperorName] ha cerrado el Imperio fronteras y detenido el comercio por la Ruta de la Seda. Esto es inaceptable. [offmap_china.Ruler.GetSheHeCap] no solo daña el comercio a [offmap_china.GetShortName] sino también a mis propias tierras. Debemos hacer que el/la [offmap_china.Ruler.GetEmperorEmpress] abra sus tierras de un modo u otro…;;;;;;;;;x
evt_DESC_JD_60306;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], has decreed that the Empire focus its efforts on the [offmap_china.GetRandomChineseFocus].\nHence we do not have time to negotiate allowing your traders to return. I am sure you can understand why and respect this decision.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[offmap_china.Ruler.GetLeLaCap] Céleste [offmap_china.Ruler.GetLongChineseEmperorName], a décrété que l'Empire concentre ses efforts sur [offmap_china.GetRandomChineseFocus].\nIl n'y a donc pas le temps de négocier le retour de vos commerçants. Je suis sûr que vous pouvez comprendre pourquoi et respecter cette décision.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[offmap_china.Ruler.GetDerDie] himmlische [offmap_china.Ruler.GetLongChineseEmperorName] hat verfügt, dass das Reich seinen Fokus auf die [offmap_china.GetRandomChineseFocus] setzt.\nDaher haben wir keine Zeit für Verhandlungen, um Euren Händlern die Rückkehr zu erlauben. Ich bin sicher, Ihr respektiert und versteht diese Entscheidung.;;"[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl celeste [offmap_china.Ruler.GetLongChineseEmperorName] ha proclamado que el imperio concentre sus esfuerzos en el [offmap_china.Ruler.GetLongChineseEmperorName]\nPor tanto, no tenemos tiempo para negociar el regreso de tus comerciantes. Estoy seguro que entiendes los motivos y respetas esta decisión.";;;;;;;;;x
evt_DESC_JD_60307;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], demands that, in exchange for opening up the Silk Road, you [GetChineseForceOpenDemand].\nI am sure you can see how this will benefit both our nations and trust you to make the correct decision.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[offmap_china.Ruler.GetLeLaCap] Céleste [offmap_china.Ruler.GetLongChineseEmperorName], exige qu'en échange de l'ouverture de la Route de la Soie, vous [GetChineseForceOpenDemand].\nJe suis sûr que vous réalisez à quel point cela profitera à nos deux pays et que vous prendrez la bonne décision.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetDerDie] himmlische [offmap_china.Ruler.GetLongChineseEmperorName] fordert, dass Ihr für die Öffnung der Seidenstraße [GetChineseForceOpenDemand].\nIch bin sicher, Ihr könnt sehen, wie dies unseren Nationen zugutekommen wird, und vertraue Euch, die richtige Entscheidung zu treffen.;;El celeste [offmap_china.Ruler.GetLongChineseEmperorName] exige que [GetChineseForceOpenDemand] a cambio de abrir la Ruta de la Seda.\nSeguro que verás que esto beneficia a ambas naciones y confío que tomes la decisión correcta.;;;;;;;;;x
evt_DESC_JD_60312;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], is most sorry to hear about the death of [FromFrom.GetTitledName], your [FromFrom.GetChineseCharacterRole], and offers you [From.Offmap.Ruler.GetHerHis] most sincere condolences.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[From.Offmap.Ruler.GetLeLaCap] Céleste [From.Offmap.Ruler.GetLongChineseEmperorName], est désolé[From.Offmap.Ruler.Get_E] d'apprendre la mort [FromFrom.Get_du_TitledName], votre [FromFrom.GetChineseCharacterRole], et vous adresse ses plus sincères condoléances.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetDerDie] himmlische [From.Offmap.Ruler.GetLongChineseEmperorName] bedauert vom Tod Eures [FromFrom.GetChineseCharacterRole] [FromFrom.GetTitledName] zu hören und bietet [From.Offmap.Ruler.GetHerHis] aufrichtiges Beileid an.;;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl celeste [From.Offmap.Ruler.GetLongChineseEmperorName] lamenta profundamente enterarse de la muerte de [FromFrom.GetTitledName], tu [FromFrom.GetChineseCharacterRole] y te ofrece su más sentido pésame.;;;;;;;;;x
