#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ALLIANCE_DISSOLVED_LOG;The Alliance and Non-Aggression Pact between $FIRST|Y$ and $SECOND|Y$ has been dissolved as they no longer have any marriage ties.;L'alliance et le pacte de non-agression entre $FIRST|Y$ et $SECOND|Y$ ont été dissouts en raison de la rupture des liens du mariage.;Das Bündnis und der Nichtangriffspakt zwischen $FIRST|Y$ und $SECOND|Y$ wurden beendet, da es keine Ehebande mehr zwischen ihnen gibt.;;La Alianza y el Pacto de no agresión entre $FIRST|Y$ y $SECOND|$ Y se ha deshecho ya que no tienen lazos de matrimonio.;;;;;;;;;x
ALLIANCE_DISSOLVED_SETUP;Alliance Dissolved;Alliance dissoute;Bündnis aufgelöst;;Alianza deshecha;;;;;;;;;x
AMONG_MOST_POWERFUL_VASSALS_TOOLTIP;Is among the top $VALUE|Y$ vassals in terms of powerbase.;Fait partie du top $VALUE|Y$ des vassaux en terme de pouvoir.;Ist unter den Top-$VALUE|Y$ der mächtigsten Vasallen.;;Está entre los primeros $VALUE|Y$ vasallos en términos de base de poder.;;;;;;;;;x
ANY_ALLIED_CHARACTER_STARTS;Any Non-Aggression Pact Character;Tous les signataires d'un pacte de non-agression;Beliebiger Nichtangriffspakt-Charakter;;Cualquier personaje con Pacto de no agresión;;;;;;;;;x
ANY_FAVOR_HOLDER;Any favor holder;N'importe quel propriétaire de faveur;Beliebiger Inhaber eines Gefallens;;Cualquiera que tenga un favor;;;;;;;;;x
ANY_FAVOR_OWER;Any favor ower;N'importe quel débiteur de faveur;Beliebiger Schuldner eines Gefallens;;Cualquiera al que le deban un favor.;;;;;;;;;x
ANY_VOTER_STARTS;Any voter;Tout votant;Beliebiger Stimmberechtigter;;Cualquier votante;;;;;;;;;x
ask_for_land;Ask Liege for Land;Demander des terres [Root.GetAuAla] [Root.GetLordLady] lige;Lehnsherrn um Land bitten;;Pedir tierras a mi señor;;;;;;;;;x
ask_for_land_tooltip;Make Request.;Faire la demande.;Antrag stellen;;Hacer la petición.;;;;;;;;;x
ASKS_FAVOR;get a Favor from;obtenir une faveur de;erhaltet einen Gefallen von;;conseguir un Favor de;;;;;;;;;x
ATTACH_RETREATING;§RCannot attach retreating units§!;§RImpossible d'ajouter des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht eingegliedert werden§!;;§RNo se pueden unir unidades que se retiran§!;;;;;;;;;x
bad_breath;Bad Breath;Mauvaise haleine;Mundgeruch;;Mal aliento;;;;;;;;;x
BETROTHAL_TIE;Betrothal between $FIRST|Y$ and $SECOND|Y$\n;Fiançailles entre $FIRST|Y$ et $SECOND|Y$\n;Verlöbnis zwischen $FIRST|Y$ und $SECOND|Y$\n;;Compromiso entre $FIRST|Y$ y $SECOND|Y$\n;;;;;;;;;x
CAN_GRANT_TITLE;Can grant the title $TITLE|Y$;Il est possible d'octroyer le titre de $TITLE|Y$;Der Titel $TITLE|Y$ kann verliehen werden;;Se puede otorgar el título  $TITLE|Y$;;;;;;;;;x
CANNOT_GRANT_TITLE;Cannot grant the title $TITLE|Y$;Impossible d'octroyer le titre de $TITLE|Y$;Der Titel $TITLE|Y$ kann nicht verliehen werden;;No se puede otorgar el título $TITLE|Y$;;;;;;;;;x
CANNOT_JOIN_FACTION_NON_AGG_PACT;§RYou are not allowed to join any factions as you have a Non-Aggression Pact with your liege.§!;§RVous ne pouvez pas rejoindre de faction en raison d'un pacte de non-agression avec votre seigneur.§!;Ihr dürft keinen Fraktionen beitreten, da Ihr einen Nichtangriffspakt mit Eurem Lehnsherrn abgeschlossen habt.;;No se permite afiliarte a ninguna facción ya que tienes un pacto de no agresión con tu señor.;;;;;;;;;x
CHARACTER_DEBUG;Debug:\n§GCtrl-click to Play as this character\nAlt-click to Kill this character§!;Aide :\n§GAppuyez sur Ctrl, puis cliquez sur le personnage à jouer\nAppuyez sur Alt, puis cliquez sur le personnage à tuer§!;Debug:\n§GStrg-Klick, um als dieser Charakter zu spielen\nAlt-Klick, um diesen Charakter zu töten§!;;Depurar:\nControl-clic para jugar con este personaje.\nAlt-clic para matar a este personaje;;;;;;;;;x
CHARACTER_VOTE_ABSTAINED;$CHARACTER|Y$ abstained from voting;$CHARACTER|Y$ a préféré s'abstenir;$CHARACTER|Y$ enthielt sich der Stimme;;$CHARACTER|Y$ se abstuvo de votar;;;;;;;;;x
CHARACTER_VOTE_AGAINST;$CHARACTER|Y$ voted against it;$CHARACTER|Y$ a voté contre;$CHARACTER|Y$ stimmte dagegen;;$CHARACTER|Y$ votó en contra;;;;;;;;;x
CHARACTER_VOTE_FOR;$CHARACTER|Y$ voted for it;$CHARACTER|Y$ a voté pour;$CHARACTER|Y$ stimmte dafür;;$CHARACTER|Y$ votó a favor;;;;;;;;;x
coalition_members;Members: $MEMBERS$;Membres : $MEMBERS$;Mitglieder: $MEMBERS$;;Miembros: $MEMBERS$;;;;;;;;;x
coalition_target;Target: $TARGET$;Cible : $TARGET$;Ziel: $TARGET$;;Objetivo: $TARGET$;;;;;;;;;x
CONTINUE_FROM_SAVE;Continue from savegame: $NAME$;Reprendre depuis la sauvegarde : $NAME$;Fortfahren von Spielstand: $NAME$;;Continuar de partida guardada: $NAME$;;;;;;;;;x
council_altaic;Kurultai;Qurultay;Kurultai;;Kurultai;;;;;;;;;x
COUNCIL_CHANGE_POSITION;It's possible to change council position by clicking the positions in the top of the interface.;Il est possible de changer de positionnement au sein du Conseil en cliquant sur les positionnements en haut de l'interface.;Die im Rat vertretene Haltung kann durch einen Klick auf den oberen Rand der Bedienoberfläche geändert werden.;;Es posible cambiar de puesto del consejo haciendo clic en los puestos en la parte superior del interfaz.;;;;;;;;;x
COUNCIL_CHANGE_POSITION_CLICK;§GClick to change your position on the council to $POSITION|Y$§!;§GCliquez pour changer de positionnement au sein du Conseil et devenir $POSITION|Y$§!;§GHier klicken, um Eure Position im Rat zu $POSITION|Y$§! zu ändern;;§Clic para cambiar tu puesto en el consejo a $POSITION|Y$§!;;;;;;;;;x
COUNCIL_CHANGE_POSITION_CONFIRM;After you've changed position, you'll not be able to change again for another $NUM|Y$ months.\nDo you want change your position on the Council to $POSITION|Y$?;Si vous changez de positionnement, vous devrez le conserver pendant pendant $NUM|Y$ mois.\nVoulez-vous changer votre positionnement au sein du Conseil et devenir $POSITION|Y$ ?;Nachdem Ihr Eure Haltung geändert habt, müsst Ihr diese Haltung mindestens $NUM|Y$ Monate beibehalten.\nMöchtet Ihr Eure Haltung im Rat zu $POSITION|Y$ ändern?;;Tras cambiar de puesto, no podrás cambiar de nuevo en $NUM|Y$ meses.\n¿Quieres cambiar tu puesto en el Consejo a $POSITION|Y$?;;;;;;;;;x
COUNCIL_CHANGE_POSITION_COOLDOWN;You'll be able to change position again in $NUM|Y$ months.;Vous pourrez de nouveau changer de positionnement dans $NUM|Y$ mois.;Ihr könnt Eure Haltung wieder in $NUM|Y$ Monaten ändern.;;Podrás cambiar de puesto de nuevo dentro de $NUM|Y$ meses.;;;;;;;;;x
COUNCIL_CHANGE_POSITION_TITLE;Change Council Position?;Changer de positionnement au sein du Conseil ?;Haltung im Rat ändern?;;¿Cambiar puesto del consejo?;;;;;;;;;x
COUNCIL_EMPTY_VOTER_TITLE;Empty voter title;Siège de votant vacant;Freier Stimmberechtigtentitel;;Título vacío del votante;;;;;;;;;x
council_greek;Consistorium;Consistorium;Konsistorium;;Consistorium;;;;;;;;;x
council_jewish_group;Sanhedrin;Sanhédrin;Sanhedrin;;Sanedrín;;;;;;;;;x
council_muslim;Majlis;Majlis;Majlis;;Majlis;;;;;;;;;x
COUNCIL_POSITION_NUM_VOTERS;Number of voters: $NUM|Y$;Nombre de votants : $NUM|Y$;Anzahl der Stimmberechtigten: $NUM|Y$;;Número de votantes: $NUM|Y$;;;;;;;;;x
council_shiite;Council;Conseil;Rat;;Consejo;;;;;;;;;x
COUNCIL_TABS_LIEGE_COUNCIL;Liege Council;Conseil lige;Lehnsrat;;Consejo del señor;;;;;;;;;x
COUNCIL_TABS_MY_COUNCIL;My Council;Mon Conseil;Mein Rat;;Mi consejo;;;;;;;;;x
COUNCIL_VOTE_ABSTAINED_LOG;$INTERACTION$\nThe Council abstained from voting:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ voted against it.;$INTERACTION$\nLe Conseil s'est abstenu de voter :\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ a voté contre.;$INTERACTION$\nDer Rat kam zu keiner Einigung:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ stimmte dagegen.;;$INTERACTION$\nEl Consejo se abstuvo de votar:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ votó contra él.;;;;;;;;;x
COUNCIL_VOTE_ABSTAINED_SETUP;Vote Abstained ;Abstention ;Stimme enthalten ;;Abstención;;;;;;;;;x
COUNCIL_VOTE_AGAINST_LOG;$INTERACTION$\nThe Council voted against it:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ voted against it.;$INTERACTION$\nLe Conseil a voté contre :\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ a voté contre.;$INTERACTION$\nDer Rat stimmte dagegen:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;;$INTERACTION$\nEl Consejo votó en contra:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ votó en contra.;;;;;;;;;x
COUNCIL_VOTE_AGAINST_SETUP;Voted Against;A voté contre;Stimmte gegen;;Votado en contra;;;;;;;;;x
COUNCIL_VOTE_FOR_LOG;$INTERACTION$\nThe Council voted for it:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;$INTERACTION$\nLe Conseil a voté pour :\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;$INTERACTION$\nDer Rat stimmte dafür:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;;$INTERACTION$\nEl Consejo votó a favor:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;;;;;;;;;x
COUNCIL_VOTE_FOR_SETUP;Voted For;A voté pour;Stimmte für;;Votado a favor;;;;;;;;;x
COUNCIL_VOTER_TITLE;$TITLE|Y$;$TITLE|Y$;$TITLE|Y$;;$TITLE|Y$;;;;;;;;;x
create_mercenary_company_feudal;Assemble Mercenary Company;Former une compagnie mercenaire;Söldnertrupp zusammenstellen;;Organiza una compañía mercenaria;;;;;;;;;x
create_mercenary_company_feudal_desc;Gather some men under the command of §Y[Root.GetFirstName]§! and make them available for anyone to hire. You will gain part of the income that the company brings in when hired by another party.;Rassemblez des hommes sous le commandement de §Y[Root.GetFirstName]§! et faites-en des mercenaires. Vous toucherez une partie des revenus de la compagnie si elle est engagée par une tierce partie.;Stellt eine Truppe von Männern unter dem Kommando von [Root.GetFirstName] zusammen und bietet ihre Dienste gegen Bezahlung feil. Ihr erhaltet einen Teil des Einkommens, den die Truppe erwirtschaftet, wenn jemand sie anwirbt.;;Reúne hombres bajo el mando de §Y[Root.GetFirstName]y§! haz que estén disponibles para cualquiera que los contrate. Conseguirás una parte de los ingresos que lo logre la compañía cuando sean contratados por otro grupo.;;;;;;;;;x
DAYS_REMAINING;$DAYS$ days remaining;$DAYS$ jour(s) restant(s);Noch $DAYS$ Tage;;Quedan $DAYS$ días;;;;;;;;;x
demand_liege_title;Ask Liege for Title;Demander un titre [Root.Liege.GetAuAla] [Root.Liege.GetLordLady] lige;Lehnsherr um Titel bitten;;Pide al señor un título;;;;;;;;;x
demand_liege_title_desc;My liege holds many titles. As a loyal vassal, surely he could spare me some land...;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige possède de nombreux titres. Au vu de mes bons et loyaux services, [Root.Liege.GetIlElle] pourrait certainement me faire don de quelques terres.;Mein Lehnsherr hält viele Titel. Für mich, seinen loyalen Vasallen, könnte er vielleicht etwas Land erübrigen ...;;Mi señor tiene muchos títulos. Como vasallo leal, seguramente él podría compartir algo de tierra...;;;;;;;;;x
demand_liege_title_tooltip;Ask [Root.Liege.GetTitledFirstName] for a title;Demandez un titre [Root.Liege.Get_au_TitledFirstName];[Root.Liege.GetTitledFirstName] um einen Titel bitten;;Pedir a [Root.Liege.GetTitledFirstName] un título;;;;;;;;;x
DETACH_RETREATING;§RCannot detach retreating units§!;§RImpossible de séparer des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht abkommandiert werden§!;;§RNo se pueden separar unidades en retirada§!;;;;;;;;;x
DISBAND_SHATTERED;§RCannot disband shattered units§!;§RImpossible de démobiliser des unités anéanties§!;§RZerstreute Einheiten können nicht aufgelöst werden§!;;§RNo se pueden disolver las unidades destrozadas§!;;;;;;;;;x
disloyal_peasantry;Disloyal Peasantry;Paysannerie déloyale;Untreue Bauern;;Clase Campesina Desleal;;;;;;;;;x
disloyal_peasantry_desc;Someone or something has stirred up disloyal sentiments towards the ruler among the peasants of the realm ;Quelqu'un ou quelque chose a suscité des sentiments déloyaux envers le dirigeant parmi les paysans du royaume ;Irgendetwas oder irgendwer hat die Bauern in ihren illoyalen Tendenzen gegenüber ihrem Herrscher bestärkt. ;;Algo o alguien ha suscitado sentimientos desleales contra el gobernante entre los campesinos del reino;;;;;;;;;x
DISOBEDIENT_DAUGHTER_MERC_BAND;Hounds of [This.GetFirstName];Chiens de [This.GetFirstName];Bluthunde von [This.GetFirstName];;Perros de [This.GetFirstName];;;;;;;;;x
disobedient_daughter_takes_lover;[FromFrom.GetFirstName] takes another lover.;[FromFrom.GetFirstName] a une nouvelle liaison.;[FromFrom.GetFirstName] wechselt den Liebhaber.;;[FromFrom.GetFirstName] toma otro amante.;;;;;;;;;x
excessive_bureaucracy;Excessive Bureaucracy;Bureaucratie excessive;Exzessive Bürokratie;;Exceso de burocracia;;;;;;;;;x
GAINED_NON_AGGRESSION_PACTS;Would result in a §YNon-Aggression Pact§!;Entraînera la signature d'un §Ypacte de non-agression§!;Würde zu einem §YNichtangriffspakt§! führen;;Resultará un §YPacto de no agresión§!;;;;;;;;;x
GAINED_NON_AGGRESSION_PACTS_WITH;§YWould result in a Non-Aggression Pact with§!;§YEntraînera la signature d'un pacte de non-agression avec§!;§YWürde zu einem Nichtangriffspakt führen mit§!;;§YResultaría en un pacto de no agresión con§!;;;;;;;;;x
guard_dogs;Guard Dogs;Chiens de garde;Wachhunde;;Perros de Guardia;;;;;;;;;x
guard_dogs_desc;This character has acquired dogs trained to identify strangers sneaking around.;Ce personnage a fait l'acquisition de chiens de chasse pour identifier les étrangers qui essaieraient de se faufiler dans son domicile.;Diese Person hat Hunde dazu ausgebildet, herumschleichende Fremde aufzuspüren.;;Este personaje ha adquirido perros entrenados para identificar a los desconocidos que intenten colarse.;;;;;;;;;x
hard_of_hearing;Hard of Hearing;Dur de la feuille;Schwerhörigkeit;;Problemas de audición;;;;;;;;;x
hard_of_hearing_desc;This character has suffered damage to [GetHerHis] eardrums, affecting [GetHerHis] ability to communicate with others.;Ce personnage a subi des dommages à ses capacités auditives. Ses capacités de communication en sont réduites.;Diese Person hat durch eine Verletzung des Trommelfells Schwierigkeiten bei der Kommunikation.;;Este personaje ha sufrido daños en [GetHerHis] tímpanos, afectando [GetHerHis] capacidad de comunicarse con los demás.;;;;;;;;;x
HAS_CB;$CHAR|Y$ has a CB against $OTHER|Y$;$CHAR|Y$ a un CB contre $OTHER|Y$;$CHAR|Y$ hat einen Kriegsgrund gegen $OTHER|Y$;;$CHAR|Y$ tiene un CB contra $OTHER|Y$;;;;;;;;;x
HAS_CLOSE_RELATIVE_OR_NON_AGGRESSION_PACT_WITH;Is a close relative OR has a non-aggression pact with $NAME|Y$;Est un proche parent ou a un pacte de non-agression avec $NAME|Y$;Ist ein naher Verwandter ODER hat einen Nichtangriffspakt mit $NAME|Y$ geschlossen;;Es un familiar cercano O tiene un pacto de no agresión con $NAME|Y$;;;;;;;;;x
HAS_NON_AGGRESSION_PACT_WITH;Has a non-aggression pact with $NAME|Y$;A signé un pacte de non-agression avec $NAME|Y$;Hat einen Nichtangriffspakt mit $NAME|Y$;;Tiene un pacto de no agresión con $NAME|Y$;;;;;;;;;x
HAS_NOT_PARTICIPATED_IN_WAR_FOR_THE_LAST;Has not actively participated in the war during the past $DAYS$ days.;N'a pas participé activement à la guerre au cours des $DAYS$ derniers jours.;Hat in den letzten $DAYS$ Tagen nicht aktiv teilgenommen.;;No ha participado activamente en la guerra durante los últimos $DAYS$ días.;;;;;;;;;x
HAS_PARTICIPATED_IN_WAR_FOR_THE_LAST;Has actively participated during the past $DAYS$.;A participé activement durant les $DAYS$ derniers jours.;Hat in den letzten $DAYS$ Tagen aktiv teilgenommen.;;Ha participado activamente durante el último $DAYS$.;;;;;;;;;x
HELD_FAVOR_ACTIVATED_ON_CHARACTER_TRIGGER;$CHARACTER|Y$ held an activated favor from $TARGET|Y$;$CHARACTER|Y$ avait une faveur activée de $TARGET|Y$;$CHARACTER|Y$ hatte bei $TARGET|Y$ einen aktivierten Gefallen gut;;$CHARACTER|Y$ tiene un favor activado de $TARGET|Y$;;;;;;;;;x
HELD_FAVOR_ACTIVATED_ON_NOT_TRIGGER;$CHARACTER|Y$ did not hold an activated favor;$CHARACTER|Y$ n'avait pas de faveur activée;$CHARACTER|Y$ hatte keinen aktivierten Gefallen gut;;$CHARACTER|Y$ no tiene un favor activado;;;;;;;;;x
HELD_FAVOR_ACTIVATED_ON_TRIGGER;$CHARACTER|Y$ held an activated favor;$CHARACTER|Y$ avait une faveur activée;$CHARACTER|Y$ hatte einen aktivierten Gefallen gut;;$CHARACTER|Y$ tiene un favor activado;;;;;;;;;x
HELD_FAVOR_ON_CHARACTER_TRIGGER;$CHARACTER|Y$ owes $TARGET|Y$ a favor;$CHARACTER|Y$ doit une faveur à $TARGET|Y$;$CHARACTER|Y$ schuldet $TARGET|Y$ einen Gefallen;;$TARGET|Y$ debe un favor a $CHARACTER|Y$;;;;;;;;;x
HELD_FAVOR_ON_NOT_TRIGGER;$CHARACTER|Y$ does not hold a favor;$CHARACTER|Y$ n'a plus de faveur;$CHARACTER|Y$ hat keinen Gefallen gut;;$CHARACTER|Y$ no tiene un favor;;;;;;;;;x
HELD_FAVOR_ON_TRIGGER;$CHARACTER|Y$ holds a favor;$CHARACTER|Y$ a une faveur;$CHARACTER|Y$ hat einen Gefallen gut;;$CHARACTER|Y$ tiene un favor;;;;;;;;;x
HIGHER_RELATIVE_INCOME;Income is at least §Y$VAL$%§! of $OTHER|Y$.;Le revenu est supérieur de §Y$VAL$%§! à celui de $OTHER|Y$.\n;Die Einnahmen entsprechen mindestens §Y$VAL$ %§! der Einnahmen von $OTHER|Y$.;;Los ingresos son por lo menos §Y$VAL$%§!  de $OTHER|Y$.;;;;;;;;;x
HIGHER_RELATIVE_INCOME_LIEGE;Income is at least §Y$VAL$%§! of liege.\n;Le revenu est supérieur de §Y$VAL$%§! à celui du seigneur lige.\n;Die Einnahmen entsprechen mindestens §Y$VAL$ %§! der Einnahmen des Lehnsherrn.\n;;Los ingresos son por lo menos §Y$VAL$%§! del señor.\n;;;;;;;;;x
highway_robber_band_desc;A large band of robbers is prowling the countryside.;Un grand nombre de voleurs rôde dans la campagne.;Eine große Räuberbande macht die Gegend unsicher.;;Una gran banda de bandidos está merodeando por el campo.;;;;;;;;;x
IS_A_POWERFUL_VASSAL;§YIs considered a powerful vassal in your realm.§!;§YEst considéré comme un vassal puissant dans votre pays.§!;§YWird in Eurem Reich als mächtiger Vasall betrachtet.§!;;§YSe le considera un vasallo poderoso de tu reino.§!;;;;;;;;;x
IS_NOT_VALID_ROMANCE_TARGET_OF;Is NOT a valid romance target of $WHO|Y$;N'est pas une cible valide pour une romance avec $WHO|Y$;Ist KEIN zulässiges Liebesobjekt von $WHO|Y$;;No es un objetivo romántico válido de $WHO|Y$;;;;;;;;;x
IS_VALID_ROMANCE_TARGET_OF;Is a valid romance target of $WHO|Y$;Est une cible valide pour une romance avec $WHO|Y$;Ist ein zulässiges Liebesobjekt von $WHO|Y$;;Es un objetivo romántico válido de $WHO|Y$;;;;;;;;;x
IS_VOTER;Is a voter;Vote au Conseil;Ist stimmberechtigt;;Es un votante;;;;;;;;;x
ISNT_VOTER;Is NOT a voter;Ne vote pas au Conseil;Ist NICHT stimmberechtigt;;NO es un votante;;;;;;;;;x
JOINED_WAR_ALLIED_LOG;$ALLY|Y$ has accepted a call to arms from $CALLER|Y$ against $TARGET|Y$. Due to an alliance, $ALLY|Y$ had no other choice.;$ALLY|Y$ a accepté l'appel aux armes de $CALLER|Y$ contre $TARGET|Y$. En raison de leur alliance, $ALLY|Y$ n'avait pas d'autre choix.;$ALLY|Y$ ist dem Ruf zu den Waffen von $CALLER|Y$ gegen $TARGET|Y$ gefolgt. Aufgrund des Bündnisses hatte $ALLY|Y$ keine andere Wahl.;;$ALLY|Y$ ha aceptado una llamada a las armas de $CALLER|Y$ contra $TARGET|Y$. Debido a una alianza, $ALLY|Y$ no tenía otra opción.;;;;;;;;;x
JOINED_WAR_ALLIED_SETUP;Alliance Call to Arms;Appel aux armes (Alliance);Ruf zu den Waffen (Bündnis);;Alianza llamada a las armas;;;;;;;;;x
JOINED_WAR_BLOOD_BROTHER_LOG;$ALLY|Y$ has accepted a call to arms from $CALLER|Y$ against $TARGET|Y$. Due to a blood oath, $ALLY|Y$ had no other choice.;$ALLY|Y$ a accepté l'appel aux armes de $CALLER|Y$ contre $TARGET|Y$. En raison d'un pacte de sang, $ALLY|Y$ n'avait pas d'autre choix.;$ALLY|Y$ ist dem Ruf zu den Waffen von $CALLER|Y$ gegen $TARGET|Y$ gefolgt. Aufgrund des Blutschwurs hatte $ALLY|Y$ keine andere Wahl.;;$ALLY|Y$ ha aceptado una llamada a las armas de $CALLER|Y$ contra $TARGET|Y$. Debido a un juramento de sangre, $ALLY|$ Y no tenía otra opción.;;;;;;;;;x
JOINED_WAR_BLOOD_BROTHER_SETUP;Blood Brother Call to Arms;Appel aux armes (Frère de sang);Ruf zu den Waffen (Blutsbruder);;Hermano de sangre llamado a las armas;;;;;;;;;x
LOADING_GAME;Loading game;Charger partie;Spiel wird geladen;;Cargando juego;;;;;;;;;x
LOOTING_FORBIDDEN_NON_AGGRESSION;Not allowed to loot due to non-aggression pact with $CHAR|Y$;N'a pas le droit de piller en raison de son pacte de non-agression avec $CHAR|Y$;Darf nicht geplündert werden aufgrund des Nichtangriffspaktes mit $CHAR|Y$;;No se permite saquear debido al pacto de no agresión con $CHAR|Y$;;;;;;;;;x
LOST_NON_AGGRESSION_PACTS;Would result in §YNon-Aggression Pact§! ending;Entraînera la dissolution du §Ypacte de non-agression§!;Würde zur Auflösung des §YNichtangriffspakts§! führen;;Causaría el final del §Ypacto de no agresión§!;;;;;;;;;x
LOST_NON_AGGRESSION_PACTS_WITH;§YWould result in ending the Non-Aggression Pact with§!;§YEntraînera la dissolution du pacte de non-agression avec§!;§YWürde die Auflösung des Nichtangriffspaktes bedeuten mit§!;;§YCausaría el final del Pacto de no agresión con§!;;;;;;;;;x
LOWER_RELATIVE_INCOME;Income is less than §Y$VAL$%§! of $OTHER|Y$.;Le revenu est inférieur de §Y$VAL$%§! à celui de $OTHER|Y$.\n;Die Einnahmen liegen §Y$VAL$ %§! unter denen von $OTHER|Y$.;;Los ingresos son menos que §Y$VAL$%§! de $OTHER|Y$.;;;;;;;;;x
LOWER_RELATIVE_INCOME_LIEGE;Income is less than §Y$VAL$%§! of liege.\n;Le revenu est inférieur de §Y$VAL$%§! à celui du seigneur lige.\n;Die Einnahmen liegen §Y$VAL$ %§! unter denen des Lehnsherrn.\n;;Los ingresos son menos que §Y$VAL$%§! del señor.\n;;;;;;;;;x
