#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC8351;I regret to inform you that we have lost the target of the crusade, [From.Location.GetName]...\n\nSigned,\n[From.GetTitledName];J'ai le regret de vous informer que nous avons perdu la cible de la croisade, [From.Location.GetName]...\n\nSigné,\n[From.GetTitledName];Es tut mir leid, Euch mitteilen zu müssen, dass wir [From.Location.GetName], das Ziel unseres Kreuzzugs, verloren haben ...\n\nGezeichnet,\n[From.GetTitledName];;Lamento informarte de que hemos perdido el objetivo de la cruzada, [From.Location.GetName]...\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8400;My call for a crusade against the infidels has apparently fallen on deaf ears, and a number of prominent Christian rulers have still not put on the cross.;Mon appel à une croisade contre les infidèles n'a apparemment pas été entendu, et un certain nombre d'éminents souverains chrétiens n'ont pas encore pris les armes.;Mein Ruf nach einem Kreuzzug gegen die Ungläubigen ist anscheinend auf taube Ohren gestoßen! Eine Reihe prominenter christlicher Herrscher hat noch immer nicht das Kreuz erhoben.;;Mi llamamiento para realizar una cruzada contra los infieles ha sido ignorado, y varios gobernantes cristianos importantes no visten aún la cruz. ;;;;;;;;;x
EVTDESC8405;To the Noble [Root.GetTitledFirstName],\nI am concerned that you have not yet heeded my call to arms against the infidels. I hope that this is a mere oversight on your behalf and expect that you will put on the cross in the near future.\n\n[From.GetTitledName];Noble [Root.GetTitledFirstName],\nJe m'inquiète de ne pas avoir reçu de vos nouvelles suite à mon appel à combattre les infidèles. J'espère qu'il s'agit seulement d'un oubli de votre part et que vous prendrez rapidement les armes.\n\n[From.GetTitledName];Oh [Root.GetTitledFirstName],\nIch bin besorgt, da Ihr meinem Ruf zu den Waffen gegen die Ungläubigen noch nicht gefolgt seid. Ich hoffe, dass es sich diesbezüglich nur um ein Versehen Eurerseits handelt, und dass Ihr das Kreuz in naher Zukunft erheben werdet.\n\n[From.GetTitledName];;Al noble [Root.GetTitledFirstName],\nMe preocupa que no hayas atendido aún mi llamada a las armas contra los infieles. Espero que sea solo un descuido y que vistas la cruz pronto.\n\n[From.GetTitledName];;;;;;;;;x
EVTDESC8410;My reminder about their absence from the ongoing crusade has apparently fallen on deaf ears. I am very disappointed.;Mon nouvel appel à la croisade n'a toujours pas été entendu. Je ressens une profonde déception.;Meine Erinnerung wegen ihrer Abwesenheit vom laufenden Kreuzzug ist anscheinend auf taube Ohren gestoßen. Ich bin sehr enttäuscht.;;Mi recordatorio acerca de su ausencia en la cruzada en curso ha sido ignorado. Siento gran decepción.;;;;;;;;;x
EVTDESC8415;I am bitterly disappointed to see that you still choose to ignore my call for a crusade.;Je vous exprime ma déception de voir que vous avez choisi d'ignorer mon appel à la croisade.;Ich bin bitter enttäuscht, dass Ihr meinen Kreuzzugsaufruf noch immer wissentlich ignoriert.;;Me decepciona amargamente que sigas ignorando mi llamamiento a la cruzada.;;;;;;;;;x
EVTDESC8420;I am shocked to see that my liege, [Root.Liege.GetTitledName] has not yet answered the Pope's call for a crusade.;C'est un choc pour moi de constater que m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], n'a pas encore répondu à l'appel à la croisade du Pape.;Ich bin schockiert, dass mein Lehnsherr, [Root.Liege.GetTitledName], noch nicht auf den Kreuzzugsaufruf des Papstes geantwortet hat.;;Me sorprende que mi señor, [Root.Liege.GetTitledName] no haya respondido aún al llamamiento del Papa para una cruzada.;;;;;;;;;x
EVTDESC8425;My liege,\nI am concerned that you have not yet heeded the Pope's call to arms against the infidels. I pray that you plan to put on the cross in the near future.\n\nYour loyal subject, \n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe me permets de vous rappeler que vous n'avez pas encore répondu à l'appel à combattre les infidèles lancé par le Pape. J'espère vous voir prendre les armes dans un avenir proche.\n\nVotre fidèle sujet, \n[From.GetTitledName];Mein Lehnsherr,\nEs beunruhigt mich, dass Ihr dem päpstlichen Ruf zu den Waffen gegen die Ungläubigen noch nicht gefolgt seid. Ich bete dafür, dass Ihr in naher Zukunft das Kreuz zu erheben beabsichtigt.\n\nEuer ergebener Untertan, \n[From.GetTitledName];;Mi señor,\nme preocupa que no hayas atendido aún el llamamiento a las armas contra los infieles del Papa. Rezo para que pronto vistas la cruz.\n\nTu leal súbdito, \n[From.GetTitledName];;;;;;;;;x
EVTDESC8430;It seems my liege, [Root.Liege.GetTitledName] has decided not to join the crusade despite his promise to do so. I am very disappointed.;En dépit de sa promesse, m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], semble avoir décidé de ne pas participer à la croisade. Quelle déception !;Anscheinend hat sich mein Lehnsherr, [Root.Liege.GetTitledName], trotz seines Versprechens gegen eine Teilnahme am Kreuzzug entschieden. Ach, ich bin so enttäuscht.;;Mi señor [Root.Liege.GetTitledName] ha decidido no unirse a la cruzada a pesar de su promesa de hacerlo. Siento gran decepción.;;;;;;;;;x
EVTDESC8435;My liege,\nI am most disappointed to see that you have decided not to participate in the ongoing crusade.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe suis très déçu[Root.Get_E] de voir que vous avez décidé de ne pas participer à la prochaine croisade.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nIch bin von Eurem Entschluss gegen eine Teilnahme am laufenden Kreuzzug äußerst enttäuscht.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor,\nestoy muy decepcionado de ver que has decidido no participar en la cruzada en curso.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8440;The Pope has finally called a crusade against the infidels and many of us are eager to fight. But my liege, [Root.Liege.GetTitledName] has not put on the cross yet.;Le Pape a enfin appelé à lancer une croisade contre les infidèles et nous sommes nombreux à être impatients de combattre. Mais m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], n'a pas encore pris les armes.;Der Papst hat endlich zu einem Kreuzzug gegen die Ungläubigen aufgerufen, und viele von uns brennen auf den Kampf. Mein Lehnsherr aber, [Root.Liege.GetTitledName], hat das Kreuz noch nicht erhoben.;;El Papa ha convocado finalmente a una cruzada contra los infieles y muchos ansiamos luchar. Pero mi señor [Root.Liege.GetTitledName] no viste aún la cruz.;;;;;;;;;x
EVTDESC8445;My liege,\nMany of us are eager to join the crusade and fight for the glory of God. So it is with concern I notice that you have yet to answer the Pope's call to arms. I assume that you plan to put on the cross in the near future.\n\nYour loyal subject, \n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nNous sommes nombreux à être impatients de rejoindre la croisade et de combattre pour la gloire de Dieu. C'est donc avec inquiétude que je constate que vous n'avez pas encore répondu à l'appel du Pape. Je suppose que vous comptez prendre les armes prochainement.\n\nVotre loyal sujet, \n[From.GetTitledName];Mein Lehnsherr,\nViele von uns brennen darauf, sich dem Kreuzzug anzuschließen und für den Ruhm Gottes zu kämpfen. Aus diesem Grund beunruhigt es mich, dass Ihr den päpstlichen Ruf zu den Waffen noch nicht beantwortet habt. Ich gehe davon aus, dass Ihr in naher Zukunft das Kreuz zu erheben beabsichtigt.\n\nEuer ergebener Untertan, \n[From.GetTitledName];;Mi señor,\nMuchos ansiamos unirnos a la cruzada y luchar por la gloria de Dios. Por ello me preocupa que no hayas atendido aún la llamada a las armas del Papa. Asumo que planeas vestir pronto la cruz.\n\nTu leal súbdito, \n[From.GetTitledName];;;;;;;;;x
EVTDESC8450;It seems my liege, [Root.Liege.GetTitledName] has decided not to join the crusade despite his promise to do so. I am very disappointed.;En dépit de sa promesse, m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], semble avoir décidé de ne pas participer à la croisade. Je suis très déçu[Root.Get_E].;Anscheinend hat sich mein Lehnsherr, [Root.Liege.GetTitledName], trotz seines Versprechens gegen eine Teilnahme am Kreuzzug entschieden. Ach, ich bin so enttäuscht.;;Mi señor [Root.Liege.GetTitledName] ha decidido no unirse a la cruzada a pesar de su promesa de hacerlo. Siento gran decepción.;;;;;;;;;x
EVTDESC8455;My liege,\nI am most disappointed to see that you have decided not to participate in the ongoing crusade.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe vous exprime ma déception de voir que vous avez décidé de ne pas participer à la prochaine croisade.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nIch bin von Eurem Entschluss gegen eine Teilnahme am laufenden Kreuzzug äußerst enttäuscht.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor,\nestoy muy decepcionado de ver que has decidido no participar en la cruzada en curso.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8460;I should offer to lift excommunication for anyone who joins the crusade.;Je devrais proposer de lever l'excommunication de tous ceux qui participeront à la croisade.;Ich sollte jedem, der sich dem Kreuzzug anschließt, die Aufhebung der Exkommunikation anbieten.;;Debería ofrecer el levantamiento de la excomunión para quien se una a la cruzada.;;;;;;;;;x
EVTDESC8465;I am willing to lift the excommunication of you and accept your repentance, should you put on the cross and join the ongoing crusade.;Je suis prêt[Root.Get_E] à lever votre excommunication et à accepter votre repentance si vous prenez les armes pour participer à l'actuelle croisade.;Wenn Ihr das Kreuz erhebt und Euch dem laufenden Kreuzzug anschließt, so bin ich gewillt, den Bann der Exkommunikation von Euch zu nehmen und Eure Buße zu akzeptieren.;;Estoy dispuesto a levantar tu excomunión y aceptar tu arrepentimiento si vistes la cruz y te unes a la cruzada en curso.;;;;;;;;;x
EVTDESC8466;Several excommunicated men have chosen to take up the sword against the infidels and joined the crusade.;Plusieurs excommuniés ont choisi de prendre les armes contre les infidèles et de se joindre à la croisade.;Mehrere Exkommunizierte Männer haben sich entschieden, das Schwert gegen die Ungläubigen zu erheben und sich dem Kreuzzug anzuschließen.;;Varios excomulgados han decidido tomar las armas contra los infieles y se han unido a la cruzada.;;;;;;;;;x
EVTDESC8467;I have accepted your decision to join the crusade as repentance and will hereby lift the excommunication.;J'accepte votre décision de rejoindre la croisade en guise de repentance et lève immédiatement votre excommunication.;Ich habe Eure Entscheidung akzeptiert, Euch als Buße dem Kreuzzug anzuschließen. Hiermit nehme ich den Bann der Exkommunikation von Euch.;;He aceptado tu decisión de unirte a la cruzada como penitencia y por la presente levanto la excomunión.;;;;;;;;;x

EVTOPTA8300;Deus Vult!;Deus Vult !;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
EVTOPTA8301;Masha'Allah!;Ma cha‘Allah !;Masha'Allah!;;¡Masha'Allah!;;;;;;;;;x
EVTOPTA8305;May the enemies of God tremble!;Tremblez, ennemis de Dieu !;Mögen die Feinde Gottes erzittern!;;¡Que tiemblen los enemigos de Dios!;;;;;;;;;x
EVTOPTA8320;I feel my faith dwindling...;Je sens que ma foi s'ébranle...;Ich fühle, wie mein Glaube sinkt ...;;Mi fe se tambalea...;;;;;;;;;x
EVTOPTA8330;Victory is ours!;La victoire est à nous !;Der Sieg ist unser!;;¡La victoria es nuestra!;;;;;;;;;x
EVTOPTA8340;I must have found the Holy Lance!;Je pense avoir trouvé la Sainte Lance !;Ich muss die Heilige Lanze gefunden haben!;;¡Debe ser la Lanza Sagrada!;;;;;;;;;x
EVTOPTA8342;Could it be... the Holy Grail!;Il s'agit peut-être... du Saint Graal !;Könnte es ... der Heilige Gral sein!?;;Podría ser... ¡El Santo Grial!;;;;;;;;;x
EVTOPTA8345;Let us pray...;Prions...;Lasset uns beten ...;;Oremos...;;;;;;;;;x
EVTOPTA8350;How will I live with the shame...;Comment vais-je vivre avec une telle honte ?...;Wie soll ich mit dieser Schande leben ...;;Cómo podré vivir con este oprobio...;;;;;;;;;x
EVTOPTA8351;Curse the infidels!;Maudits soient les infidèles !;Verflucht seien die Ungläubigen!;;¡Maldice a los infieles!;;;;;;;;;x
EVTOPTA8400;Send a reminder immediately;Je leur envoie immédiatement un rappel.;Sofort eine Erinnerung schicken;;Envía un recordatorio de inmediato;;;;;;;;;x
EVTOPTA8405;Crusades does not concern me;Les croisades ne m'intéressent pas.;Kreuzzüge gehen mich nichts an;;Las cruzadas no son mi problema;;;;;;;;;x
EVTOPTA8410;Let it be know to them;Je le leur fais savoir.;Das sollen sie auch erfahren;;¡Que ellos lo sepan!;;;;;;;;;x
EVTOPTA8415;Then so be it;Soit.;Nun, so sei es;;Entonces que así sea;;;;;;;;;x
EVTOPTA8420;Send [Root.Liege.GetHerHim] a reminder immediately;Je lui envoie immédiatement un rappel.;[Root.Liege.GetIhmIhr] augenblicklich eine Erinnerung schicken;;Envíale un recordatorio de inmediato;;;;;;;;;x
EVTOPTA8425;I will not be told what to do by a vassal!;Ce n'est pas un vassal qui va me dicter ma conduite !;Von einem Vasallen lasse ich mir nicht sagen, was ich zu tun habe!;;¡Ningún vasallo me dirá qué debo hacer!;;;;;;;;;x
EVTOPTA8430;Let it be know to [Root.Liege.GetHerHim];Je le lui fais savoir.;[Root.Liege.GetSheHeCap] soll es erfahren;;Que lo sepa;;;;;;;;;x
EVTOPTA8435;How dare [From.GetSheHe] question my decision?;Comment ose-t-[From.GetIlElle] remettre ma décision en question ?;Wie kann [From.GetSheHe] es wagen, meine Entscheidung anzuzweifeln?;;¿Cómo osa [From.GetSheHe] cuestionar mi decisión?;;;;;;;;;x
EVTOPTA8440;Send [Root.Liege.GetHerHim] a reminder immediately;Je lui envoie immédiatement un rappel.;[Root.Liege.GetIhmIhr] augenblicklich eine Erinnerung schicken;;Envíale un recordatorio de inmediato;;;;;;;;;x
EVTOPTA8445;I will not be told what to do by a vassal!;Ce n'est pas un vassal qui va me dicter ma conduite !;Von einem Vasallen lasse ich mir nicht sagen, was ich zu tun habe!;;¡Ningún vasallo me dirá qué debo hacer!;;;;;;;;;x
EVTOPTA8450;Let it be know to [Root.Liege.GetHerHim];Je le lui fais savoir.;[Root.Liege.GetSheHeCap] soll es erfahren;;Que lo sepa;;;;;;;;;x
EVTOPTA8455;How dare [From.GetSheHe] question my decision?;Comment ose-t-[From.GetIlElle] remettre ma décision en question ?;Wie kann [From.GetSheHe] es wagen, meine Entscheidung anzuzweifeln?;;¿Cómo osa [From.GetSheHe] cuestionar mi decisión?;;;;;;;;;x
EVTOPTA8460;I will send out a proclamation.;Je vais publier une déclaration.;Ich werde eine Proklamation verschicken;;Enviaré un edicto.;;;;;;;;;x
EVTOPTA8465;I will accept this offer;J'accepte cette offre.;Ich werde dieses Angebot annehmen;;Aceptaré esta oferta;;;;;;;;;x
EVTOPTA8466;Lift the excommunication;Je lève l'excommunication.;Exkommunikation aufheben;;Levanta la excomunión;;;;;;;;;x
EVTOPTA8468;Odin, hear my call!;Odin, entendez mon appel !;Odin, erhöre mein Rufen!;;¡Odín escuchará mi petición!;;;;;;;;;x
8469.a;[Root.Religion.GetHighGodNameCap] be praised!;Louons [Root.Get_le_HighGod] !;[Root.Religion.GetHighGodNameCap] sei Dank!;;¡Alabado sea [Root.Religion.GetHighGodNameCap]!;;;;;;;;;x

EVTOPTB8405;I will join the cause.;Je me rallie à la cause.;Ich schließe mich der Sache an.;;Se unirá a la causa.;;;;;x
EVTOPTB8420;There is nothing I can do about it;Je n'y peux rien.;Dann gibt es nichts, was ich daran ändern kann;;No hay nada que pueda hacer al respecto;;;;;;;;;x
EVTOPTB8425;I promise that I shall be on my way within a month;Je promets de me mettre en route d'ici un mois.;Ich verspreche, innerhalb eines Monats auf dem Weg zu sein;;Prometo estar en camino en un mes;;;;;;;;;x
EVTOPTB8440;I trust [Root.Liege.GetHerHis] decision;Je m'en remets à sa décision.;[Root.Liege.GetHerHisCap]e Entscheidung ist mir Gesetz;;Confío en su decisión;;;;;;;;;x
EVTOPTB8445;I promise that I shall be on my way within a month;Je promets de me mettre en route d'ici un mois.;Ich verspreche, innerhalb eines Monats auf dem Weg zu sein;;Prometo estar en camino en un mes;;;;;;;;;x
EVTOPTB8465;Never!;Jamais !;Niemals!;;¡Nunca!;;;;;;;;;x
