#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_bakarganj;Bakarganj;;Bakarganj;;;;;;;;;;;x
b_balaghat;Balaghat;;Balaghat;;;;;;;;;;;x
b_balasagun;Balasagun;;Balasagun;;;;;;;;;;;x
b_balasane;Balasane;;Balasane;;;;;;;;;;;x
b_baleshvara;Baleshvara;;Baleshvara;;;;;;;;;;;x
b_balkhash;Balkhash;;Balkhash;;;;;;;;;;;x
b_balkonda;Balkonda;;Balkonda;;;;;;;;;;;x
b_ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;x
b_ballarpur;Ballarpur;;Ballarpur;;;;;;;;;;;x
b_ballia;Ballia;;Ballia;;;;;;;;;;;x
b_balligavi;Balligavi;;Balligavi;;;;;;;;;;;x
b_bamiyan;Bamiyan;;Bamiyan;;;;;;;;;;;x
b_banan;Banan;;Banan;;;;;;;;;;;x
b_banbhore;Banbhore;;Banbhore;;;;;;;;;;;x
b_bandarulanka;Bandarulanka;;Bandarulanka;;;;;;;;;;;x
b_bandhugadha;Bandhugadha;;Bandhugadha;;;;;;;;;;;x
b_bangarh;Bangarh;;Bangarh;;;;;;;;;;;x
b_banjikat;Banjikat;;Banjikat;;;;;;;;;;;x
b_bannu;Bannu;;Bannu;;;;;;;;;;;x
b_bansberia;Bansberia;;Bansberia;;;;;;;;;;;x
b_barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;x
b_baramba;Baramba;;Baramba;;;;;;;;;;;x
b_baran;Baran;;Baran;;;;;;;;;;;x
b_barasuru;Barasuru;;Barasuru;;;;;;;;;;;x
b_barauli;Barauli;;Barauli;;;;;;;;;;;x
b_bardewik;Bardewik;;Bardewik;;;;;;;;;;;x
b_bareily;Bareily;;Bareily;;;;;;;;;;;x
b_baremma;Baremma;Baremma;Baremma;;Baremma;;;;;;;;;x
b_bargarh;Bargarh;;Bargarh;;;;;;;;;;;x
b_barh;Barh;;Barh;;;;;;;;;;;x
b_baripada;Baripada;;Baripada;;;;;;;;;;;x
b_barkur;Barkur;;Barkur;;;;;;;;;;;x
b_barman;Barman;;Barman;;;;;;;;;;;x
b_barodiya;Barodiya;;Barodiya;;;;;;;;;;;x
b_barohiya;Barohiya;;Barohiya;;;;;;;;;;;x
b_baroli;Baroli;;Baroli;;;;;;;;;;;x
b_barshi;Barshi;;Barshi;;;;;;;;;;;x
b_barsoor;Barsoor;;Barsoor;;;;;;;;;;;x
b_basara;Basara;;Basara;;;;;;;;;;;x
b_basaralu;Basaralu;;Basaralu;;;;;;;;;;;x
b_basmak;Basmak;;Basmak;;;;;;;;;;;x
b_basna;Basna;;Basna;;;;;;;;;;;x
b_bassein;Bassein;;Bassein;;;;;;;;;;;x
b_bateshwar;Bateshwar;;Bateshwar;;;;;;;;;;;x
b_bathgahora;Bathgahora;;Bathgahora;;;;;;;;;;;x
b_bavikonda;Bavikonda;;Bavikonda;;;;;;;;;;;x
b_bawangaja;Bawangaja;;Bawangaja;;;;;;;;;;;x
b_bayana;Bayana;;Bayana;;;;;;;;;;;x
b_begunia;Begunia;;Begunia;;;;;;;;;;;x
b_behak_maken;Behak Maken;;Behak Maken;;;;;;;;;;;x
b_bekobod;Bekobod;;Bekobod;;;;;;;;;;;x
b_belapura;Belapura;;Belapura;;;;;;;;;;;x
b_belesa;Belesa;Belesa;Belesa;;Belesa;;;;;;;;;x
b_belur;Belur;;Belur;;;;;;;;;;;x
b_bestobe;Bestobe;;Bestobe;;;;;;;;;;;x
b_bete_yohanis;Bete Yohanis;Bete Yohanis;Bete Yohanis;;Bete Yohanis;;;;;;;;;x
b_betla;Betla;;Betla;;;;;;;;;;;x
b_betma;Betma;;Betma;;;;;;;;;;;x
b_bettiah;Bettiah;;Bettiah;;;;;;;;;;;x
b_bhaddar;Bhaddar;;Bhaddar;;;;;;;;;;;x
b_bhadohi;Bhadohi;;Bhadohi;;;;;;;;;;;x
b_bhadra;Bhadra;;Bhadra;;;;;;;;;;;x
b_bhadrachalam;Bhadrachalam;;Bhadrachalam;;;;;;;;;;;x
b_bhadrak;Bhadrak;;Bhadrak;;;;;;;;;;;x
b_bhadrakali;Bhadrakali;;Bhadrakali;;;;;;;;;;;x
b_bhadran;Bhadran;;Bhadran;;;;;;;;;;;x
b_bhadri;Bhadri;;Bhadri;;;;;;;;;;;x
b_bhainsrorgarh;Bhainsrorgarh;;Bhainsrorgarh;;;;;;;;;;;x
b_bhakkar;Bhakkar;;Bhakkar;;;;;;;;;;;x
b_bhaktagrama;Bhaktagrama;;Bhaktagrama;;;;;;;;;;;x
b_bhalki;Bhalki;;Bhalki;;;;;;;;;;;x
b_bhambhagiri;Bhambhagiri;;Bhambhagiri;;;;;;;;;;;x
b_bhamer;Bhamer;;Bhamer;;;;;;;;;;;x
b_bhandasar;Bhandasar;;Bhandasar;;;;;;;;;;;x
b_bhandugara;Bhandugara;;Bhandugara;;;;;;;;;;;x
b_bhanvad;Bhanvad;;Bhanvad;;;;;;;;;;;x
b_bharauli;Bharauli;;Bharauli;;;;;;;;;;;x
b_bharuch;Bharuch;;Bharuch;;;;;;;;;;;x
b_bhatambra;Bhatambra;;Bhatambra;;;;;;;;;;;x
b_bhatiya;Bhatiya;;Bhatiya;;;;;;;;;;;x
b_bhatkal;Bhatkal;;Bhatkal;;;;;;;;;;;x
b_bhatnir;Bhatnir;;Bhatnir;;;;;;;;;;;x
b_bhatta;Bhatta;;Bhatta;;;;;;;;;;;x
b_bhavnat;Bhavnat;;Bhavnat;;;;;;;;;;;x
b_bhawana;Bhawana;;Bhawana;;;;;;;;;;;x
b_bheemunipatnam;Bheemunipatnam;;Bheemunipatnam;;;;;;;;;;;x
b_bhera;Bhera;;Bhera;;;;;;;;;;;x
b_bhillamala;Bhillamala;;Bhillamala;;;;;;;;;;;x
b_bhimashankara;Bhimashankara;;Bhimashankara;;;;;;;;;;;x
b_bhimer_jangal;Bhimer Jangal;;Bhimer Jangal;;;;;;;;;;;x
b_bhingar;Bhingar;;Bhingar;;;;;;;;;;;x
b_bhirr;Bhirr;;Bhirr;;;;;;;;;;;x
b_bhitagarh;Bhitagarh;;Bhitagarh;;;;;;;;;;;x
b_bhitargaon;Bhitargaon;;Bhitargaon;;;;;;;;;;;x
b_bhojapur;Bhojapur;;Bhojapur;;;;;;;;;;;x
b_bhojpur;Bhojpur;;Bhojpur;;;;;;;;;;;x
b_bhubaneswar;Bhubaneswar;;Bhubaneswar;;;;;;;;;;;x
b_bhuj;Bhuj;;Bhuj;;;;;;;;;;;x
b_bhumilka;Bhumilka;;Bhumilka;;;;;;;;;;;x
b_bhurupal;Bhurupal;;Bhurupal;;;;;;;;;;;x
b_bhuttar;Bhuttar;;Bhuttar;;;;;;;;;;;x
b_bhuvanagiri;Bhuvanagiri;;Bhuvanagiri;;;;;;;;;;;x
b_bidar;Bidar;;Bidar;;;;;;;;;;;x
b_bidasar;Bidasar;;Bidasar;;;;;;;;;;;x
b_bidholeh;Bidholeh;;Bidholeh;;;;;;;;;;;x
b_bidhyanandikathi;Bidhyanandikathi;;Bidhyanandikathi;;;;;;;;;;;x
b_bigeh;Bigeh;;Bigeh;;;;;;;;;;;x
b_bihar_sharif;Bihar Sharif;;Bihar Sharif;;;;;;;;;;;x
b_bijamandal;Bijamandal;;Bijamandal;;;;;;;;;;;x
b_bijnor;Bijnor;;Bijnor;;;;;;;;;;;x
b_bikrampur;Bikrampur;;Bikrampur;;;;;;;;;;;x
b_bilamba;Bilamba;Bilamba;Bilamba;;Bilamba;;;;;;;;;x
b_bilcheragh;Bilcheragh;;Bilcheragh;;;;;;;;;;;x
b_bilot;Bilot;;Bilot;;;;;;;;;;;x
b_bimaleswar;Bimaleswar;;Bimaleswar;;;;;;;;;;;x
b_bindki;Bindki;;Bindki;;;;;;;;;;;x
b_bir;Bir;;Bir;;;;;;;;;;;x
b_bishkek;Bishkek;;Bishkek;;;;;;;;;;;x
b_bishnupur;Bishnupur;;Bishnupur;;;;;;;;;;;x
b_bithor;Bithor;;Bithor;;;;;;;;;;;x
b_bodein;Bodein;;Bodein;;;;;;;;;;;x
b_bodh_gaya;Bodh Gaya;;Bodh Gaya;;;;;;;;;;;x
b_bogra;Bogra;;Bogra;;;;;;;;;;;x
b_bohani;Bohani;;Bohani;;;;;;;;;;;x
b_bokainagar;Bokainagar;;Bokainagar;;;;;;;;;;;x
b_bonjar;Bonjar;;Bonjar;;;;;;;;;;;x
b_borama;Borama;;Borama;;;;;;;;;;;x
b_borgarh;Borgarh;;Borgarh;;;;;;;;;;;x
b_bori;Bori;;Bori;;;;;;;;;;;x
b_bost;Bost;;Bost;;;;;;;;;;;x
b_buduruvagala;Buduruvagala;;Buduruvagala;;;;;;;;;;;x
b_buguda;Buguda;;Buguda;;;;;;;;;;;x
b_buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;x
b_buldhana;Buldhana;;Buldhana;;;;;;;;;;;x
b_bulsar;Bulsar;;Bulsar;;;;;;;;;;;x
b_bundi;Bundi;;Bundi;;;;;;;;;;;x
b_burhanpur;Burhanpur;;Burhanpur;;;;;;;;;;;x
b_caetani;Caetani;;Caetani;;;;;;;;;;;x
b_cakrakuta;Cakrakuta;;Cakrakuta;;;;;;;;;;;x
b_calicut;Calicut;;Calicut;;;;;;;;;;;x
b_campa;Campa;;Campa;;;;;;;;;;;x
b_canda;Canda;;Canda;;;;;;;;;;;x
b_candhoba;Candhoba;;Candhoba;;;;;;;;;;;x
b_candiano;Candiano;;Candiano;;;;;;;;;;;x
b_candradvipa;Candradvipa;;Candradvipa;;;;;;;;;;;x
b_candragutti;Candragutti;;Candragutti;;;;;;;;;;;x
b_candranatha;Candranatha;;Candranatha;;;;;;;;;;;x
b_candravati;Candravati;;Candravati;;;;;;;;;;;x
b_chach;Chach;;Chach;;;;;;;;;;;x
b_chachamga;Chachamga;;Chachamga;;;;;;;;;;;x
b_chachran;Chachran;;Chachran;;;;;;;;;;;x
b_chaghcharan;Chaghcharan;;Chaghcharan;;;;;;;;;;;x
b_chak;Chak;;Chak;;;;;;;;;;;x
b_chakan;Chakan;;Chakan;;;;;;;;;;;x
b_chaliyam;Chaliyam;;Chaliyam;;;;;;;;;;;x
b_chaman;Chaman;;Chaman;;;;;;;;;;;x
b_chambargonda;Chambargonda;;Chambargonda;;;;;;;;;;;x
b_champaner;Champaner;;Champaner;;;;;;;;;;;x
b_chanderi;Chanderi;;Chanderi;;;;;;;;;;;x
b_chandor;Chandor;;Chandor;;;;;;;;;;;x
b_chandraketugarh;Chandraketugarh;;Chandraketugarh;;;;;;;;;;;x
b_chandrakona;Chandrakona;;Chandrakona;;;;;;;;;;;x
b_chandrapur;Chandrapur;;Chandrapur;;;;;;;;;;;x
b_chandrehi;Chandrehi;;Chandrehi;;;;;;;;;;;x
b_chandrod;Chandrod;;Chandrod;;;;;;;;;;;x
b_changdev;Changdev;;Changdev;;;;;;;;;;;x
b_chapra;Chapra;;Chapra;;;;;;;;;;;x
b_charaideo;Charaideo;;Charaideo;;;;;;;;;;;x
b_charakonda;Charakonda;;Charakonda;;;;;;;;;;;x
b_charsada;Charsada;;Charsada;;;;;;;;;;;x
b_chatigama;Chatigama;;Chatigama;;;;;;;;;;;x
b_chaudari;Chaudari;;Chaudari;;;;;;;;;;;x
b_chaul;Chaul;;Chaul;;;;;;;;;;;x
b_chauragarh;Chauragarh;;Chauragarh;;;;;;;;;;;x
b_chebrolu;Chebrolu;;Chebrolu;;;;;;;;;;;x
b_chekerefta;Chekerefta;Chekerefta;Chekerefta;;Chekerefta;;;;;;;;;x
b_cherkwa;Cherkwa;Cherkwa;Cherkwa;;Cherkwa;;;;;;;;;x
b_chernak;Chernak;;Chernak;;;;;;;;;;;x
b_chichawatni;Chichawatni;;Chichawatni;;;;;;;;;;;x
b_chilkur_balaji;Chilkur Balaji;;Chilkur Balaji;;;;;;;;;;;x
b_chinsura;Chinsura;;Chinsura;;;;;;;;;;;x
b_chishtian;Chishtian;;Chishtian;;;;;;;;;;;x
b_chitradurga;Chitradurga;;Chitradurga;;;;;;;;;;;x
b_chitrakul;Chitrakul;;Chitrakul;;;;;;;;;;;x
b_chitrakut;Chitrakut;;Chitrakut;;;;;;;;;;;x
b_chitrakuta;Chitrakuta;;Chitrakuta;;;;;;;;;;;x
b_chora;Chora;;Chora;;;;;;;;;;;x
b_chowk;Chowk;;Chowk;;;;;;;;;;;x
b_chunar;Chunar;;Chunar;;;;;;;;;;;x
b_chunian;Chunian;;Chunian;;;;;;;;;;;x
b_churulia;Churulia;;Churulia;;;;;;;;;;;x
b_chutia;Chutia;;Chutia;;;;;;;;;;;x
b_ciarveta;Ciarveta;Ciarveta;Ciarveta;;Ciarveta;;;;;;;;;x
b_cikamburika;Cikamburika;;Cikamburika;;;;;;;;;;;x
b_contarini;Contarini;;Contarini;;;;;;;;;;;x
b_dabat;Dabat;Dabat;Dabat;;Dabat;;;;;;;;;x
b_dabhol;Dabhol;;Dabhol;;;;;;;;;;;x
b_dabra;Dabra;;Dabra;;;;;;;;;;;x
b_dadhar;Dadhar;;Dadhar;;;;;;;;;;;x
b_dadhipadra;Dadhipadra;;Dadhipadra;;;;;;;;;;;x
b_dadrewa;Dadrewa;;Dadrewa;;;;;;;;;;;x
b_dadu;Dadu;;Dadu;;;;;;;;;;;x
b_dahlilah;Dahlilah;;Dahlilah;;;;;;;;;;;x
b_dajal;Dajal;;Dajal;;;;;;;;;;;x
b_dakkar;Dakkar;;Dakkar;;;;;;;;;;;x
b_dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;x
b_daman;Daman;;Daman;;;;;;;;;;;x
b_dambal;Dambal;;Dambal;;;;;;;;;;;x
b_damoh;Damoh;;Damoh;;;;;;;;;;;x
b_dandolo;Dandolo;;Dandolo;;;;;;;;;;;x
b_danta;Danta;;Danta;;;;;;;;;;;x
b_dantan;Dantan;;Dantan;;;;;;;;;;;x
b_dantewada;Dantewada;;Dantewada;;;;;;;;;;;x
b_danya;Danya;Danya;Danya;;Danya;;;;;;;;;x
b_dappiano;Dappiano;;Dappiano;;;;;;;;;;;x
b_daraganj;Daraganj;;Daraganj;;;;;;;;;;;x
b_darbhanga;Darbhanga;;Darbhanga;;;;;;;;;;;x
b_darbhavati;Darbhavati;;Darbhavati;;;;;;;;;;;x
b_dariyabad;Dariyabad;;Dariyabad;;;;;;;;;;;x
b_dariyaon;Dariyaon;;Dariyaon;;;;;;;;;;;x
b_darur;Darur;;Darur;;;;;;;;;;;x
b_darzab;Darzab;;Darzab;;;;;;;;;;;x
b_dasapura;Dasapura;;Dasapura;;;;;;;;;;;x
b_dasu;Dasu;;Dasu;;;;;;;;;;;x
b_data_darbar;Data Darbar;;Data Darbar;;;;;;;;;;;x
b_debark;Debark;Debark;Debark;;Debark;;;;;;;;;x
b_debaysima;Debaysima;Debaysima;Debaysima;;Debaysima;;;;;;;;;x
b_debul;Debul;;Debul;;;;;;;;;;;x
b_dedai;Dedai;Dedai;Dedai;;Dedai;;;;;;;;;x
b_delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;x
b_della_gherardesca;Della Gherardesca;;Della Gherardesca;;;;;;;;;;;x
b_delvada;Delvada;;Delvada;;;;;;;;;;;x
b_deogarh2;Deogarh;;Deogarh;;;;;;;;;;;x
b_deogarh;Deogarh;;Deogarh;;;;;;;;;;;x
b_depalpur;Depalpur;;Depalpur;;;;;;;;;;;x
b_dera_ghazi_khan;Dera Ghazi Khan;;Dera Ghazi Khan;;;;;;;;;;;x
b_derawar;Derawar;;Derawar;;;;;;;;;;;x
b_dessye;Dessye;Dessye;Dessye;;Dessye;;;;;;;;;x
b_devagiri;Devagiri;;Devagiri;;;;;;;;;;;x
b_devanagara;Devanagara;;Devanagara;;;;;;;;;;;x
b_devaparvata;Devaparvata;;Devaparvata;;;;;;;;;;;x
b_devarakonda;Devarakonda;;Devarakonda;;;;;;;;;;;x
b_devaryamjal;Devaryamjal;;Devaryamjal;;;;;;;;;;;x
b_devendranagar;Devendranagar;;Devendranagar;;;;;;;;;;;x
b_devkot;Devkot;;Devkot;;;;;;;;;;;x
b_dewas;Dewas;;Dewas;;;;;;;;;;;x
b_dhakeshwari_jatiya_mandir;Dhakeshwari Jatiya Mandir;;Dhakeshwari Jatiya Mandir;;;;;;;;;;;x
b_dhamalpur;Dhamalpur;;Dhamalpur;;;;;;;;;;;x
b_dhamoni;Dhamoni;;Dhamoni;;;;;;;;;;;x
b_dhanauli;Dhanauli;;Dhanauli;;;;;;;;;;;x
b_dhanbidhoo;Dhanbidhoo;;Dhanbidhoo;;;;;;;;;;;x
b_dhandhuka;Dhandhuka;;Dhandhuka;;;;;;;;;;;x
b_dhaneti;Dhaneti;;Dhaneti;;;;;;;;;;;x
b_dhanop;Dhanop;;Dhanop;;;;;;;;;;;x
b_dhanyakataka;Dhanyakataka;;Dhanyakataka;;;;;;;;;;;x
b_dhara;Dhara;;Dhara;;;;;;;;;;;x
b_dharamgarh;Dharamgarh;;Dharamgarh;;;;;;;;;;;x
b_dharampur;Dharampur;;Dharampur;;;;;;;;;;;x
b_dharampuri;Dharampuri;;Dharampuri;;;;;;;;;;;x
b_dharapuri;Dharapuri;;Dharapuri;;;;;;;;;;;x
