#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
COUNCILOR_LAW_CHANGE_IN_LIEGE_REALM_SETUP;Councilor initiating law change in liege's realm by using favor;Un conseiller initie un changement de loi contre son seigneur via une faveur;Ratsmitglied nutzt einen Gefallen, um eine Gesetzesänderung im Reich des Lehnsherrn zu veranlassen.;;El consejero inicia modificación de la ley en el reino del señor usando un favor.;;;;;;;;;x
COUNCILOR_LAW_CHANGE_ON_LIEGE_REALM_NOTIFICATION;$COUNCILOR$ has decided to institute the $LAW$ Law in $TITLE$;$COUNCILOR$ a décidé d'instituer la loi $LAW$ en $TITLE$;$COUNCILOR$ hat entschieden, das Gesetz $LAW$ in $TITLE$ einzuführen.;;$COUNCILOR$ ha decidido instituir la ley $LAW$  ley en $TITLE$;;;;;;;;;x
CROWN_LAW_CHANGE_TIMEOUT;§RThe Council recently rejected a crown law change. You can attempt to make a crown law change again at $DATE$§!;§RLe Conseil a récemment rejeté un changement de loi de la Couronne. Vous pourrez retenter un tel changement le $DATE$.§!;§RDer Rat hat kürzlich eine Kronrechtänderung abgelehnt. Ihr könnt eine neue Änderung versuchen am: $DATE$§!;;§REl Consejo rechazó recientemente un cambio de la ley de la corona. Puedes tratar de volver a cambiar la ley de la corona en $DATE$§!;;;;;;;;;x
DEMAND_POSITION_CAN_HOLD_POSITION;$ACTOR|Y$ can be $POSITION|Y$ for $RECIPIENT|Y$;$ACTOR|Y$ peut être $POSITION|Y$ pour $RECIPIENT|Y$;$ACTOR|Y$ kann $POSITION|Y$ für $RECIPIENT|Y$ sein;;$ACTOR|Y$ puede ser $POSITION|Y$ para $RECIPIENT|Y$;;;;;;;;;x
DEMAND_POSITION_MUST_CHOOSE_POSITION;$ACTOR|Y$ must choose a §YCouncil§! Position to ask $RECIPIENT|Y$;$ACTOR|Y$ doit choisir quel poste du §YConseil§! demander à $RECIPIENT|Y$;$ACTOR|Y$ muss eine §YRatsposition§! wählen, um $RECIPIENT|Y$ zu fragen.;; $ACTOR|Y$ tiene que elegir un puesto en el §YConsejo§! que pedir a $RECIPIENT|Y$;;;;;;;;;x
DEMAND_POSITION_MUST_HAVE_POSITIONS;$RECIPIENT|Y$ must have §YCouncil§! positions that $ACTOR|Y$ can hold;$RECIPIENT|Y$ doit avoir des postes au §YConseil§! qui peuvent convenir à $ACTOR|Y$;$RECIPIENT|Y$ muss §YRatspositionen§! haben, die $ACTOR|Y$ innehaben kann;;$RECIPIENT|Y$ tiene que tener puestos en el §YConsejo§! que $ACTOR|Y$ pueda otorgar.;;;;;;;;;x
FAVOR_COUNCIL_POSITION;Force your liege to give you a Council position;Forcer votre seigneur lige à vous offrir un poste au sein du Conseil;Zwingt Euren Lehnsherrn, Euch eine Ratsposition zu geben;;Obliga a tu señor a darte un puesto en el Consejo;;;;;;;;;x
FAVOR_EMBARGO;Force acceptance of an Ask to Embargo proposal;Forcer l'acceptation d'une demande de mise sous embargo;Erzwingt die Annahme einer vorgeschlagenen Aufforderung zum Embargo;;Obliga a aceptar una propuesta de Solicitud de embargo;;;;;;;;;x
FAVOR_INVITE;Force acceptance of an Invite to Court proposal;Forcer l'acceptation d'une invitation à la Cour;Erzwingt die Annahme einer vorgeschlagenen Einladung zum Hof;;Obliga a aceptar la propuesta de Invitación a la corte;;;;;;;;;x
FAVOR_JOIN_FACTION;Force someone to join factions you lead;Forcer quelqu'un à rejoindre les factions que vous dirigez;Erzwingt den Beitritt zu Fraktionen, die Ihr leitet;;Obliga a alguien a unirse a las facciones que lideras;;;;;;;;;x
FAVOR_JOIN_WAR;Force acceptance of a Call to Arms;Forcer l'acceptation d'un appel aux armes;Erzwingt die Annahme eines vorgeschlagenen Rufs zu den Waffen;;Obliga a aceptar una Llamada a las armas;;;;;;;;;x
FAVOR_PREVENT_ENFORCE_PEACE;Prevent or force a Realm Peace from your liege;Forcer ou empêcher la paix imposée dans le pays par votre seigneur lige;Verhindert oder erzwingt die Durchsetzung eines Reichsfriedens durch Euren Lehnsherrn;;Impedir u obligar una Paz del Reino de tu señor;;;;;;;;;;x
HAS_FACTION_TO_JOIN;$ACTOR|Y$ is leading at least one §YFaction§!;$ACTOR|Y$ est en charge d'au moins une §Yfaction§!;$ACTOR|Y$ leitet mindestens eine §YFraktion§!.;;$ACTOR|Y$ lidera al menos una §YFacción§!;;;;;;;;;x
HAS_LIEGE_ENFORCED_PEACE;$LIEGE|Y$ has enforced peace.;$LIEGE|Y$ a déclaré la paix.;$LIEGE|Y$ hat den Frieden durchgesetzt.;;$LIEGE|Y$ ha hecho cumplir la paz.;;;;;;;;;x
HAS_LIEGE_ENFORCED_PEACE_NOT;$LIEGE|Y$ has not enforced peace.;$LIEGE|Y$ n'a pas déclaré la paix.;$LIEGE|Y$ hat keinen Frieden durchgesetzt.;;$LIEGE|Y$ no ha hecho cumplir la paz.;;;;;;;;;x
HIGHER_RELATIVE_POWER_WITH_ALLIES;Army size with allies is at least $VAL|Y%$ of that of $OTHER|Y$ with allies.;La taille de l'armée, incluant les alliés, équivaut à au moins $VAL|Y%$ de celle de $OTHER|Y$ avec ses alliés.;Armeegröße mit Verbündeten ist mindestens $VAL|Y%$ der Armeegröße von $OTHER|Y$ mit Verbündeten.;;Tamaño del ejército con los aliados es de al menos $VAL|Y%$  del de $OTHER|Y$ con los aliados.;;;;;;;;;x
horse_death;horsing around;en galopant;im Galopp;;Haciendo el tonto;;;;;;;;;x
INVITE_FAVOR_JOB;$RECIPIENT|Y$ must not have a Council position;$RECIPIENT|Y$ ne doit pas avoir de poste au Conseil;$RECIPIENT|Y$ darf keine Position im Rat haben.;;$RECIPIENT|Y$ no debe tener un puesto del Consejo.;;;;;;;;;x
INVITE_FAVOR_LIEGE_RELATIVE;$RECIPIENT|Y$ must not be a close relative of $LIEGE|Y$;$RECIPIENT|Y$ ne peut pas être un proche parent de $LIEGE|Y$;$RECIPIENT|Y$ darf kein naher Verwandter von $LIEGE|Y$ sein.;;$RECIPIENT|Y$ no debe ser un pariente cercano de $LIEGE|Y$;;;;;;;;;x
INVITE_FAVOR_MARRIED;$RECIPIENT|Y$ must not be married;$RECIPIENT|Y$ ne doit pas avoir de conjoint;$RECIPIENT|Y$ darf nicht verheiratet sein.;;$RECIPIENT|Y$ no debe estar casado;;;;;;;;;x
IS_AFFECTED_BY_AN_ACTIVE_REALM_PEACE;Is being affected by an active Realm Peace.;Est sous l'effet d'une paix imposée dans le pays.;Ist von einem aktiven Reichsfrieden betroffen.;;Se ve afectado por una Paz del Reino activa.;;;;;;;;;x
IS_DE_FACTO_LIEGE;Is de facto liege;Est seigneur lige de facto;Ist De-facto-Lehnsherr;;Es señor de facto;;;;;;;;;x
IS_NOT_AFFECTED_BY_AN_ACTIVE_REALM_PEACE;Is NOT being affected by an active Realm Peace.;N'est pas sous l'effet d'une paix imposée dans le pays.;Ist NICHT von einem aktiven Reichsfrieden betroffen.;;NO se ve afectado por una Paz del Reino activa.;;;;;;;;;x
JOIN_FACTION;§YJoin Faction§!;§YRejoindre une faction§!;Fraktion beitreten;;Unirse a facción;;;;;;;;;x
LANDED_TITLE_BEING_CREATED;$TITLE$ is being created;$TITLE$ est en cours de création;$TITLE$ wird erschaffen;;Se está creando $TITLE$ ;;;;;;;;;x
LEAVE_FACTION_COERCED;Can't leave faction because you were coerced into joining;Impossible de quitter cette faction, car votre adhésion a été forcée.;Fraktion kann nicht verlassen werden, weil Ihr zum Beitritt gezwungen wurdet.;;No puedes dejar la facción porque fuiste obligado a unirte;;;;;;;;;x
LOWER_RELATIVE_POWER_WITH_ALLIES;Army size with allies is less than $VAL|Y%$ of that of $OTHER|Y$ with allies.;La taille de l'armée, incluant les alliés, équivaut à seulement $VAL|Y%$ de celle de $OTHER|Y$ avec ses alliés.;Armeegröße mit Verbündeten ist unter $VAL|Y%$ der Armeegröße von $OTHER|Y$ mit Verbündeten.;;Tamaño del ejército con los aliados es menos de $VAL|Y%$ del de $OTHER|Y$ con los aliados.;;;;;;;;;x
NOT_DISSUADED_FROM_FACTIONS;$RECIPIENT|Y$ has not been forbidden to join factions;$RECIPIENT|Y$ doit avoir l'autorisation de rejoindre des factions;$RECIPIENT|Y$ wurde nicht verboten, Fraktionen beizutreten.;;$RECIPIENT|Y$ no se le ha prohibido unirse a facciones.;;;;;;;;;x
TOOLTIP_ALLOW_TRUE_COGNATIC;Allows Absolute Cognatic succession laws\n;Autorise la loi de succession cognatique\n;Erlaubt absolut kognatische Erbfolgerechte\n;;Permite las leyes de sucesión absoluta consanguínea\n;;;;;;;;x
TOOLTIP_DISALLOW_TRUE_COGNATIC;Disallows Absolute Cognatic succession laws\n;Empêche la loi de succession cognatique\n;Verbietet absolut kognatische Erbfolgerechte\n;;No permite las leyes de sucesión absoluta consanguínea\n;;;;;;;;x
TOOLTIP_SoA_5357;This option is available to you due to your §YLustful§! and §YCynical§! nature and your high §YIntrigue§!\n.;Cette option n'est pas disponible en raison de votre nature §Yconcupiscente§! et §Ycynique§!, ainsi que votre haut niveau d'§Yintrigue§!.\n;Diese Option ist aufgrund Eurer §Ylüsternen§! und §Yzynischen§! Natur und Eures hohen §YIntrigenwerts§! verfügbar.\n;;Esta opción está disponible para ti debido a tu naturaleza §YLujuriosa§! y §YCínica§! y tu alta §YIntriga§!\n.;;;;;;;;;x
UNDECIDED;Undecided;Indécis;Unentschieden;;Indeciso;;;;;;;;;x
VOTE_AS_FAVOR_OWNER_SETUP;Vote as favor owner on law change while returning favor;Voter un changement de loi pour honorer la faveur due;Als Besitzer des Gefallens zur Gesetzesänderung abstimmen und den Gefallen erwidern.;;Vota como deudor de un favor el cambio de la ley devolviendo el favor.;;;;;;;;;x
VOTE_AS_REQUESTOR_LOG;$CHARACTER|Y$ has voted $VOTE$ $LAW|Y$ due to $REQUESTOR$ requesting support.;$CHARACTER|Y$ $VOTE$ la loi '$LAW|Y$' en raison de la demande de soutien de $REQUESTOR$.;$CHARACTER|Y$ stimmte $VOTE$ zu $LAW|Y$, da $REQUESTOR$ um Unterstützung bat.;;$CHARACTER|Y$ ha votado $VOTE$ $LAW|Y$ debido a que $REQUESTOR$ solicitaba apoyo.;;;;;;;;;x
VOTE_AS_REQUESTOR_SETUP;Vote as requestor requesting support on law change;Voter sur le changement de loi comme demandé;Als Antragsteller Hilfe erbitten und zur Gesetzesänderung abstimmen;;Votar como solicitante pidiendo apoyo para el cambio de la ley;;;;;;;;;x
WILL_LIEGE_ENFORCE_PEACE;$LIEGE|Y$ will enforce peace.;$LIEGE|Y$ déclarera la paix.;$LIEGE|Y$ wird den Frieden durchsetzen.;;$LIEGE|Y$ hará cumplir la paz.;;;;;;;;;x
WILL_LIEGE_ENFORCE_PEACE_NOT;$LIEGE|Y$ will not enforce peace.;$LIEGE|Y$ ne déclarera pas la paix.;$LIEGE|Y$ wird keinen Frieden durchsetzen.;;$LIEGE|Y$ no hará cumplir la paz.;;;;;;;;;x
