EVTDESCHFA20206;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] show [Root.GetHerHisCap] devotion by allowing the Holy Mother Church to initiate one of [Root.GetHerHisCap] children to the blessed life of monastic seclusion.\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];[Root.GetTitledName],\nJe serais honoré d'officier au couronnement de [Root.GetHonorific] si [Root.GetHonorific] montrait sa dévotion en permettant à la Sainte Mère l'Église d'initier un de ses enfants à la sainte vie de la réclusion monastique.\n\nÀ jamais le serviteur de [Root.GetHonorific]\n[From.GetTitledName];An Eure Exzellenz [Root.GetTitledName],\nIch fühle mich geehrt, bei der Krönung [Root.GetHerHis]er [Root.GetHonorific] amtieren zu dürfen, vorausgesetzt [Root.GetHerHisCap] [Root.GetHonorific] zeigt [Root.GetHerHis]e Hingabe, indem [Root.GetSheHe] eines [Root.GetHerHis]er Kinder in das geheiligte Leben der klösterlichen Abgeschiedenheit einweiht.\n\nEuer Diener,\n[From.GetTitledName];;Al Excelente [Root.GetTitledName],\nSerá un honor oficiar la coronación de Su [Root.GetHonorific], siempre que Su [Root.GetHonorific] demuestre su devoción permitiendo que la Santa Madre Iglesia inicie a uno de vuestros hijos en la vida bendita de la reclusión monástica.\n\nSiempre al servicio de Su [Root.GetHonorific],\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20207;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] show [Root.GetHerHisCap] devotion by allowing one of [Root.GetHerHisCap] sons to do his part in the sacred war against the infidels by joining one of our Holy Orders.\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];[Root.GetTitledName],\nJe serais honoré d'officier au couronnement de [Root.GetHonorific] si [Root.GetHonorific] montrait sa dévotion en permettant à un de ses fils de participer à la guerre sainte contre les infidèles en rejoignant un de nos ordres sacrés.\n\nÀ jamais le serviteur de [Root.GetHonorific]\n[From.GetTitledName];An Eure Exzellenz [Root.GetTitledName],\nIch fühle mich geehrt, bei der Krönung [Root.GetHerHis]er [Root.GetHonorific] amtieren zu dürfen, vorausgesetzt [Root.GetHerHisCap] [Root.GetHonorific] zeigt [Root.GetHerHis]e Hingabe, indem einer [Root.GetHerHis]er Söhne seinen Anteil am heiligen Krieg gegen die Ungläubigen in einem heiligen Orden leistet.\n\nEuer Diener,\n[From.GetTitledName];;Al Excelente [Root.GetTitledName],\nSerá un honor oficiar la coronación de Su [Root.GetHonorific], siempre que Su [Root.GetHonorific] demuestre su devoción permitiendo que uno de vuestros hijos participe en la guerra santa contra los infieles, uniéndose a una de nuestras órdenes sagradas.\n\nSiempre al servicio de Su [Root.GetHonorific],\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20208;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] show [Root.GetHerHisCap] devotion by organizing a private feast in honor of an ardent servant of the Church such as I am.\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];[Root.GetTitledName],\nJe serais honoré d'officier au couronnement de [Root.GetHonorific] si [Root.GetHonorific] montrait sa dévotion en organisant une fête privée en l'honneur d'un fervent serviteur de l'Église tel que moi.\n\nÀ jamais le serviteur de [Root.GetHonorific]\n[From.GetTitledName];An Eure Exzellenz [Root.GetTitledName],\nIch fühle mich geehrt, bei der Krönung [Root.GetHerHis]er [Root.GetHonorific] amtieren zu dürfen, vorausgesetzt [Root.GetHerHisCap] [Root.GetHonorific] zeigt [Root.GetHerHis]e Hingabe durch die Organisation eines Festes zu Ehren eines Dieners der Kirche, wie mir.\n\nEuer Diener,\n[From.GetTitledName];;Al Excelente [Root.GetTitledName],\nSerá un honor oficiar la coronación de Su [Root.GetHonorific], siempre que Su [Root.GetHonorific] demuestre su devoción organizando un banquete privado en honor de un ferviente servidor de la Iglesia como yo.\n\nSiempre al servicio de Su [Root.GetHonorific],\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20209;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] show [Root.GetHerHisCap] devotion by expanding the borders of the Bishopric of [From.Capital.GetName].\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];[Root.GetTitledName],\nJe serais honoré d'officier au couronnement de [Root.GetHonorific] si [Root.GetHonorific] montrait sa dévotion en élargissant les frontières de l'évêché de [From.Capital.GetName].\n\nÀ jamais le serviteur de [Root.GetHonorific]\n[From.GetTitledName];An Eure Exzellenz [Root.GetTitledName],\nIch fühle mich geehrt, bei der Krönung [Root.GetHerHis]er [Root.GetHonorific] amtieren zu dürfen, vorausgesetzt [Root.GetHerHisCap] [Root.GetHonorific] zeigt [Root.GetHerHis]e Hingabe durch eine Grenzerweiterung der Abtei von [From.Capital.GetName].\n\nEuer Diener,\n[From.GetTitledName];;Al Excelente [Root.GetTitledName],\nSerá un honor oficiar la coronación de Su [Root.GetHonorific], siempre que Su [Root.GetHonorific] demuestre su devoción expandiendo los límites del obispado de [From.Capital.GetName].\n\nSiempre al servicio de Su [Root.GetHonorific],\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20210;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] show [Root.GetHerHisCap] devotion by joining me as a pious member of the [From.Society.GetName].\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];[Root.GetTitledName],\nJe serais honoré d'officier au couronnement de [Root.GetHonorific] si [Root.GetHonorific] montrait sa dévotion me rejoignant en tant que pieu[Root.GetXSe] membre [From.Get_du_Society].\n\nÀ jamais le serviteur de [Root.GetHonorific]\n[From.GetTitledName];An Eure Exzellenz [Root.GetTitledName],\nIch fühle mich geehrt, bei der Krönung [Root.GetHerHis]er [Root.GetHonorific] amtieren zu dürfen, vorausgesetzt [Root.GetHerHisCap] [Root.GetHonorific] zeigt [Root.GetHerHis]e Hingabe, indem [Root.GetSheHe] mir als frommes Mitglied von [From.Society.GetName] beitritt.\n\nEuer Diener,\n[From.GetTitledName];;Al Excelente [Root.GetTitledName],\nSerá un honor oficiar la coronación de Su [Root.GetHonorific], siempre que Su [Root.GetHonorific] demuestre su devoción uniéndose a mí como miembro pío de la [From.Society.GetName].\n\nSiempre al servicio de Su [Root.GetHonorific],\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20211;To [Root.GetTitledName],\nI shall be glad to legitimize your divine right to rule, as soon as you recognize that the Church is no servant to any King or Emperor, but instead watches over the salvation of the souls of all [christian.GetGroupName]s, regardless of their stature. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serais heureux de reconnaître votre droit divin à gouverner, du moment que vous reconnaissiez que l'Église n'est le serviteur d'aucun roi ou empereur, mais s'occupe du salut des âmes de tous les [christian.GetGroupName]s, quel que soit leur statut.\n\nCordialement\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr anerkennt, dass die Kirche kein Diener eines Königs oder Kaisers ist, sondern die Rettung der Seelen aller [christian.GetGroupName]en Gläubigen überwacht, ungeachtet ihrer Gestalt.\n\nHochachtungsvoll,\n[From.GetTitledName];;Root.GetTitledName],\nEstaré encantado de legitimar vuestro derecho divino a reinar, en cuanto reconozcáis que la Iglesia no sirve a rey o emperador alguno, sino que cuida de la salvación de las almas de todo el pueblo [christian.GetGroupName], independientemente de su talla. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;;x
EVTDESCHFA20212;To [Root.GetTitledName],\nI shall be glad to recognize your divine right to rule, as soon as you donate what is due to the Church. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serais heureux de reconnaître votre droit divin à gouverner, du moment que vous faites un don à l'Église.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr das spendet, was der Kirche zusteht.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto donéis a la Iglesia lo que le corresponde. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20213;To [Root.GetTitledName],\nI shall be glad to recognize your divine right to rule, as soon as you officially proclaim that it is no business of the [Root.GetTitle] to appoint members of the clergy. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serai heureux de reconnaître votre droit divin à régner, dès que vous proclamerez que ce n'est pas le rôle [Root.Get_only_du_Title][Root.GetTitle] de nommer les membres du clergé.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr offiziell verkündet, dass es nicht die Aufgabe [Root.Geteineseiner] [Root.GetTitle][Root.GetsMale] ist, Mitglieder des Klerus zu ernennen.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto proclaméis oficialmente que el [Root.GetTitle] no tiene derecho a nombrar miembros del clero. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20214;To [Root.GetTitledName],\nI shall be glad to recognize your divine right to rule, as soon as you prove your devotion to the [From.Religion.GetName] faith by waging war against a most impious ruler whose wickedness made worthy of excommunication from Our Holy Church. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serai heureux de reconnaître votre droit divin à régner, dès que vous prouverez votre dévotion à la foi [From.Religion.GetName] en déclarant la guerre à un seigneur suffisamment impie pour s'être fait excommunier.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr Eure Hingabe zum [From.Religion.GetName]en Glauben beweist, indem Ihr Krieg gegen einen gottlosen Herrscher führt, dessen boshafter Geist es wert ist, von unserer heiligen Kirche exkommuniziert zu werden.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto probéis vuestra devoción a la fe [From.Religion.GetName] librando una guerra contra un gobernante impío cuya maldad le ha hecho merecedor de la excomunión de nuestra Santa Iglesia. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20215;To [Root.GetTitledName],\nI shall be glad to recognize your divine right to rule, as soon as you prove your devotion to the [From.Religion.GetName] faith by deposing the most abominable false Papacy whose existence threatens the very survival of Our Church. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serai heureux de reconnaître votre droit divin à régner, dès que vous prouverez votre dévotion à la foi [From.Religion.GetName] en déposant l'abominable faux pape dont l'existence menace la survie de notre Église.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr Eure Hingabe zum [From.Religion.GetName]en Glauben beweist, indem Ihr das abscheulichste falsche Papsttum beseitigt, dessen Existenz das Überleben unserer Kirche bedroht.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto probéis vuestra devoción a la fe [From.Religion.GetName] destronado al abominable falso papa cuya existencia amenaza la misma supervivencia de nuestra Iglesia. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20216;To [Root.GetTitledName],\nI will gladly recognize your divine right to rule, as soon as you return to the Holy See some Italian lands over which you are wrongly proclaiming ownership, a violation of the sacred agreement between Emperor Pepin and Pope Stephanus II.\n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serai heureux de reconnaître votre droit divin à régner, dès que vous rendrez à la Papauté les terres italiennes dont vous avez affirmé à tort être [Root.GetLeLa] propriétaire. Une violation de l'accord sacré entre l'Empereur Pépin et le Pape Stephanus II.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr dem Heiligen Stuhl einige italienischen Ländereien zurückgebt, über die Ihr fälschlicherweise das Eigentum beansprucht und so eine Verletzung des heiligen Abkommens zwischen Kaiser Pippin und Papst Stephan II. darstellt.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto devolváis a la Santa Sede las tierras italianas sobre las que clamáis derechos equivocadamente, transgrediendo el acuerdo sagrado entre el emperador Pipino y el papa Esteban II.\n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20217;To [Root.GetTitledName],\nI will gladly recognize your divine right to rule, as soon as you prove your devotion to the [From.Religion.GetName] by donating land to one of the Holy Orders who so fervently defend Our Church against all the infidels and sinners who would wish it destroyed. \n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nJe serai heureux de reconnaître votre droit divin à régner, dès que vous prouverez votre dévotion à la foi [From.Religion.GetName] en faisant don de terres à un ordre sacré qui défend avec ferveur notre Église contre les infidèles et les pécheurs qui souhaitent la détruire.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nIch werde Euer göttlich gegebenes Herrschaftsrecht mit Freude legitimieren, sobald Ihr Eure Hingabe für den [From.Religion.GetName]en Glauben zeigt, indem Ihr Land an einen Heiligen Orden spendet, der unsere Kirche so leidenschaftlich gegen alle Ungläubigen und Sünder verteidigt, dass sie sich wünschen, er wäre zerstört.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nCon gusto reconoceré vuestro derecho divino a reinar, en cuanto probéis vuestra devoción al [From.Religion.GetName] donando tierras a una de las órdenes sagradas que tan fervientemente defienden nuestra Iglesia contra los infieles y pecadores que desearían destruirla. \n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20218;It appears the Pope was not content with excommunicating me from the Church, he has now enlisted the help of [From.GetTitledFirstName] to unseat me from my very throne.;Le Pape n'a pas trouvé suffisant de m'excommunier. Il s'est assuré du concours [From.Get_du_TitledFirstName] pour me détrôner.;Es scheint, dass der Papst nicht damit zufrieden war mich nur von der Kirche zu exkommunizieren. Er hat jetzt auch die Hilfe von [From.GetTitledFirstName] ersucht, mich von meinem eigenen Thron zu entfernen.;;Se ve que el papa, no satisfecho con excomulgarme de la Iglesia, ahora ha reclutado la ayuda de [From.GetTitledFirstName] para echarme de mi propio trono.;;;;;;;;x
EVTDESCHFA20219;The road forward is clear: I must depose the corrupted [From.GetTitledFirstName] from [From.GetHerHis] throne in order to earn my crown. Only once this war has been won will I be able to continue with the preparations for my anointment.;Je dois déposer [From.GetLeLa] corrompu[From.Get_E] [From.GetTitledFirstName]. Les préparatifs de mon couronnement pourront reprendre dès que ce sera fait.;Der Weg vorwärts ist klar. Ich muss [From.Getdendie] verdorbene[From.GetnMale] [From.GetTitledFirstName] von [From.GetHerHis]em Thron absetzten, um meine Krone zu verdienen. Erst wenn dieser Krieg gewonnen ist, kann ich mit den Vorbereitungen für meine Salbung fortfahren.;;El camino a la vista está claro: debo echar al corrupto [From.GetTitledFirstName] del trono para ganar la corona. En cuanto haya ganado esta guerra podré seguir con los preparativos para mi unción.;;;;;;;;x
EVTDESCHFA20220;With the wicked ruler having been dealt with, the Pope has finally accepted to crown me [Root.GetTitle]. It is time to sheathe our weapons and let the celebrations begin.;Le sort de l'infâme seigneur ayant été réglé, le Pape a enfin accepté de me sacrer [Root.GetTitle]. Le temps est venu de rengainer nos épées et commencer la célébration.;Jetzt, wo ich mich um den bösen Herrscher gekümmert habe, hat der Papst endlich akzeptiert, mich [Root.Getzumzur] [Root.GetTitle] zu krönen. Es ist Zeit unsere Waffen abzulegen und die Feierlichkeiten beginnen zu lassen.;;Ahora que nos hemos encargado del gobernante malvado, el papa ha aceptado por fin coronarme [Root.GetTitle]. Es hora de envainar las armas y empezar las celebraciones.;;;;;;;;;x
EVTDESCHFA20221;To [Root.GetTitledName],\nBefore I can recognize your divine right to rule, you must deliver back under Papal control some Italian lands being currently withheld by a wicked ruler against Our wishes, a clear violation of the sacred agreement between Emperor Pepin and Pope Stephanus II.\n\nSincerely,\n[From.GetTitledName];[Root.GetTitledName],\nAvant de pouvoir reconnaître votre droit divin à régner, vous devez libérer des terres italiennes détenues par un infâme seigneur contre notre volonté. Une violation de l'accord sacré entre l'Empereur Pépin et le Pape Stephanus II.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nBevor ich Euer von Gott gegebenes Recht zur Herrschaft anerkennte, müsst Ihr einige italienische Länder, die gegenwärtig von einem bösen Herrscher entgegen unseres Wunsches gehalten werden und so eine klare Verletzung der heiligen Vereinbarung zwischen Kaiser Pippin und Papst Stephan II. darstellt, zurückerlangen.\n\nHochachtungsvoll,\n[From.GetTitledName];;[Root.GetTitledName],\nAntes de reconocer vuestro derecho divino al trono, debéis volver a poner bajo control papal unas tierras italianas que ahora posee contra nuestros deseos un gobernante malvado, trasgrediendo claramente el acuerdo sagrado entre el emperador Pipino y el papa Esteban II.\n\nAtentamente,\n[From.GetTitledName];;;;;;;;x
EVTDESCHFA20222;The [christian.GetGroupName] Pope has decided to call one of his lackeys to arms against me, in an attempt to reclaim some of the Italian lands currently under my control. [From.GetTitledName] has just declared war against me on the Pope's behalf.;Le pape [christian.GetGroupName] a décidé d'appeler aux armes un de ses laquais contre moi, dans une tentative de récupérer des terres italiennes actuellement sous mon contrôle. [From.Get_Le_TitledName] vient de me déclarer la guerre au nom du Pape.;Der [christian.GetGroupName] Papst hat beschlossen, einen seiner Lakaien zu den Waffen gegen mich zu rufen, um einige der italienischen Gebiete, die derzeit unter meiner Kontrolle sind, zurückzuerobern. [From.GetTitledName] hat uns soeben um Namen des Papstes den Krieg erklärt.;;El papa [christian.GetGroupName] ha decidido llamar a las armas contra mí a uno de sus lacayos para recuperar algunas tierras italianas que ahora controlo. [From.GetTitledName] me ha declarado la guerra en nombre del papa.;;;;;;;;;x
EVTDESCHFA20223;The road forward is clear: I must press the Church's claim over [From.PrimaryTitle.GetName] and restore [From.GetTitledFirstName]'s lands to Papal rule if I wish to be crowned [Root.GetTitle].;Je dois appuyer la revendication de l'Église sur [From.PrimaryTitle.Get_le_Realm] et rendre les terres [From.Get_du_TitledFirstName] si je veux être sacré[Root.Get_E] [Root.GetTitle].;Der Weg vorwärts ist klar. Ich muss den Anspruch der Kirche auf [From.PrimaryTitle.GetName] geltend machen und die Ländereien von [From.GetTitledFirstName] unter päpstliche Herrschaft zurückgeben, um [Root.Getzumzur] [Root.GetTitle] gekrönt zu werden.;;El camino a la vista está claro: debo insistir en los derechos de la Iglesia sobre [From.PrimaryTitle.GetName] y devolver las tierras de [From.GetTitledFirstName] al gobierno papal si deseo que me coronen [Root.GetTitle].;;;;;;;;x
EVTDESCHFA20224;I have successfully wrestled Papal lands from infidel control and delivered them back under the blessed authority of the Holy See. Such an act has certainly ensured me a place in Heaven, or at the very least the gratitude of the Pope.;J'ai réussi à rependre les terres papales des mains d'infidèles et les ai rendues au Saint-Siège. Un tel acte m'a certainement assuré une place au Paradis ou au moins la gratitude du Pape.;Ich habe das päpstliche Land erfolgreich der Kontrolle der Ungläubigen entrissen und es unter die Autorität des Heiligen Stuhls zurückgebracht. Eine solche Tat hat mir sicher einen Platz im Himmel oder zumindest die Dankbarkeit eines Papstes gesichert.;;He arrebatado las tierras papales del control de los infieles y devuelto a la dichosa autoridad de la Santa Sede. Tal acto me ha ganado un sitio en el Cielo, o al menos, la gratitud del papa.;;;;;;;;x
