EVTDESC_RIP_11011;The sense of Fatigue that has been present lately now seems to have disappeared, and you once again have the energy to carry out your duties.;La fatigue que vous avez éprouvée dernièrement semble avoir disparu et vous avez retrouvé la force de faire ce que vous avez à faire.;Die Erschöpfung, die Euch diese Tage gequält hatte, scheint verschwunden zu sein, und Ihr seid wieder voller Energie und Tatendrang, um Eure Pflichten anzugehen.;;La sensación de fatiga que había estado presente últimamente parece haber desaparecido ya, y de nuevo tienes fuerzas para llevar a cabo tus deberes.;;;;;;;;;x
EVTDESC_RIP_11012;Your Malaise is no more. If it wasn't just imagination then whatever caused it must have disappeared.;Votre malaise n'est plus. Si cela n'était pas dû à l'imagination, alors, quelle qu'en fut la cause, elle doit avoir disparu à présent.;Euer Unwohlsein ist wie verflogen. Wenn es nicht die ganze Zeit nur Eure Einbildung war, muss die Ursache wohl beseitigt worden sein.;;Ya no tienes malestar. Si no fue solo imaginación, entonces lo que lo causaba habrá desaparecido.;;;;;;;;;x
EVTDESC_RIP_11015;You have recovered well from the Flu, now the coughing, fever, and headache are just unpleasant memories.;Vous vous remettez bien de la grippe. La toux, la fièvre et la migraine ne sont plus que de mauvais souvenirs.;Ihr habt Euch gut von der Grippe erholt. Husten, Fieber und Kopfschmerzen sind nur noch unangenehme Erinnerungen.;;Te has recuperado muy bien de la Gripe y ahora la tos, fiebre y dolor de cabeza no son más que recuerdos desagradables.;;;;;;;;;x
EVTDESC_RIP_11016;After some very worrying dehydration and abdominal pains, your Dysentery has finally ended.;Après une déshydratation très inquiétante et des douleurs abdominales, la dysenterie a finalement cessé.;Nachdem Euer Körper bedenklich ausgetrocknet war und die Schmerzen im Unterleib Euch das Leben zur Hölle gemacht hatten, leidet Ihr nun nicht mehr an der Ruhr.;;Tras una deshidratación preocupante y dolores abdominales, por fin ha terminado tu Disentería.;;;;;;;;;x
EVTDESC_RIP_11017;Excruciating pain and stiff joints have been tormenting you, but they are now much less severe. Gout is no longer a problem.;Les douleurs insoutenables et les articulations ankylosées vous ont fait souffrir, mais elles sont à présent beaucoup moins graves. La goutte n'est plus un problème.;Quälende Schmerzen und steife Gelenke haben Euch sehr geplagt, doch die Symptome sind nun weitaus schwächer. Die Gicht sollte kein Problem mehr sein.;;Dolores atroces y articulaciones agarrotadas te habían estado atormentando pero ahora ya son mucho menos graves. La Gota no es un problema.;;;;;;;;;x
EVTDESC_RIP_11018;Your violent vomiting and diarrhea have gone away, you have recovered from what must have been Food Poisoning.;Vos diarrhées et vos vomissements violents ont cessé, vous avez récupéré de ce qui devait être une intoxication alimentaire.;Heftiges Erbrechen und Durchfall plagen Euch nicht mehr. Von der Lebensmittelvergiftung, die Euch wohl plagte, habt Ihr Euch gut erholt.;;Tus violentos vómitos y la diarrea han desaparecido, te has recuperado de lo que debió ser una Intoxicación alimentaria.;;;;;;;;;x
EVTDESC_RIP_11019;The violent outbursts coupled with losses of consciousness, which seemed like a nightmare, is now just a memory. You have survived Rabies.;Vos brusques emportements et les pertes de conscience, lesquelles étaient comme un cauchemar, ne sont à présent plus que des mauvais souvenirs.;Die albtraumhaften Gewaltausbrüche und Ohnmachtsanfälle sind nur mehr böse Erinnerungen. Ihr habt die Tollwut überlebt.;;Los estallidos violentos, unidos a las pérdidas de sentido, que parecieron una pesadilla ya no son más que un recuerdo. Has sobrevivido a la Rabia.;;;;;;;;;x
EVTDESC_RIP_11020;Your tumors are no more, and it seems the disease is no longer spreading. It will be a while until you are completely back to normal but the Cancer is gone.;Vos tumeurs ont disparu, et il semble que la maladie ne se répande plus. Cela prendra du temps jusqu'à ce que vous reveniez à un état normal, mais le cancer est parti.;Eure Tumore sind verschwunden, und die Krankheit scheint sich nicht weiter auszubreiten. Bis Ihr wieder völlig auf der Höhe seid, wird es noch eine Weile dauern, aber den Krebs habt Ihr überstanden.;;Ya no tienes tumores y parece que la enfermedad ya no se extiende. Llevará un tiempo hasta que vuelvas completamente a la normalidad, pero el Cáncer ha desaparecido.;;;;;;;;;x
EVTDESC_RIP_11021;Your cough has subsided and the ill-boding fever has left your body. You have survived Pneumonia.;Votre toux a disparu et la fièvre de mauvais augure a quitté votre corps. Vous avez survécu à la pneumonie.;Euer Husten ist verflogen und das bedrohliche Fieber ist abgeklungen. Ihr habt die Pneumonie überlebt.;;Tus toses han disminuido, y esa fiebre amenazadora ha abandonado tu cuerpo. Has sobrevivido a la Neumonía.;;;;;;;;;x
EVTDESC_RIP_11022;The sores on your body have vanished and you are almost back to your regular self. You are rid of the Great Pox.;Les plaies sur votre corps ont disparu et vous êtes presque redevenu vous-même. Vous avez vaincu la grande vérole.;Die Wundstellen an Eurem Körper sind verschwunden und Ihr fühlt Euch fast wieder so wie früher. Ihr habt die Lues überstanden.;;Las llagas de tu cuerpo han desaparecido y casi vuelves a ser el de siempre. Te has librado de la Viruela.;;;;;;;;;x
EVTDESC_RIP_11023;It's a miracle! Feeling has returned to your extremities. You survived Leprosy.;C'est un miracle ! Vous avez retrouvé des sensations dans vos extrémités. Vous avez survécu à la lèpre.;Ein Wunder! Ihr könnt Eure Gliedmaßen wieder spüren. Ihr habt die Lepra besiegt.;;¡Es un milagro! Tus extremidades han recuperado la sensibilidad. Has sobrevivido a la Lepra.;;;;;;;;;x
EVTDESC_RIP_11024;You awake rejuvenated. After some moments of disbelief you realize that your fever has passed and your appetite has returned. You have survived Consumption.;Vous vous réveillez plus jeune. Après des moments d'incrédulité, vous réalisez que votre fièvre a cessé et que vous avez retrouvé votre appétit. Vous avez survécu à la consomption.;Ihr erwacht ausgeruht. Nach einem Augenblick der Ungläubigkeit wird Euch klar, dass Euer Fieber abgeklungen und Euer Appetit zurückgekehrt ist. Ihr habt die Schwindsucht überlebt.;;Despiertas rejuvenecido. Tras unos momentos de incredulidad te das cuenta que la fiebre ha pasado y has recuperado el apetito. Has sobrevivido a la Tisis.;;;;;;;;;x
EVTDESC_RIP_11025;Your delirium has lifted and your temperature is back to normal. You have beaten Slow Fever.;Vous ne délirez plus et votre température est de retour à la normale. Vous avez pris le dessus sur la fièvre lente.;Der Fieberwahn ist verflogen und Eure Körpertemperatur ist wieder im normalen Bereich. Ihr habt das schleichende Fieber überstanden.;;Tus delirios han pasado y la temperatura ha vuelto a la normalidad. Has vencido a la Fiebre tifoidea.;;;;;;;;;x
EVTDESC_RIP_11026;A vigor has returned to you as the aches from your recent disease leaves your body. You have survived Camp Fever.;Vous avez retrouvé votre vigueur depuis que les douleurs de votre récente maladie ont cessé. Vous avez survécu à la fièvre des camps.;Die Schmerzen Eurer Krankheit haben Euren Körper verlassen und Ihr fühlt Euch wieder kräftiger. Ihr habt das Lagerfieber besiegt.;;Has recuperado el vigor de los dolores ahora que los dolores que de tu reciente enfermedad abandona tu cuerpo. Has sobrevivido al Tifus.;;;;;;;;;x
EVTDESC_RIP_11027;You're not sure how it happened, but your skin has returned to a healthy color and the abscesses are gone. It would seem you have survived the Plague.;Vous ignorez encore comment c'est arrivé, mais votre peau est revenue à une couleur saine et les abcès sont partis. Il semblerait que vous ayez survécu à la peste.;Ihr wisst nicht genau, wie es vonstattenging, aber Eure Haut sieht wieder gesund aus und die Abszesse sind verschwunden. Allem Anschein nach habt Ihr die Pest überlebt.;;No estás seguro de cómo ha sucedido, pero tu piel ha recuperado un color saludable y los abscesos desaparecieron. Parece que has sobrevivido a la Peste.;;;;;;;;;x
EVTDESC_RIP_11028;The feverish state you've been stuck in lately is replaced by a new energy. Meanwhile the rashes are gone. Measles, schmeasles.;L'état fébrile dans lequel vous étiez a laissé la place à une nouvelle énergie. Pendant ce temps, la rougeur irritante a disparu. C'en est fini de la rougeole.;Eure Fieberqualen sind verflogen und Euch durchströmt neue Energie. Auch die Ausschläge sind verschwunden. Den Masern habt Ihr es aber gezeigt.;;El estado febril en el que habías caído últimamente ha sido reemplazado por una nueva energía Mientras tanto, el sarpullido ha desaparecido. Sarampión, dimisión.;;;;;;;;;x
EVTDESC_RIP_11029;The many blisters on your body have faded, almost all of them gone now. So much for Smallpox.;Les nombreuses cloques sur votre corps se sont progressivement estompées et ont presque toutes disparu à présent. C'en est fini de la petite vérole.;Die zahllosen Bläschen an Eurem Körper sind zurückgegangen und nahezu vollständig verschwunden. Die Blattern sind Geschichte.;;Las ampollas de tu cuerpo se han esfumado, la mayoría de ellas se han ido. La Viruela no era para tanto.;;;;;;;;;x
EVTDESC_RIP_11030;The many blisters on your... body have faded, almost all of them gone now. So much for Syphilis.;Les nombreuses cloques sur votre corps se sont estompées, presque toutes ont disparu à présent. C'en est fini de la syphilis.;Die zahllosen Bläschen an Eurem ... Körper sind zurückgegangen und nahezu vollständig verschwunden. Die Syphilis ist Geschichte.;;Las ampollas de tu… cuerpo se han esfumado, la mayoría de ellas se han ido. La Sífilis no era para tanto.;;;;;;;;;x
EVTDESC_RIP_11035;Your Court Physician [court_physician.GetBestName] has come to see you and offers treatment for your illness. [court_physician.GetSheHeCap] explains that there are several different types of treatment [court_physician.GetSheHe] can offer.;Votre physicien de la Cour, [court_physician.Get_only_le_Title][court_physician.GetBestName], vient vous voir et vous propose un traitement pour votre maladie. [court_physician.GetIlElleCap] explique qu'il existe plusieurs types de traitements.;Euer Hofarzt [court_physician.GetBestName] ist zur Visite gekommen und bietet Euch eine Behandlung gegen Eure Krankheit an. [court_physician.GetSheHeCap] erklärt, dass [court_physician.GetSheHe] Euch unterschiedliche Behandlungsmethoden anbieten kann.;;El Médico de tu Corte, [court_physician.GetBestName] ha venido a verte y te ofrece tratar tu enfermedad. Te explica que puede ofrecerte diferentes tipos de tratamiento.;;;;;;;;;x
EVTDESC_RIP_11040;[court_physician.GetBestName] looked me deep in the eyes before he forced me to drink the dirty water he had brought from his office. It was apparently filled with tiny creatures which should drive out the disease demons within me.;[court_physician.Get_only_Le_Title][court_physician.GetBestName] me regarda au fond des yeux avant de me forcer à boire l'eau sale apportée depuis son bureau. C'était apparemment rempli de petites bêtes qui devraient chasser hors de moi les démons de la maladie.;[court_physician.GetBestName] blickte mir tief in die Augen und zwang mich dann dazu, das mitgebrachte schmutzige Wasser zu trinken. Angeblich befanden sich darin winzige Kreaturen, welche die Krankheitsdämonen aus meinem Körper vertreiben sollen.;;[court_physician.GetBestName] me mira directamente a los ojos antes de obligarme a beber el agua sucia que trae de su consulta. Al parecer estaba llena de criaturitas que expulsarán de mi interior los demonios de la enfermedad.;;;;;;;;;x
EVTDESC_RIP_11040_1;The pot which [court_physician.GetBestName] brought with [court_physician.GetHerHim] to your chambers emitted a strange buzzing sound. Before you could stop [court_physician.GetHerHim] [court_physician.GetSheHe] threw it on the floor, where it exploded in a cloud of pottery shards and swarm of furious bees. As your physician fled the room, you remained their only target.;[court_physician.Get_only_Le_Title][court_physician.GetBestName] a amené dans vos appartements un pot émettant un étrange son bourdonnant. Sans avoir eu le temps de l'en empêcher, [court_physician.GetIlElle] le lança au sol, ce qui le brisa en plusieurs tessons et libéra un essaim d'abeilles furieuses. Puisque votre physicien s'est enfui hors de la pièce, vous devenez leur seule cible.;Aus dem Topf, den [court_physician.GetBestName] in Eure Gemächer brachte, drang ein seltsames Brummen. Bevor Ihr [court_physician.GetHerHim] davon abhalten konntet, schleuderte [court_physician.GetSheHe] ihn zu Boden, sodass er in Tausend Stücke zersplitterte und einen verärgerten Bienenschwarm freisetzte. Da sich [court_physician.GetBestName] sofort aus dem Staub machte, konzentrierten sich die Bienen ausschließlich auf Euch.;;El orinal que [court_physician.GetBestName] trajo consigo a tus habitaciones emite un extraño zumbido. Antes de que puedas detener[court_physician.GetRleRla], lo tira al suelo, donde explota en una nube de fragmentos de cerámica y un enjambre de abejas furiosas. Cuando tu médico abandona la habitación, solo quedas tú como único objetivo.;;;;;;;;;x
EVTDESC_RIP_11040_2;You could not believe your eyes when [court_physician.GetTitledFirstName] pulled a severed hand from [court_physician.GetHerHis] satchel. The black spots on its finger sent chills down your spine and you demanded to know where [court_physician.GetSheHe] got it from. [court_physician.GetSheHeCap] only hushed you and proceeded to rub the severed hand against your chest.;Vous ne pouviez pas en croire vos yeux lorsque [court_physician.Get_le_TitledFirstName] a sorti une main coupée de sa sacoche. Les taches noires sur ses doigts vous ont fait froid dans le dos et vous lui avez demandé où [court_physician.GetIlElle] l'avait obtenue. [court_physician.GetIlElleCap] vous a seulement demandé de vous taire et a frotté la main coupée sur votre poitrine.;Ihr konntet Euren Augen kaum trauen, als [court_physician.GetTitledFirstName] eine abgetrennte Hand aus einem Beutel zog. Die schwarzen Flecken auf den Fingern jagten Euch kalte Schauer über den Rücken und Ihr fordertet zu erfahren, wo [court_physician.GetSheHe] sie aufgetrieben hatte. [court_physician.GetSheHeCap] beschwichtigte Euch nur und rieb Euch die Brust mit der abgetrennten Hand.;;No que crees lo que ves cuando [court_physician.GetTitledFirstName] saca una mano cortada de su bolsa. Las motas negras de sus dedos te provocan escalofríos y pides saber de dónde la sacó. [court_physician.GetElEllaCap] te hace callar y pasa a frotar la mano cortada contra tu pecho.;;;;;;;;;x
EVTDESC_RIP_11040_3;[court_physician.GetTitledFirstName] presented you with a potion of the most peculiar sorts. It had neither odor nor taste and possessed the appearance of liquid silver. The metallic potion was easy enough to ingest and you could not understand why this was the risky treatment option.;[court_physician.Get_Le_TitledFirstName] a apporté une potion des plus étranges. Elle n'avait ni odeur ni saveur et avait l'apparence d'un liquide argenté. La potion métallique était assez facile à ingérer et vous n'arrivez toujours pas à comprendre pourquoi c'était le traitement dit risqué.;[court_physician.GetTitledFirstName] präsentierte Euch einen höchst eigenartigen Trank. Er war sowohl geruch- als auch geschmacklos und erinnerte an flüssiges Silber. Der metallische Trank war leicht einzunehmen und Ihr versteht absolut nicht, warum diese Behandlungsoption die gefährliche sein sollte.;;[court_physician.GetTitledFirstName] te presenta una poción bastante peculiar. No tiene ni olor ni sabor y se asemeja a la plata líquida. Fue bastante fácil tragar esta poción metálica y no logras entender por qué este era el tratamiento arriesgado.;;;;;;;;;x
EVTDESC_RIP_11040_5;[court_physician.GetTitledFirstName] insisted that the only cure for your condition was a naked midnight run. During the next full moon [court_physician.GetSheHe] forced you to undress and sprint through the wilderness. "Do not stop until your legs give out under you!" [court_physician.GetSheHe] yelled after you. "Expel the evil through your sweat!";[court_physician.Get_Le_TitledFirstName] affirme que le seul remède à votre condition était de pratiquer une course de minuit totalement nu. Lors de la pleine lune suivante, [court_physician.GetIlElle] vous a forcé à vous dévêtir et à courir dans un endroit désert. « Continuez jusqu'à ce que vos jambes vous lâchent ! » hurla-t-[court_physician.GetIlElle]. « Évacuez le démon à travers votre sueur ! »;[court_physician.GetTitledFirstName] beharrte darauf, dass die einzige Heilmethode für Euer Gebrechen ein nackter Lauf bei Mitternacht sei. Beim nächsten Vollmond zwang [court_physician.GetSheHe] Euch dazu, Euch zu entkleiden und durch die Wildnis zu laufen. "Haltet erst an, wenn Eure Beine Euch den Dienst versagen!", rief [court_physician.GetSheHe] Euch hinterher. "Schwitzt das Böse aus Eurem Körper!";;[court_physician.GetTitledFirstName] insiste que la única cura para tu enfermedad es correr desnud[Root.GetOA] a medianoche. Durante la siguiente luna llena, te obliga a desnudarte y correr por el campo. «¡No paréis hasta que las piernas se venzan!», grita detrás de ti. «¡Expulsad el mal con el sudor!»;;;;;;;;;x
EVTDESC_RIP_11040_6;The powder was yellow and had a delicious scent. You were distraught to see [court_physician.GetTitledFirstName] mix it with brimstone and sprinkle it over the still tepid gall-bladder of a beaver. The animal had been found rabid, frothing from the mouth, exhibiting clear signs of the illness. "We fight evil with evil, [Root.GetMasterMistress].";La poudre était jaune et avait une odeur délicieuse. Vous étiez désemparé[Root.Get_E] de voir [court_physician.Get_le_TitledFirstName] la mélanger avec du soufre et la saupoudrer sur la vésicule encore tiède d'un castor. L'animal avait été trouvé enragé, l'écume à la bouche, présentant ainsi des signes évidents de la maladie. « Nous combattrons le mal par le mal, [Root.GetMasterMistress]. »;Das Pulver war gelb und duftete köstlich. Mit Bestürzung werdet Ihr Zeuge, wie [court_physician.GetTitledFirstName] es mit Schwefel vermengt und es über die noch lauwarme Gallenblase eines Bibers streut. Das Tier war an der Tollwut verendet, am Maul des Kadavers befand sich noch Schaum, die Erkrankung somit unzweifelhaft. "Wir werden Böses mit Bösem bekämpfen, [Root.GetMasterMistress].";;El polvo era amarillo y tenía un aroma delicioso. Quedaste consternad[Root.GetOA]] al ver que [court_physician.GetTitledFirstName] lo mezclaba con azufre y lo rociaba sobre la vesícula aún tibia de un castor. Se había descubierto que animal estaba rabioso, echando espuma por la boca, mostrando señales evidentes de la enfermedad. «Lucharemos el mal con el mal, [Root.GetMasterMistress]».;;;;;;;;;x
EVTDESC_RIP_11040_8;[court_physician.GetTitledFirstName] approached you with a small knife. [court_physician.GetSheHeCap] held your arm steady and made a precise incision, barely breaking your skin. [court_physician.GetSheHeCap] then proceeded to press something against the wound. It looked like diseased tissue and you shuddered.;[court_physician.Get_Le_TitledFirstName] s'approche de vous avec un petit couteau. [court_physician.GetIlElleCap] tient votre bras pour le garder immobile et fait une incision précise, écorchant à peine votre peau. [court_physician.GetIlElleCap] presse ensuite quelque chose contre la blessure. Cela ressemble à du tissu malade et vous en frissonnez.;[court_physician.GetTitledFirstName] kommt mit einem kleinen Messer zu Euch. [court_physician.GetSheHeCap] bringt Euren Arm in eine stabile Position und macht einen kleinen, kaum blutenden Schnitt. [court_physician.GetSheHeCap] geht anschließend dazu über, etwas in die Wunde zu pressen. Offenbar handelt es sich dabei um infiziertes Gewebe und ein Schaudern überläuft Euch.;;[court_physician.GetTitledFirstName] se te acerca con un cuchillito. [court_physician.GetElEllaCap] sostuvo tu brazo con firmeza e hizo una incisión precisa, apenas rompiendo la piel. Entonces pasó a presionar algo contra la herida. Parecía tejido muerto y te estremeciste.;;;;;;;;;x
EVTDESC_RIP_11040_9;[court_physician.GetTitledFirstName] handed you a plate with a gray powdery substance on it. Apparently it consisted of ground-up scabs from a person in a worse state than you. [court_physician.GetTitledFirstName] showed no indication of joking as [court_physician.GetSheHe] told you to lean in and inhale as much as you could though your nose.;[court_physician.Get_Le_TitledFirstName] vous a tendu une assiette contenant une substance poudreuse grise. Apparemment, il s'agit de croûtes moulues d'une personne dans un état pire que vous. [court_physician.Get_Le_TitledFirstName] ne semble pas plaisanter lorsqu'[court_physician.GetIlElle] vous dit de vous pencher et d'en inhaler autant que possible.;[court_physician.GetTitledFirstName] gibt Euch einen Teller, auf dem sich ein graues Pulver befindet. Offenbar handelt es sich dabei um den Grind einer Person, die sich in einem schlechteren Zustand als Ihr selbst befunden haben muss. [court_physician.GetTitledFirstName] scheint es ernst zu sein, als Ihr den Befehl bekommt, Euch über den Teller zu beugen und so viel wie möglich des Stoffes durch die Nase zu inhalieren.;;[court_physician.GetTitledFirstName] te entregó una bandeja con una especie de polvo de color gris. Al parecer estaba compuesto por las costras machacadas de alguien en peor estado que tú. [court_physician.GetTitledFirstName] no parecía bromear cuando te dijo que te inclinases e inhalases por la nariz tanto cuanto pudieras.;;;;;;;;;x
EVTDESC_RIP_11040_10;[court_physician.GetTitledFirstName] made you drink a draught of poppy before strapping you down on [court_physician.GetHerHis] operating table. You almost dozed off while [court_physician.GetSheHe] prepared [court_physician.GetHerHis] instruments, but when [court_physician.GetSheHe] raised a scalpel towards your eye, you felt wide awake. "I am sorry, my [Root.GetLordLady], but we must remove the root of the problem.";[court_physician.Get_Le_TitledFirstName] vous a fait boire un breuvage de pavot avant de vous attacher sur sa table d'opération. Vous n'étiez pas loin de vous endormir pendant qu'[court_physician.GetIlElle] préparait ses instruments, mais lorsqu'[court_physician.GetIlElle] leva un scalpel vers votre oeil, l'endormissement prit soudainement fin. « Je le regrette, M[Root.GetOnA][Root.GetLordLady], mais nous devons retirer la source du problème. »;[court_physician.GetTitledFirstName] verabreichte Euch einen Mohntrunk und schnallte Euch dann auf dem Operationstisch fest. Beinahe wärt Ihr eingeschlafen, während [court_physician.GetSheHe] die Instrumente vorbereitete, doch als [court_physician.GetSheHe] sich mit einem Skalpell Eurem Auge näherte, wart Ihr plötzlich hellwach. Es tut mir leid, aber wir müssen die Ursache des Leidens entfernen.;;[court_physician.GetTitledFirstName] te hace beber un bebedizo de amapola antes de atarte a la mesa de operaciones. Casi quedas dormid[Root.GetOA] mientras prepara los instrumentos, pero cuando alza un bisturí ante tus ojos, te sientes totalmente despiert[Root.GetOA]. «Lo siento, mi [Root.GetLordLady], pero debemos retirar la raíz del problema».;;;;;;;;;x
EVTDESC_RIP_11040_11;[court_physician.GetTitledFirstName] gave you a draught which tasted most peculiar. It made you feel numb and your eyelids started drooping. "I apologize, my [Root.GetLordLady], but you do not want to be awake for this next part" [court_physician.GetSheHe] said. Panic hit you and you tried to get up from the operating table, but your limbs would not obey.;[court_physician.Get_Le_TitledFirstName] vous a donné un breuvage au goût très particulier. Cela vous a engourdi et vos paupières ont commencé à se fermer. « Je m'excuse, M[Root.GetOnA][Root.GetLordLady], mais vous préféreriez ne pas être éveillé[Root.Get_E] pour la prochaine étape », vous dit-[court_physician.GetIlElle]. La panique s'empara de vous et vous essayâtes de vous lever de la table d'opération, mais vos membres n'obéissaient pas.;[court_physician.GetTitledFirstName] verabreichte Euch einen Trank mit sehr merkwürdigem Geschmack. Taubheit breitete sich in Eurem Körper aus und Eure Augenlider wurden schwer. "Ich bitte um Verzeihung [Root.GetLordLady], aber während des nächsten Schritts wollt Ihr keinesfalls wach sein", sagte [court_physician.GetSheHe]. Euch erfasste die nackte Panik und Ihr versuchtet, vom Operationstisch aufzustehen, doch Eure Gliedmaßen gehorchten Euch nicht.;;[court_physician.GetTitledFirstName] te da un bebedizo de un sabor bastante extraño. Te hace sentir torpe y tus párpados empiezan a cerrarse. «Lo siento, mi [Root.GetLordLady], pero no querréis estar despiert[Root.GetOA] para la siguiente parte», dice. Te entra el pánico e intentas levantarte de la mesa de operaciones, pero los miembros no te obedecen.;;;;;;;;;x
EVTDESC_RIP_11040_12;[court_physician.GetTitledFirstName]'s assistant assured [court_physician.GetHerHim] you were asleep. However, [court_physician.GetFirstName]'s potion had failed to fully take effect– even though you could neither speak nor move, you were still aware of everything they did to you. You tried to scream and thrash, but you were a prisoner in your own body. The procedure seemed to last forever...;L'assistant [court_physician.Get_du_TitledFirstName] lui a assuré que vous dormiez. Cependant, la potion de [court_physician.GetFirstName] n'a pas fait pleinement effet. Bien que vous ne pouvez ni parler ni bouger, vous avez pleinement conscience de tout ce qu'ils vous font. Vous essayez de crier et de vous débattre, mais vous êtes emprisonné[Root.Get_E] dans votre propre corps. La procédure semble être interminable...;Der Assistent von [court_physician.GetTitledFirstName] versicherte [court_physician.GetTitledFirstName], dass Ihr schlafen würdet. Der Euch verabreichte Trank hatte seine volle Wirkung jedoch noch nicht entfaltet. Obwohl Ihr weder sprechen noch Euch bewegen konntet, wart Ihr Euch weiterhin über alles um Euch herum vollkommen bewusst. Ihr versuchtet zwar, zu schreien und Euch hin- und herzuwerfen, doch Ihr wart in Eurem eigenen Körper gefangen. Die Prozedur schien kein Ende zu nehmen ...;;El asistente de [court_physician.GetTitledFirstName] [court_physician.GetRleRla] asegura que estás dormid[Root.GetOA]. Sin embargo, la poción de [court_physician.GetFirstName] no hizo efecto del todo. Aunque no puedes ni hablar ni moverte, seguías siendo consciente de todo lo que te hicieron. Intentaste gritar y maldecir, pero estabas prisioner[Root.GetOA] en tu propio cuerpo. La operación pareció no terminar nunca…;;;;;;;;;x
