#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
NOMAD_LAND_OVERRUN_GENERIC_DESC;If the Khagan holds too much land compared to the other Clans, it will affect their §YClan Sentiments§!, and there might even be risk of a §YMinor Clan Rising§! revolt, in which a minor clan rises and attempts to seize its rightful position among the major Clans...;Si le khagan possède trop de terres comparé aux autres clans, cela affecte le §Ysentiment de clan§! de ces derniers. Il est possible qu'un §Yclan mineur§! se révolte et tente d'accéder à un statut de clan majeur...;Wenn der Khagan im Verhältnis zu den anderen Klans zu viel Land besitzt, beeinträchtigt dies die §YKlanmeinungen§! und es besteht das Risiko eines §YAufstands eines kleineren Klans§!. Bei dieser Form von Revolte erhebt sich einer der kleineren Klans, um seinen rechtmäßigen Platz an der Seite der Hauptklans einzufordern ...;;Si el kagan tiene demasiada tierra en comparación con los otros clanes, afectarán a su §Ysentimiento de clan§!, e incluso podría haber el riesgo de una §Yrevuelta de clan menor§!, en la que un clan menor se levanta y trata de reclamar su posición legítima entre los principales clanes...;;;;;;;;;x
NOT_TECH_CAN_SPREAD;Technology can NOT spread;La technologie ne se propage pas;Technologieverbreitung NICHT möglich;;Tecnología NO se puede propagar;;;;;;;;;x
POPULATION_AND_MANPOWER_OF;§YPopulation and Manpower of Clan $CLAN$§!;§YPopulation et effectifs du clan $CLAN$§!;§YBevölkerung und Mannstärke von Klan $CLAN$§!;;§Población y mano de obra del clan $CLAN$§!;;;;;;;;;x
POPULATION_BREAKDOWN;Current Population Breakdown;Répartition de la population actuelle;Aktuelle Bevölkerungsaufschlüsselung;;Actual distribución de la población;;;;;;;;;x
POPULATION_DIFFERENCE;Potential Population Growth: §Y$AMOUNT$§!;Croissance potentielle de la population : §Y$AMOUNT$§!;Potenzielles Bevölkerungswachstum: §Y$AMOUNT$§!;;Crecimiento de la población potencial: §Y$AMOUNT$§!;;;;;;;;;x
POPULATION_EFFECT;$DIRECTION$ $VALUE$ Population.\n;$DIRECTION$ $VALUE$ de population\n;$DIRECTION$ $VALUE$ Bevölkerung\n;;$DIRECTION$ $VALUE$ población.\n;;;;;;;;;x
POPULATION_GROWTH_RATIO;Monthly Population Growth Percentage: §Y$AMOUNT$%§!;Pourcentage de croissance mensuelle de la population : §Y$AMOUNT$%§!;Monatliches Bevölkerungswachstum: §Y$AMOUNT$%§!;;Crecimiento de la población Porcentaje mensual: §Y$AMOUNT$%§!;;;;;;;;;x
PROVINCE_DISTANCE;Distance to §Y$PROV$§!: §Y$DIST$§!;Distance de §Y$PROV$§! : §Y$DIST$§!;Entfernung zu §Y$PROV$§!: §Y$DIST$§!;;Distancia a §Y$PROV$§!: §Y$DIST$§!;;;;;;;;;x
RELIGION_ALLOWS_FEMALE_TEMPLE_HOLDERS;The religion of §Y$CHAR$§! allows female temple holders and female spiritual councillors;La religion de §Y$CHAR$§! autorise les prêtresses;Die Religion von §Y$CHAR$§! erlaubt weibliche Tempelverwalter.;;La religión de §Y$CHAR$§! permite que las mujeres posean templos;;;;;;;;;x
RETINUE_COST;Retinues: §R-$VALUE$§!;Escorte : §R-$VALUE$§!;Gefolge: §R-$VALUE$§!;;Séquito: §R-$VALUE$§!;;;;;;;;;x
STAT_MANPOWER_DESC;Manpower is an important part of a nomadic realm, as it is used both to recruit hordes and to reinforce them. Each month, it will increase or decrease towards your §YMaximum Manpower§!, determined by the current §YPopulation§!. You cannot recruit hordes to go above this limit, and you should make sure you have enough §YUnused Manpower§! to reinforce your horde when needed. Your §YUnused Manpower§! is also part of the calculation of your monthly §YNomadic Tax§!, along with the §YPopulation§!. Additionally, your §YUnused Manpower§! will contribute to the strength of the §YGarrison§! in your capital.;Les effectifs sont une composante importante d'un territoire nomade : ils servent à recruter des hordes et à les renforcer. Chaque mois, cette valeur augmente ou diminue en fonction de vos §Yeffectifs maximum§!, déterminés par votre §Ypopulation§! actuelle. Vous ne pouvez pas recruter de hordes pour dépasser cette limite, et vous devez faire en sorte d'avoir suffisamment d'§Yeffectifs inutilisés§! pour renforcer votre horde si besoin est. Vos §Yeffectifs inutilisés§! entrent également dans le calcul de la §Ypopulation§!. De plus, vos §Yeffectifs inutilisés§! contribuent à la force de la §Ygarnison§! présente dans votre capitale.;Die Mannstärke spielt für das Nomadenreich eine wichtige Rolle, denn sie wird für die Rekrutierung und Verstärkung von Horden verwendet. Die Mannstärke steigt oder fällt jeden Monat relativ zur §YMaximalen Mannstärke§!, die sich aus der aktuellen §YBevölkerung§! errechnet. Ihr könnt keine Horden rekrutieren, wenn diese die Grenze überschreiten würden, und Ihr müsst darauf achten, im Bedarfsfall genug §YFreie Mannstärke§! für das Auffüllen der Horde zu haben. §YFreie Mannstärke§! und §YBevölkerung§! sind außerdem ein Faktor bei der Berechnung Eurer monatlichen §YNomadensteuer§!-Einnahmen. Daneben trägt Eure §YFreie Mannstärke§! zur Stärke der §YGarnison§! in Eurer Hauptstadt bei.;;La mano de obra es una parte importante de un reino de nómadas, pues se utiliza para reclutar hordas y reforzarlas. Cada mes, aumentará o disminuirá hacia tu §YMano de obra Máxima§!, determinado por §Yla población§! actual. No puedes contratar hordas que superen este límite, y debes asegurarte de tener suficiente §Ymano de obra no utilizadas§! para reforzar tu horda cuando sea necesario. Tu §Ymano de obra no utilizada§! es también parte del cálculo de tu §Yimpuesto de nómadas§! mensual, junto con la §YPoblación§!. Además, tu §YMano de obra no utilizada§! contribuirá a la fuerza de la §YGuarnición§! de tu capital.;;;;;;;;;x
STAT_POPULATION_DESC;This is the nomadic population of your realm. Each month, it will increase or decrease towards your §YMaximum Population§!, which is determined by the number of empty holdings in the counties you personally hold. The current §YPopulation§! is used to calculate your §YMaximum Manpower§!, and is also along with §YUnused Manpower§! used to calculate your monthly §YNomadic Tax§!.;Ceci représente la population nomade de votre royaume. Chaque mois, elle augmente ou diminue en fonction de votre §YPopulation Maximale§!, déterminée par le nombre de domaines vides présents dans les comtés que vous détenez personnellement. La §Ypopulation§! actuelle sert à calculer votre §Yeffectif maximal§! ainsi que, en combinaison avec votre §Yeffectif inutilisé§!, l'§Yimpôt nomade§! mensuel.;Dies ist die Nomadenbevölkerung Eures Reiches. Sie steigt oder fällt jeden Monat relativ zur §YMaximalbevölkerung§!, die sich aus der Zahl der leeren Besitztümern in den Provinzen Eures persönlichen Besitzes ergibt. Die aktuelle §YBevölkerung§! wird herangezogen, um die §YMaximale Mannstärke§! zu ermitteln. Außerdem dient sie zusammen mit der §YFreien Mannstärke§! als Grundlage für die Berechnung der monatlichen §YNomadensteuer§!.;;Esta es la población nómada de tu reino. Cada mes, aumentará o disminuirá hacia tu §YPoblación Máxima §!, que está determinada por el número de posesiones vacías en los condados que posees personalmente. §YLa población§! actual se usa para calcular tu §YMano de obra máxima§!, y también se emplea junto con §Yla Mano de obra no usada§! para calcular tu §YImpuesto nómada mensual§!.;;;;;;;;;x
succ_nomad_succession_desc;Under Nomad Succession, the son or brother with the most Prestige normally inherits, but prestigious Clan leaders also stand a chance if their Population is bigger than the Khagan's. Wrong-culture characters are disqualified and adults have precedence over children. If the Khagan's primary heir is still a child, the Khaganate is lost to one of the Clan chiefs. Clan chiefs with more Prestige than the heir get Claims on the Khaganate.;En succession nomade, le fils ou le frère possédant le plus haut prestige hérite normalement de la fonction, mais les chefs de clans prestigieux en ont aussi la possibilité si leur population est plus importante que celle du khagan. Les prétendants qui ne sont pas de la bonne culture sont disqualifiés et les adultes ont la priorité sur les enfants. Si l'héritier principal du khagan est encore enfant, le commandement du khanagat est confié à un autre chef de clan. Les chefs de clans qui possèdent un prestige plus élevé que l'héritier reçoivent une revendication sur le khanagat.;Bei der Nomadenerbfolge erbt für gewöhnlich derjenige Sohn oder Bruder mit dem meisten Prestige. Aber Klanführer mit viel Prestige haben ebenfalls eine Chance, wenn ihre Bevölkerung größer ist als die des Khagans. Personen, die nicht der gleichen Kultur angehören, kommen nicht in Frage. Erwachsene erhalten den Vorzug gegenüber Kindern. Sollte der Thronfolger des Khagans noch ein Kind sein, fällt das Khaganat an einen der Stammeshäuptlinge. Alle Klanhäuptlinge mit mehr Prestige als der Erbe erhalten einen Anspruch auf das Khaganat.;;Según la sucesión nómada, normalmente hereda el hijo o hermano con más prestigio. pero los líderes más prestigiosos de los clanes también tienen una oportunidad si su población es mayor que la del kagan. Los personajes de la cultura incorrecta están descalificados y los adultos tienen prioridad sobre los niños. Si el heredero principal del kagan todavía es un niño, el kaganato se pierde en favor de uno de los jefes del clan. Los jefes de clanes con más prestigio que el heredero pueden reclamar el kaganato.;;;;;;;;;x
TECH_CAN_SPREAD;Technology can spread;La technologie se propage;Technologieverbreitung möglich;;Tecnología puede propagarse;;;;;;;;;;x
TR_SILK_ROAD_1_OTHER_PROVINCES_CONDITION;No other Silk Road Province within a distance of §Y100§! contains a §YSilk Road Trade Post§!, §YSilk Road Market§! or §YMajor Silk Road City§!.;Aucune autre province de la route de la soie dans un rayon de §Y100§! ne comporte un §Ycomptoir§!, un §Ymarché§! ou une §YCité de la Route de la soie§!.;Keine andere Seidenstraßenprovinz innerhalb einer Entfernung von §Y100§! besitzt einen §YHandelsposten an der Seidenstraße§!, einen §YMarkt an der Seidenstraße§! oder eine §YWichtige Stadt an der Seidenstraße§!.;;Ninguna otra provincia de ruta de la seda a una distancia de §Y100§! contiene un §Ypuesto comercial de la Ruta de la seda§!, un §Ymercado de la Ruta de la seda§! o una §Yciudad principal de la Ruta de la seda§!.;;;;;;;;;x
TR_SILK_ROAD_2_OTHER_PROVINCES_CONDITION;No other Silk Road Province within a distance of §Y200§! contains a §YSilk Road Market§! or §YMajor Silk Road City§!.;Aucune autre province de la route de la soie dans un rayon de §Y100§! ne comporte un §Ycomptoir§!, un §Ymarché§! ou une §YCité de la Route de la soie§!.;Keine andere Seidenstraßenprovinz innerhalb einer Entfernung von §Y200§! besitzt einen §YMarkt an der Seidenstraße§! oder eine §YWichtige Stadt an der Seidenstraße§!.;;Ninguna otra provincia de ruta de la seda a una distancia de §Y200§! contiene un §Ymercado de la Ruta de la seda§! o una §Yciudad principal de la Ruta de la seda§!.;;;;;;;;;x
TR_SILK_ROAD_3_OTHER_PROVINCES_CONDITION;No other Silk Road Province within a distance of §Y500§! contains a §YMajor Silk Road City§!.;Aucune autre province de la route de la soie dans un rayon de §Y500§! ne comporte une §YCité de la Route de la soie§!.;Keine andere Seidenstraßenprovinz innerhalb einer Entfernung von §Y500§! besitzt eine §YWichtige Stadt an der Seidenstraße§!.;;Ninguna otra provincia de ruta de la seda a una distancia de §Y500§! contiene un §Ymercado de la Ruta de la seda§! o una §Yciudad principal de la Ruta de la seda§!.;;;;;;;;;x
TRADEPOST_FINISHED_NON_REPUBLIC_LOG;A Trade Post has been built by §Y$CHARACTER$§! in §Y$PROVINCE$§!.;Un comptoir a été construit par §Y$CHARACTER$§! en §Y$PROVINCE$§!.;Ein Handelsposten wurde von §Y$CHARACTER$§! in §Y$PROVINCE$§! gebaut.;;Un puesto de comercio ha sido construido por §Y$CHARACTER$§! en §Y$PROVINCE$§!.;;;;;;;;;x
TRADEPOST_FINISHED_NON_REPUBLIC_SETUP;Trade Route Trade Post Built;Comptoir construit;Handelsrouten-Handelsposten gebaut;;Puesto de ruta comercial construido;;;;;;;;;x
TRIGGER_SUZERAIN;Suzerain;Suzerain;Herrscher;;Soberano;;;;;;;;;x
TT_NOT_SAME_REALM;Is NOT in own realm;N'est pas dans son royaume;Ist NICHT innerhalb des eigenen Reichs;;No está en el mismo reino;;;;;;;;;x
tut_5a_16;To the right you can see a tab named Fleet Levies. Click on it and you will see buttons for raising fleets instead of army levies. Raise the fleet of your vassal the Earl of Fife and move them to Gowrie as well.;Sur la droite se trouve l'onglet Flottes. Cliquez dessus et vous verrez des boutons pour construire des navires plutôt que de lever des troupes. Créez une flotte pour votre vassal le comte de Fife, puis déplacez-la à Gowrie.;Rechts seht Ihr den Reiter "Lehnsflotten". Wenn Ihr ihn anklickt, erscheinen Schaltflächen zum Ausheben einer Flotte anstatt einer Armee. Rekrutiert die Flotte Eures Vasallen, des Grafen von Fife, und sendet sie ebenfalls nach Gowrie.;;A la derecha puedes ver una pestaña llamada reclutar flotas. Haz clic en él y podrás ver botones para crear flota en vez levas del ejército. Recluta la flota de tu vasallo el Conde de Fife y también llévala a Gowrie.;;;;;;;;;x
tut_5a_23;Click the button to create a new unit. You can reorganize the selected unit and the newly created unit by dragging subunits from one unit to another.;Cliquez sur le bouton pour créer une nouvelle unité. Vous pouvez réorganiser l'unité sélectionnée et l'unité nouvellement créée en déplaçant des sous-unités vers l'une ou l'autre.;Klickt auf die Schaltfläche, um ein neues Aufgebot zu erstellen. Ihr könnt die Zusammensetzung der Armee ändern, indem Ihr Aufgebote zwischen alter und neuer Armee verschiebt.;;Haz clic en el botón para crear una nueva unidad. Puedes reorganizar la unidad seleccionada y la unidad recién creada arrastrando subunidades de una unidad a otra.;;;;;;;;;x
