#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTOPTB37007;I WILL have what is mine!;Je prendrai ce qui est à MOI !;Ich WERDE bekommen, was mir zusteht!;;¡TENDRÉ lo que es mío!;;;;;;;;;x
EVTOPTB37051;And here I was hoping [target_relative.GetSubjectPronoun]'d take the vows...;Et moi qui espérais qu'[target_relative.GetIlElle] prononcerait ses voeux...;Und ich hatte gehofft, dass [target_relative.GetSubjectPronoun] das Ordensgelübde ablegen würde...;;Y aquí estaba yo esperando que tomase los votos...;;;;;;;;;x
EVTOPTB37055;That's it, you're off to the monastery!;Ça suffit, tu pars pour le monastère !;Jetzt reicht es, ab mit dir ins Kloster!;;¡Así es, estás fuera del monasterio!;;;;;;;;;x
EVTOPTB37057;The insolence! I will not forget this...;Quelle insolence ! Je ne l'oublierai pas...;Diese Frechheit! Das werde ich nicht vergessen ...;;¡Qué insolencia! No olvidaré esto...;;;;;;;;;x

EVTOPTC37001;I mentioned a Church career...;J'ai évoqué une carrière ecclésiastique...;Ich erwähnte eine Karriere in der Kirche ...;;Mencioné una carrera eclesiástica...;;;;;;;;;x
EVTOPTC37055;I still have not found anyone suitable...;Je n'ai pas encore trouvé la personne qu'il te faut...;Ich habe immer noch niemand Passenden gefunden ...;;Aún no he hallado a alguien adecuado...;;;;;;;;;x
EVTOPTC37057;Long life to them... in the oubliette!;Longue vie à eux... dans les oubliettes !;Ich wünsche ihnen ein langes Leben ... im Verlies!;;Larga vida a ellos... ¡En la mazmorra!;;;;;;;;;x

EVTOPTD37001;Diplomatically refuse;Refuser avec diplomatie;Lehnt diplomatisch ab;;Rechazar diplomáticamente;;;;;;;;;x
EVTOPTD37055;You are already married, remember? To [From.Spouse.GetTitledFirstName]?;Vous êtes déjà marié, vous vous souvenez ? [From.Spouse.Get_au_TitledFirstName] ?;Ihr seid bereits verheiratet, erinnert Ihr Euch? Mit [From.Spouse.GetTitledFirstName]?;;¿Ya estás casada, recuerdas? ¿Con [From.Spouse.GetTitledFirstName]?;;;;;;;;;x

EVTTOOLTIP37001;[Root.GetTitledFirstName] asks [This.GetTitledFirstName] for a title;[Root.Get_Le_TitledFirstName] demande [This.Get_au_TitledFirstName] de lui conférer un titre.;[Root.GetTitledFirstName] bittet [This.GetTitledFirstName] um einen Titel;;[Root.GetTitledFirstName] le solicita a [This.GetTitledFirstName] un título;;;;;;;;;x
EVTTOOLTIP37002;[This.GetFirstName] will expect a title soon;[This.GetFirstName] va bientôt s'attendre à recevoir un titre.;[This.GetFirstName] erwartet bald einen Titel;;[This.GetFirstName] pronto esperará un título;;;;;;;;;x
EVTTOOLTIP37003;[This.GetFirstName] is angry with me;[This.GetFirstName] est en colère contre moi.;[This.GetFirstName] ist sauer auf mich ;;[This.GetFirstName] está enfadado conmigo;;;;;;;;;x
EVTTOOLTIP37004;[This.GetFirstName] is disappointed;[This.GetFirstName] éprouve de la déception.;[This.GetFirstName] ist enttäuscht;;[This.GetFirstName] se siente decepcionado;;;;;;;;;x
EVTTOOLTIP37006;[This.GetTitledFirstName] is asked once again to grant [Root.GetTitledFirstName] a title.;[This.Get_Le_TitledFirstName] est de nouveau sollicité pour conférer un titre [Root.Get_au_TitledFirstName].;[This.GetTitledFirstName] wird erneut gebeten, [Root.GetTitledFirstName] einen Titel zu verleihen.;;[This.GetTitledFirstName] le piden que le otorgue un título a [Root.GetTitledFirstName].;;;;;;;;;x
EVTTOOLTIP37007;[This.GetFirstName] won't like this...;Ça ne va pas plaire à [This.GetFirstName]...;[This.GetFirstName] wird das nicht mögen ...;;A [This.GetFirstName] no le gustará esto...;;;;;;;;;x
EVTTOOLTIP37051;[This.GetTitledFirstName] is asked to find a spouse for [Root.GetTitledFirstName];[This.Get_Le_TitledFirstName] se voit demander de trouver un bon parti pour [Root.Get_le_TitledFirstName].;[This.GetTitledFirstName] wird gebeten, einen Ehepartner für [Root.GetTitledFirstName] zu finden;;[This.GetTitledFirstName] le piden una que encuentre una esposa para [Root.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP37052;[This.GetSubjectPronounCap] is delighted with my promise!; Ma promesse l'enchante !;[This.GetSubjectPronounCap] ist von meinem Versprechen erbaut!;;¡Le encanta mi promesa! ;;;;;;;;;x
EVTTOOLTIP37053;[This.GetSubjectPronounCap] storms out of the room.;[This.GetIlElleCap] quitte précipitamment la pièce.;[This.GetSubjectPronounCap] stürmt aus dem Raum.;;Sale corriendo de la habitación.;;;;;;;;;x
EVTTOOLTIP37055;[This.GetTitledFirstName] is reminded about [This.GetHerHis] promise about finding a suitable spouse for [Root.GetTitledFirstName];[This.Get_Le_TitledFirstName] s'est vu rappeler sa promesse de trouver un bon parti pour [Root.Get_le_TitledFirstName].;[This.GetTitledFirstName] wird an [This.GetHerHis] Versprechen erinnert, einen geeigneten Ehepartner für [Root.GetTitledFirstName] zu finden;;[This.GetTitledFirstName] le recuerdan su promesa de encontrar una esposa adecuada a [Root.GetTitledFirstName].;;;;;;;;;x
EVTTOOLTIP37057;[Root.GetTitledFirstName] gets married without [This.GetTitledFirstName]'s consent;[Root.Get_Le_TitledFirstName] se marie sans le consentement [This.Get_du_TitledFirstName].;[Root.GetTitledFirstName] heiratet ohne [This.GetTitledFirstName]s Einwilligung;;[Root.GetTitledFirstName] se casa sin el consentimiento de [This.GetTitledFirstName];;;;;;;;;x

EVTDESC_37252;You are bent low over your [Root.GetEducationTool], struggling to stay focused and to keep your eyes open, when your [target_spouse.GetHusbandWife] [target_spouse.GetTitledFirstName] enters. [target_spouse.GetSheHeCap] crosses the room and inspects the [Root.GetEducationTool] over your shoulder. "Perhaps a fresh pair of eyes might prove helpful, dear [Root.GetHusbandWife]?";Vous êtes penché[Root.Get_E] sur [Root.GetEducationTool], luttant pour rester concentré[Root.Get_E] et garder les yeux ouverts, lorsque votre [target_spouse.GetHusbandWife], [target_spouse.Get_le_TitledFirstName], entre. [target_spouse.GetIlElleCap] traverse la pièce et examine [Root.GetEducationTool] par-dessus votre épaule. « Peut-être qu'un autre regard pourrait se révéler utile, m[Root.GetOnA] ch[Root.GetErEre] [Root.GetHusbandWife] ? »;Ihr seid über etwas ([Root.GetEducationTool]) gebeugt und versucht, Euch zu konzentrieren und Eure Augen offenzuhalten, als [target_spouse.GetEuerEure] [target_spouse.GetHusbandWife] [target_spouse.GetTitledFirstName] das Zimmer betritt. [target_spouse.GetSheHeCap] kommt auf Euch zu und sieht sich über Eure Schulter an, was Ihr studiert. "Vielleicht wäre ein frisches Paar Augen hilfreich, mein Liebling?";;Mientras estudiabas [Root.GetEducationTool] y luchabas por mantener los ojos abiertos, entró en la sala tu [target_spouse.GetHusbandWife] [target_spouse.GetTitledFirstName] y se puso a mirar por encima de tu hombro. "Dicen que cuatro ojos ven más que dos".;;;;;;;;;x
EVTDESC_37253;Your [target_spouse.GetHusbandWife] has received an education in [target_spouse.GetEducationSubject], like yourself, so [target_spouse.GetSheHe] quickly grasps the nuances of the problem as you explain it. The two of you set to work, discussing and comparing [Root.GetEducationalTopicPlural]. [target_spouse.GetFirstName] is a most competent [target_spouse.GetEducationRole]! Within the hour, you have laid the groundwork for a promising solution.;Comme vous, votre [target_spouse.GetHusbandWife] a étudié [target_spouse.GetEducationSubject], donc [target_spouse.GetIlElle] saisit rapidement les nuances du problème lorsque vous lui en parlez. Vous vous mettez tous deux à travailler, discuter et comparer d[Root.GetEducationalTopicPlural]. [target_spouse.GetFirstName] est un[target_spouse.Get_E] meilleur[target_spouse.Get_E] [target_spouse.GetEducationRole] ! En une heure, vous avez jeté les bases d'une solution prometteuse.;[target_spouse.GetEuerEure] [target_spouse.GetHusbandWife] wurde, wie Ihr selbst, im Bereich "[target_spouse.GetEducationSubject]" unterrichtet. [target_spouse.GetSheHeCap] konnte schnell die Details des Problems erfassen, als Ihr es [target_spouse.Getihmihr] erläutert. Ihr schreitet gemeinsam zur Tat und diskutiert und vergleicht das Thema "[Root.GetEducationalTopicPlural]". [target_spouse.GetFirstName] ist als [target_spouse.GetEducationRole] besonders begabt! In einer Stunde habt ihr das Fundament für eine vielversprechende Lösung geschaffen.;;Tu [target_spouse.GetHusbandWife] ha recibido la misma formación sobre [target_spouse.GetEducationSubject] que tú, así que ha comprendido rápidamente las sutilezas de la situación que le has explicado. Os habéis puesto a trabajar y a debatir sobre [Root.GetEducationalTopicPlural]. ¡Resulta que [target_spouse.GetFirstName] es brillante en cuestiones de [target_spouse.GetEducationRole]! En una hora habéis sentado las bases de una solución prometedora.;;;;;;;;;x

EVTOPTA_37252;Perhaps you are right, [target_spouse.GetFirstName].;Peut-être avez-vous raison, [target_spouse.GetFirstName].;Vielleicht hast du recht, [target_spouse.GetFirstName].;;Tal vez tengas razón, [target_spouse.GetFirstName].;;;;;;;;;x
EVTOPTA_37252_TOOLTIP;Accept §Y[target_spouse.GetTitledFirstName]§!'s offer to help.\n;Vous acceptez l'aide §Y[target_spouse.Get_du_TitledFirstNameJ]§!.\n;Nimm das Hilfsangebot von §Y[target_spouse.GetTitledFirstName]§! an.\n;;Aceptas el ofrecimiento de ayuda de §Y[target_spouse.GetTitledFirstName]§!.\n;;;;;;;;;x
EVTOPTA_37253;A brilliant idea, [target_spouse.GetFirstName]! Have you any additional suggestions?;Une brillante idée, [target_spouse.GetFirstName] ! Avez-vous d'autres suggestions ?;Eine ausgezeichnete Idee, [target_spouse.GetFirstName]! Hast du noch ein paar Vorschläge?;;¡Una idea brillante, [target_spouse.GetFirstName]! ¿Tienes alguna sugerencia más?;;;;;;;;;x
EVTOPTA_37253_TOOLTIP;Finish your work with the help of §Y[target_spouse.GetTitledFirstName]§!.\n;Vous finissez votre travail avec l'aide §Y[target_spouse.Get_du_TitledFirstNameJ]§!.\n;Schließt Eure Arbeiten mithilfe von §Y[target_spouse.GetTitledFirstName]§! ab.\n;;Acabas el trabajo con ayuda de §Y[target_spouse.GetTitledFirstName]§!.;;;;;;;;;x

EVTOPTB_37252;You don't think I can handle this on my own?;Ne croyez-vous pas que je puisse gérer ceci seul[Root.Get_E] ?;Du traust mir nicht zu, selbst damit zurechtzukommen?;;¿Crees que no soy capaz de encargarme de esto?;;;;;;;;;x
EVTOPTB_37252_TOOLTIP;Refuse §Y[target_spouse.GetTitledFirstName]§!'s offer to help.\n;Vous refusez l'aide §Y[target_spouse.Get_du_TitledFirstNameJ]§!.\n;Lehne das Hilfsangebot von §Y[target_spouse.GetTitledFirstName]§! ab.\n;;Rechazas el ofrecimiento de ayuda de §Y[target_spouse.GetTitledFirstName]§!.\n;;;;;;;;;x
EVTOPTB_37253;Let us retire to the bedchamber, my dear...;Allons dans la chambre, m[target_spouse.GetOnA] ch[target_spouse.GetErEre]...;Lass uns in unser Schlafgemach zurückkehren, mein Liebling ...;;Vamos a retirarnos a la alcoba, amor mío.;;;;;;;;;x
EVTOPTB_37253_TOOLTIP;Leave your work for now and spend some quality time with §Y[target_spouse.GetTitledFirstName]§!...\n;Vous laissez votre travail pour l'instant et passez du bon temps avec §Y[target_spouse.Get_le_TitledFirstNameJ]§!...\n;Lasst Euer Werk ruhen und verbringt etwas Zeit mit §Y[target_spouse.GetTitledFirstName]§! ...\n;;Dejas el trabajo por ahora para pasar un rato de diversión conyugal con §Y[target_spouse.GetTitledFirstName]§!.\n;;;;;;;;;x
