#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

evt_OPTA_JD_60209;They were no match for the [offmap_china.GetFullName].;Ils n'étaient pas de taille contre l'[offmap_china.GetFullName].;Sie waren keine Gegner für [offmap_china.GetFullName].;;No fueron rivales para [offmap_china.GetFullName].;;;;;;;;x;
evt_OPTA_JD_60211;And now we bow to a dragon.;Et maintenant, nous nous inclinons devant le dragon.;Und jetzt beugen wir uns einem Drachen.;;Y ahora nos inclinamos ante un dragón.;;;;;;;;x;
evt_OPTA_JD_60212;I will take up the [FromFrom.Culture.GetName] traditions.;Je vais adopter la tradition [FromFrom.Culture.GetName].;Ich werde die [FromFrom.Culture.GetName]en Traditionen fortführen.;;Continuaré con la tradición [FromFrom.Culture.GetName] ;;;;;;;;;x
evt_OPTA_JD_60301;War is the only way this shall be resolved!;La guerre est la seule façon de résoudre le problème !;Krieg ist die einzige Lösung!;;¡Esto solo se puede resolver con una guerra!;;;;;;;;;x
evt_OPTA_JD_60302;The Silk Road is open... but at what cost?;La Route de la Soie est ouverte... mais à quel prix ?;Die Seidenstraße ist offen... aber zu welchem Preis?;;La Ruta de la Seda está abierta… ¿pero a qué precio?;;;;;;;;;x
evt_OPTA_JD_60303;It seems even a dormant dragon is a dangerous one...;Il semble que même un dragon endormi soit dangereux...;Es scheint, dass selbst ein ruhender Drache ein gefährlicher ist...;;Parece que hasta un dragón durmiente es peligroso…;;;;;;;;;x
evt_OPTA_JD_60304;And now commerce and trade return to the East.;Le commerce revient vers l'Est.;Und damit kehrt der Handel in den Osten zurück.;;Y ahora el comercio regresa a Oriente.;;;;;;;;;x
evt_OPTA_JD_60308;I am a wonderful negotiator.;Je suis un[Root.Get_E] formidable négociat[Root.GetEurRice].;Ich bin ein hervorragender Verhandlungsführer.;;Soy un negociador maravilloso.;;;;;;;;;x
evt_OPTA_JD_60400;The Middle Kingdom shall belong to House [Root.GetOnlyDynastyName]!;L'Empire du Milieu appartiendra à la Maison [Root.GetOnlyDynastyName]!;Das Mittlere Königreich gehört Haus [Root.GetOnlyDynastyName]!;;¡El Reino Central pertenecerá a la Casa de [Root.GetOnlyDynastyName]!;;;;;;;;;x
evt_OPTA_JD_60403;Maybe the [offmap_china.Ruler.GetEmperorEmpress] sent Assassins in secret?;Peut-être que l'[offmap_china.Ruler.GetEmperorEmpress] a envoyé des assassins en secret ?;Vielleicht hat [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetEmperorEmpress] heimlich Assassinen geschickt?;;¿Habrá enviado [offmap_china.Ruler.GetElLa] [offmap_china.Ruler.GetEmperorEmpress] unos asesinos en secreto?;;;;;;;;;x

evt_OPTB_JD_60211;And now they bow to a dragon.;Et maintenant, ils s'inclinent devant le dragon.;Und jetzt beugen sie sich einem Drachen.;;Y ahora se inclinan ante un dragón.;;;;;;;;x;
evt_OPTB_JD_60212;No. The time of [Root.PrimaryTitle.GetName] ended with my [FromFrom.GetRootRelation].;Non. L'époque [Root.PrimaryTitle.Get_du_Realm] a pris fin en même temps que m[FromFrom.GetOnA] [FromFrom.GetRootRelation].;Nein. Die Zeit von [Root.PrimaryTitle.GetName] endete mit m[FromFrom.Geteinemeiner] [FromFrom.GetRootRelation];;No. El tiempo de [Root.PrimaryTitle.GetName] terminó con mi [FromFrom.GetRootRelation].;;;;;;;;;x
evt_OPTB_JD_60301;The Silk Road is already ours, we just need to 'convince' the traders of that fact.;La Route de la Soie est déjà nôtre, il suffit de « convaincre » les commerçants de ce fait.;Die Seidenstraße gehört bereits uns. Wir müssen nur die Händler "überzeugen".;;La Ruta de la Seda ya es nuestra, solo debemos 'convencer' a los comerciantes de este hecho.;;;;;;;;;x
evt_OPTB_JD_60308;I am impressed this ended without bloodshed.;Je suis impressionné[Root.Get_E] que cela se fasse sans effusion de sang.;Ich bin beeindruckt, dass dies ohne Blutvergießen endete.;;Me impresiona que haya acabado sin derramamiento de sangre.;;;;;;;;;x
evt_OPTB_JD_60400;Will [FromFrom.GetSheHe] be able to successfully tame the dragon?;Sera-t-[FromFrom.GetIlElle] capable de dompter le dragon ?;Wird [FromFrom.GetSheHe] den Drachen erfolgreich zähmen können?;;¿Conseguirá domar al dragón?;;;;;;;;;x
evt_OPTB_JD_60403;Not only have I lost [invasion_of_china_claimant.GetFirstName], but also this war!;Non seulement j'ai perdu m[invasion_of_china_claimant.GetOnA] [invasion_of_china_claimant.GetRootRelation] mais aussi cette guerre !;Ich habe nicht nur [invasion_of_china_claimant.GetFirstName], sondern auch den Krieg verloren!;;¡No solo he perdido a [invasion_of_china_claimant.GetFirstName], sino también la guerra!;;;;;x

evt_OPTC_JD_60301;We must proceed carefully - let us negotiate first.;Nous devons procéder prudemment - négocions d'abord.;Wir müssen vorsichtig vorgehen. Lasst uns zuerst verhandeln.;;Actuemos con cuidado. Primero, negociemos.;;;;;;;;;x

evt_OPTD_JD_60301;On second thought, this might not be the best idea...;À la réflexion, ce n'est peut-être pas la meilleure idée...;Wenn man nochmal drüber nachdenkt, ist das die beste Idee...;;Por otra parte, puede que no sea una gran idea…;;;;;;;;;x

evt_OPT_JD_60401;And so rises a new dragon.;Ainsi naquit un nouveau dragon.;Und so erhebt sich ein neuer Drache.;;Y se alza un nuevo dragón.;;;;;;;;;x
evt_OPT_JD_60402;And so the [offmap_china.Ruler.GetOnlyDynastyName] dragon remains.;Et ainsi, le dragon [offmap_china.Ruler.GetOnlyDynastyName] subsiste.;Und so besteht der [offmap_china.Ruler.GetOnlyDynastyName]-Drache fort.;;Y el dragón de [offmap_china.Ruler.GetOnlyDynastyName] continúa.;;;;;;;;;x

EVTDESC_JD_10101;[From.GetTitledName];[From.GetTitledName];[From.GetTitledName];;[From.GetTitledName];;;;;;;;;x
EVTDESC_JD_10102_A;In an endeavor to turn us into a tributary state of the [From.Offmap.GetFullName], the [From.GetTitledName] is declaring war on us! Their army is marching towards our realm and the people of [Root.Capital.GetName] fear that we may be facing a long and bloody struggle if we are to avoid bending our knees to the [From.Offmap.Ruler.GetMediumChineseEmperorName].;Dans une tentative de faire de nous un État tributaire de l'[From.Offmap.GetFullName], [From.Get_le_TitledName] nous a déclaré la guerre ! Ses troupes se dirigent vers nous et les gens à [Root.Capital.GetName] craignent que nous devions faire face à une bataille longue et sanglante si nous refusons de nous soumettre à l'[From.Offmap.Ruler.GetMediumChineseEmperorName].;In dem Bestreben, uns zum Tributstaat von [From.Offmap.GetFullName] zu machen, hat uns [From.GetTitledName] den Krieg erklärt. Ihre Armee marschiert auf unser Reich zu und die Bewohner von [Root.Capital.GetName] fürchten, dass wir vor einem langen und blutigen Kampf stehen könnten, sollten wir uns [From.Offmap.Ruler.GetMediumChineseEmperorName] nicht unterwerfen.;;¡[From.GetTitledName] nos ha declarado la guerra para convertirnos en estado tributario del [From.Offmap.GetFullName]! Su ejército marcha hacia nuestro reino y el pueblo de [Root.Capital.GetName] teme vernos involucrados en una lucha larga y sangrienta para no doblegarnos ante [offmap_china.Ruler.GetElLa] [From.Offmap.Ruler.GetMediumChineseEmperorName].;;;;;;;;;x
EVTDESC_JD_10102_B;Intending to enforce their subjugation as a tributary state of the [From.Offmap.GetFullName], the [From.GetTitledName] has declared war upon [chinese_invasion_target.GetFullName]! [From.Offmap.Ruler.Culture.GetName] armies are already marching towards the realm of [chinese_invasion_target.GetTitledFirstName], and it seems possible that this spells the end of [chinese_invasion_target.PrimaryTitle.GetAdjective] independence.;Ayant l'intention d'en faire un État tributaire de l'[From.Offmap.GetFullName], [From.Get_le_TitledName] a déclaré la guerre à [chinese_invasion_target.GetFullName] ! Les armées [From.Offmap.Ruler.Culture.GetName]s sont déjà en marche vers les terres [chinese_invasion_target.Get_du_TitledFirstName], ce qui prédit la fin de son indépendance.;In der Absicht, ihre Unterwerfung als Tributstaat von [From.Offmap.GetFullName] zu erzwingen, hat [From.GetTitledName], [chinese_invasion_target.GetFullName] den Krieg erklärt! Die Armeen von [From.Offmap.Ruler.Culture.GetName] marschieren bereits auf das Reich von [chinese_invasion_target.GetTitledFirstName] zu und es scheint möglich, dass dies das Ende der [chinese_invasion_target.PrimaryTitle.GetAdjective]en Unabhängigkeit einläutet.;;¡[From.GetTitledName] ha declarado la guerra a [chinese_invasion_target.GetFullName] para subyugarlo como estado tributario! El ejército [From.Offmap.Ruler.Culture.GetName] ya marcha hacia el reino de [chinese_invasion_target.GetTitledFirstName] y puede que esto signifique el fin de la independencia del pueblo [chinese_invasion_target.PrimaryTitle.GetAdjective].;;;;;;;;;x
EVTDESC_JD_10104_A;[From.GetTitledName] has decreed that the fury of heaven shall reign down upon us! The Chinese armies have begun their march for our lands, and rumors of their military might are already spreading throughout our own regiments. We are soon to face the full wrath of the [From.Offmap.GetFullName].;[From.GetLeLaCap] [From.GetTitledName] a décrété que la fureur des cieux allait s'abattre sur nous ! Les armées chinoises se dirigent vers nous, et des rumeurs sur leur armée pourraient déjà s'être répandues dans nos propres rangs. Nous ferons bientôt face à la colère de l'[From.Offmap.GetFullName].;[From.GetTitledName] hat verordnet, dass der Zorn des Himmels auf uns herabregnen soll! Die chinesischen Armeen haben ihren Marsch auf unsere Länder begonnen und Gerüchte über ihre militärische Macht breiten sich bereits in unseren eigenen Truppen aus. Wir werden bald dem vollen Zorn von [From.Offmap.GetFullName] gegenüberstehen.;;¡[From.GetTitledName] ha decidido que la ira del Cielo debe caer sobre nosotros! Los ejércitos chinos ya empiezan a marchar hacia nuestras tierras, y ya se extienden rumores sobre su poder militar entre nuestros propios regimientos. Muy pronto afrontaremos la ira del [From.Offmap.GetFullName].;;;;;;;;;x
EVTDESC_JD_10104_B;[From.GetTitledName] has decreed that the fury of heaven shall reign down upon [chinese_invasion_target.GetTitledName]! The Chinese armies have begun their march, and the [chinese_invasion_target.GetTitle], if not hiding out in [chinese_invasion_target.Capital.GetName], can only hope to stand tall, as [chinese_invasion_target.GetHerHis] borders are attacked with the full wrath of the [From.Offmap.GetFullName].;[From.GetLeLaCap] [From.GetTitledName] a décrété que la fureur des cieux allait s'abattre sur [chinese_invasion_target.Get_le_TitledName] ! Les troupes chinoises se sont mises en marche, et si [chinese_invasion_target.Get_only_le_Title][chinese_invasion_target.GetTitle] n'embauche personne à [chinese_invasion_target.Capital.GetName], [chinese_invasion_target.GetIlElle] ne pourra plus qu'espérer garder la tête haute, puisque ses frontières sont déjà attaquées par l'[From.Offmap.GetFullName].;[From.GetTitledName] hat verordnet, dass der Zorn des Himmels auf [chinese_invasion_target.GetTitledName] herabregnen soll! Die chinesischen Armeen haben ihren Marsch begonnen und [chinese_invasion_target.GetTitle], wenn nicht in [chinese_invasion_target.Capital.GetName] versteckt, kann nur hoffen, standhaft zu bleiben, wenn [chinese_invasion_target.GetHerHis]e Grenzen mit dem vollen Zorn von [From.Offmap.GetFullName] angegriffen werden.;;¡[From.GetTitledName] ha decidido que la ira del Cielo debe caer sobre [chinese_invasion_target.GetTitledName]! Los ejércitos chinos ya empiezan a marchar hacia nuestras tierras. [chinese_invasion_target.GetElLaCap] [chinese_invasion_target.GetTitle], si no se escondió ya en [chinese_invasion_target.Capital.GetName] solo puede esperar acabar con la cabeza alta ahora que sus fronteras son atacadas por la ira del [From.Offmap.GetFullName].;;;;;;;;;x
EVTDESC_JD_10105_A;Rumors of the military might of the [offmap_china.GetFullName] is proving to be a forceful diplomatic tool in itself – after what seems like brief negotiations, [chinese_invasion_target.GetBestName] has peacefully agreed to become a tributary state of the Middle Kingdom. Their couriers whisper that they can only hope that the relationship between the [chinese_invasion_target.GetTitle] and the [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetEmpressEmperorCap] be a fruitful one.;Les rumeurs sur la puissance militaire de l'[offmap_china.GetFullName] se révèlent être un outil diplomatique efficace. En effet, après ce qui semble être une brève négociation, [chinese_invasion_target.Get_only_le_Title][chinese_invasion_target.GetBestName] a accepté de devenir pacifiquement un tributaire de l'Empire du Milieu. Ses messagers murmurent qu'ils ne peuvent qu'espérer que la relation entre [chinese_invasion_target.Get_only_le_Title][chinese_invasion_target.GetTitle] et l'[offmap_china.Ruler.GetEmpressEmperorCap] Céleste soit fructueuse.;Gerüchte über die militärische Stärke vom [offmap_china.GetFullName] erweisen sich als kraftvolles diplomatisches Werkzeug. Infolge dessen, was wie kurze Verhandlungen aussahen, hat [chinese_invasion_target.GetBestName] friedlich zugestimmt, ein Tributstaat des Mittleren Königreiches zu werden. Ihre Kuriere flüstern, dass sie nur hoffen können, dass die Beziehungen zwischen [chinese_invasion_target.GetTitle] und [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetChineseComplimentAdjective]en [offmap_china.Ruler.GetEmpressEmperorCap] Früchte tragen werden.;;Los rumores del poder militar del [offmap_china.GetFullName] están probando ser una herramienta diplomática en sí misma. Tras unas breves negociaciones, [chinese_invasion_target.GetBestName] ha aceptado pacíficamente convertirse en tributario del Reino Central. Sus mensajeros susurran que esperan que la relación entre [chinese_invasion_target.GetTitle] y el [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetEmpressEmperorCap] sea fructífera.;;;;;;;;;x
EVTDESC_JD_10105_B;Not even an independent realm like that of [chinese_invasion_target.PrimaryTitle.GetName] dares stand against the full force of the [offmap_china.GetFullName]. [chinese_invasion_target.GetBestName] has instead peacefully agreed to become a tributary state of the Middle Kingdom. Time will tell whether the [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetEmpressEmperorCap] truly favors them.;Pas même un pays indépendant comme celui [chinese_invasion_target.PrimaryTitle.Get_du_Realm] n'ose s'opposer à la puissance de l'[offmap_china.GetFullName]. [chinese_invasion_target.Get_only_Le_Title][chinese_invasion_target.GetBestName] a préféré accepter de devenir un État tributaire de l'Empire du Milieu. L'avenir nous dira si l'[offmap_china.Ruler.GetEmpressEmperorCap] Céleste les favorise vraiment.;Nicht einmal ein unabhängiges Reich wie [chinese_invasion_target.PrimaryTitle.GetName] wagt es, sich gegen [offmap_china.GetFullName] zu stellen. [chinese_invasion_target.GetBestName] hat stattdessen friedlich zugestimmt, ein Tributstaat des Mittleren Reiches zu werden. Die Zeit wird zeigen, ob [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetChineseComplimentAdjective]e [offmap_china.Ruler.GetEmpressEmperorCap] wirklich begünstigt ist.;;"Ni un estado independiente como [chinese_invasion_target.GetName] se atreve a enfrentarse al poder de [offmap_china.GetFullName]. [chinese_invasion_target.GetBestName] ha aceptado pacíficamente convertirse en tributario del Reino Central. El tiempo dirá si el [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetEmpressEmperorCap] los favorece de verdad.";;;;;;;;;x
EVTDESC_JD_10108_DISPLACED_PRINCE;The recent turmoil in the Middle Kingdom has left the old House of [PrevRuler.GetOnlyDynastyName] in chaos – removed from the line of succession, Prince [displaced_prince.GetFirstName] now seeks a new future, west of the [the_protector_general.Offmap.GetFullName]. Rumors say that raiding and looting follow in [displaced_prince.GetHerHis] footsteps...;Les récents troubles dans l'Empire du Milieu ont laissé l'ancienne Maison [PrevRuler.GetOnlyDynastyName] dans le chaos – retiré de la ligne de succession, le Prince [displaced_prince.GetFirstName] se cherche un avenir, à l'ouest de l'[the_protector_general.Offmap.GetFullName]. Des rumeurs disent que les pillages suivent ses pas...;Der jüngste Aufruhr im Mittleren Königreich hat das alte Haus [PrevRuler.GetOnlyDynastyName] in Chaos zurückgelassen. Aus der Reihe der Nachfolge entfernt, sucht Prinz [displaced_prince.GetFirstName] nun eine neue Zukunft westlich von [the_protector_general.Offmap.GetFullName]. Gerüchte sagen, dass Überfälle und Plünderungen [displaced_prince.GetHerHis]en Schritten folgen...;;La reciente confusión en el Reino central ha llevado el caos a la Casa de [PrevRuler.GetOnlyDynastyName]. El príncipe [displaced_prince.GetFirstName], apartado de la línea sucesoria, busca un nuevo futuro en el oeste del [the_protector_general.Offmap.GetFullName]. Los rumores dicen que a su paso hay asaltos y saqueos…;;;;;;;;;x
EVTDESC_JD_10108_JURCHEN;Recent events in the [the_protector_general.Offmap.GetFullName] have caused various rebel factions to rise up in and around the Middle Kingdom. One of them is led by [jurchen_invader.GetFirstName], in charge of a [jurchen_invader.Culture.GetName] tribe, descending upon the West from the mountains. Wherever [jurchen_invader.GetSheHe] goes, the countryside is left ablaze. Throughout the region, people are praying for someone to deal with the hostile raiders...;Les récents événements dans l'[the_protector_general.Offmap.GetFullName] ont fait émerger diverses factions rebelles à l'intérieur et autour de l'Empire du Milieu. L'une d'elles est une tribu [jurchen_invader.Culture.GetName] menée par [jurchen_invader.GetFirstName], déferlant sur l'Ouest depuis les montagnes et laissant derrière elle une campagne ravagée. Partout dans la région, on prie pour que quelqu'un se charge de ces pillards...;Jüngste Ereignisse in [the_protector_general.Offmap.GetFullName] haben verschiedene Rebellen-Fraktionen in und um das Mittlere Königreich geschaffen. Eine von ihnen wird von [jurchen_invader.GetFirstName] geführt, einem [jurchen_invader.Culture.GetName]en-Stamm, der vom Westen aus den Bergen herabsteigt. Wo auch immer [jurchen_invader.GetSheHe] auftaucht, bleibt die Landschaft in Flammen zurück. In der ganzen Region beten die Menschen für jemanden, der mit den feindlichen Räubern umgehen kann...;;Acontecimientos recientes en el [the_protector_general.Offmap.GetFullName] han provocado que diferentes facciones rebeldes se alcen en armas en el Reino central. Una de ellas está liderada por [jurchen_invader.GetFirstName], al mando de una tribu [jurchen_invader.Culture.GetName] para caer sobre el Oeste desde las montañas. El campo arde allí por donde pasan. Por toda la región el pueblo reza porque alguien se enfrente a los asaltantes hostiles…;;;;;;;;;x
EVTDESC_JD_10108_REBEL_GENERAL;After the recent civil war in the Middle Kingdom was crushed by the forces of the [offmap_china.Ruler.GetEmperorEmpress], one of the rebels that opposed [offmap_china.Ruler.GetHerHim], [rebel_general.GetTitledFirstName], has fled westwards with his forces. He claims that the [offmap_china.Ruler.GetOnlyDynastyName] dynasty is not fit to rule and that he is the true Son of Heaven and shall establish his own Empire.;Après que la guerre civile récente dans l'Empire du Milieu a été réprimée par les forces de l'[offmap_china.Ruler.GetEmperorEmpress], un des rebelles, [rebel_general.Get_le_TitledFirstName], a fui vers l'ouest avec ses forces. Il prétend que la dynastie [offmap_china.Ruler.GetOnlyDynastyName] n'est pas apte à gouverner et qu'il est le véritable Fils du Ciel, prêt à établir son propre Empire.;Nachdem der letzte Bürgerkrieg im Mittleren Reich von den Streitkräften [offmap_china.Ruler.Getdesder] [offmap_china.Ruler.GetEmperorEmpress][offmap_china.Ruler.GetsMale] zerschlagen wurde, ist einer der Rebellen, [rebel_general.GetTitledFirstName], mit seinen Truppen nach Westen geflohen. Er behauptet, dass die [offmap_china.Ruler.GetOnlyDynastyName]-Dynastie nicht zum Herrschen geeignet ist und dass er der wahre Sohn des Himmels sei und sein eigenes Reich gründen wird.;;Después de que las fuerzas [offmap_china.Ruler.GetDelDela] [offmap_china.Ruler.GetEmperorEmpress] aplastaran la reciente guerra civil del Reino Central, uno de los generales rebeldes, [rebel_general.GetTitledFirstName], huyó al oeste con sus tropas. Afirma que la dinastía [offmap_china.Ruler.GetOnlyDynastyName] no es digna de reinar, que él es el auténtico Hijo del Cielo y que creará su propio imperio.;;;;;;;;x;
