EVTDESC_TOG_011;Smolensk has been swallowed up by the Mongol horde as it continues its relentless advance to the west. When the great host finally moves on, little remains of the city but ashes and charred rubble, and those lucky few inhabitants who somehow escaped the notice of the rampaging horsemen.;Smolensk a été engloutie par les hordes mongoles tandis que ces dernières poursuivent leur implacable avancée vers l'Occident. Après leur départ, il ne subsiste guère de la ville, si ce n'est des cendres et des gravats carbonisés, ainsi que quelques chanceux habitants qui ont trouvé un moyen d'échapper aux regards des cavaliers en furie.;Smolensk fiel der mongolischen Horde auf ihrem unaufhaltbaren Vorstoß gen Westen zum Opfer. Nach ihrem Weiterzug blieb von der Stadt nichts als Asche und verkohlte Trümmer und die wenigen glücklichen Einwohner, die irgendwie den tobenden Reitern entkamen, zurück.;;Smolensk ha sido devorada por la horda Mongola a medida que continúa su imparable avance hacia el oeste. Cuando el gran anfitrión finalmente pasa, de la ciudad queda poco más que cenizas y escombros carbonizados, y esos pocos habitantes afortunados que de alguna manera han escapado de la atención de los devastadores hombres a caballo.;;;;;;;;;x
EVTDESC_TOG_012;The city of Prague has indeed become a beacon of light in an otherwise dark world, as Mongol warriors move from house to house and set fire to everything not yet looted. A flood of refugees spread horrific tales about the cruelty and skill of the bloodthirsty Tartar horsemen to every corner of Europe.;La ville de Prague s'est transformée en balise lumineuse au coeur d'un monde de ténèbres, alors que les barbares mongols vont de maison en maison pour mettre le feu à ce qui n'a pas de valeur à leurs yeux. Aux quatre coins de l'Europe, une vague de réfugiés relatent les récits horribles des agiles et cruels Tartares assoiffés de sang. ;Die Stadt von Prag wurde im wahrsten Sinne des Wortes ein Leuchtturm im Dunkel der Welt, als mongolische Krieger von Haus zu Haus gingen und alles, was nicht geplündert werden konnte, in Brand setzten. Eine Flut an Flüchtlingen berichtet voll Horror von der Grausamkeit und dem Können der blutrünstigen tartarischen Reiter in allen Ecken Europas.;;La ciudad de Praga se ha convertido en un faro de luz en un mundo oscuro, mientras los guerreros Mongoles pasan de casa en casa y prenden fuego a todo lo que aún no han saqueado. Una oleada de refugiados propaga historias horribles acerca de la crueldad y la destreza de los jinetes Tártaros, sedientos de sangre por todos los rincones de Europa.;;;;;;;;;x
EVTDESC_TOG_013;Vienna, a city previously of growing importance on the Danube river, has become the latest target of the great Mongol armies as they continue to pillage and burn their way across Europe. The smoking ruins and arrow-riddled corpses they leave behind when they move on do not lend much faith in the city's future prospects.;Vienne, ville à l'influence croissante sur la rive du Danube, est la dernière victime en date des hordes mongoles qui continuent de piller et brûler tout ce qui se trouve sur leur passage. Les ruines fumantes et les corps criblés de flèches qu'ils laissent derrière eux ne laissent pas grands espoirs quant aux perspectives d'avenir de la ville.;Wien, eine Stadt an der Donau von bis dato wachsender Bedeutung, wurde das jüngste Ziel der großen mongolischen Armee auf ihrem Beutezug durch Europa. Die rauchenden Ruinen und von Pfeilen durchsiebten Leichen, die sie hinterließen als sie weiterzogen, lassen nichts Gutes für die Zukunft der Stadt hoffen.;;Viena, una ciudad antes de creciente importancia en el río Danubio, se ha convertido en el último objetivo de los grandes ejércitos Mongoles a medida que continúan su camino de saqueo e incendios a través de Europa. Las ruinas humeantes y cadáveres acribillados de flechas que dejan atrás cuando avanzan no dejan mucha fe en las perspectivas de futuro de la ciudad.;;;;;;;;;x
EVTDESC_TOG_014;The great Mongol horde has reached beyond the Carpathians and fanned out across the Great Hungarian Plain. Now the city of Esztergom has fallen to the murderous host and is the scene of indiscriminate slaughter. Those that attempt to flee on foot are cut down without mercy by the fast horsemen as dark, billowing smoke rises towards the sky above the city.;Les Mongols ont dépassé les Carpates et se déploient sur la grande plaine de Hongrie. La ville d'Esztergom est tombée aux mains de l'envahisseur et est devenue le théâtre d'un massacre sans pareil. Ceux qui tentent de fuir à pied sont abattus sans pitié par les cavaliers tandis que de la fumée sombre s'élève au-dessus de la ville.;Die große mongolische Horde gelangte über die Karpaten und breitete sich im Flachland Ungarns aus. Nun ist die Stadt von Gran in ihre mörderischen Hände gefallen und die Bühne für unglaubliche Gemetzel. Diejenigen, die versuchen, zu Fuß zu flüchten, werden von den Reitern gnadenlos niedergestreckt, während dunkler Rauch den Himmel über der Stadt verdunkelt.;;La gran horda Mongola ha llegado más allá de los Cárpatos y se ha desplegado a través de la Gran Llanura Húngara. Ahora la ciudad de Esztergom ha caído bajo el anfitrión asesino y es una escena de masacre indiscriminada. Aquellos que tratan de huir a pie son destruidos sin piedad por los rápidos jinetes, mientras una oscura masa de humo se eleva hacia el cielo por encima de la ciudad.;;;;;;;;;x
EVTDESC_TOG_015;The ancient city of Athens has fallen to the Mongols, and they now rampage unchecked behind its walls. Great monuments and artifacts dating back to the dawn of Western Civilisation are lost forever in a cultural desecration that will surely be felt by future generations thousands of years from now.;La ville antique d'Athènes est tombée aux mains des Mongols et ces derniers saccagent tout sur leur passage. Des imposants monuments aux artefacts datant de l'aube de la civilisation occidentale, tout est perdu à jamais en une profanation culturelle que les générations à venir sentiront encore plusieurs milliers d'années d'ici.  ;Die alte Stadt Athen geriet unter mongolische Kontrolle und die Plünderungen gehen hinter ihren Mauern ungehindert weiter. Große Monumente und Artefakte, die weit in die Frühzeit der westliche Zivilisation zurückreichten, gingen in dieser kulturellen Entweihung für immer verloren, was noch tausende Jahre von zukünftigen Generationen beklagt werden wird.;;La antigua ciudad de Atenas ha caído bajo los Mongoles, y ahora se desmadran sin control tras sus muros. Grandes monumentos y artefactos que datan de los albores de la Civilización Occidental se han perdido para siempre en una profanación cultural que seguramente será sentida por las generaciones futuras dentro de miles de años.;;;;;;;;;x
EVTDESC_TOG_016;The White City has turned red as the Mongol armies seize Belgrade and massacre the inhabitants without exception. After several days of slaughter and looting, the smell of death and rotting flesh proves too much even for our warriors to bear and they move their camp upwind from the scorched ruins of the city.;La ville blanche vire au rouge sang tandis que les envahisseurs mongols s'emparent de Belgrade et massacrent tous ses habitants. Après plusieurs jours de massacre et de pillage, l'odeur de la mort et de la chair carbonisée devient insoutenable même pour nos propres guerriers qui déplacent leurs campements de l'autre côté du vent, non loin des ruines calcinées de la ville. ;Die "Weiße Stadt" ist rot vom ausnahmslosen Massaker unter ihren Einwohnern als die mongolische Armee Belgrad einnimmt. Nach Tagen des Gemetzels und Plünderns liegt der Gestank des Todes und von verrottendem Fleisch in der Luft, den selbst unsere Soldaten nicht mehr ertragen und ihr Lager gegen den Wind fern der rauchenden Ruinen der Stadt aufstellen.;;La Ciudad Blanca se ha vuelto roja mientras los ejércitos Mongoles sitian Belgrado y masacran a los habitantes sin excepción. Después de varios días de masacre y saqueo, el olor a muerte y carne podrida es demasiado que soportar, incluso para nuestros guerreros, y mueven a barlovento su campamento de las ruinas calcinadas de la ciudad.;;;;;;;;;x
EVTDESC_TOG_017;The decadent city of Baghdad, supposedly one of the world's foremost centers of learning, has succumbed to the unstoppable Mongol armies after a siege. Now the Tigris river runs not only red with blood, but black with the ink of priceless and irreplaceable tomes from the House of Wisdom and the city's other great libraries.;La grande ville de Bagdad, l'un des plus grands centres intellectuels de l'époque, a succombé aux hordes mongoles sauvages après un siège. Le fleuve du Tigre a non seulement pris la couleur du sang, mais aussi celle de l'encre, l'irremplaçable encre des tomes de la Maison de la sagesse et des autres grandes bibliothèques de la ville.;Die dekadente Stadt Bagdad, angeblich eines der Weltzentren der Bildung, fiel in der Belagerung durch die unaufhaltbaren mongolischen Armeen. Der Tigris fließt nicht nur rot von Blut, sondern auch schwarz von der Tinte der unbezahlbaren und unersetzlichen Schriften des Hauses der Weisheit und anderer großer Bibliotheken der Stadt.;;La decadente ciudad de Bagdad, supuestamente uno de los principales centros mundiales de educación, ha sucumbido a los imparables ejércitos Mongoles después de un asedio. Ahora el río Tigris corre no sólo rojo de sangre, también negro por la tinta de invaluables e irremplazables tomos de la Casa de la Sabiduría y otras grandes bibliotecas de la ciudad.;;;;;;;;;x
EVTDESC_TOG_018;Damascus, the ancient City of Jasmine, has been sacked by the advancing Mongols. Our warriors have gathered a colossal pile of severed heads on a field just outside the city walls, now renamed burj al-ru'us by the massacre's few survivors - the Tower of Heads.;Damas, l'ancienne ville du jasmin, a été ravagée par les hordes mongoles. Ces derniers ont formé un tas gigantesque des têtes coupées dans un champ juste à la sortie de la ville, rebaptisé burj al-ru'us, la Tour de têtes, par les quelques survivants massacrés.;Damaskus, die alte Stadt von Jasmin, wurde von den vordringenden Mongolen geplündert. Unsere Krieger haben auf einem Feld außerhalb der Stadtmauern einen kolossalen Berg von abgeschlagenen Häuptern gesammelt, der nun von den wenigen Überlebenden des Massakers burj al-ru'us genannt wird – der Turm der Köpfe.;;Damasco, la antigua Ciudad del Jazmín, ha sido saqueada por el avance de los Mongoles. Nuestros guerreros han reunido un montón de cabezas cortadas en un campo a las afueras de las murallas de la ciudad, que ahora se llama, por los pocos sobrevivientes de la masacre, Burj al-Ru'us, la Torre de Cabezas.;;;;;;;;;x
EVTDESC_TOG_019;The great Mongol host has sacked Jerusalem, spurring a moment of rare solidarity between members of all the city's different religions as they suffer equal horrors under the righteous wrath of our warriors.;Les grands Mongols ont envahi Jérusalem, encourageant un rare moment de solidarité entre les différentes communautés religieuses de la ville, égales devant la souffrance et le joug cruel de nos guerriers.;Die große mongolische Armee hat Jerusalem geplündert und erweckte für einen kurzen Moment seltene Solidarität unter den verschiedenen Religionen dieser Stadt, als sie alle gemeinsam den gleichen Horror des gerechten Zorns unserer Krieger erfuhren.;;El gran ejército Mongol ha saqueado Jerusalén, estimulando un momento de solidaridad poco frecuente entre los miembros de todas las religiones de la ciudad, ya que sufren iguales horrores bajo la justa ira de nuestros guerreros.;;;;;;;;;x
EVTDESC_TOG_020;Not content with our vast empire surpassing Alexander the Great's in sheer size, Mongol armies are now laying waste to the city that is his namesake as well. Pompey's Pillar has been toppled, but sadly the Pharos Lighthouse is spared when the our warriors deem it not worth the great effort it would require to raze it to the ground.;Non contents que leur immense empire surpasse celui d'Alexandre le Grand en termes de superficie, les Mongols s'en prennent à présent à la ville fondée par l'ancien roi macédonien. La colonne de Pompée a été renversée mais, heureusement, le phare d'Alexandrie est épargné car nos guerriers ne jugent pas nécessaire de mettre des efforts pour le faire tomber. ;Nicht zufrieden mit der Tatsache, dass unser Reich das Reich Alexanders des Großen weit überragt, legen die mongolischen Armeen nun die Stadt in Schutt und Asche, die seinen Namen trägt. Die Pompeiussäule ist gefallen, aber leider wurde der Pharos-Leuchtturm verschont, als unsere Krieger den Aufwand, ihn abzutragen, als wertlos erachteten.;;No contentos con nuestro vasto imperio superando en tamaño el de Alejandro el Grande, los ejércitos Mongoles están asolando también la ciudad que es su homónima. La Columna de Pompeyo ha sido derrocada, pero lamentablemente el Faro de Alejandría queda a salvo ya que nuestros guerreros consideran que no vale la pena el gran esfuerzo que se requiere para demolerlo.;;;;;;;;;x
EVTDESC_TOG_021;Riding through the fertile Nile Delta, a Mongol army has arrived at the Great Pyramids of Giza and breached the gates of Cairo. Surely even the cruelest Pharaoh would be given pause by the pain and misery now inflicted on the city's decadent and foolish population.;Après avoir traversé le delta fertile du Nil, les hordes mongoles sont arrivées à la grande pyramide de Gizeh et ont ouvert une brèche dans les portes du Caire. Assurément, même le plus cruel des pharaons serait affligé devant la douleur et la souffrance infligées à la population décadente et insensée de cette ville.;Die mongolische Armee ist im Galopp durch das fruchtbare Nildelta zu den großen Pyramiden von Gizeh vorgedrungen und hat die Tore Kairos durchbrochen. Selbst der grausamste Pharaoh würde angesichts der Schmerzen und des Leids innehalten, die nun das dekadente und närrische Volk dieser Stadt erleiden musste.;;Cabalgando por el fértil Delta del Nilo, un ejército Mongol ha llegado a las Grandes Pirámides de Giza y roto las puertas de El Cairo. Sin duda, incluso el más cruel Faraón se daría una pausa por el dolor y el sufrimiento ahora infligidos a la población decadente y necia de la ciudad.;;;;;;;;;x
EVTDESC_TOG_022;The Muslim Holy City of Mecca now burns at the hands of Mongol warriors. Pilgrims journeying from distant lands to show their submission to Allah are met only with death when approaching the city gates. This desecration will be remembered for ages to come, hopefully as an important lesson on the price of defying the powerful Mongol nation.;La ville sainte musulmane de La Mecque est à présent en feu, après le passage des guerriers mongols. Les pèlerins venus de pays lointains afin de montrer leur dévouement à Allah n'ont rencontré que la mort, tandis qu'ils approchaient des portes de la ville. On se rappellera cette profanation pendant de nombreuses années. Souhaitons que ce sera une importante leçon à retenir : le prix à payer pour avoir défié la puissante nation mongole.;Mekka, die heilige Stadt der Muslime, steht in Flammen durch mongolische Krieger. Pilger, die aus fernen Ländern kamen, um Allah zu huldigen, fanden nur den Tod, als sie sich den Toren der Stadt näherten. Diese Entweihung wird noch viele kommende Zeitalter in Erinnerung bleiben und hoffentlich eine wichtige Lektion des Preises sein, den man zahlt, wenn man der mächtigen mongolischen Nation trotzt.;;La Ciudad Santa Musulmana de La Meca ahora arde en manos de los guerreros Mongoles. Los peregrinos viajando desde tierras lejanas para mostrar su sumisión a Alá se encuentran con la muerte al acercarse a las puertas de la ciudad. Esta profanación será recordada durante mucho tiempo, con suerte como una lección importante sobre el precio por desafiar a la poderosa nación Mongola.;;;;;;;;;x
EVTDESC_TOG_100;You have sent out the call for the Nerge to your vassals. Preparations for the Great Hunt have begun, and your scouts have chosen a promising region that is rich with game. Mongol warriors are converging on the designated assembly points.;Vous avez annoncé la tenue de la Nerge à vos vassaux. Les préparatifs pour la Grande Chasse commencent et vos éclaireurs ont choisi une région prometteuse très riche en gibier. Des guerriers mongols convergent vers les points de ralliement définis.;Ihr habt Eure Vasallen zur Nerge gerufen. Die Vorbereitungen für die Große Jagd haben begonnen und Eure Kundschafter haben eine vielversprechende Gegend mit ausreichend Wild gewählt. Mongolische Krieger versammeln sich an den vorgesehenen Treffpunkten.;;Has enviado la convocatoria para la Nerge a tus vasallos. Los preparativos para la Gran Cacería han comenzado, y los exploradores han elegido una región prometedora que es rica en juego. Guerreros mongoles están convergiendo en los puntos de concentración designados.;;;;;;;;;x
EVTDESC_TOG_101;The great [From.GetTitle] has announced the beginning of the Nerge! This Great Hunt, which will last for several months, is nothing less than a massive training exercise where all arms of the Mongol army come together and are molded into a lethal fighting force. Your presence is required.;[From.GetLeLaCap] grand[From.Get_E] [From.GetTitle] a annoncé le début de la Nerge ! Cette Grande Chasse, qui s'échelonnera sur plusieurs mois, n'est rien de moins qu'un exercice d'entraînement de grande envergure réunissant toutes les armes de l'armée mongole pour former un bataillon meurtrier. Votre présence est requise.;[From.GetTitle] hat den Beginn der Nerge verkündet! Diese Große Jagd wird mehrere Monate andauern und ist nichts Geringeres als massives Training, zu dem alle Teile der mongolischen Armee zusammenkommen und in eine tödliche Streitmacht geformt werden. Eure Anwesenheit ist erforderlich.;;¡El gran [From.GetTitle] ha anunciado el comienzo de la Nerge! Esta Gran Cacería, que tendrá una duración de varios meses, no es más que un ejercicio de entrenamiento masivo donde todos los brazos del ejército Mongol se unen y se moldean en una fuerza de combate letal. Se requiere tu presencia.;;;;;;;;;x
EVTDESC_TOG_102;The preparations for the Nerge have been completed, and your forces are deployed at the assembly points! They will now advance in formation, driving all wildlife before them until they are trapped and surrounded in a large clearing prepared by your scouts. Then the killing begins.;Les préparatifs pour la Nerge sont maintenant terminés et vos forces se déploient aux différents points de ralliement ! Elles progresseront en formation, forçant les bêtes à rebrousser chemin jusqu'à ce qu'elles soient prises au piège, encerclées dans une vaste clairière défrichée pas vos éclaireurs. La tuerie pourra ensuite commencer. ;Die Vorbereitungen der Nerge sind abgeschlossen und Eure Streitkräfte haben sich an den Treffpunkten versammelt! Sie werden nun in Formation vordringen und alle Wildtiere vor sich hertreiben, bis sie auf einer großen Lichtung, die Eure Kundschafter auswählten, gefangen sind und umzingelt werden. Dann kann das Töten beginnen.;;¡Los preparativos para la Nerge se han completado, y tus fuerzas están desplegadas en los puntos de reunión! Ahora avanzarán en formación, conduciendo a toda la fauna silvestre delante de ellos hasta que sean atrapados y rodeados en un gran claro preparado por sus exploradores. Entonces la matanza comienza.;;;;;;;;;x
EVTDESC_TOG_103;The preparations for the Nerge have been completed, and the [From.GetTitle]'s  forces are deployed at the assembly points! Together, you will now advance in formation, driving all wildlife before you until they are trapped and surrounded in a large clearing prepared by the [From.GetTitle]'s scouts. Then the killing begins.;Les préparatifs pour la Nerge sont maintenant terminés et les forces [From.Get_only_du_Title][From.GetTitle] se déploient aux différents points de ralliement ! Ensemble, vous progresserez en formation, forçant les bêtes à rebrousser chemin jusqu'à ce qu'elles soient prises au piège, encerclées dans une vaste clairière défrichée par les éclaireurs [From.Get_only_du_Title][From.GetTitle]. La tuerie pourra ensuite commencer.;Die Vorbereitungen der Nerge sind abgeschlossen und [From.GetTitle]s Streitkräfte haben sich an den Treffpunkten versammelt! Sie werden nun zusammen mit Euch in Formation vordringen und alle Wildtiere vor sich hertreiben, bis sie auf einer großen Lichtung, die [From.GetTitle]s Kundschafter auswählten, gefangen sind und umzingelt werden. Dann kann das Töten beginnen.;;¡Los preparativos para la Nerge se han completado, y las fuerzas de [From.GetTitle] están desplegadas en los puntos de reunión! Juntos avanzaréis en formación, conduciendo a toda la fauna silvestre delante vuestro hasta que sean atrapados y rodeados en un gran claro preparado por los exploradores de [From.GetTitle]. Entonces la matanza comienza.;;;;;;;;;x
