EVTDESC_WOL_2080_BASTARD;I have unearthed authentic love letters proving that [target_spy_on.GetTitledName] is actually a bastard! [target_spy_on.GetPossPronounCap] mother, [target_spy_on.Mother.GetTitledFirstName] had a torrid love affair with [target_spy_on.RealFather.GetTitledName]. How should I use this shocking information?;J'ai découvert plusieurs lettres d'amour authentiques prouvant que [target_spy_on.Get_le_TitledName] est en réalité illégitime ! Sa mère, [target_spy_on.Mother.Get_le_TitledFirstName], avait une liaison torride avec [target_spy_on.RealFather.Get_le_TitledName]. Comment pourrais-je me servir de cette information si choquante ?;Ich habe originale Liebesbriefe zu Tage gefördert, die beweisen, dass [target_spy_on.GetTitledName] in Wahrheit ein Bastard ist! [target_spy_on.GetPossPronounCap] Mutter, [target_spy_on.Mother.GetTitledFirstName], hatte eine heiße Liebesaffäre mit [target_spy_on.RealFather.GetTitledName]. Was soll ich mit dieser schockierenden Information anfangen?;;¡He descubierto auténticas cartas de amor que prueban que [target_spy_on.GetTitledName] es en realidad bastard[target_spy_on.GetOA]! Su madre, [target_spy_on.Mother.GetTitledFirstName], tuvo un tórrido romance con [target_spy_on.RealFather.GetTitledName]. ¿Cómo debería usar esta espantosa información?;;;;;;;;;x
EVTDESC_WOL_2080_DEVIANT;My eyes and ears have discovered the bizarre and repulsive truth about [target_spy_on.GetTitledName]'s sexual preferences. How should I use this juicy information?;Mes yeux et oreilles ont découvert la vérité aussi répugnante que bizarre à propos des penchants sexuels [target_spy_on.Get_du_TitledName]. Comment pourrais-je me servir de cette information si juteuse ?;Meine Augen und Ohren haben die bizarre und abstoßende Wahrheit über die sexuellen Vorlieben von [target_spy_on.GetTitledName] herausgefunden. Was soll ich mit dieser pikanten Information anfangen?;;Mis ojos y oídos han descubierto la extraña y repulsiva verdad sobre las preferencias sexuales de [target_spy_on.GetTitledName]. ¿Cómo debo usar esta jugosa información?;;;;;;;;;x
EVTDESC_WOL_2080_HERETIC;Thanks to my loyal spies, I have found out that [target_spy_on.GetTitledName] is attempting to promote [target_spy_on.GetPossPronoun] vile heresies. How should I use this information?;Grâce à mes fidèles espions, j'ai découvert que [target_spy_on.Get_le_TitledName] tente actuellement de promouvoir ses viles hérésies. Comment pourrais-je me servir de cette information ?;Dank meiner treuen Spione habe ich herausgefunden, dass [target_spy_on.GetTitledName] versucht, widerwärtige Irrlehren zu verbreiten. Was soll ich mit dieser Information anfangen?;;Gracias a mis leales espías, he descubierto que [target_spy_on.GetTitledName] está intentando promover sus viles herejías. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2080_INFIDEL;My trusted informants tell me that [target_spy_on.GetTitledName] is preaching [target_spy_on.GetPossPronoun] false religion in [target_spy_on.Capital.GetName]. How should I use this information?;Mes loyaux informateurs me rapportent que [target_spy_on.Get_le_TitledName] prêche sa fausse religion à [target_spy_on.Capital.Capital.GetName]. Comment pourrais-je me servir de cette information ?;Meine getreuen Informanten haben mir mitgeteilt, dass [target_spy_on.GetTitledName] eine falsche Religion in [target_spy_on.Capital.Capital.GetName] durch Predigten verbreitet. Was soll ich mit dieser Information anfangen?;;Mis informantes de confianza me dicen que [target_spy_on.GetTitledName] está predicando su religión falsa en [target_spy_on.Capital.Capital.GetName]. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2080_TRAITOR;Though of somewhat dubious provenance, I have received information that [target_spy_on.GetTitledName] is plotting treason against [target_spy_on.GetPossPronoun] rightful liege! How should I use this explosive information?;J'ai reçu des informations qui, malgré le fait qu'elles proviennent de sources douteuses, affirment que [target_spy_on.Get_le_TitledName] est en train de monter un complot pour trahir s[target_spy_on.Liege.GetOnA] [target_spy_on.Liege.GetLordLady] lige légitime ! Comment pourrais-je me servir de cette information fracassante ?;Ich habe Informationen erhalten, die besagen, dass [target_spy_on.GetTitledName] plant, Hochverrat an [target_spy_on.GetPossPronoun]em rechtmäßigen Lehnsherrn zu begehen! Allerdings ist die Informationsquelle etwas zweifelhaft. Was soll ich mit dieser explosiven Information anfangen?;;Aunque de procedencia algo dudosa, he recibido información de que [target_spy_on.GetTitledName] está tramando traición contra su señor legítimo. ¿Cómo debo usar esta explosiva información?;;;;;;;;;x
EVTDESC_WOL_2081;[From.GetTitledName] claims to have proof that I have slandered [From.GetObjectPronoun] - just cause for arrest and imprisonment!;[From.Get_Le_TitledName] prétend détenir des informations prouvant mes tentatives de diffamation envers sa personne... ce qui justifie une arrestation aux yeux de la loi !;[From.GetTitledName] behauptet, es gebe Beweise dafür, dass ich schlecht über [From.GetObjectPronoun] geredet hätte – ein triftiger Grund für meine Festnahme und Verurteilung!;;[From.GetTitledName] dice tener pruebas que he calumniado a [From.GetObjectPronoun] ¡un motivo justo para arrestarme y encarcelarme!;;;;;;;;;x
EVTDESC_WOL_2081_BASTARD;[From.GetTitledName] claims to have discovered proof that my real father is in fact [Root.RealFather.GetTitledName], making me a bastard! I could be arrested, or even have my titles revoked over this!;[From.Get_Le_TitledName] prétend détenir des informations prouvant que mon vrai père est en réalité [Root.RealFather.Get_le_TitledName], ce qui ferait de moi un enfant illégitime ! Je risque une arrestation, et je pourrais même perdre mes titres de noblesse !;[From.GetTitledName] behauptet, dass Beweise vorlägen, dass [Root.RealFather.GetTitledName] in Wirklichkeit mein Vater sei, was mich zu einem Bastard machen würde! Ich könnte deswegen festgenommen oder meine Titel könnten mir entzogen werden!;;¡[From.GetTitledName] afirma haber descubierto pruebas de que mi verdadero padre es en realidad [Root.RealFather.GetTitledName], lo que me convierte en bastard[Root.GetOA]! ¡Esto podría hacer que me arrestaran o incluso despojarme de mis títulos!;;;;;;;;;x
EVTDESC_WOL_2081_DEVIANT;[From.GetTitledName] claims to have unearthed shocking evidence of my criminal deviancy and low morals. I could be arrested over this slander.;[From.Get_Le_TitledName] prétend avoir découvert des preuves irréfutables de mes actions criminelles et de mon manque d'éthique. Je risque une arrestation à cause de cette diffamation.;[From.GetTitledName] behauptet, schockierende Beweise für meine schändliche Andersartigkeit und meine geringen Moralvorstellungen zu Tage gefördert zu haben. Dieser Rufmord könnte zu meiner Verhaftung führen.;;[From.GetTitledName] afirma que haber descubierto pruebas impactantes de mi perversión criminal y escasa moral. ¡Esta calumnia podría hacer que me detuvieran!;;;;;;;;;x
EVTDESC_WOL_2081_HERETIC;[From.GetTitledName] is claiming that I am promoting heresy! I could be arrested over this.;[From.Get_Le_TitledName] prétend que je me livre à la promotion de croyances hérétiques ! Je risque une arrestation à cause de ce scandale.;[From.GetTitledName] behauptet, ich würde Irrlehren Vorschub leisten! Dies könnte zu meiner Verhaftung führen.;;¡[From.GetTitledName] afirma que promuevo la herejía! Podría ser detenido por esto.;;;;;;;;;x
EVTDESC_WOL_2081_INFIDEL;[From.GetTitledName] is claiming that I am attempting to spread my [Root.Religion.GetGroupName] faith! I could be arrested over this.;[From.Get_Le_TitledName] prétend que j'essaie de répandre ma foi [Root.GetReligiousGroupFem] ! Je risque une arrestation à cause de ce scandale.;[From.GetTitledName] behauptet, dass ich versuchen würde, [Root.Religion.GetGroupName] zu verbreiten! Dies könnte zu meiner Verhaftung führen.;;¡[From.GetTitledName] afirma que intento extender mi fe [Root.Religion.GetGroupName]! Podría ser detenido por esto.;;;;;;;;;x
EVTDESC_WOL_2081_TRAITOR;[From.GetTitledName] is publicly denouncing me as a traitor, claiming to have witnesses that can testify against me. I could be arrested, or even have my titles revoked over this!;[From.Get_Le_TitledName] me dénonce publiquement comme un traître, et prétend avoir des témoins prêts à témoigner contre moi. Je risque une arrestation, et je pourrais même perdre mes titres de noblesse !;[From.GetTitledName] prangert mich öffentlich als Verräter an und behauptet, es gebe Zeugen, die gegen mich aussagen würden. Ich könnte festgenommen werden oder man könnte mir deswegen sogar meine Titel entziehen!;;[From.GetTitledName] me está denunciando públicamente como traidor, alegando tener testigos que pueden declarar contra mí. ¡Esto podría hacer que me arrestaran o incluso despojarme de mis títulos!;;;;;;;;;x
EVTDESC_WOL_2082;[From.GetTitledName] has provided me with proof that [target_spy_on.GetTitledName] has been viciously slandering me! How should I use this information?;[From.Get_Le_TitledName] a fourni des informations prouvant que [target_spy_on.Get_le_TitledName] a répandu des rumeurs diffamatoires sur ma personne ! Comment puis-je utiliser de telles informations ?;[From.GetTitledName] hat mir Beweise zukommen lassen, dass [target_spy_on.GetTitledName] mich übel verleumdet hat! Was soll ich mit dieser Information anfangen?;;¡[From.GetTitledName] me ha proporcionado pruebas de que [target_spy_on.GetTitledName] me está caluminiando vilmente! ¿Cómo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2082_BASTARD;[From.GetTitledName] has unearthed authentic love letters proving that [target_spy_on.GetTitledName] is actually a bastard! [target_spy_on.GetPossPronounCap] mother, [target_spy_on.Mother.GetTitledFirstName] had a torrid love affair with [target_spy_on.RealFather.GetTitledName]. How should I use this shocking information?;[From.Get_Le_TitledName] a découvert plusieurs lettres d'amour authentiques prouvant que [target_spy_on.Get_le_TitledName] est en réalité illégitime ! Sa mère, [target_spy_on.Mother.Get_le_TitledFirstName] avait une liaison torride avec [target_spy_on.RealFather.Get_le_TitledName]. Comment puis-je utiliser de telles informations si choquantes ?;[From.GetTitledName] hat originale Liebesbriefe zu Tage gefördert, die beweisen, dass [target_spy_on.GetTitledName] in Wirklichkeit ein Bastard ist! Die Mutter, [target_spy_on.Mother.GetTitledFirstName], hatte eine heiße Liebesaffäre mit [target_spy_on.RealFather.GetTitledName]. Was soll ich mit dieser schockierenden Information anfangen?;;[From.GetTitledName] ha descubierto auténticas cartas de amor demostrando que [target_spy_on.GetTitledName] es en realidad bastard[target_spy_on.GetOA]! La madre de [target_spy_on.GetPossPronounCap] tuvo un tórrido romance con [target_spy_on.RealFather.GetTitledName]. ¿Cómo debo usar esta espantosa información?;;;;;;;;;x
EVTDESC_WOL_2082_DEVIANT;[From.GetTitledName] has given me bizarre and repulsive evidence concerning [target_spy_on.GetTitledName]'s sexual preferences. How should I use this juicy information?;[From.Get_Le_TitledName] a découvert la vérité aussi répugnante que bizarre à propos des penchants sexuels [target_spy_on.Get_du_TitledName]. Comment pourrais-je utiliser cette information si juteuse ?;[From.GetTitledName] hat mir bizarre und abstoßende Beweise vorgelegt in Bezug auf die sexuellen Vorlieben von [target_spy_on.GetTitledName]. Was soll ich mit dieser pikanten Information anfangen?;;[From.GetTitledName] me ha dado pruebas extrañas y repulsivas acerca de las preferencias sexuales de [target_spy_on.GetTitledName]. ¿Cómo debería usar esta jugosa información?;;;;;;;;;x
EVTDESC_WOL_2082_HERETIC;[From.GetTitledName] claims that [target_spy_on.GetTitledName] is attempting to promote vile heresies. How should I use this information?;[From.Get_Le_TitledName] prétend que [target_spy_on.Get_le_TitledName] tente actuellement de promouvoir ses viles hérésies. Comment puis-je utiliser de telles informations ?;[From.GetTitledName] behauptet, dass [target_spy_on.GetTitledName] versuchen würde, widerwärtigen Irrlehren Vorschub zu leisten. Was soll ich mit dieser Information anfangen?;;[From.GetTitledName] afirma que [target_spy_on.GetTitledName] intenta promover herejías viles. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2082_INFIDEL;[From.GetTitledName] tell me that [target_spy_on.GetTitledName] is preaching [target_spy_on.GetPossPronoun] false religion in [target_spy_on.Capital.Capital.GetName]. How should I respond to this?;[From.Get_Le_TitledName] affirme que [target_spy_on.Get_le_TitledName] prêche sa fausse religion à [target_spy_on.Capital.Capital.GetName]. Comment devrais-je répondre à ceci ?;[From.GetTitledName] teilte mir mit, dass [target_spy_on.GetTitledName] eine falsche Religion in [target_spy_on.Capital.Capital.GetName] durch Predigten verbreitet. Wie soll ich darauf reagieren?;;[From.GetTitledName] dice que [target_spy_on.GetTitledName] predica su falsa religión [target_spy_on.Capital.Capital.GetName]. ¿Cómo debo responder a esto?;;;;;;;;;x
EVTDESC_WOL_2082_TRAITOR;Though of somewhat dubious provenance, [From.GetTitledName] has presented me with evidence that [target_spy_on.GetTitledName] is plotting treason against me! How should I respond to this?;[From.Get_Le_TitledName] m'a présenté des informations qui, malgré le fait qu'elles proviennent de sources douteuses, affirment que [target_spy_on.Get_le_TitledName] est en train de monter un complot pour me trahir ! Comment devrais-je répondre à ceci ?;[From.GetTitledName] hat mir Beweise vorgelegt, dass [target_spy_on.GetTitledName] Hochverrat gegen mich plant! Wie soll ich darauf reagieren?;;¡Aunque de la procedencia algo dudosa, [From.GetTitledName] me ha presentado pruebas de que [target_spy_on.GetTitledName] está tramando traición contra mí! ¿Cómo debo responder a esto?;;;;;;;;;x
EVTDESC_WOL_2083;[From.GetTitledName] was grateful, and upset, about the evidence I provided against [target_spy_on.GetTitledName]. [target_spy_on.GetSubjectPronounCap] has been publicly denounced and humiliated!;[From.Get_Le_TitledName] a exprimé sa gratitude pour les informations fournies, et sa colère à l'égard [target_spy_on.Get_du_TitledName]. [target_spy_on.GetCeluiCelleCap]-ci est désormais publiquement dénoncé[target_spy_on.Get_E] et humilié[target_spy_on.Get_E] !;[From.GetTitledName] war für die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte, dankbar und gleichzeitig aufgebracht. [target_spy_on.GetSubjectPronounCap] wurde öffentlich angeprangert und gedemütigt!;;[From.GetTitledName] quedó agradecid[From.GetOA], y trastornad[From.GetOA], por las pruebas que le proporcioné contra [target_spy_on.GetTitledName]. ¡[target_spy_on.GetSubjectPronounCap] ha sido públicamente denunciad[target_spy_on.GetOA] y humillad[target_spy_on.GetOA]!;;;;;;;;;x
EVTDESC_WOL_2084;[From.GetTitledName] was grateful, and upset, about the evidence I provided against [target_spy_on.GetTitledName], and will use it to blackmail [target_spy_on.GetObjectPronoun] out of factionalism.;[From.Get_Le_TitledName] a exprimé sa gratitude pour les informations fournies, et sa colère à l'égard [target_spy_on.Get_du_TitledName], et compte les utiliser à des fins de chantage contre toute faction.;[From.GetTitledName] war dankbar für und gleichzeitig aufgebracht über die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte und wird sie als Druckmittel verwenden, um sicherzustellen, dass [target_spy_on.GetObjectPronoun] sich keiner Fraktion anschließt.;;[From.GetTitledName] quedó agradecid[From.GetOA], y trastornad[From.GetOA], por las pruebas que le proporcioné contra [target_spy_on.GetTitledName]. Lo usaré para chantajear[target_spy_on.GetObjectPronoun] para sacarle de las facciones.;;;;;;;;;x
EVTDESC_WOL_2085;[From.GetTitledName] reacted with shock at the evidence I provided against [target_spy_on.GetTitledName], but will not take any action against [target_spy_on.GetObjectPronoun].;[From.Get_Le_TitledName] est choqué[From.Get_E] par les informations que j'ai fournies sur [target_spy_on.Get_le_TitledName], mais ne compte pas prendre de mesure.;[From.GetTitledName] war schockiert über die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte, wird aber keine Maßnahmen ergreifen gegen [target_spy_on.GetObjectPronoun].;;[From.GetTitledName] reaccionó con sorpresa ante las pruebas que le proporcioné contra [target_spy_on.GetTitledName], pero no tomará ninguna acción contra [target_spy_on.GetObjectPronoun]. ;;;;;;;;;x
EVTDESC_WOL_2086;[From.GetTitledName] claims to have proof that I have slandered [From.GetObjectPronoun]. [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] prétend détenir des informations prouvant mes tentatives de diffamation envers sa personne. [From.GetIlElleCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, dass Beweise vorlägen, dass ich [From.GetObjectPronoun] verleumdet hätte. [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] afirma tener pruebas de que he calumniado a [From.GetObjectPronoun]. [From.GetSubjectPronounCap]. Promete guardárselas para sí si prometo quedarme fuera de todas las facciones;;;;;;;;;x
EVTDESC_WOL_2086_BASTARD;[From.GetTitledName] claims to have discovered proof that my real father is in fact [Root.RealFather.GetTitledName], making me a bastard! [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] prétend détenir des informations prouvant que mon vrai père est en réalité [Root.RealFather.Get_le_TitledName]. [From.GetIlElleCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, Beweise gefunden zu haben, dass [Root.RealFather.GetTitledName] in Wirklichkeit mein Vater ist, was mich zu einem Bastard machen würde! [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;¡[From.GetTitledName] afirma haber descubierto la prueba que mi verdadero padre es de hecho [Root.RealFather.GetTitledName], lo que me convierte en un bastardo! Promete guardársela para sí si prometo quedarme fuera de todas las facciones..;;;;;;;;;x
EVTDESC_WOL_2086_DEVIANT;[From.GetTitledName] claims to have unearthed shocking evidence of my criminal deviancy and low morals. [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] prétend avoir découvert des preuves irréfutables de mes actions criminelles et de mon manque d'éthique. [From.GetIlElleCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, schockierende Beweise für meine schändliche Andersartigkeit und meine geringen Moralvorstellungen zu Tage gefördert zu haben. [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] afirma haber descubierto pruebas impactantes de mi perversión criminal y escasa moral. [From.GetSubjectPronounCap] promete guardárselo para sí si prometo quedarme fuera de todas las facciones...;;;;;;;;;x
EVTDESC_WOL_2086_HERETIC;[From.GetTitledName] is claiming to know that I am promoting heresy, but promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] prétend savoir que je me livre à la promotion de croyances hérétiques, mais promet de garder le secret, si je promets de rester en dehors de toute faction...;[From.GetTitledName] behauptet, Bescheid zu wissen darüber, dass ich Irrlehren Vorschub leisten würde, verspricht aber, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] afirma saber que estoy promoviendo la herejía, pero promete guardárselo para sí [From.GetReflexivePronoun] si prometo quedarme fuera de todas las facciones.;;;;;;;;;x
EVTDESC_WOL_2086_INFIDEL;[From.GetTitledName] is claiming to know about my attempts to spread my [Root.Religion.GetGroupName] faith! [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] prétend savoir que je vise à répandre ma croyance en la religion[Root.Religion.GetGroupName] ! [From.GetIlElleCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, über meine Versuche, meinen als Irrlehre verschrienen Glauben zu verbreiten, Bescheid zu wissen! [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;¡[From.GetTitledName] afirma saber mis intentos por extender mi fe [Root.Religion.GetGroupName]![From.GetSubjectPronounCap] promete guardárselo para sí si prometo quedarme fuera de todas las facciones...;;;;;;;;;x
EVTDESC_WOL_2086_TRAITOR;[From.GetTitledName] is claiming to have witnesses that can testify to the fact that I'm a traitor! [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.Get_Le_TitledName] vient de me dénoncer publiquement pour traîtrise, et prétend avoir des témoins prêts à témoigner contre ma personne. [From.GetIlElleCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] prangert mich öffentlich als Hochverräter an und behauptet, dass es Zeugen gäbe, die gegen mich aussagen würden. [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] me está denunciando públicamente como traidor, afirmando tener testigos que pueden declarar contra mí. Promete guardarse esto para sí si prometo quedarme fuera de todas las facciones...;;;;;;;;;x
EVTDESC_WOL_2087;When confronted with the evidence, [From.GetTitledFirstName] swore to stay out of all factions and be loyal.;Confronté[From.Get_E] au grand nombre de preuves, [From.Get_le_TitledFirstName] a juré de renouveler sa loyauté et de rester en dehors de toutes les factions.;Die Beweise überzeugten [From.GetTitledFirstName], sich keiner Fraktion anzuschließen und loyal zu sein.;;Cuando se vio ante las pruebas, [From.GetTitledFirstName] juró quedarse fuera de todas las facciones y ser leal.;;;;;;;;;x
EVTDESC_WOL_2088;[From.GetTitledFirstName] just laughed at the evidence, flat out refusing to stop meddling in political factionalism.;[From.Get_Le_TitledFirstName] a ouvertement moqué mes preuves, refusant de cesser de se mêler aux affaires de factionnalisme politique.;[From.GetTitledFirstName] lachte nur über die Beweise und weigerte sich prompt, politischen Fraktionen fern zu bleiben.;;[From.GetTitledFirstName] solo se rió de la prueba, rechazando de plano dejar de meterse en el faccionalismo político.;;;;;;;;;x
EVTDESC_WOL_2090;When confronted with the evidence, [From.GetTitledFirstName] swore to join my factions.;Confronté[From.Get_E] au grand nombre de preuves, [From.Get_le_TitledFirstName] a juré de rejoindre mes factions.;Die Beweise überzeugten [From.GetTitledFirstName], sich meiner Fraktion anzuschließen.;;Cuando se vio ante la prueba, [From.GetTitledFirstName] juró unirse a mi facción.;;;;;;;;;x
