EVTDESCAHFP23014;To [Root.GetTitledName],\nWe have heard your passionate plea for forgiveness, and We are certain that you will be eager to prove the sincerity of your repentance by repealing the ungodly edict that you have imposed to curtail the righteous authority of the Church in your realm.\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous avons pris note de votre plaidoyer véhément pour le pardon et Nous sommes certain que vous aurez hâte de prouver la sincérité de votre repentance en abrogeant l'édit impie visant à restreindre l'autorité juste de l'Église en votre Royaume.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir haben eure leidenschaftliche Bitte um Vergebung zur Kenntnis genommen und sind sicher, dass ihr die Aufrichtigkeit eurer Reue beweisen werdet, indem ihr den gottlosen Erlass aufhebt, der die gerechte Autorität der Kirche in eurem Reich beschneidet.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nHemos escuchado tu apasionada petición de perdón y Nos estamos seguros que desearás mostrar la sinceridad de tu arrepentimiento derogando el edicto impío que impusiste para restringir la justa autoridad de la Iglesia en tu reino.\n\nAtentamente, \n[From.GetTitledName];;;;;;;;x
EVTDESCAHFP23015;The price for my absolution is the restoration of Papal power over [Root.PrimaryTitle.GetName]. Once again, the [FromFrom.GetTitle] will be the only one with the authority to invest Bishops within my own realm.;Le prix de mon absolution est la restauration du pouvoir papal sur [Root.PrimaryTitle.Get_le_Realm]. [FromFrom.Get_only_Le_Title][FromFrom.GetTitle] sera de nouveau [FromFrom.GetLeLa] seul[FromFrom.Get_E] à avoir le pouvoir d'investir les évêques dans mon propre pays.;Der Preis für meine Erlösung ist die Wiederherstellung der päpstlichen Macht über [Root.PrimaryTitle.GetName]. Erneut wird [FromFrom.Getderdie] [FromFrom.GetTitle] [FromFrom.Getderdie] einzige sein, [FromFrom.Getderdie] die Autorität hat, Bischöfe in meinem eigenen Reich zu ernennen.;;El precio de la absolución es restaurar el poder papal sobre [Root.PrimaryTitle.GetName]. Una vez más, solo [FromFrom.GetElLa] [FromFrom.GetTitle] tendrá autoridad para nombrar obispos en mi propio reino.;;;;;;;;x
EVTDESCAHFP23016;To [Root.GetTitledName],\nWe are of the opinion that it was your hubris and selfish thirst for power that have led you on the path of wickedness. As such, we demand that, in exchange for your absolution, you show your humility by equally dividing your realm amongst your heirs.\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous sommes d'avis que c'est votre orgueil et votre soif de pouvoir qui vous ont conduit sur le chemin de la noirceur. Ainsi, nous demandons qu'en échange de votre absolution, vous montriez votre humilité en divisant équitablement votre pays entre vos héritiers.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir sind der Meinung, dass es eure Anmaßung und euer selbstsüchtiger Durst nach Macht waren, die euch auf den Weg der Bosheit geführt haben. Als solches verlangen wir, dass ihr im Gegenzug für eure Erlösung eurem Demut zeigt, indem ihr euer Reich gleichmäßig unter euren Erben aufteilt.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nSomos de la opinión de que tu orgullo desmedido y el ansia egoísta de poder te condujo por el camino de la maldad. Por tanto, exigimos que a cambio de la absolución, muestres humildad repartiendo tu reino entre tus herederos a partes iguales.\n\nAtentamente, \n[From.GetTitledName];;;;;;;;x
EVTDESCAHFP23017;It is decree of the Holy See that my titles be split upon my death equally amongst my children. The very integrity of my realm is a steep price to pay to receive absolution for my past sins and be able to rejoin my fellow [Root.Religion.GetName] subjects.;Un décret du Saint-Siège exige que mes titres soient partagés équitablement à ma mort entre mes enfants. L'intégrité de mon pays est un prix élevé à payer pour recevoir l'absolution pour mes péchés et être capable de rejoindre mes sujets [Root.GetReligionMascPl].;Der Heilige Stuhl hat erlassen, dass ich meine Titel bei meinem Tod gleichmäßig unter meinen Kindern aufteilen soll. Die Integrität meines Reiches ist ein hoher Preis, den ich zahlen muss, um Erlösung von meinen Sünden zu erlangen und erneut meinen geschätzten [Root.Religion.GetName]en Untertanen beitreten kann.;;La Santa Sede ha decretado que mis títulos sean divididos entre mis hijos a mi muerte. La integridad de mi reino es un precio considerable a pagar para recibir la absolución de mis pecados pasados y poder reunirme con mis súbditos [Root.Religion.GetName]s;;;;;;;;x
EVTDESCAHFP23019;With the restoration of the Papal State's ancient borders, the Pope has finally seen fit to absolve me from my past sins and lift the Excommunication that [From.GetSheHe] had placed upon me. I can now rejoin the Holy Mother Church in peace.;Avec la restauration des anciennes frontières de l'État pontifical, le Pape a finalement jugé bon d'absoudre mes péchés et de lever mon excommunication. Je peux maintenant rejoindre notre Sainte Mère l'Église en paix.;Mit der Wiederherstellung aller alten Grenzen des Kirchenstaates hat der Papst es endlich für angebracht gehalten mich von meinen Sünden zu befreien und die Exkommunikation, die [From.GetSheHe] mir auferlegt hat, aufzuheben. Ich kann endlich in Frieden zur Heiligen Mutter Kirche zurückkehren.;;Con la restauración de las antiguas fronteras papales, el papa por fin ha considerado oportuno absolverme de mis pecados pasados y levantar la excomunión que puso sobre mí. Ahora puedo reunirme con la Santa Madre Iglesia en paz.;;;;;;;;x
EVTDESCAHFP23021;In order to receive absolution from my sins, I am required to recognize the authority that the Holy See has over me in the first place. As such, I was forced to relinquish [FromFrom.GetTitledFirstName] from my control, granting [FromFrom.GetHerHim] full power over [FromFrom.GetHerHis] lands.;Afin de recevoir l'absolution pour mes péchés, je suis tenu[Root.Get_E] de reconnaître l'autorité que le Saint-Siège a sur moi en premier lieu. Ainsi, j'ai été forcé[Root.Get_E] de libérer [FromFrom.GetTitledFirstName], lui accordant les pleins pouvoirs sur ses terres.;Um Erlösung für meine Sünden zu erhalten, muss ich die Autorität des Heiligen Stuhls über mich anerkennen. Als solches wurde ich dazu gezwungen [FromFrom.GetTitledFirstName] aus meiner Kontrolle zu entlassen und [FromFrom.GetHerHim] volle Macht über [FromFrom.GetHerHis]e Länder zu gewähren.;;Si quiero recibir la absolución de mis pecados, se me exige como primer paso reconocer que la Santa Sede tiene autoridad sobre mí. Así que tuve que renunciar al control de [FromFrom.GetTitledFirstName], cediéndole todo el poder sobre sus tierras.;;;;;;;;x
EVTDESCAHFP23023;The Holy See claims direct dominion over all of Italy since the Donation of Emperor Pepin. Although [Root.PrimaryTitle.GetName] had gained independence in recent times, I am now forced to bow to the throne of Saint Peter in order to find absolution for my transgression.;Le Saint-Siège revendique la domination directe de toute l'Italie depuis la donation de l'empereur Pépin. En dépit de l'accession récente à l'indépendance [Root.PrimaryTitle.Get_du_Realm], je suis maintenant forcé[Root.Get_E] de m'incliner devant le trône de Saint-Pierre afin de trouver l'absolution pour mon péché.;Der Heilige Stuhl beansprucht seit der Schenkung von Kaiser Pepin die direkte Herrschaft über ganz Italien. Obwohl [Root.PrimaryTitle.GetName] in vergangener Zeit die Unabhängigkeit erlangt hatte, war ich gezwungen, mich dem Thron des Heiligen Petrus zu beugen, um Erlösung für meine Überschreitungen zu finden.;;La Santa Sede reclama tener derechos sobre toda Italia por la donación del emperador Pipino. Aunque [Root.PrimaryTitle.GetName] ganó la independencia hace poco, ahora me veo en la obligación de inclinarme ante el trono de san Pedro para hallar la absolución a mi transgresión.;;;;;;;;x

EVTDESCBHFP23001;[From.GetFirstName] is dragged away from the main hall screaming and wailing, claiming that spending the remainder of [From.GetHerHis] life cloistered with peasants is a destiny unfitting for a [From.GetManWoman] of [From.GetHerHis] lineage.;[From.GetFirstName] est traîné[From.Get_E] hors de la grande salle, criant et gémissant. [From.GetIlElleCap] affirme que passer le reste de sa vie cloîtré[From.Get_E] avec des paysans est un destin indigne d'un[From.Get_E] [From.GetManWoman] de son lignage.;[From.GetFirstName] wird schreiend und jammernd aus der Haupthalle gezerrt und besteht darauf, dass ein Leben lang mit Bauern zu verbringen unpassend für das Schicksal eines [From.GetMannesFrau] [From.GetHerHis]er Abstammung ist.;;Sacan del salón principal a [From.GetFirstName] gritando y maldiciendo. Afirma que pasar el resto de la vida encerrad[From.GetOA] entre campesinos en un destino indigno de alguien de su estirpe.;;;;;;;;x
EVTDESCBHFP23005;After paying the requested tribute to [FromFrom.PrimaryTitle.GetName], [FromFrom.GetTitledFirstName] has finally agreed to lift my Excommunication, restoring my legitimacy as [Root.GetTitle] in the eyes of the [Root.Religion.GetName] world.;Après avoir payé le tribut demandé, [FromFrom.Get_le_TitledFirstName] a enfin levé mon excommunication, me rendant ma légitimité d[Root.Get_only_e_Title][Root.GetTitle] aux yeux du monde [Root.GetReligionMasc].;Nachdem ich den geforderten Tribut an den Heiligen Stuhl bezahlt habe, hat [FromFrom.GetTitledFirstName] endlich zugestimmt meine Exkommunikation aufzuheben und hat damit meine Legitimität als [Root.GetTitle] in den Augen der [Root.Religion.GetName]en Welt wiederhergestellt.;;Tras pagar a [FromFrom.PrimaryTitle.GetName] el tributo exigido [FromFrom.GetTitledFirstName] ha aceptado levantarme la excomunión, restaurando mi legitimidad como [Root.GetTitle] a los ojos del mundo [Root.Religion.GetName].;;;;;;;;x
EVTDESCBHFP23007;I am forced to spend three days in the mud, with my head covered in ash, dragging myself towards the [FromFrom.GetTitle]'s holy palace before [FromFrom.GetFirstName] finally decides to grant me [FromFrom.GetHerHis] forgiveness, lifting my Excommunication and restoring my legitimacy as [Root.GetTitle] in the eyes of the [Root.Religion.GetName] world.;Je suis obligé[Root.Get_E] de passer trois jours dans la boue, la tête couverte de cendres, à me traîner vers le palais sacré [FromFrom.Get_only_du_Title][FromFrom.GetTitle] avant que [FromFrom.GetCeluiCelle]-ci ne décide finalement de m'accorder son pardon, levant mon excommunication et restaurant ma légitimité aux yeux du monde [Root.GetReligionMasc].;Ich bin dazu gezwungen drei Tage im Schlamm zu verbringen, bei denen mein Kopf mit Asche bedeckt ist und ich mich vor den heiligen Palast des [FromFrom.GetTitle] schleppen muss, bevor [FromFrom.GetFirstName] schließlich entschied mir [FromFrom.GetHerHis]e Vergebung zu gewähren, meine Exkommunikation aufzuheben und meine Legitimität in den Augen der [Root.Religion.GetName]en Welt wiederherstellen.;;Me veo en la obligación de pasar tres días con la cabeza cubierta de cenizas, arrastrándome al santo palacio del [FromFrom.GetTitle] antes de que [FromFrom.GetFirstName] me conceda su perdón, levantándome la excomunión y me restaure la legitimidad como [Root.GetTitle] a ojos del mundo [Root.Religion.GetName].;;;;;;;;x
EVTDESCBHFP23015;The price for my absolution is the restoration of hierocratic power over [Root.PrimaryTitle.GetName]. Once again, the [FromFrom.GetTitle] will be the only one with the authority to invest priests within my own realm.;Le prix de mon absolution est la restauration du pouvoir hiérocratique sur [Root.PrimaryTitle.Get_le_Realm]. [FromFrom.Get_only_Le_Title][FromFrom.GetTitle] sera de nouveau [FromFrom.GetLeLa] seul[FromFrom.Get_E] à avoir le pouvoir d'investir les évêques dans mon propre pays.;Der Preis für meine Erlösung ist die Wiederherstellung der hierokratischen Macht über [Root.PrimaryTitle.GetName]. Erneut wird [FromFrom.Getderdie] [FromFrom.GetTitle] [FromFrom.Getderdie] einzige sein, [FromFrom.Getderdie] die Autorität hat, Bischöfe in meinem eigenen Reich zu ernennen.;;El precio de la absolución es restaurar el poder jerárquico sobre [Root.PrimaryTitle.GetName]. Una vez más, solo [FromFrom.GetElLa] [FromFrom.GetTitle] tendrá autoridad para nombrar obispos en mi propio reino.;;;;;;;;x
EVTDESCBHFP23017;It is decree of [From.PrimaryTitle.GetName] that my titles be split upon my death equally amongst my children. The very integrity of my realm is a steep price to pay to receive absolution for my past sins and be able to rejoin my fellow [Root.Religion.GetName] subjects.;Un décret [From.PrimaryTitle.Get_du_Realm] exige que mes titres soient partagés équitablement à ma mort entre mes enfants. L'intégrité de mon pays est un prix élevé à payer pour recevoir l'absolution pour mes péchés et être capable de rejoindre mes sujets [Root.GetReligionMascPl].;Der Heilige Stuhl hat erlassen, dass ich meine Titel bei meinem Tod gleichmäßig unter meinen Kindern aufteilen soll. Die Integrität meines Reiches ist ein hoher Preis, den ich zahlen muss, um Erlösung von meinen Sünden zu erlangen und erneut meinen geschätzten [Root.Religion.GetName]en Untertanen beitreten kann.;;[From.PrimaryTitle.GetName] ha decretado que mis títulos sean divididos entre mis hijos a mi muerte. La integridad de mi reino es un precio considerable a pagar para recibir la absolución de mis pecados pasados y poder reunirme con mis súbditos [Root.Religion.GetName]s.;;;;;;;;x
EVTDESCBHFP23021;In order to receive absolution from my sins, I am required to recognize the authority that [FromFrom.PrimaryTitle.GetName] has over me in the first place. As such, I was forced to relinquish [FromFrom.GetTitledFirstName] from my control, granting [FromFrom.GetHerHim] full power over [FromFrom.GetHerHis] lands.;Afin de recevoir l'absolution pour mes péchés, je suis tenu[Root.Get_E] de reconnaître l'autorité [FromFrom.PrimaryTitle.Get_du_Realm] en premier lieu. Ainsi, j'ai été forcé[Root.Get_E] de libérer [FromFrom.GetTitledFirstName], lui accordant les pleins pouvoirs sur ses terres.;Um Erlösung für meine Sünden zu erhalten, muss ich die Autorität des Heiligen Stuhls über mich anerkennen. Als solches wurde ich dazu gezwungen [FromFrom.GetTitledFirstName] aus meiner Kontrolle zu entlassen und [FromFrom.GetHerHim] volle Macht über [FromFrom.GetHerHis]e Länder zu gewähren.;;Si quiero recibir la absolución de mis pecados, se me exige como primer paso reconocer que [FromFrom.PrimaryTitle.GetName] tiene autoridad sobre mí. Así que tuve que renunciar al control de [FromFrom.GetTitledFirstName], cediéndole todo el poder sobre sus tierras.;;;;;;;;x

EVTDESCCHFP23001;Breaking the news to [From.GetFirstName] is not easy. We have a long fight, exchanging a few harsh words, before [From.GetSheHe] finally understands that there is nothing [From.GetSheHe] can do to change my mind and that [From.GetSheHe] must accept [From.GetHerHis] fate in the monastery.;Annoncer la nouvelle à [From.GetFirstName] n'est pas facile. Nous avons une longue dispute, échangeant quelques mots durs, avant de comprendre finalement qu'[From.GetIlElle] ne peut pas me faire changer d'avis et qu'[From.GetIlElle] doit accepter son destin de vivre dans un monastère.;[From.GetFirstName] die Nachricht beizubringen ist nicht einfach. Wir haben einen langen Streit und tauschen in paar harte Worte aus, bevor [From.GetSheHe] endlich versteht, dass [From.GetSheHe] nichts tun kann um meine Meinung zu ändern und dass [From.GetSheHe] [From.GetHerHis] Schicksal in der Abgeschiedenheit des Klosters akzeptieren muss.;;No es fácil contarle la noticia a [From.GetFirstName]. Tuvimos una larga discusión y nos intercambiamos algunas palabras desagradables antes de entender que no me haría cambiar de opinión y que debía aceptar su destino en el monasterio.;;;;;;;;x
EVTDESCDHFP23001;Breaking the news to [From.GetFirstName] is not easy. [From.GetSheHeCap] wastes a few tears before finally understanding that there is nothing [From.GetSheHe] can do to change my mind and that [From.GetSheHe] must accept [From.GetHerHis] fate in seclusion.;Annoncer la nouvelle à [From.GetFirstName] n'est pas facile. Quelques larmes coulent avant de comprendre finalement qu'[From.GetIlElle] ne peut pas me faire changer d'avis et qu'[From.GetIlElle] doit accepter son destin de vivre dans un monastère.;[From.GetFirstName] die Nachricht beizubringen ist nicht einfach. [From.GetSheHeCap] verschwendet ein paar Tränen, bevor sie schließlich versteht, dass [From.GetSheHe] nichts tun kann um meine Meinung zu ändern und dass [From.GetSheHe] [From.GetHerHis] Schicksal in der Abgeschiedenheit des Klosters akzeptieren muss.;;No es fácil contarle la noticia a [From.GetFirstName]. Lloró un poco antes de entender que no me haría cambiar de opinión y que debía aceptar su destino en retiro.;;;;;;;;x
EVTDESCEHFP23001;[From.GetFirstName] takes the news of [From.GetHerHis] cloistering fairly well. [From.GetSheHeCap] tells me that [From.GetSheHe] understands my reasons and that, if it is my desire to have [From.GetHerHim] languish the rest of [From.GetHerHis] days in a monastery, [From.GetSheHe] will readily obey.;[From.GetFirstName] prend la nouvelle de vivre cloîtré[From.Get_E] assez bien. [From.GetIlElleCap] me dit qu'[From.GetIlElle] comprend mes raisons et que si c'est mon désir de [From.GetLeLa] voir passer le reste de ses jours dans un monastère, [From.GetIlElle] obéira volontiers.;[From.GetFirstName] nimmt die Nachricht ziemlich gut auf ins Kloster zu müssen. [From.GetSheHeCap] sagt, dass [From.GetSheHe] meine Gründe verstehe und dass, wenn es mein Wunsch ist [From.Getihnsie] für den Rest [From.GetHerHis]er Tage im Kloster zu verbringen, [From.GetSheHe] diesem bereitwillig gehorchen wird.;;[From.GetFirstName] se toma relativamente bien la noticia de su clausura. Dice comprender mis razones y que si de verdad deseo que languidezca el resto de sus días en un monasterio, obedecerá.;;;;;;;;x
EVTDESCFHFP23001;[From.GetFirstName] takes the news of [From.GetHerHis] cloistering fairly well. [From.GetSheHeCap] tells me that [From.GetSheHe] understands my reasons and that, if it is my desire to have [From.GetHerHim] languish the rest of [From.GetHerHis] days in seclusion, [From.GetSheHe] will readily obey.;[From.GetFirstName] prend la nouvelle de vivre cloîtré[From.Get_E] assez bien. [From.GetIlElleCap] me dit qu'[From.GetIlElle] comprend mes raisons et que si c'est mon désir de [From.GetLeLa] voir passer le reste de ses jours en réclusion, [From.GetIlElle] obéira volontiers.;[From.GetFirstName] nimmt die Nachricht ziemlich gut auf ins Kloster zu müssen. [From.GetSheHeCap] sagt, dass [From.GetSheHe] meine Gründe verstehe und dass, wenn es mein Wunsch ist [From.Getihnsie] für den Rest [From.GetHerHis]er Tage im Kloster zu verbringen, [From.GetSheHe] diesem bereitwillig gehorchen wird.;;[From.GetFirstName] se toma relativamente bien la noticia de su clausura. Dice comprender mis razones y que si de verdad deseo que languidezca el resto de sus días en retiro, obedecerá.;;;;;;;;x

