EVTDESC_HF_10095_A;[combatant_1.GetBestName], my [other_combatant.GetRootRelation], has declared that [combatant_1.GetHerHis] claim on [target_title.GetName] cannot be ignored any longer. I am expected to meet [combatant_1.GetHerHim] in personal combat, "to once and for all settle this matter", the courier reads aloud. I can already hear the whispers through my court, if I were to decline the challenge...;[combatant_1.Get_only_Le_Title][combatant_1.GetBestName], m[combatant_1.GetOnA] [other_combatant.GetRootRelation], a déclaré que sa revendication sur [target_title.Get_le_Realm] ne peut plus être ignorée. Je suis censé[Root.Get_E] l'affronter en duel, « pour régler une fois pour toutes cette affaire », comme [combatant_1.GetIlElle] dit dans sa lettre. Je peux déjà entendre les rumeurs qui circuleraient à ma cour dans le cas où je déclinerais le défi...;[combatant_1.GetBestName], m[combatant_1.Geteineine] [other_combatant.GetRootRelation], hat erklärt, dass [combatant_1.GetHerHis] Anspruch auf [target_title.GetName] nicht länger ignoriert werden kann. Es wird von mir erwartet, dass ich [combatant_1.Getihnsie] im persönlichen Zweikampf treffe, "um diese Angelegenheit ein für alle Mal zu klären", liest der Kurier laut vor. Ich kann bereits das Flüstern hören, dass durch meinen Hof gehen würde, wenn ich diese Herausforderung ablehnen würde...;;[combatant_1.GetBestName], mi [other_combatant.GetRootRelation], ha proclamado que no se pueden seguir negando sus derechos a [target_title.GetName]. Se supone que nos veremos en combate singular "para solucionar este asunto de una vez por todas", pregona el correo. Ya oigo los susurros en la corte si rechazo el desafío…;;;;;;;;x
EVTDESC_HF_10095_B;I am [GetEducationActivity], in deep conversation with a fellow [GetEducationRole], when a red-faced courier bursts in. "Your [other_combatant.GetRootRelation] [combatant_1.GetFirstNameWithNick] is challenging you, my [Root.GetLordLady]! To personal combat, for your titles!".;[GetEducationActivity], en pleine conversation avec un[Root.Get_E] autre [Root.GetEducationRole], lorsqu'un messager fait irruption. « Votre [other_combatant.GetRootRelation] [combatant_1.GetFirstNameWithNick] vous défie à un duel pour vos titres, M[Root.GetOnA][Root.GetLordLady]. »;Ich [GetEducationActivity], tief in einer Konversation mit einem [GetEducationRole] vertieft, als ein Kurier mit rotem Kopf hereinplatz. "[combatant_1.GetEuerEure] [other_combatant.GetRootRelation] [combatant_1.GetFirstNameWithNick] fordert Euch heraus, m[Root.Geteineine] [Root.GetLordLady]! Zu einem persönlichen Duell um Eure Titel!";;Estoy [GetEducationActivity], hablando con un colega [GetEducationRole] cuando entra un cortesano con la cara roja. "¡Vuestro [other_combatant.GetRootRelation] [combatant_1.GetFirstNameWithNick] os desafía, mi [Root.GetLordLady]! ¡A un combate persona, por vuestros títulos!".;;;;;;;;x
EVTDESC_HF_10096_A;I am told that the [From.GetEducationRole] [From.GetTitle] furrowed [From.GetHerHis] brows and [From.GetEducationReaction], upon hearing my proposal. "I think [From.GetSheHe] understood the humiliation [From.GetSheHe] would suffer by declining, my [Root.GetLordLady]" the courier suggests. "Clever [From.GetManWoman]", I mutter. The duel is soon to take place.;On me dit que [From.Get_only_le_Title][From.GetTitle] [From.GetEducationRole] a froncé les sourcils et [From.GetEducationReaction] en entendant ma proposition. « Je pense qu'[From.GetIlElle] a compris l'humiliation qu'[From.GetIlElle] subirait en déclinant, M[Root.GetOnA][Root.GetLordLady] », suggère le messager. « C'est bien vu », je murmure. Le duel va bientôt avoir lieu.;Man sagte mir, dass [From.GetEducationRole] [From.GetTitle] [From.GetHerHis]e Augenbrauen rümpfte und [From.GetEducationReaction], als [From.GetSheHe] von meinem Vorschlag hörte. "Ich denke, dass [From.GetSheHe] die Demütigung verstanden hat, die [From.GetSheHe] erleiden würde, wenn [From.GetSheHe] ablehnt, m[Root.Geteineine] [Root.GetLordLady]", sagt der Kurier. "Kluge[From.GetrMale] [From.GetManWoman]", murmle ich. Das Duell sollte bald schon stattfinden.;;Me dicen que [From.GetElLa] [From.GetTitle] [From.GetEducationRole] frunció el ceño y [From.GetEducationReaction] al saber mi propuesta. "Creo que entiende la humillación que sufriría si lo rechaza, mi [Root.GetLordLady]", sugiere el correo. "Qué inteligente", murmuro. El duelo tendrá lugar pronto.;;;;;;;x
EVTDESC_HF_10096_B;The response from [From.GetBestName] feels [From.GetPublicOpinionOfWork], and I have my advisors read through it a couple of times. Finally, they nod in agreement: "It seems [From.GetSheHe] accepts your challenge, my [Root.GetLordLady]. The duel will take place in a few nights.";Le courrier [From.Get_only_du_Title][From.GetBestName] semble être [From.GetPublicOpinionOfWork] et mes conseillers doivent le relire plusieurs fois. Finalement, ils hochent la tête : « Il semble qu'[From.GetIlElle] accepte votre défi, M[Root.GetOnA][Root.GetLordLady]. Le duel aura lieu dans quelques nuits. »;Die Antwort von [From.GetBestName] fühlt sich [From.GetPublicOpinionOfWork] an und ich lasse sie meine Berater einige Male durchlesen. Schließlich nicken sie zustimmen "Es scheint, dass [From.GetSheHe] Eure Herausforderung akzeptiert, m[Root.Geteineine] [Root.GetLordLady]. Das Duell wird in ein paar Tagen stattfinden".;;La respuesta de [From.GetBestName] parece [From.GetPublicOpinionOfWork] y he hecho que mis consejeros la lean un par de veces. Al final, asienten: "Parece que acepta vuestro desafío, mi [Root.GetLordLady]". El duelo tendrá lugar dentro de unas noches.;;;;;;;;x
EVTDESC_HF_10103_A;[other_combatant.GetBestName] swings [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] [other_combatant.GetClumsilyElegantly], [other_combatant.GetButAndYet] I keep side-stepping [other_combatant.GetHerHis] attacks. "Is it worth it?!" I shout, noticing [other_combatant.GetHerHis] face glistening with sweat. The [other_combatant.GetManWoman] only growls in response. "So be it", I declare, raising my [Root.GetDuelWeapon]. "Meet your maker, [other_combatant.GetDuelistRelationOrInsult]!";[other_combatant.Get_only_Le_Title][other_combatant.GetBestName] manie [other_combatant.GetClumsilyElegantly] s[other_combatant.Get_on_DuelWeapon][other_combatant.GetButAndYet] je continue à éviter ses attaques. « Est-ce vraiment nécessaire ?! », lui demandé-je, remarquant son visage brillant de sueur. [other_combatant.GetIlElleCap] grogne seulement en guise de réponse. « Ainsi soit-il. Vous allez rencontrer votre créateur, [other_combatant.GetDuelistRelationOrInsult] ! », dis-je en levant m[Root.Get_on_DuelWeapon].;[other_combatant.GetBestName] schwingt [other_combatant.GetHerHis](e/en) [other_combatant.GetDuelWeapon] [other_combatant.GetClumsilyElegantly], [other_combatant.GetButAndYet] schaffe ich es [other_combatant.GetHerHis]en Angriffen auszuweichen. "Ist es das wert!?", rufe ich und bemerke, wie [other_combatant.GetHerHis] Gesicht vor Schweiß glitzert. [other_combatant.GetDerDie] [other_combatant.GetManWoman] knurrt nur. "So sei es", erkläre ich und hebe mein(e/en) [Root.GetDuelWeapon]. Triff deinen Schöpfer, [other_combatant.GetDuelistRelationOrInsult]!";;[other_combatant.GetBestName] blande su [other_combatant.GetDuelWeapon] [other_combatant.GetClumsilyElegantly], [other_combatant.GetButAndYet] sigo esquivando sus ataques. "¿Vale la pena?", le grito al notar su cara brillante de sudor. Su única respuesta es un gruñido. "Así sea", proclamo, levantando mi [Root.GetDuelWeapon]. "¡Vas a ver a tu Creador, [other_combatant.GetDuelistRelationOrInsult]!";;;;;;;;x
EVTDESC_HF_10103_B;"They say you are famous for your [other_combatant.GetMilitarySquadPride]", I mutter at my [other_combatant.GetRootRelation]. "It doesn't seem to saving you this time, does it?" I am swinging my [Root.GetDuelWeapon] [Root.GetClumsilyElegantly], [Root.GetButAndYet] my opponent has a hard time getting a single attack to land...;« On dit que vous êtes célèbre pour votre [other_combatant.GetMilitarySquadPride]. Cela ne semble pas vous sauver cette fois, n'est-ce pas ? », je murmure à m[other_combatant.GetOnA] [other_combatant.GetRootRelation]. Je manie [other_combatant.GetClumsilyElegantly] m[Root.Get_on_DuelWeapon][Root.GetButAndYet] mon adversaire a du mal à réussir une seule attaque...;"Man sagt, dass du für deine [other_combatant.GetMilitarySquadPride] berühmt bist", murmle ich zu m[other_combatant.Geteinemeiner] [other_combatant.GetRootRelation]. "Es scheint dich diesmal aber nicht zu retten, oder?". Ich schwinge mein(e/en) [Root.GetDuelWeapon] [Root.GetClumsilyElegantly], [Root.GetButAndYet] fällt es meinem Gegner schwer einen einzigen Angriff zu landen...;;Se dice que eres célebre por tu [other_combatant.GetMilitarySquadPride] murmuro a mi [other_combatant.GetRootRelation]. "Pues esta vez no te está ayudando, ¿verdad?". Blando mi [Root.GetDuelWeapon] [Root.GetClumsilyElegantly], [Root.GetButAndYet] a mi oponente le cuesta asestar un solo golpe…;;;;;;;;x
EVTDESC_HF_10103_C;My [other_combatant.GetRootRelation] should have known better. "What were you thinking?" I ask, genuinely curious, as I circle the [other_combatant.GetManWoman], occasionally striking with my [Root.GetDuelWeapon]. "You cannot win this", I declare, as [other_combatant.GetSheHe] winces again, [other_combatant.GetHerHis] wounds clearly beginning to take a serious toll on [other_combatant.GetHerHim].;M[other_combatant.GetOnA] [other_combatant.GetRootRelation] aurait dû le savoir. « Qu'avez-vous imaginé ? », je demande par curiosité, tandis que je tourne autour d[other_combatant.GetEluiElle] en [other_combatant.GetLeLa] frappant de temps en temps avec m[Root.Get_on_DuelWeapon]. « Vous ne pouvez pas gagner », lui dis-je, tandis qu'[other_combatant.GetIlElle] grimace de douleur, ses blessures devenant sérieuses.;M[other_combatant.Geteineine] [other_combatant.GetRootRelation] hätte es besser wissen müssen. "Was denkt ihr euch nur?", frage ich aufrichtig neugierig, während ich [other_combatant.Getdendie] [other_combatant.GetManWoman] gelegentlich mit meine(r/em ) [Root.GetDuelWeapon] schlage. "Ihr könnt das nicht gewinnen", erkläre ich, während [other_combatant.GetSheHe] erneut wegen [other_combatant.GetHerHis]er Wunden zusammenzuckt, die eindeutig einen schweren Tribut fordern.;;Mi [other_combatant.GetRootRelation] debería haber tenido más sentido común. "¿En qué pensabas?", le pregunto con una curiosidad sincera mientras [other_combatant.GetRleRla] rodeo, golpeando de vez en cuando con el/la [Root.GetDuelWeapon]. "No puedes ganar", proclamo cuando se vuelve a estremecer, las heridas le están empezando a cobrar un grave precio.;;;;;;;;x
EVTDESC_HF_10104_intrigue_default;[other_combatant.GetTitledFirstName] is moving [other_combatant.GetClumsilyElegantly], yet I can't even muster the strength to hold my [GetDuelWeapon] right. "You look tired, my [Root.GetLordLady]", [other_combatant.GetSheHe] says, stepping closer. I want to protest, but my head is swimming. Smirking, [other_combatant.GetSheHe] swings [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon], and [Root.GetKillingBlowOnMeShort].;[other_combatant.Get_Le_TitledFirstName] se déplace [other_combatant.GetClumsilyElegantly], mais je ne trouve même pas la force pour lever m[Get_on_DuelWeapon]. « Vous avez l'air fatigué[Root.Get_E], M[Root.GetOnA][Root.GetLordLady] », dit-[other_combatant.GetIlElle] en s'approchant. Je veux protester, mais j'ai la tête qui tourne. Le sourire aux lèvres, [other_combatant.GetIlElle] balance s[other_combatant.Get_on_DuelWeapon] et [Root.GetKillingBlowOnMeShort].;[other_combatant.GetTitledFirstName] bewegt sich [other_combatant.GetClumsilyElegantly], doch ich kann nicht einmal die Stärke aufbringen um meine Waffe zu halten. "Ihr seht müde aus, m[Root.Geteineine] [Root.GetLordLady]", sagt [other_combatant.GetSheHe], während [other_combatant.GetSheHe] näher kommt. Ich wollte noch protestieren, aber mein Kopf fühlt sich schwindelig an. Lächeln schwingt [other_combatant.GetSheHe] [other_combatant.GetHerHis](e/en) [other_combatant.GetDuelWeapon] und [Root.GetKillingBlowOnMeShort].;;[other_combatant.GetTitledFirstName] se mueve [other_combatant.GetClumsilyElegantly], pero ni siquiera puedo sacar fuerzas para sujetar el/la [GetDuelWeapon] bien. "Parecéis cansad[Root.GetOA], mi [Root.GetLordLady]", me dice, acercándose. Quiero protestar, pero la cabeza me da vueltas. Sonriendo, blande su [other_combatant.GetDuelWeapon] y [Root.GetKillingBlowOnMeShort].;;;;;;;;;x
EVTDESC_HF_10105_A;[From.GetBestName] sees reason! Slowly, [From.GetSheHe] picks [From.GetHerselfHimself] up, [From.GetHerHis] weapon scraping against the ground, where [From.GetSheHe] seems to leave [From.GetHerHis] spirit. Bystanders glare at the [From.GetManWoman] as [From.GetSheHe] kneels before me, mumbling: "I ask your forgiveness, my [Root.GetLordLady]".;[From.Get_only_Le_Title][From.GetBestName] entend raison ! Lentement, [From.GetIlElle] se relève, son arme grattant le sol. [From.GetIlElleCap] semble avoir renoncé. Les spectateurs [From.GetLeLa] regardent alors qu'[From.GetIlElle] s'agenouille devant moi, marmonnant : « Je vous demande pardon, M[Root.GetOnA][Root.GetLordLady]. »;[From.GetBestName] hat Vernunft angenommen! Langsam erhebt [From.GetSheHe] sich, schleift [From.GetHerHis]e Waffe auf dem Boden und hat gänzlich den Kampfeswillen verloren. Zuschauer starren auf [From.Getdendie] [From.GetManWoman], als [From.GetSheHe] vor mir kniet und murmelt "Ich bete um Vergebung, m[Root.Geteineine] [Root.GetLordLady]".;;¡[From.GetBestName] entra en razón! Se acaba levantando, deja el arma en el suelo, donde parecen haber quedado sus ánimos. Los espectadores ven cómo se arrodilla ante mí, murmurando: "Os pido perdón, mi [Root.GetLordLady]";;;;;;;;;x
EVTDESC_HF_10106_A;[From.GetBestName] refused to see reason, aghast at the very idea of [From.GetHerHim] giving up [From.GetHerHis] claim on my titles. In the end, I had no choice but to cut [From.GetHerHim] down, [From.GetHerHis] last words being a string of insults hurled at me.;[From.Get_only_Le_Title][From.GetBestName] a refusé d'entendre raison, horrifié[From.Get_E] à l'idée de renoncer à sa revendication sur mes titres. Finalement, je n'ai pas eu d'autre choix que de l'abattre. Ses derniers mots furent une série d'insultes lancées contre moi.;[From.GetBestName] scheint keine Vernunft anzunehmen und ist allein von dem Gedanken entsetzt [From.GetHerHim]en Anspruch auf meine Titel aufzugeben. Am Ende hatte ich keine andere Wahl als [From.Getihnsie] niederzuschlagen. [From.GetHerHisCap]e letzten Worte waren eine Reihe Beleidigungen, die auf mich gerichtet waren.;;[From.GetBestName] se niega a entrar en razón, horrorizad[From.GetOA] ante la idea renunciar a mis títulos. Al final, no me queda más remedio que matar[From.GetLoLa], siendo sus últimas palabras una sarta de insultos contra mí.;;;;;;;;;x
EVTDESC_HF_10106_B;[From.GetBestName] refused to see reason. Instead, [From.GetSheHe] flung [From.GetHerHis] weapon back and forth, flailing wildly, still no closer to actually injuring me – all the while shouting that [From.GetSheHe] would never kneel to me. It was with a heavy sigh that I finally sunk my weapon into [From.GetHerHis] chest.;[From.Get_only_Le_Title][From.GetBestName] a refusé d'entendre raison. Au lieu de cela, [From.GetIlElle] a balancé son arme d'avant en arrière, battant l'air sauvagement, toujours trop loin de pouvoir me blesser, et en criant qu'[From.GetIlElle] ne s'agenouillerait jamais devant moi. C'est avec un lourd soupir que j'ai finalement enfoncé mon arme dans sa poitrine.;[From.GetBestName] scheint keine Vernunft annehmen zu wollen. Stattdessen schleuderte [From.GetSheHe] [From.GetHerHis]e Waffe vor und zurück, weit entfernt mich auch nur damit zu treffen. All dies während [From.GetSheHe] schreit, dass [From.GetSheHe] niemals vor mir knien würde. Es geht mit einem schweren Seufzer einher, dass ich schließlich meine Waffe in [From.GetHerHis]er Brust versenkte.;;[From.GetBestName] se niega a entrar en razón. En su lugar mueve el arma de atrás adelante, golpeando en vano sin acercarse a hacerme daño de verdad mientras sigue gritando que jamás se arrodillará ante mí. Suspirando profundamente, acabo clavándole el arma en el pecho.;;;;;;;;;x
EVTDESC_HF_10107_A;As I kneel down to ask for forgiveness, my [From.GetRootRelation] [Root.GetForgiveReject];Tandis que je me mets à genoux pour demander pardon, m[From.GetOnA] [From.GetRootRelation] [Root.GetForgiveReject];Als ich niederkniete und um Vergebung bat, [Root.GetForgiveReject];;Cuando me arrodillo pidiendo perdón mi [From.GetRootRelation] [Root.GetForgiveReject];;;;;;;;;x

EVTDESC_HFP_10095_courtier_regent_duel;[From.GetTitledName] has accused me of cowardice and incompetence! [From.GetSheHeCap] claims I am not fit to serve as the regent of [Root.Liege.GetTitledFirstName], and has challenged me to single combat for the title.;[From.Get_Le_TitledName] m'a accusé[Root.Get_E] de lâcheté et d'incompétence ! [From.GetIlElleCap] prétend que je ne suis pas apte à servir de régent[Root.Get_E] [Root.Liege.Get_au_TitledFirstName] et m'a défié[Root.Get_E] en combat singulier pour le titre.;[From.GetTitledName] hat mich der Feigheit und Inkompetenz beschuldigt! [From.GetSheHeCap] behauptet, dass ich nicht dazu in der Lage sei als Regent von [Root.Liege.GetTitledFirstName] zu regieren und hat mich daher um den Titel zum Duell herausgefordert.;;¡[From.GetTitledName] me ha acusado de cobardía e incompetencia! Afirma que no soy dign[Root.GetOA] de ser regente de [Root.Liege.GetTitledFirstName] y me ha desafiado a un combate singular por el título.;;;;;;;;x
EVTDESC_HFP_10095_deadly_duel;[combatant_1.GetBestName] has challenged me to a duel, to the death. The courier did not let on what sparked this initiative, but I am told he is patiently awaiting my response. The only respectable thing would be to accept.;[combatant_1.Get_only_Le_Title][combatant_1.GetBestName] m'a défié[Root.Get_E] à un duel à mort. Le courrier ne disait pas ce qui a déclenché cette initiative, mais on m'a dit qu'[combatant_1.GetIlElle] attendait patiemment ma réponse. La seule chose respectable serait d'accepter.;[combatant_1.GetBestName] hat mich zu einem Duell bis zum Tod herausgefordert. Der Kurier konnte nicht sagen, was dies ausgelöst hatte, aber mir wurde gesagt, dass er geduldig auf meine Antwort warten würde. Das einzig richtige wäre es, zu akzeptieren.;;[combatant_1.GetBestName] me ha desafiado a un duelo a muerte. El mensajero no dice qué ha causado esta iniciativa, pero me dicen que espera la respuesta pacientemente. Lo único respetable es aceptar.;;;;;;;;;x
EVTDESC_HFP_10095_default;[combatant_1.GetBestName] has challenged you to a [combatant_1.GetDuelType]. The only respectable response would be to accept the challenge.;[combatant_1.Get_only_Le_Title][combatant_1.GetBestName] vous a défié dans un [combatant_1.GetDuelType]. La seule réponse respectable serait d'accepter.;[combatant_1.GetBestName] hat Euch zu einem [combatant_1.GetDuelType] herausgefordert. Die einzig respektable Antwort wäre, die Herausforderung anzunehmen.;;[combatant_1.GetBestName] te ha desafiado a un [combatant_1.GetDuelType]. La única respuesta honorable sería aceptar el desafío.;;;;;;;;;x
EVTDESC_HFP_10095_mock_duel;My [hero_character.GetSisterBrother] in [Root.Society.GetName], [hero_character.GetTitledName], informs me that [combatant_1.GetBestName] needs someone to partake in a [combatant_1.GetDuelType], in an attempt for the eager recruit to prove [combatant_1.GetHerselfHimself] to us. The only respectable response would be to agree to help out.;M[hero_character.GetOnA] [hero_character.GetSisterBrother] [Root.Get_du_Society], [hero_character.Get_du_TitledName], m'informe que [combatant_1.Get_only_du_Title][combatant_1.GetBestName] a besoin de quelqu'un pour participer à un [combatant_1.GetDuelType], afin que la recrue fasse ses preuves. La seule réponse respectable serait d'accepter.;M[hero_character.Geteineine] [hero_character.GetSisterBrother] in [Root.Society.GetName], [hero_character.GetTitledName], informierte mich, dass [combatant_1.GetBestName] jemanden braucht, der an einem [combatant_1.GetDuelType] teilnimmt, damit sich unser neuer eifriger Rekrut beweisen kann. Die einzig respektable Antwort wäre zuzustimmen.;;Mi [hero_character.GetSisterBrother] in [Root.Society.GetName], [hero_character.GetTitledName], me informa que [combatant_1.GetBestName] necesita a alguien que tome parte en un [combatant_1.GetDuelType], para que [combatant_1.GetElLa] ansios[combatant_1.GetOA] recluta nos muestre su valía. La única respuesta admisible es aceptar.;;;;;;;;;x
EVTDESC_HFP_10096;[From.GetBestName] has chosen to accept your challenge to personal combat. The duel will take place in the next few days.;[From.Get_only_Le_Title][From.GetBestName] a accepté votre défi. Le duel se déroulera dans les jours qui viennent.;[From.GetBestName] hat Eure Herausforderung zu einem persönlichen Kampf angenommen. Das Duell wird in den nächsten Jahren stattfinden.;;[From.GetBestName] has elegido aceptar tu desafío a un combate personal. El duelo tendrá lugar dentro de pocos días.;;;;;;;;;x
EVTDESC_HFP_10096_bloodline;[From.GetTitledName] has volunteered as my opponent. I am uncertain what [From.GetSheHe] thinks of my lineage, and judging from the whispers surrounding us as we shake hands, so is [From.GetSheHe]... "Best of luck to you both!" [hero_character.GetBestName] says, shooting [From.GetFirstName] a reassuring glance. I let go of [From.GetManWoman]'s grip, noticing the sweat of [From.GetHerHis] hand.;[From.Get_Le_TitledName] s'est porté[From.Get_E] volontaire pour être mon adversaire. Je ne sais pas ce qu'[From.GetIlElle] pense de ma lignée et à en juger par les murmures qui nous entourent tandis que nous nous serrons la main, [From.GetIlElle] est... « Bonne chance à vous deux ! », dit [hero_character.Get_only_le_Title][hero_character.GetBestName], en lançant à [From.GetFirstName] un regard rassurant. Lâchant la main de [From.GetLLa][From.GetManWoman], je remarque qu'elle est moite.;[From.GetTitledName] hat sich freiwillig als mein Gegner gemeldet. Ich bin unsicher, wie [From.GetSheHe] über meine Abstammung denkt und dem Geflüster nach zu urteilen, das uns umgibt während wir uns die Hand geben, scheint [From.GetSheHe] es auch zu sein... "Viel Glück euch beiden!", sagt [hero_character.GetBestName] und wirft [From.GetFirstName] einen beruhigenden Blick zu. Als ich aus dem Griff loslasse, bemerke ich den Schweiß [From.GetHerHis]er Hand.;;[From.GetTitledName] se ha ofrecido como oponente. No sé qué piensa de mi linaje y ante los murmullos que nos rodean al darnos la mano, [From.GetElElla] tampoco… "¡Que haya suerte!", dice [hero_character.GetBestName] mirando tranquilizadoramente a[From.GetFirstName]. Suelto su mano, notando cómo suda.;;;;;;;;x
EVTDESC_HFP_10096_mock_duel;[hero_character.GetBestName] and [From.Society.GetName] have chosen [From.GetTitledName] as my opponent. The [From.GetAgeAdjective] [From.GetManWoman] eyes me up and down when we are introduced. "Fresh meat, eh?" [From.GetSheHe] offers mockingly, before shoving an elbow into my side, making everyone laugh.;[hero_character.Get_only_Le_Title][hero_character.GetBestName] et [From.Get_le_Society] m'ont choisi [From.Get_le_TitledName] comme adversaire. Tandis qu'[From.GetIlElle] me fait face, [From.GetLLa][From.GetManWoman] me regarde de haut en bas. « De la viande fraîche, hein ? », dit-[From.GetIlElle] d'un ton moqueur, avant de me mettre un coup de coude dans les côtes et faire éclater de rire tout le monde.;[hero_character.GetBestName] und [From.Society.GetName] haben [From.GetTitledName] als meinen Gegner ausgewählt. [From.GetDerDie] [From.GetAgeAdjective] [From.GetManWoman] betrachtet mich von oben und unten als wir uns vorgestellt werden. "Frischfleisch, eh"?, spottet [From.GetSheHe], bevor [From.GetSheHe] den Ellbogen in meine Seite schiebt und alle zum Lachen bringt.;;[hero_character.GetBestName] y [From.Society.GetName] me han elegido a [From.GetTitledName] como oponente. Est[From.GetEA] [From.GetManWoman] [From.GetAgeAdjective] me repasa de arriba abajo al presentarnos. "Carne fresca, ¿eh?" dice burlonamente antes de darme un toque con el codo, haciendo reír a todos.;;;;;;;;;x
EVTDESC_HFP_10096_mock_duel_spouse;[hero_character.GetBestName] and [From.Society.GetName] have chosen [From.GetTitledName] as my opponent. "Is this a joke"? I ask, my [From.GetRootRelation] smiling innocently. "It is but a formality, my dear" [From.GetSheHe] shrugs. I let out a nervous laugh.;[hero_character.Get_only_Le_Title][hero_character.GetBestName] et [From.Get_le_Society] m'ont choisi [From.Get_le_TitledName] comme adversaire. « Est-ce une farce ? », demandé-je tandis que m[From.GetOnA] [From.GetRootRelation] sourit innocemment. « Ce n'est qu'une formalité, m[Root.GetOnA] ch[Root.GetErEre] », dit-[From.GetIlElle] en haussant les épaules. Je laisse échapper un rire nerveux.;[hero_character.GetBestName] und [From.Society.GetName] haben [From.GetTitledName] als meinen Gegner ausgewählt. "Ist das ein Scherz!?", frage ich. M[From.Geteineine] [From.GetRootRelation] lächelt nur unschuldig. "Es ist nur eine Formalität", sagt [From.GetSheHe] und zuckt mit den Schultern. Ich lache nervös auf.;;[hero_character.GetBestName] y [From.Society.GetName] han elegido a [From.GetTitledName] como mi oponente. Pregunto si es una broma y mi [From.GetRootRelation] sonríe inocentemente. "Es una mera formalidad", dice encogiendo los hombros. Yo río nervios[Root.GetOA].;;;;;;;;;x
EVTDESC_HFP_10097;The spineless [GetRootFromInsult], [From.GetTitledFirstName], has refused your challenge.;C[From.GetEEtte] [GetRootFromInsultNounAdj] a rejeté votre défi.;Diese(r) rückgratlose [From.GetTitledFirstName] hat Eure Herausforderung abgelehnt.;;Tal [GetRootFromInsult] sin agallas de [From.GetTitledFirstName] ha rechazado tu desafío.;;;;;;;;;x
EVTDESC_HFP_10098;"Not so fast", a voice whispers in my ear, as I'm preparing to turn in for the night. I turn around, but something stings my throat. A dagger? "We WILL duel, dear [Root.GetFirstName], do you understand? Nod if you understand." Panic pounding in my chest, I nod, carefully as to not hurt myself further. "Good", the [From.GetManWoman] says, and pulls away into the dark.;« Pas si vite », me murmure une voix à l'oreille, alors que je me prépare à rentrer pour la nuit. Je me retourne, mais quelque chose pique ma gorge. Un poignard ? « Nous allons nous affronter, [Root.GetFirstName]. Hochez la tête si vous comprenez. » La peur au ventre, je hoche la tête prudemment. « Bien », dit [From.GetLLa][From.GetManWoman], qui ensuite s'éloigne dans l'obscurité.;"Nicht so schnell", flüstert mir eine Stimme ins Ohr, gerade als ich mich für die Nacht vorbereitet habe. Etwas sticht an meinen Hals. Ein Dolch? "Wir WERDEN uns duellieren, versteht Ihr? Nickt, wenn ihr es tut". Panik breitet sich in meiner Brust aus und ich nicke vorsichtig, um mich nicht weiter zu verletzen. "Gut", sagt [From.Getderdie] [From.GetManWoman] und zieht sich in die Dunkelheit zurück.;;"No tan rápido", me susurra una voz al oído. Y cuando me disponía a huir en la noche, dándome la vuelta, algo me pincha la garganta. ¿Una daga? "Nos vamos a batir en duelo, mi apreciad[Root.GetOA] [Root.GetFirstName], ¿lo has entendido? Asiente si lo entiendes". Con el corazón desbocado de pánico asiento con cuidado para no hacerme daño. "Bien", dice [From.GetElElla] y desparece en la oscuridad..;;;;;;;;;x
EVTDESC_HFP_10099;While attempting to talk some sense into [combatant_2.GetTitledFirstName], in regards to [combatant_2.GetHerHim] declining my duel, I have decided to sneak into [combatant_2.GetHerHis] [combatant_2.GetCapitalHolding]. Fidgeting with the dagger in my sleeve, I have a good feeling about this, when suddenly I hear people shouting. "Who goes there?" they demand, and I am surrounded by guards.;Tout en essayant de raisonner [combatant_2.Get_le_TitledFirstName] en ce qui concerne son refus du duel, j'ai décidé de me faufiler dans ses appartements. Touchant le poignard dans ma manche, j'ai un bon pressentiment, quand soudain j'entends des gens qui crient. « Qui va là ? » demandent-ils, avant que je sois entouré[Root.Get_E] de gardes.;In dem Versuch, [combatant_2.GetTitledFirstName] etwas Einsicht zu bringen, in Bezug auf [combatant_2.GetHerHim]e Ablehnung meines Duells, entschied ich mich, mich in [combatant_2.GetHerHis] [combatant_2.GetCapitalHolding] zu schleichen. Mit dem Dolch im Ärmel und einem guten Gefühl höre ich plötzlich jemanden schreien "Wer geht dort!?", verlangt die Stimme und ich bin schnell von Wachen umgeben.;;Intentando que [combatant_2.GetTitledFirstName] entre en razón sobre lo de rechazar el duelo, decido colarme en su [combatant_2.GetCapitalHolding]. Jugaba con la daga de la manga teniendo buenos presentimientos al respecto, cuando de repente oigo gritar "¿Quién va?" y los guardias me rodean.;;;;;;;;;x
