norse_pagan_opinion;[norse_pagan.GetName] Opinion;Opinion [norse_pagan.GetName];[norse_pagan_reformed.GetName]e Meinung;;Parecer [norse_pagan_reformed.GetName];;;;;;;;;x
norse_pagan_reformed_opinion;Reformed [norse_pagan_reformed.GetName] Opinion;Opinion [norse_pagan_reformed.GetName] réformée;Reformierte [norse_pagan_reformed.GetName]e Meinung;;Parecer [norse_pagan_reformed.GetName] reformado;;;;;;;;;x
orthodox_opinion;[orthodox.GetName] Opinion;Opinion [orthodox.GetName];[orthodox.GetName]e Meinung;;Parecer [orthodox.GetName];;;;;;;;;x
pagan_group_opinion;[pagan_group.GetGroupName] Opinion;Opinion [pagan_group.GetGroupName];[pagan_group.GetGroupName]e Meinung;;Parecer [pagan_group.GetGroupName];;;;;;;;;x
qarmatian_opinion;[qarmatian.GetName] Opinion;Opinion [qarmatian.GetName];[qarmatian.GetName]e Meinung;;Parecer [qarmatian.GetName];;;;;x
shiite_opinion;[shiite.GetName] Opinion;Opinion [shiite.GetName];[shiite.GetName]e Meinung;;Opinión [shiite.GetName];;;;;x
slavic_pagan_opinion;[slavic_pagan.GetName] Opinion;Opinion [slavic_pagan.GetName];[slavic_pagan.GetName]e Meinung;;Parecer [slavic_pagan.GetName];;;;;;;;;x
slavic_pagan_reformed_opinion;Reformed [slavic_pagan_reformed.GetName] Opinion;Opinion [slavic_pagan_reformed.GetName] réformée;Reformierte [slavic_pagan_reformed.GetName]e Meinung;;Parecer [slavic_pagan_reformed.GetName] reformado;;;;;;;;;x
taoist_opinion;Taoist Opinion;Opinion taoïste;Meinung (Taoisten);;Opinión taoísta;;;;;;;;;x
tengri_pagan_opinion;[tengri_pagan.GetName] Opinion;Opinion [tengri_pagan.GetName];[tengri_pagan.GetName]e Meinung;;Parecer [tengri_pagan.GetName] reformado;;;;;;;;;x
tengri_pagan_reformed_opinion;Reformed [tengri_pagan_reformed.GetName] Opinion;Opinion [tengri_pagan_reformed.GetName] réformée;Reformierte [tengri_pagan_reformed.GetName]e Meinung;;Parecer [tengri_pagan_reformed.GetName] reformado;;;;;;;;;x
zoroastrian_group_opinion;[zoroastrian_group.GetName] Opinion;Opinion [zoroastrian_group.GetName];[zoroastrian_group.GetName]e Meinung;;Parecer [zoroastrian_group.GetName];;;;;;;;;x
zoroastrian_opinion;[zoroastrian_group.GetGroupName] Opinion;Opinion [zoroastrian_group.GetGroupName];[zoroastrian_group.GetGroupName]e Meinung;;Parecer [zoroastrian_group.GetGroupName];;;;;;;;;x
zun_pagan_opinion;Zunist Opinion;Opinion zuniste;Zunistische Meinung;;Opinión zunista;;;;;;;;;x
zun_pagan_reformed_opinion;Reformed Zunist Opinion;Opinion zuniste réformée;Reformierte zunistische Meinung;;Opinión zunista reformada;;;;;;;;;x

# Softcoded religion clergy opinion
christian_church_opinion;[christian.GetGroupName] Church Opinion;Opinion du clergé [christian.GetGroupName];[christian.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [christian.GetGroupName];;;;;;;;;x
indian_group_church_opinion;[indian_group.GetGroupName] Church Opinion;Opinion du clergé [indian_group.GetGroupName];[indian_group.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [indian_group.GetGroupName];;;;;;;;;x
jewish_group_church_opinion;[jewish_group.GetGroupName] Church Opinion;Opinion du clergé [jewish_group.GetGroupName];[jewish_group.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [jewish_group.GetGroupName];;;;;;;;;x
muslim_church_opinion;[muslim.GetGroupName] Church Opinion;Opinion du clergé [muslim.GetGroupName];[muslim.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [muslim.GetGroupName];;;;;;;;;x
pagan_group_church_opinion;[pagan_group.GetGroupName] Church Opinion;Opinion du clergé [pagan_group.GetGroupName];[pagan_group.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [pagan_group.GetGroupName];;;;;;;;;x
zoroastrian_group_church_opinion;[zoroastrian_group.GetGroupName] Church Opinion;Opinion du clergé [zoroastrian_group.GetGroupName];[zoroastrian_group.GetGroupName]e Kirchenmeinung;;Parecer de la iglesia [zoroastrian_group.GetGroupName];;;;;;;;;x

# Softcoded culture (group) modifiers
afghan_opinion;[afghan.GetName] Opinion;Opinion [afghan.GetName];[afghan.GetName]e Meinung;;Parecer [afghan.GetName];;;;;;;;;x
altaic_opinion;[altaic.GetGroupName] Opinion;Opinion [altaic.GetGroupName];[altaic.GetGroupName]e Meinung;;Parecer [altaic.GetGroupName];;;;;;;;;x
andalusian_arabic_opinion;[andalusian_arabic.GetName] Opinion;Opinion [andalusian_arabic.GetName];[andalusian_arabic.GetName]e Meinung;;Parecer [andalusian_arabic.GetName];;;;;x
armenian_opinion;[armenian.GetName] Opinion;Opinion [armenian.GetName];[armenian.GetName]e Meinung;;Parecer [armenian.GetName];;;;;;;;;x
basque_opinion;[basque.GetName] Opinion;Opinion [basque.GetName];[basque.GetName]e Meinung;;Opinión [basque.GetName];;;;;x
bedouin_arabic_opinion;[bedouin_arabic.GetName] Opinion;Opinion [bedouin_arabic.GetName];[bedouin_arabic.GetName]e Meinung;;Opinión [bedouin_arabic.GetName];;;;;x
bodpa_opinion;[bodpa.GetName] Opinion;Opinion [bodpa.GetName];[bodpa.GetName]e Meinung;;Parecer [bodpa.GetName];;;;;;;;;x
bohemian_opinion;[bohemian.GetName] Opinion;Opinion [bohemian.GetName];[bohemian.GetName]e Meinung;;Opinión [bohemian.GetName];;;;;x
bolghar_opinion;[bolghar.GetName] Opinion;Opinion [bolghar.GetName];[bolghar.GetName]e Meinung;;Parecer [bolghar.GetName];;;;;;;;;x
bulgarian_opinion;[bulgarian.GetName] Opinion;Opinion [bulgarian.GetName];[bulgarian.GetName]e Meinung;;Parecer [bulgarian.GetName];;;;;;;;;x
byzantine_opinion;[byzantine.GetGroupName] Opinion;Opinion [byzantine.GetGroupName];[byzantine.GetGroupName]e Meinung;;Opinión [byzantine.GetGroupName];;;;;x
castilian_opinion;[castilian.GetName] Opinion;Opinion [castilian.GetName];[castilian.GetName]e Meinung;;Opinión [castilian.GetName];;;;;x
catalan_opinion;[catalan.GetName] Opinion;Opinion [catalan.GetName];[catalan.GetName]e Meinung;;Opinión [catalan.GetName];;;;;x
celtic_opinion;[celtic.GetGroupName] Opinion;Opinion [celtic.GetGroupName];[celtic.GetGroupName]e Meinung;;Opinión [celtic.GetGroupName];;;;;x
central_germanic_opinion;[central_germanic.GetGroupName] Opinion;Opinion [central_germanic.GetGroupName];[central_germanic.GetGroupName]e Meinung;;Opinión [central_germanic.GetGroupName];;;;;x
croatian_opinion;[croatian.GetName] Opinion;Opinion [croatian.GetName];[croatian.GetName]e Meinung;;Parecer [croatian.GetName];;;;;;;;;x
dravidian_group_opinion;[dravidian_group.GetGroupName] Opinion;Opinion [dravidian_group.GetGroupName];[dravidian_group.GetGroupName]e Meinung;;Parecer [dravidian_group.GetGroupName];;;;;;;;;x
east_african_opinion;[east_african.GetGroupName] Opinion;Opinion [east_african.GetGroupName];[east_african.GetGroupName]e Meinung;;Parecer [east_african.GetGroupName];;;;;;;;;x
east_slavic_opinion;[east_slavic.GetGroupName] Opinion;Opinion [east_slavic.GetGroupName];[east_slavic.GetGroupName]e Meinung;;Parecer [east_slavic.GetGroupName];;;;;;;;;x
egyptian_arabic_opinion;[egyptian_arabic.GetName] Opinion;Opinion [egyptian_arabic.GetName];[egyptian_arabic.GetName]e Meinung;;Opinión [egyptian_arabic.GetName];;;;;x
english_opinion;[english.GetName] Opinion;Opinion [english.GetName];[english.GetName]e Meinung;;Parecer [english.GetName];;;;;;;;;x
french_opinion;[french.GetName] Opinion;Opinion [french.GetName];[french.GetName]e Meinung;;Parecer [french.GetName];;;;;;;;;x
georgian_opinion;[georgian.GetName] Opinion;Opinion [georgian.GetName];[georgian.GetName]e Meinung;;Parecer [georgian.GetName];;;;;;;;;x
german_opinion;[german.GetName] Opinion;Opinion [german.GetName];[german.GetName]e Meinung;;Parecer [german.GetName];;;;;;;;;x
greek_opinion;[greek.GetName] Opinion;Opinion [greek.GetName];[greek.GetName]e Meinung;;Parecer [greek.GetName];;;;;;;;;x
hausa_opinion;[hausa.GetName] Opinion;Opinion [hausa.GetName];[hausa.GetName]e Meinung;;Opinión [hausa.GetName];;;;;x
horse_opinion;Horse Opinion;Opinion chevaline;Meinung (Pferde);;Opinión de caballo;;;;;;;;;x
hungarian_opinion;[hungarian.GetName] Opinion;Opinion [hungarian.GetName];[hungarian.GetName]e Meinung;;Parecer [hungarian.GetName];;;;;;;;;x
iberian_opinion;[iberian.GetGroupName] Opinion;Opinion [iberian.GetGroupName];[iberian.GetName]e Meinung;;Parecer [iberian.GetName];;;;;;;;;x
indo_aryan_group_opinion;[indo_aryan_group.GetGroupName] Opinion;Opinion [indo_aryan_group.GetGroupName];[indo_aryan_group.GetGroupName]e Meinung;;Parecer [indo_aryan_group.GetGroupName];;;;;;;;;x
iranian_opinion;[iranian.GetGroupName] Opinion;Opinion [iranian.GetGroupName];[iranian.GetGroupName]e Meinung;;Parecer [iranian.GetGroupName];;;;;;;;;x
irish_opinion;[irish.GetName] Opinion;Opinion [irish.GetName];[irish.GetName]e Meinung;;Parecer [irish.GetName];;;;;;;;;x
italian_opinion;Italian Opinion;Opinion italienne;Italienische Meinung;;Opinión italiana;;;;;;;;;x
khazar_opinion;[khazar.GetName] Opinion;Opinion [khazar.GetName];[khazar.GetName]e Meinung;;Parecer [khazar.GetName];;;;;;;;;x
latin_opinion;[latin.GetGroupName] Opinion;Opinion [latin.GetGroupName];[latin.GetGroupName]e Meinung;;Opinión [latin.GetGroupName];;;;;x
maghreb_arabic_opinion;[maghreb_arabic.GetName] Opinion;Opinion [maghreb_arabic.GetName];[maghreb_arabic.GetName]e Meinung;;Opinión [maghreb_arabic.GetName];;;;;x
mande_opinion;[mande.GetName] Opinion;Opinion [mande.GetName];[mande.GetName]e Meinung;;Opinión [mande.GetName];;;;;x
mongol_opinion;[mongol.GetName] Opinion;Opinion [mongol.GetName];[mongol.GetName]e Meinung;;Parecer [mongol.GetName];;;;;;;;;x
norman_opinion;[norman.GetName] Opinion;Opinion [norman.GetName];[norman.GetName]e Meinung;;Parecer [norman.GetName];;;;;;;;;x
norse_opinion;[norse.GetName] Opinion;Opinion [norse.GetName];[norse.GetName]e Meinung;;Parecer [norse.GetName];;;;;;;;;x
norwegian_opinion;[norwegian.GetName] Opinion;Opinion [norwegian.GetName];[norwegian.GetName]e Meinung;;Parecer [norwegian.GetName];;;;;;;;;x
occitan_opinion;[occitan.GetName] Opinion;Opinion [occitan.GetName];[occitan.GetName]e Meinung;;Opinión [occitan.GetName];;;;;x
frankish_opinion;[frankish.GetName] Opinion;Opinion [frankish.GetName];[frankish.GetName]e Meinung;;Opinión [frankish.GetName];;;;;x
persian_opinion;[persian.GetName] Opinion;Opinion [persian.GetName];[persian.GetName]e Meinung;;Parecer [persian.GetName];;;;;;;;;x
polish_opinion;[polish.GetName] Opinion;Opinion [polish.GetName];[polish.GetName]e Meinung;;Parecer [polish.GetName];;;;;;;;;x
portuguese_opinion;[portuguese.GetName] Opinion;Opinion [portuguese.GetName];[portuguese.GetName]e Meinung;;Opinión [portuguese.GetName];;;;;x
roman_opinion;[roman.GetName] Opinion;Opinion [roman.GetName];[roman.GetName]e Meinung;;Parecer [roman.GetName];;;;;;;;;x
russian_opinion;[russian.GetName] Opinion;Opinion [russian.GetName];[russian.GetName]e Meinung;;Parecer [russian.GetName];;;;;;;;;x
anglo-saxon_opinion;[anglo-saxon.GetName] Opinion;Opinion [anglo-saxon.GetName];[anglo-saxon.GetName]e Meinung;;Parecer [anglo-saxon.GetName];;;;;;;;;x
scottish_opinion;[scottish.GetName] Opinion;Opinion [scottish.GetName];[scottish.GetName]e Meinung;;Parecer [scottish.GetName];;;;;;;;;x
south_slavic_opinion;[south_slavic.GetGroupName] Opinion;Opinion [south_slavic.GetGroupName];[south_slavic.GetGroupName]e Meinung;;Parecer [south_slavic.GetGroupName];;;;;;;;;x
tibetan_group_opinion;[tibetan_group.GetGroupName] Opinion;Opinion [tibetan_group.GetGroupName];[tibetan_group.GetGroupName]e Meinung;;Parecer [tibetan_group.GetGroupName];;;;;;;;;x
turkish_opinion;[turkish.GetName] Opinion;Opinion [turkish.GetName];[turkish.GetName]e Meinung;;Parecer [turkish.GetName];;;;;;;;;x
welsh_opinion;[welsh.GetName] Opinion;Opinion [welsh.GetName];[welsh.GetName]e Meinung;;Parecer [welsh.GetName];;;;;;;;;x
west_germanic_opinion;[west_germanic.GetGroupName] Opinion;Opinion [west_germanic.GetGroupName];[west_germanic.GetGroupName]e Meinung;;Opinión [west_germanic.GetGroupName];;;;;x
west_slavic_opinion;[west_slavic.GetGroupName] Opinion;Opinion [west_slavic.GetGroupName];[west_slavic.GetGroupName]e Meinung;;Parecer [west_slavic.GetGroupName];;;;;;;;;x

# Traits
ambitious_opinion;Ambitious Opinion;Opinion sur 'Forte ambition';Ambitioniert Meinung;;Opinión de ambicioso;;;;;;;;;x
ambitious_opinion_EXPLANATION; (effect on Ambitious);(effet sur 'Forte ambition'); (Auswirkung auf Ambitioniert);; (efecto sobre ambicioso);;;;;;;;;x
attractive_opinion;Attractive Opinion;Opinion sur 'Beauté';Attraktiv Meinung;;Opinión de atractivo;;;;;;;;;x
attractive_opinion_EXPLANATION; (effect on Attractive);(effet sur 'Beauté'); (Auswirkung auf Attraktiv);; (efecto sobre atractivo);;;;;;;;;x
bastard_opinion;Bastard Opinion;Opinion sur 'Bâtard';Bastard Meinung;;Opinión de bastardo;;;;;;;;;x
bastard_opinion_EXPLANATION; (effect on Bastard);(effet sur 'Bâtard'); (Auswirkung auf Bastard);; (efecto sobre bastardo);;;;;;;;;x
bloodthirsty_gods_1_opinion;Haemophiliac Opinion;Opinion sur 'Aime le sang';Hämophile Meinung;;Opinión hemofílica;;;;;;;;x
bloodthirsty_gods_1_opinion_EXPLANATION; (effect on Haemophiliac); (effet sur 'Aime le sang'); (Auswirkung auf Hämophile);; (efecto sobre hemofílico);;;;;;;;x
bloodthirsty_gods_2_opinion;Haemophant Opinion;Opinion sur 'Adore le sang';Hämophante Meinung;;Opinión hemofante;;;;;;;;x
bloodthirsty_gods_2_opinion_EXPLANATION; (effect on Haemophant); (effet sur 'Adore le sang'); (Auswirkung auf Hämophante);; (efecto sobre hemofante);;;;;;;;x
bloodthirsty_gods_3_opinion;Haemoarch Opinion;Opinion sur 'Ne vit que pour le sang';Hämonarche Meinung;;Opinión hemoarca;;;;;;;;x
bloodthirsty_gods_3_opinion_EXPLANATION; (effect on Haemoarch); (effet sur 'Ne vit que pour le sang'); (Auswirkung auf Hämonarche);; (efecto sobre hemoarca);;;;;;;;x
brave_opinion;Brave Opinion;Opinion sur 'Bravoure';Tapfer Meinung;;Opinión de valiente ;;;;;;;;;x
brave_opinion_EXPLANATION; (effect on Brave);(effet sur 'Bravoure'); (Auswirkung auf Tapfer);; (efecto sobre valiente);;;;;;;;;x
charitable_opinion;Charitable Opinion;Opinion sur 'Charité';Wohltätig Meinung;;Opinión caritativa;;;;;;;;;x
clubfooted_opinion;Clubfooted Opinion;Opinion sur 'Pied bot';Klumpfüßig Meinung;;Opinión de pie zambo ;;;;;;;;;x
clubfooted_opinion_EXPLANATION; (effect on Clubfooted);(effet sur 'Pied bot'); (Auswirkung auf Klumpfüßig);; (efecto sobre pie zambo);;;;;;;;;x
cruel_opinion;Cruel Opinion;Opinion sur 'Cruauté';Grausam Meinung;;Opinión cruel;;;;;;;;;x
deceitful_opinion;Deceitful Opinion;Opinion sur 'Fourberie';Hinterlistig Meinung;;Opinión engañosa;;;;;;;;;x
diligent_opinion;Diligent Opinion;Opinion sur 'Diligence';Meinung von Fleißig;;Opinión diligente;;;;;;;;;x
drunkard_opinion;Drunkard Opinion;Opinion sur 'Ivrognerie';Meinung von Trunkenbold;;Opinión de borracho;;;;;;;;x
duelist_opinion;Duelist Opinion;Opinion sur 'Duelliste';Duellant Meinung;;Opinión duelista;;;;;;;;;x
duelist_opinion_EXPLANATION; (effect on Duelist); (effet sur 'Duelliste'); (Auswirkung auf Duellanten);; (efecto sobre duelista);;;;;;;;;x
falconer_opinion;Falconer Opinion;Opinion sur 'Fauconnier';Falkner Meinung;;Opinión de halconero;;;;;;;;;x
gardener_opinion;Gardener Opinion;Opinion sur 'Jardinier';Meinung von Gärtner;;Opinión jardinero;;;;;;;;;x
greedy_opinion;Greedy Opinion;Opinion sur 'Gourmandise';Gierig Meinung;;Opinión codicioso;;;;;;;;;x
humble_opinion;Humble Opinion;Opinion sur 'Humilité';Bescheiden Meinung;;Opinión humilde;;;;;;;;;x
humble_opinion_EXPLANATION; (effect on Humble); (effet sur 'Humilité'); (Auswirkung auf bescheiden);;(efecto sobre humilde);;;;;;;;;x
hunter_opinion;Hunter Opinion;Opinion sur 'Chasseur';Jäger Meinung;;Opinión de cazador ;;;;;;;;;x
hunter_opinion_EXPLANATION; (effect on Hunter);(effet sur 'Chasseur'); (Auswirkung auf Jäger);; (efecto sobre cazador);;;;;;;;;x
just_opinion;Just Opinion;Opinion sur 'Sens de la justice';Gerecht Meinung;;Opinión justo;;;;;;;;;x
kind_opinion;Kind Opinion;Opinion sur 'Gentillesse';Gütig-Meinung;;Buena opinión;;;;;;;;;x
legit_bastard_opinion;Legitimized Bastard Opinion;Opinion sur 'Bâtard légitimé';Legitimisierter Bastard Meinung;;Opinión de bastardo reconocido.;;;;;;;;;x
legit_bastard_opinion_EXPLANATION; (effect on Legitimized Bastard);(effet sur 'Bâtard légitimé'); (Auswirkung auf legitimisierter Bastard);; (efecto sobre bastardo reconocido);;;;;;;;;x
lustful_opinion;Lustful character opinion;Opinion de la part des personnages avec le trait 'Luxure';Charaktermeinung (lüstern);;Opinión personaje lujurioso;;;;;;;;;x
lustful_opinion_EXPLANATION; (effect on Lustful); (effet sur 'Luxure'); (Auswirkung auf lüstern);; (efecto sobre lujurioso);;;;;;;;;x
patient_opinion;Patient Opinion;Opinion sur 'Patience';Geduldig Meinung;;Opinión paciente;;;;;;;;;x
patient_opinion_EXPLANATION; (effect on Patient); (effet sur 'Patience'); (Auswirkung auf geduldig);;(efecto sobre paciente);;;;;;;;;x
pirate_opinion;Pirate Opinion;Opinion sur 'Pirate';Piraten Meinung;;Opinión pirata;;;;;;;;x
pirate_opinion_EXPLANATION; (effect on Pirate); (effet sur 'Pirate'); (Auswirkung auf Piraten);;(efecto sobre piratas);;;;;;;;x
poet_opinion;Poet Opinion;Opinion sur 'Poète';Dichter Meinung;;Opinión de poeta;;;;;;;;;x
proud_opinion;Proud Opinion;Opinion sur 'Fierté';Stolz Meinung;;Opinión orgullosa;;;;;;;;;x
proud_opinion_EXPLANATION; (effect on Proud); (effet sur 'Fierté'); (Auswirkung auf stolz);;(efecto sobre orgulloso);;;;;;;;;x
ravager_opinion;Ravager Opinion;Opinion sur 'Ravageur';Verwüster Meinung;;Opinión de expoliador;;;;;;;;;x
ravager_opinion_EXPLANATION; (effect on Ravager);(effet sur 'Ravageur'); (Auaswirkung auf Verwüster);; (efecto sobre expoliador);;;;;;;;;x
scholar_opinion;Scholar Opinion;Opinion sur 'Érudit';Meinung von Gelehrter;;Opinión erudita;;;;;;;;;x
sea_queen_opinion;Sea Queen Opinion;Opinion sur 'Reine des mers';Seekönigin Meinung;;Opinión de Reina del mar;;;;;;;;;x
sea_queen_opinion_EXPLANATION; (effect on Sea Queen);(effet sur 'Reine des mers'); (Auswirkung auf Seekönigin);; (efecto sobre Reina del mar);;;;;;;;;x
sea_king_opinion;Sea King Opinion;Opinion sur 'Roi des mers';Seekönig Meinung;;Opinión de Rey del mar;;;;;;;;;x
sea_king_opinion_EXPLANATION; (effect on Sea King);(effet sur 'Roi des mers'); (Auswirkung auf Seekönig);; (efecto sobre Rey del Mar);;;;;;;;;x
strategist_opinion;Strategist Opinion;Opinion sur 'Stratège';Stratege Meinung;;Opinión de estratega;;;;;;;;;x
strategist_opinion_EXPLANATION; (effect on Strategist);(effet sur 'Stratège'); (Auswirkung auf Stratege);; (efecto sobre estratega);;;;;;;;;x
viking_opinion;Viking Opinion;Opinion sur 'Viking';Wikinger Meinung;;Opinión de vikingo;;;;;;;;;x
viking_opinion_EXPLANATION; (effect on Viking);(effet sur 'Viking'); (Auswirkung auf Wikinger);; (efecto sobre vikingo);;;;;;;;;x
wroth_opinion;Wroth Opinion;Opinion sur 'Colère';Zornig-Meinung;;Opinión colérica;;;;;;;;;x
zealous_opinion;Zealous Opinion;Opinion sur 'Zèle';Meinung über religiöser Eiferer;;Opinión fanática;;;;;;;;;x
zealous_opinion_EXPLANATION; (effect on Zealous); (effet sur 'Zèle'); (Auswirkung auf religiöser Eiferer);;(efecto sobre fanático);;;;;;;;;x

# Bloodlines
saintly_benedictine_bloodline;Benedictine Diligence\nA small chance of getting the aid of the Benedictines;Diligence bénédictine\nUne petite chance d'obtenir l'aide des Bénédictins;Benediktinischer Eifer\nHat eine geringe Chance, die Unterstützung der Benediktiner zu erhalten;;Diligencia benedictina\nUna ligera oportunidad de conseguir la ayuda de los benedictinos.;;;;;x
saintly_bishops_bloodline;Princes and Bishops\nAn easier time handling all kinds of bishops;Princes et évêques\nPlus de facilité pour gérer toutes sortes d'évêques;Fürsten und Bischöfe\nHat es leichter, mit allen Arten von Bischöfen umzugehen;;Príncipes y obispos\nEs más fácil tratar con toda clase de obispos;;;;;x
saintly_crusader_bloodline;Crusader Family\nAn easier time gaining participation bonuses in Crusades;Famille de croisé\nPlus de facilité pour obtenir un bonus de participation dans les croisades;Kreuzritterfamilie\nHat es in Kreuzzügen leichter, Teilnahme-Boni zu erhalten;;Familia cruzada\nEs más fácil ganar bonificaciones de participación en cruzadas;;;;;x
saintly_cultural_bloodline;§GConvert Counties§! to your §GCulture§! faster;§GConvertir les comtés§! à votre §Gculture§! plus vite (si la même §Yculture§! que le §Yfondateur§!);§GKonvertiert Grafschaften§! schneller zu Eurer §GKultur§! (bei gleicher §YKultur§! wie der §YGründer§!);;§GConvierte condados§! a tu §Greligión§! más rápido (con la misma §Ycultura§! que el §Yfundador§!);;;;;x
saintly_defender_bloodline;§GZealots§! periodically join wars against Heathens;Des §Gfanatiques§! rejoignent périodiquement les guerres contre les païens;§GZeloten§! treten regelmäßig Kriegen gegen Heiden bei (bei gleicher §YReligion§! wie der §YGründer§!);;§GFanático§! se une periódicamente guerras contra infieles (con la misma §Yreligión§! que el §Yfundador§!);;;;;x
saintly_hermetic_bloodline;Papal Alchemists\nThe Pope approves of your hermetic work;Alchimistes papaux\nLe pape approuve votre travail hermétique;Päpstliche Alchemisten\nDer Papst billigt Eure alchemistischen Tätigkeiten;;Alquimista papal\nEl papa aprueba tu trabajo hermético;;;;;x
saintly_inquisitional_bloodline;§GConvert Counties§! to your §GReligion§! faster;§GConvertir les comtés§! à votre §Greligion§! plus vite;§GKonvertiert Grafschaften§! schneller zu Eurer §GReligion§! (bei gleicher §YReligion§! wie der §YGründer§!);;§GConvierte condados§! a tu §Greligión§! más rápido (con la misma §Yreligión§! que el §Yfundador§!);;;;;x
saintly_jewish_bloodline;Friendly relations with the Jews;Relations amicales avec les juifs;Freundliche Beziehungen zu den Juden;;Relaciones amistosas con los judíos;;;;;x
saintly_monastic_bloodline;Gain more §GDevotion§! in §GMonastic Societies§!;Obtient plus de §GDévotion§! dans les §Gsociétés monastiques§! ;Erhält mehr §GHingabe§! in §GMönchs-Gesellschaften§! (bei gleicher §YReligionsgruppe§! wie der §YGründer§!);;Gana más §Gdevoción§! en §Gsociedades monásticas§! (con el mismo §Ygrupo religioso§! que el §Yfundador§!);;;;;x
