#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MATCHMAKING_SERVER_TAGS;Tags;Tags;Tags;;Etiquetas;;;;;;;;;x
MATCHMAKING_SERVER_VERSION;Version;Version;Version;;Versión;;;;;;;;;x
MATCHMAKING_SERVERS;Servers;Serveurs;Server;;Servidores;;;;;;;;;x
MATCHMAKING_SERVERS_DOSEARCH;Search;Recherche;Suche;;Buscar;;;;;;;;;x
MATCHMAKING_SERVERS_NOSERVERS;No servers found!;Aucun résultat !;Keine Server gefunden!;;¡Servidores no encontrados!;;;;;;;;;x
MATCHMAKING_SERVERS_SEARCHING;Searching for servers...;Recherche de serveurs...;Suche nach Servern;;Buscando servidores…;;;;;;;;;x
MATCHMAKING_TITLE;Matchmaking;Multijoueurs;Vermittlung;;Emparejamiento;;;;;;;;;x
MESSAGE_BUTTON_SEARCH;Search;Recherche;Suchen;;Buscar;;;;;;;;;x
MONTHLY_PIETY_HONOR;Monthly Honor Increase;Gain mensuel d'honneur;Monatlicher Ehre-Anstieg;;Ganancia mensual de Honor.;;;;;;;;;x
MONTHLY_PIETY_KARMA;Monthly Karma Increase;Gain mensuel de karma;Monatlicher Karma-Anstieg;;Ganancia mensual de Karma.;;;;;;;;;x
MONTHLY_PIETY_PURITY;Monthly Purity Increase;Gain mensuel de pureté;Monatlicher Reinheit-Anstieg;;Ganancia mensual de Pureza.;;;;;;;;;x
NUM_DYN_MEMBERS_GREATER_THAN;More Dynasty members than ;Davantage de membres dynastiques que ;Mehr Dynastiemitglieder als;;Más miembros de dinastía que;;;;;;;;;x
NUM_DYN_MEMBERS_LESS_THAN;Fewer Dynasty members than ;Moins de membres dynastiques que ;Weniger Dynastiemitglieder als;;Menos miembros de dinastía que;;;;;;;;;x
OVER_MAX_DEMENSE;Over Max Demesne;Territoire maximal dépassé;Zu große Domäne;;Exc. Máx. Heredad;;;;;;;;x
PIECE;Piece;Paix;Frieden;;Paz;;;;;;;;;x
PIETY_EFFECT;$DIRECTION$ $VALUE$ $PIETYNAME$.\n;$DIRECTION$ $VALUE$ $PIETYNAME$.\n;$DIRECTION$ $VALUE$ $PIETYNAME$.\n;;$DIRECTION$ $VALUE$ $PIETYNAME$.\n;;;;;;;;;x
REBEL_TITLE;[Recipient.PrimaryTitle.GetAdjective] Revolt;Révolte [Recipient.PrimaryTitle.GetAdjective];[Recipient.PrimaryTitle.GetAdjective]e Revolte;;Revuelta [Recipient.PrimaryTitle.GetAdjective];;;;;;;;;x
SEND;Send;Envoyer;Senden;;Enviar;;;;;;;;;x
SM_COMPRESSAUTOSAVES;Compress Autosaves;Auto-compress. sauvegardes;Autosave komprimieren;;Comprimir Autoguardados;;;;;;;;xSTRAIGHTEN_UP;Straighten Up;;;;;;;;;;;;x
SM_WINDOWMODE;Window Mode;Mode fenêtré;Fenstermodus;;Modo Ventana;;;;;;;;;x
SPECIAL_TROOPS;Special Units;Unités spéciales;Spezialeinheiten;;Unidades Especiales;;;;;;;;x
STAT_PIETY_DESC_HONOR;Honor is respected by the clergy and especially the head of your Religion. It can be spent to petition the head of your Religion. Like Prestige, it is added to your score on the death of a ruler.;L'honneur est respecté par le clergé, en particulier par le chef de votre religion. Il peut être dépensé pour formuler une requête au chef de votre religion. Comme le prestige, il s'ajoute à votre score lorsqu'un souverain meurt.;Ehre wird vom Klerus respektiert, insbesondere vom Führer der Religion. Ehre kann benutzt werden, um Forderungen an den Religionsführer zu stellen. Ähnlich wie Prestige wird Ehre beim Tod Eures Herrschers zur Punktzahl gerechnet.;;El honor es respetado por el clero y especialmente la cabeza de tu Religión. Se puede gastar para hacer peticiones a la cabeza de tu Religión. Como el prestigio, se añade a tu puntuación al morir el gobernante.;;;;;;;;;x
STAT_PIETY_DESC_KARMA;Karma is respected by the clergy and monastics of your religion. Like Prestige, it is added to your score on the death of a ruler.;Le karma est respecté par le clergé et les moines de votre religion. Comme le prestige, il s'ajoute à votre score lorsqu'un souverain meurt.;Karma wird vom Klerus und Mönchen Eurer Religion respektiert. Ähnlich wie Prestige wird Karma beim Tod Eures Herrschers zur Punktzahl gerechnet.;;El Karma es respetado por el clero y los monjes de tu religión. Como el prestigio, se añade a tu puntuación al morir el gobernante.;;;;;;;;;x
STAT_PIETY_DESC_PURITY;Purity is respected by the clergy and monks of the Jain religion, and also affects the loyalty of your Jain vassals. Like Prestige, it is added to your score on the death of a ruler.;La pureté est respectée par le clergé et les moines de la religion jaïnite. La pureté affecte également la loyauté de vos vassaux jaïns. Comme le prestige, il s'ajoute à votre score lorsqu'un souverain meurt.;Reinheit wird vom Klerus und von den Mönchen der jainistischen Religion respektiert und beeinflusst die Loyalität Eurer jainistischen Vasallen. Ähnlich Prestige wird Reinheit beim Tod Eures Herrschers zur Punktzahl gerechnet.;;La pureza es respetada por el clero y los monjes Jaina, y también afecta a la lealtad de tus vasallos Jaina. Como el prestigio, se añade a tu puntuación al morir el gobernante.;;;;;;;;;x
STAT_PIETY_HONOR;Honor;Honneur;Ehre;;Honor;;;;;;;;;x
STAT_PIETY_KARMA;Karma;Karma;Karma;;Karma;;;;;;;;;x
STAT_PIETY_PURITY;Purity;Pureté;Reinheit;;Pureza;;;;;;;;;x
STRAIGHTEN_UP;Straighten Up;Redresser;Sich bessern;;Enderezar;;;;;;;;x
TITLE_CANNOT_USURP_PRIMARY_OFF_OTHER_REL;§RCannot Usurp the sole primary title off a ruler of another religion who still holds land within it.§!;§RImpossible d'usurper le titre principal et unique d'un souverain d'une autre religion qui y détient encore des terres.§!;§RDie Übernahme des Haupttitels eines Herrschers einer anderen Religion, welcher Land besitzt, ist nicht möglich.§!;;§RNo puedes usurpar el único título primario de un gobernante de otra religión que mantiene tierras en él.§!;;;;;;;;;x
TITLE_HAS_NO_HOLDER;Cannot Revoke as this Title has no Holder.;Impossible de révoquer ce titre, il n'est porté par personne.;Aberkennung ist nicht möglich, da der Titel keinen Besitzer hat.;;No puedes revocar el título al no tener titular;;;;;;;;;x
UNSUPPORTED_VERSION_2_1;§RPre 2.1§!;§RPre 2.1§!;§RPre 2.1§!;;§RPre 2.1§!;;;;;;;;x
WINDOWED;Windowed;Fenêtré;Im Fenster;;Ventana;;;;;;;;;x
WRONG_OCEAN;Can be Reached by Sea;Accès par la mer;Kann vom Meer aus erreicht werden;;Puede llegarse por mar;;;;;;;;;x
