# To keep The Validator from complaining about missing strings

# CBs

crusader_state_ai_cd;dummy;;;;;;;;;;;;;x
shepherds_crusade_cooldown;dummy;;;;;;;;;;;;;x
crusade_event_questioning_the_faith_cooldown;dummy;;;;;;;;;;;;;x
crusade_event_reminiscing_about_home_cooldown;dummy;;;;;;;;;;;;;x
not_pledged_to_crusade;dummy;;;;;;;;;;;;;x
recently_unpledged_to_crusade_cooldown;dummy;;;;;;;;;;;;;x
recently_pledged_to_crusade_cooldown;dummy;;;;;;;;;;;;;x
donate_to_holy_order_cooldown;dummy;;;;;;;;;;;;;x
asked_repentance_from_sins_cooldown;dummy;;;;;;;;;;;;;x
held_great_tribal_festival_cooldown;dummy;;;;;;;;;;;;;x
bloodthirsty_mass_sacrifice_cooldown;dummy;;;;;;;;;;;;;x
bloodthirsty_games_cooldown;dummy;;;;;;;;;;;;;x
bloodthirsty_gods_exp_cooldown;dummy;;;;;;;;;;;;;x
recent_pirate_infiltration_cooldown;dummy;;;;;;;;;;;;;x
lodge_war_sacrifice_cooldown;dummy;;;;;;;;;;;;;x
tengri_warpaint_2;dummy;;;;;;;;;;;;;x
tengri_warpaint_1;dummy;;;;;;;;;;;;;x
zun_warpaint_2;dummy;;;;;;;;;;;;;x
zun_warpaint_1;dummy;;;;;;;;;;;;;x
finnish_warpaint_2;dummy;;;;;;;;;;;;;x
finnish_warpaint_1;dummy;;;;;;;;;;;;;x
aztec_warpaint_2;dummy;;;;;;;;;;;;;x
aztec_warpaint_1;dummy;;;;;;;;;;;;;x
blood_splatter_3;dummy;;;;;;;;;;;;;x
blood_splatter_2;dummy;;;;;;;;;;;;;x
blood_splatter_1;dummy;;;;;;;;;;;;;x
lodge_slavic_stand_together_cooldown;dummy;;;;;;;;;;;;;x
lodge_summon_warriors_cooldown;dummy;;;;;;;;;;;;;x
picked_pagan_branch_cooldown;dummy;;;;;;;;;;;;;x
sway_visit_cooldown;dummy;;;;;;;;;;;;;x
accomplished_duelist;dummy;;;;;;;;;;;;;x
pregnancy_gossip_cooldown;dummy;;;;;;;;;;;;;x
sell_land_cd;dummy;;;;;;;;;;;;;x
employ_a_smith_cd;dummy;;;;;;;;;;;;;x
adventurer_negotiate_cd;dummy;;;;;;;;;;;;;x
china_raid_grace_cd;dummy;;;;;;;;;;;;;x
trade_competition_in_progress;dummy;;;;;;;;;;;;;x
trade_competition_emperor;dummy;;;;;;;;;;;;;x
trade_competition_king;dummy;;;;;;;;;;;;;x
trade_competition_duke;dummy;;;;;;;;;;;;;x
trade_competition_count;dummy;;;;;;;;;;;;;x
jd_chinese_regiment_timer;dummy;;;;;;;;;;;;;x
jd_chinese_honor_guard_timer;dummy;;;;;;;;;;;;;x
curse_cooldown_timer;dummy;;;;;;;;;;;;;x
drill_cooldown_timer;dummy;;;;;;;;;;;;;x
lost_in_the_stars;dummy;;;;;;;;;;;;;x
inviting_to_stargazing;dummy;;;;;;;;;;;;;x
prosper_ambition_timer;dummy;;;;;;;;;;;;;x
recently_relieved_shieldmaiden_timer;dummy;;;;;;;;;;;;;x
grief_timer;dummy;;;;;;;;;;;;;x
raiding_adventurer_tribal_timer;dummy;;;;;;;;;;;;;x
raiding_adventurer_nomad_timer;dummy;;;;;;;;;;;;;x
worshipped_ancestors_timer;dummy;;;;;;;;;;;;;x
peasants_subdued;dummy;;;;;;;;;;;;;x
wont_let_spouse_touch_me;dummy;;;;;;;;;;;;;x
hidden_extra_tribute;dummy;;;;;;;;;;;;;x
pillage_cooldown;dummy;;;;;;;;;;;;;x
stop_burning_land;dummy;;;;;;;;;;;;;x
wol_debase_timer;dummy;;;;;;;;;;;;;x
hidden_seduced_gaoler;dummy;;;;;;;;;;;;;x
hidden_seduced_tree;dummy;;;;;;;;;;;;;x
hidden_seduced_prisoner;dummy;;;;;;;;;;;;;x
hidden_seduced_maid;dummy;;;;;;;;;;;;;x
hidden_seduced_bodyguard;dummy;;;;;;;;;;;;;x
demon_child_non_pagan;dummy;;;;;;;;;;;;;x
bad_rel_head;dummy;;;;;;;;;;;;;x
suspected_murder_plot;dummy;;;;;;;;;;;;;x
launched_subjugation;dummy;;;;;;;;;;;;;x
launched_prepared_invasion;dummy;;;;;;;;;;;;;x
planning_duchy_adventure;dummy;;;;;;;;;;;;;x
planning_claimant_adventure;dummy;;;;;;;;;;;;;x
faction_powerful_vassal_takeover_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_council_power_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_antiking_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_claimant_timer;dummy;;;;;;;;;;;;;x
faction_independence_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_lower_TO_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_lower_CA_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_succ_gavelkind_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_succ_feudal_elective_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_succ_primogeniture_ultimatum_timer;dummy;;;;;;;;;;;;;x
faction_succ_seniority_ultimatum_timer;dummy;;;;;;;;;;;;;x
refresh_trade_route_timer;dummy;;;;;;;;;;;;;x
expelled_jews_timer;dummy;;;;;;;;;;;;;x
held_passover_timer;dummy;;;;;;;;;;;;;x
held_jarilo_timer;dummy;;;;;;;;;;;;;x
held_uzgavenes_timer;dummy;;;;;;;;;;;;;x
held_ukon_juhla_timer;dummy;;;;;;;;;;;;;x
held_blot_timer;dummy;;;;;;;;;;;;;x
held_sadah_feast_timer;dummy;;;;;;;;;;;;;x
held_bema_timer;dummy;;;;;;;;;;;;;x
held_nerge_timer;dummy;;;;;;;;;;;;;x
raider_buy_land_timer;dummy;;;;;;;;;;;;;x
support_mercenary_band_9;dummy;;;;;;;;;;;;;x
support_mercenary_band_8;dummy;;;;;;;;;;;;;x
support_mercenary_band_7;dummy;;;;;;;;;;;;;x
support_mercenary_band_6;dummy;;;;;;;;;;;;;x
support_mercenary_band_5;dummy;;;;;;;;;;;;;x
support_mercenary_band_4;dummy;;;;;;;;;;;;;x
support_mercenary_band_3;dummy;;;;;;;;;;;;;x
support_mercenary_band_2;dummy;;;;;;;;;;;;;x
support_mercenary_band_1;dummy;;;;;;;;;;;;;x
donation_offer_timer;dummy;;;;;;;;;;;;;x
seize_church_assets_timer;dummy;;;;;;;;;;;;;x
extort_timer;dummy;;;;;;;;;;;;;x
war_chest_timer;dummy;;;;;;;;;;;;;x
drank_from_fountain_cooldown;dummy;;;;;;;;;;;;;x
teaching_moment_cooldown;dummy;;;;;;;;;;;;;x
northern_crusade_targeted_decision_cooldown;dummy;;;;;;;;;;;;;x
battle_events_9_cooldown;dummy;;;;;;;;;;;;;x
battle_events_8_cooldown;dummy;;;;;;;;;;;;;x
battle_events_7_cooldown;dummy;;;;;;;;;;;;;x
battle_events_6_cooldown;dummy;;;;;;;;;;;;;x
battle_events_5_cooldown;dummy;;;;;;;;;;;;;x
battle_events_4_cooldown;dummy;;;;;;;;;;;;;x
battle_events_3_cooldown;dummy;;;;;;;;;;;;;x
battle_events_2_cooldown;dummy;;;;;;;;;;;;;x
battle_events_1_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_7_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_6_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_5_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_4_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_3_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_2_cooldown;dummy;;;;;;;;;;;;;x
antagonize_sins_1_cooldown;dummy;;;;;;;;;;;;;x
lost_rank_up_duel_cooldown;dummy;;;;;;;;;;;;;x
coronation_request_cooldown;dummy;;;;;;;;;;;;;x
china_force_open_cooldown;dummy;;;;;;;;;;;;;x
jd_china_tribute_cd;dummy;;;;;;;;;;;;;x
jd_china_boon_cd;dummy;;;;;;;;;;;;;x
chinese_grace_tributary_timer;dummy;;;;;;;;;;;;;x
chinese_grace_send_concubine_timer;dummy;;;;;;;;;;;;;x
chinese_grace_send_commander_timer;dummy;;;;;;;;;;;;;x
chinese_grace_send_eunuch_timer;dummy;;;;;;;;;;;;;x
chinese_grace_send_gift_timer;dummy;;;;;;;;;;;;;x
write_theory_paper_decision_cooldown_timer;dummy;;;;;;;;;;;;;x
hermetics_infiltrate_laboratory_timer;dummy;;;;;;;;;;;;;x
stargazing_timer;dummy;;;;;;;;;;;;;x
horoscope_cooldown;dummy;;;;;;;;;;;;;x
scrying_cooldown;dummy;;;;;;;;;;;;;x
acquire_ingredients_decision_cooldown_timer;dummy;;;;;;;;;;;;;x
fell_asleep_in_church_cooldown_timer;dummy;;;;;;;;;;;;;x
gardening_cooldown_timer;dummy;;;;;;;;;;;;;x
secret_religions_induct_child_timer;dummy;;;;;;;;;;;;;x
secret_religions_recruitment_timer;dummy;;;;;;;;;;;;;x
secret_religion_sympathy_timer;dummy;;;;;;;;;;;;;x
secret_religion_induction_timer;dummy;;;;;;;;;;;;;x
summon_familiar_cooldown;dummy;;;;;;;;;;;;;x
quest_cooldown_timer;dummy;;;;;;;;;;;;;x
drugs_timer;dummy;;;;;;;;;;;;;x
recruitment_delay_timer;dummy;;;;;;;;;;;;;x
recruitment_timer;dummy;;;;;;;;;;;;;x
epic_tournament_furusiyya;dummy;;;;;;;;;;;;;x
epic_tournament;dummy;;;;;;;;;;;;;x
picked_main_deity_timer;dummy;;;;;;;;;;;;;x
relative_treatment_reaction_timer;dummy;;;;;;;;;;;;;x
wargame_timer;dummy;;;;;;;;;;;;;x
declined_prestige_duel_timer;dummy;;;;;;;;;;;;;x
recent_duel_timer;dummy;;;;;;;;;;;;;x
run_training_timer;dummy;;;;;;;;;;;;;x
spear_throwing_timer;dummy;;;;;;;;;;;;;x
adopted_faith_timer;dummy;;;;;;;;;;;;;x
went_out_of_hiding_timer;dummy;;;;;;;;;;;;;x
hunt_timer;dummy;;;;;;;;;;;;;x
fatwa_timer;dummy;;;;;;;;;;;;;x
muslim_famous_timer;dummy;;;;;;;;;;;;;x
famous_muslim_timer;dummy;;;;;;;;;;;;;x
lustful_chancellor_timer;dummy;;;;;;;;;;;;;x
food_taster_poison_timer;dummy;;;;;;;;;;;;;x
architect_improvement_timer;dummy;;;;;;;;;;;;;x
cupbearer_poison_timer;dummy;;;;;;;;;;;;;x
poet_verse_timer;dummy;;;;;;;;;;;;;x
musician_song_timer;dummy;;;;;;;;;;;;;x
calligrapher_swindle_timer;dummy;;;;;;;;;;;;;x
mosque_calligrapher_timer;dummy;;;;;;;;;;;;;x
suggested_calligrapher_timer;dummy;;;;;;;;;;;;;x
suggested_new_qadi_timer;dummy;;;;;;;;;;;;;x
suggested_qadi_timer;dummy;;;;;;;;;;;;;x
qadi_divorce_timer;dummy;;;;;;;;;;;;;x
nomuslim_timer;dummy;;;;;;;;;;;;;x
killed_father_timer;dummy;;;;;;;;;;;;;x
revenge_seeker_timer;dummy;;;;;;;;;;;;;x
hunting_rival_timer;dummy;;;;;;;;;;;;;x
religious_rival_timer;dummy;;;;;;;;;;;;;x
recalculate_rivalry_modifier;dummy;;;;;;;;;;;;;x
greedy_steward_timer;dummy;;;;;;;;;;;;;x
friend_learning_timer;dummy;;;;;;;;;;;;;x
friend_intrigue_timer;dummy;;;;;;;;;;;;;x
friend_stewardship_timer;dummy;;;;;;;;;;;;;x
friend_martial_timer;dummy;;;;;;;;;;;;;x
friend_diplomacy_timer;dummy;;;;;;;;;;;;;x
heretic_friend_timer;dummy;;;;;;;;;;;;;x
friend_at_war_timer;dummy;;;;;;;;;;;;;x
blissful_timer;dummy;;;;;;;;;;;;;x
lustful_affair_timer;dummy;;;;;;;;;;;;;x
used_poetry_timer;dummy;;;;;;;;;;;;;x
poetry_timer;dummy;;;;;;;;;;;;;x
large_feast_timer;dummy;;;;;;;;;;;;;x
summer_fair_timer;dummy;;;;;;;;;;;;;x
complain_food_timer;dummy;;;;;;;;;;;;;x
compliment_food_timer;dummy;;;;;;;;;;;;;x
taken_by_rebels_timer;dummy;;;;;;;;;;;;;x
dabble_dark_arts_timer;dummy;;;;;;;;;;;;;x
suspected_of_incest_timer;dummy;;;;;;;;;;;;;x
unchristian_timer;dummy;;;;;;;;;;;;;x
confessor_and_occultist_timer;dummy;;;;;;;;;;;;;x
voice_in_darkness_timer;dummy;;;;;;;;;;;;;x
missing_child_timer;dummy;;;;;;;;;;;;;x
laughing_timer;dummy;;;;;;;;;;;;;x
petition_release_prisoner_timer;dummy;;;;;;;;;;;;;x
suitable_father_timer;dummy;;;;;;;;;;;;;x
spouse_active_timer;dummy;;;;;;;;;;;;;x
fabricated_claim_timer;dummy;;;;;;;;;;;;;x
bribed_by_noble_timer;dummy;;;;;;;;;;;;;x
decadent_timer;dummy;;;;;;;;;;;;;x
invading_population_halt;dummy;;;;;;;;;;;;;x
used_secluded_upgrade_cd;dummy;;;;;;;;;;;;;x
used_scary_upgrade_cd;dummy;;;;;;;;;;;;;x
recently_intimidated;dummy;;;;;;;;;;;;;x
recently_been_intimidated;dummy;;;;;;;;;;;;;x
recently_recieved_alcohol_gift;dummy;;;;;;;;;;;;;x
pope_kinslaying_timer;dummy;;;;;;;;;;;;;x

# Landed titles

k_kham_adj;dummy;;;;;;;;;;;;;x
k_lanka_adj;dummy;;;;;;;;;;;;;x
k_telingana_adj;dummy;;;;;;;;;;;;;x
k_andhra_adj;dummy;;;;;;;;;;;;;x
k_tamilakam_adj;dummy;;;;;;;;;;;;;x
k_karnata_adj;dummy;;;;;;;;;;;;;x
k_maharastra_adj;dummy;;;;;;;;;;;;;x
k_bihar_adj;dummy;;;;;;;;;;;;;x
k_orissa_adj;dummy;;;;;;;;;;;;;x
k_kamarupa_adj;dummy;;;;;;;;;;;;;x
k_bengal_adj;dummy;;;;;;;;;;;;;x
k_gondwana_adj;dummy;;;;;;;;;;;;;x
k_kosala_adj;dummy;;;;;;;;;;;;;x
k_malwa_adj;dummy;;;;;;;;;;;;;x
k_rajputana_adj;dummy;;;;;;;;;;;;;x
k_gujarat_adj;dummy;;;;;;;;;;;;;x
k_delhi_adj;dummy;;;;;;;;;;;;;x
k_punjab_adj;dummy;;;;;;;;;;;;;x
k_sindh_adj;dummy;;;;;;;;;;;;;x
c_farafra_adj;dummy;;;;;;;;;;;;;x
c_buhairya_adj;dummy;;;;;;;;;;;;;x
c_huelva_adj;dummy;;;;;;;;;;;;;x
c_egitanea_adj;dummy;;;;;;;;;;;;;x
k_khotan_adj;dummy;;;;;;;;;;;;;x
k_aydin_adj;dummy;;;;;;;;;;;;;x
k_eretnid_adj;dummy;;;;;;;;;;;;;x
k_germiyan_adj;dummy;;;;;;;;;;;;;x
k_mentese_adj;dummy;;;;;;;;;;;;;x
k_tekke_adj;dummy;;;;;;;;;;;;;x
e_chagatai_adj;dummy;;;;;;;;;;;;;x
e_pirates_adj;dummy;;;;;;;;;;;;;x
k_zirid_adj;dummy;;;;;;;;;;;;;x
k_marinid_adj;dummy;;;;;;;;;;;;;x
k_kafsid_adj;dummy;;;;;;;;;;;;;x
k_hammadid_adj;dummy;;;;;;;;;;;;;x
d_scholae_palatinae_adj;dummy;;;;;;;;;;;;;x
d_african_tiny_adj;dummy;;;;;;;;;;;;;x
d_african_low_adj;dummy;;;;;;;;;;;;;x
d_african_mid_low_2_adj;dummy;;;;;;;;;;;;;x
d_african_mid_low_1_adj;dummy;;;;;;;;;;;;;x
d_african_mid_adj;dummy;;;;;;;;;;;;;x
d_african_large_adj;dummy;;;;;;;;;;;;;x
d_african_massive_adj;dummy;;;;;;;;;;;;;x
d_army_light_adj;dummy;;;;;;;;;;;;;x
d_zun_pagan_reformed_adj;dummy;;;;;;;;;;;;;x
d_aztec_reformed_adj;dummy;;;;;;;;;;;;;x

# Minor titles

title_ruler_consort;dummy;;;;;;;;;;;;;x
title_genghis;dummy;;;;;;;;;;;;;x

# Opinion modifiers

opinion_pope_ex_demands_vassalization;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_independence;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_lands;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_gavelkind;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_investiture;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_abdication;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_child;dummy;;;;;;;;;;;;;x
opinion_pope_ex_demands_celibacy;dummy;;;;;;;;;;;;;x
opinion_requested_excommunication;dummy;;;;;;;;;;;;;x
opinion_coronation_money_refund;dummy;;;;;;;;;;;;;x
opinion_great_tribal_festival_guest;dummy;;;;;;;;;;;;;x
opinion_blood_games_guest;dummy;;;;;;;;;;;;;x
opinion_my_chinese_pet;dummy;;;;;;;;;;;;;x
opinion_antagonize_vassalize_claim;dummy;;;;;;;;;;;;;x
opinion_intimidated;dummy;;;;;;;;;;;;;x
opinion_apostate_timer;dummy;;;;;;;;;;;;;x
opinion_blood_games_host;dummy;;;;;;;;;;;;;x
opinion_blood_games_candidate;dummy;;;;;;;;;;;;;x

# Societies

currency_name_warrior_lodge_hellenic;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_bon;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_zun;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_west_african;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_slavic;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_finnish;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_baltic;dummy;;;;;;;;;;;;;x
currency_name_warrior_lodge_tengri;dummy;;;;;;;;;;;;;x
secret_religion_currency;dummy;;;;;;;;;;;;;x
secret_religious_society_template;dummy;;;;;;;;;;;;;x
secret_religious_society_template_leader_desc;dummy;;;;;;;;;;;;;x
secret_religious_society_template_desc;dummy;;;;;;;;;;;;;x
currency_name_secret_religious_society_template;dummy;;;;;;;;;;;;;x
the_bacchants_leader_desc;dummy;;;;;;;;;;;;;x
monastic_order_stoics_leader_desc;dummy;;;;;;;;;;;;;x

# Traits

dead_crown_aztec_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_aztec_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_scepter_hellenic_fylkir;dummy;;;;;;;;;;;;;x
dead_scepter_hellenic_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_zun_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_zun_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_scepter_bon_fylkir;dummy;;;;;;;;;;;;;x
dead_scepter_bon_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_romuva_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_romuva_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_slavic_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_slavic_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_west_african_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_west_african_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_cursed_diamond_crown;dummy;;;;;;;;;;;;;x
dead_cursed_diamond_crown_desc;dummy;;;;;;;;;;;;;x
dead_iron_crown_lombardy;dummy;;;;;;;;;;;;;x
dead_iron_crown_lombardy_desc;dummy;;;;;;;;;;;;;x
dead_crown_finnish_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_finnish_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_tengri_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_tengri_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_fylkir;dummy;;;;;;;;;;;;;x
dead_crown_fylkir_desc;dummy;;;;;;;;;;;;;x
dead_crown_byzantine;dummy;;;;;;;;;;;;;x
dead_crown_byzantine_desc;dummy;;;;;;;;;;;;;x
dead_crown_pahlavi;dummy;;;;;;;;;;;;;x
dead_crown_pahlavi_desc;dummy;;;;;;;;;;;;;x
dead_crown_hre;dummy;;;;;;;;;;;;;x
dead_crown_hre_desc;dummy;;;;;;;;;;;;;x
i_used_to_be_a_player;dummy;;;;;;;;;;;;;x
i_used_to_be_a_player_desc;dummy;;;;;;;;;;;;;x
sick_incapable;dummy;;;;;;;;;;;;;x
sick_incapable_desc;dummy;;;;;;;;;;;;;x
scarred_type_10;dummy;;;;;;;;;;;;;x
scarred_type_10_desc;dummy;;;;;;;;;;;;;x
scarred_type_9;dummy;;;;;;;;;;;;;x
scarred_type_9_desc;dummy;;;;;;;;;;;;;x
scarred_type_8;dummy;;;;;;;;;;;;;x
scarred_type_8_desc;dummy;;;;;;;;;;;;;x
scarred_type_7;dummy;;;;;;;;;;;;;x
scarred_type_7_desc;dummy;;;;;;;;;;;;;x
scarred_type_6;dummy;;;;;;;;;;;;;x
scarred_type_6_desc;dummy;;;;;;;;;;;;;x
scarred_type_5;dummy;;;;;;;;;;;;;x
scarred_type_5_desc;dummy;;;;;;;;;;;;;x
scarred_type_4;dummy;;;;;;;;;;;;;x
scarred_type_4_desc;dummy;;;;;;;;;;;;;x
scarred_type_3;dummy;;;;;;;;;;;;;x
scarred_type_3_desc;dummy;;;;;;;;;;;;;x
scarred_type_2;dummy;;;;;;;;;;;;;x
scarred_type_2_desc;dummy;;;;;;;;;;;;;x
scarred_type_1;dummy;;;;;;;;;;;;;x
scarred_type_1_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_6;dummy;;;;;;;;;;;;;x
slavic_tattoo_6_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_5;dummy;;;;;;;;;;;;;x
slavic_tattoo_5_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_4;dummy;;;;;;;;;;;;;x
slavic_tattoo_4_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_3;dummy;;;;;;;;;;;;;x
slavic_tattoo_3_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_2;dummy;;;;;;;;;;;;;x
slavic_tattoo_2_desc;dummy;;;;;;;;;;;;;x
slavic_tattoo_1;dummy;;;;;;;;;;;;;x
slavic_tattoo_1_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_6;dummy;;;;;;;;;;;;;x
norse_tattoo_6_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_5;dummy;;;;;;;;;;;;;x
norse_tattoo_5_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_4;dummy;;;;;;;;;;;;;x
norse_tattoo_4_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_3;dummy;;;;;;;;;;;;;x
norse_tattoo_3_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_2;dummy;;;;;;;;;;;;;x
norse_tattoo_2_desc;dummy;;;;;;;;;;;;;x
norse_tattoo_1;dummy;;;;;;;;;;;;;x
norse_tattoo_1_desc;dummy;;;;;;;;;;;;;x
african_tattoo_12;dummy;;;;;;;;;;;;;x
african_tattoo_12_desc;dummy;;;;;;;;;;;;;x
african_tattoo_11;dummy;;;;;;;;;;;;;x
african_tattoo_11_desc;dummy;;;;;;;;;;;;;x
african_tattoo_10;dummy;;;;;;;;;;;;;x
african_tattoo_10_desc;dummy;;;;;;;;;;;;;x
african_tattoo_9;dummy;;;;;;;;;;;;;x
african_tattoo_9_desc;dummy;;;;;;;;;;;;;x
african_tattoo_8;dummy;;;;;;;;;;;;;x
african_tattoo_8_desc;dummy;;;;;;;;;;;;;x
african_tattoo_7;dummy;;;;;;;;;;;;;x
african_tattoo_7_desc;dummy;;;;;;;;;;;;;x
african_tattoo_6;dummy;;;;;;;;;;;;;x
african_tattoo_6_desc;dummy;;;;;;;;;;;;;x
african_tattoo_5;dummy;;;;;;;;;;;;;x
african_tattoo_5_desc;dummy;;;;;;;;;;;;;x
african_tattoo_4;dummy;;;;;;;;;;;;;x
african_tattoo_4_desc;dummy;;;;;;;;;;;;;x
african_tattoo_3;dummy;;;;;;;;;;;;;x
african_tattoo_3_desc;dummy;;;;;;;;;;;;;x
african_tattoo_2;dummy;;;;;;;;;;;;;x
african_tattoo_2_desc;dummy;;;;;;;;;;;;;x
african_tattoo_1;dummy;;;;;;;;;;;;;x
african_tattoo_1_desc;dummy;;;;;;;;;;;;;x
